product_id,parent_sku
6242,DG-VN43QF1X45
6243,DG-HB350W
6244,DG-LV4PS42U5KG
6245,DG-LV2PS21U5KG
6246,DG-LV4AOQ
6248,DG-LV2AOQF
6249,DG-LV1AVQF
6250,DG-LV1AHQF
6256,DG-LV1AOQF
6258,DG-GARAGEQF1X54
6260,DG-DGARAGEQF1X45
6261,DG-CP32QF1X176
6262,DG-CP30Q
6263,DG-CP20QF1X186
6264,DG-CP16QF1X112
6271,DG-RBFQF1X40
6274,TF-CLLLBF
6275,EE-LCP
6277,EE-SSLLSL
6278,EE-SLTRK24-33W
6291,DG-FB1
6297,DG-DSFLQF1X22
6300,DG-AD25QF1X
6301,DG-PFS80Q
6303,DG-PF81QF1X176
6305,DG-PF70QFIX
6306,DG-WPS25OFQ
6307,DG-WPS25HCQ
6308,DG-WPS25GRQ
6310,DG-WPR30QF1X20U4KW
6311,DG-WPR25OFQF1X17
6312,DG-WPR25HCQF1X17
6316,DG-WPR25GRQF1X17
6317,DG-SBWPOFQF1X23
6318,DG-SBWPHCQF1X23
6319,DG-SBWPGFQF1X23
6320,DG-OVWPHMQF1X23
6323,DG-OVWP
6324,DG-OVWPBHQF1X23
6326,DG-SBSAALQF1X15
6327,DG-SBPBCLQ
6328,DG-SB5QF1X15
6329,DG-SB3QF1X15
6330,DG-FTRBPBCLQ
6331,DG-FTRBAALQF1X15
6332,DG-FTRB5QF1X15
6333,DG-FTRB3QF1X15
6334,DG-DTRBPBCLQ
6335,DG-DTRBAALQF1X15
6336,DG-DTRB5Q
6340,DG-DTRB3QF1X15
6341,DG-B5
6342,DG-B4Q
6343,DG-B3Q
6346,DG-MK
6350,DG-ST35Q
6356,DG-POLEACC030
6358,DG-ST30Q
6371,DG-AS301QF
6372,DG-GNA05330
6373,DG-GNA04330
6374,DG-GNA03330
6375,DG-GNA02330
6376,DG-GNA01336
6378,DG-AS201QF1X23U5KC
6402,EL-EIN-CL08FR
6408,EL-EIN-CL
6421,EL-EOL
6422,EL-EOL-WL0
6425,EL-ET8-12
6426,EL-ET8-13
6427,EL-EA19-20
6430,MX-SKS23T2
6432,MX-SKS18T2
6445,MX-F54T5HO
6447,MX-F32T8
6455,MX-HLR80-
6456,MX-HLR80
6457,MX-HLR-
6458,MX-HLR
6459,MX-HLR110-
6460,MX-HLR110
6461,MX-HL-LI4880
6462,MX-HL-LI2440
6463,MX-HL-LB23U-50
6464,MX-HL-AR-D1-
6465,MX-HL-AR-D1
6466,MX-HL-AR-
6467,MX-HL-AR
6468,MX-FRK28X7
6469,MX-FRK23X5.5
6470,MX-FRK17X4
6476,MX-USL15T8SE4
6477,MX-USL14T8DF4
6478,MX-U16T8DF2
6479,MX-U15.5T8SE2
6480,MX-U13T8DF2
6484,MX-SKPT
6485,MX-SKPT20LEDU
6486,MX-SKPT12LEDU
6489,MX-SKG0905
6497,MX-RL
6498,MX-L9T8SE2
6499,MX-L9T8DF2
6500,MX-L9T8DE2
6501,MX-L27T5DF4
6502,MX-L25T5SE4
6503,MX-L25T5DF4-
6504,MX-L25T5DF4
6505,MX-L19T8EX4
6506,MX-L18T8SE4
6508,MX-L18T8EX4
6510,MX-L17T8DE4
6512,MX-L16T5SE3
6514,MX-L16.5T8SE4
6515,MX-L15T8
6516,MX-L15T8SE4-
6517,MX-L15T8SE
6518,MX-L15T8SE4
6519,MX-L15T8DF4
6520,MX-L14T8D
6521,MX-L14T8DF4-
6522,MX-L14T8DF4
6523,MX-L14T8DF3
6524,MX-L14T8DE4
6525,MX-L14.5T8SED4
6526,MX-L13T8EX4
6527,MX-L13T8DF4
6528,MX-L13T8DF4-
6529,MX-L13T5SE4
6531,MX-L12T8DE3
6532,MX-L12T5SE2
6534,MX-L12.5T8SE4-
6535,MX-L12.5T8SE4
6536,MX-L12.5T8SE
6538,MX-L11.5T8DE4
6549,MX-E9A19ND
6550,MX-E9A19GUDLED
6552,MX-E6A19DLED
6553,MX-E17A21DLED
6554,MX-E15A19GUDLED-
6555,MX-E15A19DLED
6556,MX-E12A19DLED
6557,MX-E11A19GUDLED
6558,MX-E11A19DLED
6559,MX-E10A19GUD
6560,MX-E10A19DLED
6564,MX-9PUADLED
6566,MX-9A19ND
6568,MX-9A19GUDLED-
6569,MX-9A19GUDLED
6571,MX-9A19DLED
6572,MX-8PLGX23LED
6573,MX-8PLGU24LED
6574,MX-8PLG24QLED
6575,MX-8PLE26LED
6576,MX-8BR30DLED
6578,MX-7P20WD
6579,MX-7P20DLED-
6582,MX-7MR16D
6583,MX-7BR20DLED
6585,MX-GPLGX23LED
6586,MX-6PLGU24LED
6587,MX-6PLG24QLED
6588,MX-6PLE26LED
6591,MX-6MR16D
6593,MX-6A19GUDLED
6594,MX-6A19GUDLED-
6596,MX-6A19DLED
6598,MX-6.5MR16GUD
6601,MX-5G9
6604,MX-3G9
6607,MX-17P38DLED
6608,MX-17BR40DLED
6614,MX-15P38WD
6617,MX-15A21GUDLED
6622,MX-15A19ND
6623,MX-15A19GUDLED
6624,MX-15A19DLED
6625,MX-14A19/3WLED
6629,MX-13P30LNLED2
6630,MX-12PLG24QVLED
6631,MX-12PLG24QHLED
6632,MX-12P30LNDLED
6633,MX-12P30LNDLED41
6634,MX-12P30LNDLED-
6635,MX-12P30DLED
6638,MX-12A19GUDLED
6639,MX-11PLG24QVLED
6642,MX-11BR30DLED-
6643,MX-11BR30DLED
6645,MX-11A19GUDLED
6648,MX-11A19DLED
6659,MX-10A19DLED9
6660,MX-VT-V48
6662,MX-RS-48
6665,MX-RRECO8-V2
6668,MX-RRECO6
6670,MX-RR930
6676,MX-RR823
6677,MX-RR815
6678,MX-RR623
6680,MX-RR618
6681,MX-RR615
6683,MX-RR611
6685,MX-RR415
6687,MX-RR410
6688,MX-RR-613U
6689,MX-RR-409U
6691,MX-RKT2014U40
6693,MX-RF610ICAT
6695,MX-RF408ICAT
6697,MX-RCF8-
6699,MX-RCF815
6703,MX-RCF615
6704,MX-RCF6
6705,MX-RCF423
6706,MX-RCF415-
6707,MX-RCF415
6711,MX-RAF630
6713,MX-RAF623
6714,MX-RAF615
6717,MX-RAF423
6718,MX-MLVT24D45
6719,MX-MLVT22D36
6731,MX-MLRT24D42
6734,MX-MLRT22D32
6735,MX-MLRT22D25
6738,MX-MLRP24E40
6739,MX-MLMT24D72
6747,MX-MLFP24EP48-
6748,MX-MLFP24EP48
6750,MX-MLFP24EP40
6754,MX-MLFP24DE45
6755,MX-MLFP22EP35-
6756,MX-MLFP22EP35
6758,MX-MLFP22EP30
6762,MX-MLFP14EP30
6765,MX-ML9LARBN238
6768,MX-ML9E101CC
6770,MX-ML8E303TU
6772,MX-ML2LS12XSM
6774,BL-BRKCBLED22
6776,BL-BRKCBLED24
6780,MX-ML2LAMABN228-
6781,MX-ML2LAMABN228
6782,MX-ML2LALTR
6785,MX-ML2LALABN248
6803,MX-ML2E242TR
6820,MX-LSU4U30
6822,MX-LSU4806SU50DV
6826,MX-LSU
6836,MX-LS-4846U
6838,MX-LS-4835U
6841,MX-LRK24D40
6843,MX-LRK24D35
6845,MX-LRK22D30
6846,MX-LRK22D23
6849,MX-LF-4849U
6851,MX-LB48
6852,MX-LB36
6853,MX-LB24
6854,MX-LB12
6855,MX-LB06
6856,MX-HP
6868,MX-DLR9
6872,MX-BLHT
6875,MX-BLHE-223DU50
6876,MX-BLHE
6878,MX-6LB
6880,MX-48LB
6882,MX-24LB
6884,MX-12LB
6897,MX-WP-OPX120UT3-50B
6898,MX-WP-
6899,MX-WP
6900,MX-WP-OP-
6901,MX-WP-OP
6903,MX-WP-ADS
6904,MX-WP-ADL70U-
6905,MX-WP-ADL70U
6906,MX-WP-ADL50U
6907,MX-SEC12U50B
6908,MX-SAW26U50
6926,JI-EX-CXYZA
6927,JI-EX-BN50D120
6928,JI-EX-AN50D120
6967,MX-MP-SM55UT4
6968,MX-MP-SM55U
6970,MX-MP-SM28UT4
6971,MX-MP-SM28U
6973,MX-MP-SM100U
6975,MX-MP-CP55U
6977,MX-MP-CP28U
6978,MX-MP-AR300UT5
6981,MX-MP-AR300UT3
6982,MX-MP-AR250UT4
6983,MX-MP-AR250UT3
6984,MX-MP-AR200UT5
6986,MX-MP-AR200UT3
6988,MX-MP-AR150UT4
6989,MX-MP-AR150UT3
6990,MX-MP-AR150UT2
6991,MX-MP-AR150UT5
6992,MX-MP-AR
6993,MX-MP-AR100UT5
6994,MX-MP-AR100UT4
6995,MX-MP-AR100UT3
6996,MX-MP-AR100HT5
6997,MX-MP-AR100
6998,MX-MM630U
6999,MX-MM630H
7000,MX-MM420U-
7002,MX-MM420U
7005,MX-MM210
7011,MX-MLLWP
7016,MX-ML4LS12MOL
7028,MX-LSV43
7029,MX-LSV2U20
7060,MX-CPL
7061,MX-CP
7063,MX-BP
7064,MX-BL-CLRD17U
7070,MX-BF12AU
7072,MX-AR-XAL450
7073,MX-AR-MAL280
7074,MX-AR-MAL
7079,SU-LFX/BL/22W-44W
7080,ML-TVP
7105,TF-L25PSF48LT37W3770
7122,SU-FHBP
7157,TF-LMD6L15W1100LD12030K
7158,TF-CLLLSF4X8T210WDMV
7176,"SU-LFX/AQ/WS/18""/20W"
7189,SU-LFX/OPF/MS/20W
7196,SU-LFX/LED/FL
7202,SU-LFX/TP/15W
7217,SU-LFX/FL/30W
7218,SU-LFX/PTL/
7219,SU-LFX/PTL
7220,SU-LFX/DOD/PTS
7221,SU-LFX/DOD/PTR
7222,SU-LFX/DOD/CS
7223,SU-LFX/DOD/EBL
7224,SU-LFX/DOD/EL
