product_id,parent_sku
4695,GC-5.5PAR20DIM
4709,ELI-E5SLB35D4
4710,T1-MWPLED/U/15
4711,T1-SFLED/U
4712,T1-FP2x4/U/49
4714,T1-FP2x2/U/29
4715,AL-SQ-1
4716,AL-SGL-LED-WW-SM
4721,AL-SGL-LED-WW-HL
4722,T1-EPBLED24/B
4724,T1-PWALED4/B
4725,AL-PS14F-E26
4726,AL-PS14-E26
4727,AL-PG50F-E26
4730,AL-PG50-E26
4731,AL-OMNI-TW-R1
4732,T1-G2HBLED/U
4733,AL-MVP-3-30
4734,AL-MVP-1-30-B
4735,AL-MVP-1-30
4736,AL-MVP-3
4737,AL-MVP
4740,AL-LLW
4744,AL-HTL65
4745,AL-EM6
4746,AL-EM4
4747,AL-EDGE-WW
4751,AL-EDGE-TW
4752,AL-BB-HL
4753,AL-WG
4754,AL-ALV2
4755,AL-ALV2-2H
4756,AL-ALV2-1H
4758,AL-ALC2
4759,AL-AD4
4762,AL-3LC2
4763,LOD-MSL-SF400W-50KD
4764,LOD-MSL-SF300W-50KD
4771,LOD-MSL-SF200W-50KD
4773,LOD-MSL
4783,LOD-LB
4788,LOD-PT
4790,LOD-MAAL
4791,LOD-KFL
4792,LOD-MWP
4793,LOD-AWP
4794,OD-21415-MRNU3016
4795,GC-18DL6DIM
4796,GC-10DL4DIM
4797,GC-30CDL9.5DIM
4798,GC-24CDL8DIM
4799,GC-18CDL6DIM
4800,GC-12T8/3F/GL
4801,GC-14T8
4802,GC-43T8
4804,GC-43T8/8F
4805,GC-16T8/4F/GL
4806,GC-10.5T8
4807,GC-13T8/4F/GL
4808,GC-14.5T8U6
4809,GC-9.5T8/2F
4810,GC-10.5T8/3F
4811,GC-14T8/4F
4812,GC-11.5T8
4813,GC-15.5BR40DIM
4815,GC-11BR40DIM
4816,GC-5.5GU10DIM
4817,GC-7.5MR16DIM
4818,GC-7MR16DIM
4819,GC-25PAR38HO
4830,GC-19.5PAR30HO
4831,CTL-LWP24SQ-UDN
