Product_sku,Light_Source,Fixture_Size,"Listings and Ratings","Ballast and Voltage","Color Rendering Index (CRI)","Driver Type","Lumen Output","L70 Expected Life (hours)","L90 Expected Life (hours)","Color Temperature","Total Input Watt","Total Input Watts","Pack Size","Luminaire Efficacy Rating (LER)","Color Temperature (CCT)","Max Ambient Temp","Lamp Count",Lens,Socket,Application,"Insulation Rating",__alsobought,"Rated Life","Max Ambient"
TF-207A432X1LN18W,LED,Other,,,-,"AC100 – 277V without Ballast","8,400 lm","50,000 hrs",,,,4x18W,,-,"3500K, 4000K, 5000K","-20C to 50C",,,,,,,,
TF-209A232AX1LN18W,"T8 LED",Other,,,,"AC100  277V without Ballast","4200 lm","50,000 hrs",,5000K,,36,,,,,,,,,,,,
TF-200A217X1LN15W,"T8 LED","2' Linear",,,,"AC100  277V without Ballast","3400 lm","50,000 hrs",,5000K,,30,,,,,,,,,,,,
TF-200A232X1LN18W,"T8 LED","4' Linear",,,,"AC100  277V without Ballast","4200 lm","50,000 hrs",,5000K,,36,,,,,,,,,,,,
TF-200A2328X1LN18W,"T8 LED","8' Linear",,,,"AC100  277V without Ballast","8400 lm","50,000 hrs",,5000K,,72,,,,,,,,,,,,
TF-200A432X1LN18W,"T8 LED","4' Linear",,,,"AC100  277V without Ballast","8400 lm","50,000 hrs",,5000K,,72,,,,,,,,,,,,
ILP-UFO,LED,Other,,,"> 80",120-277V,"7,297-9,640","100,000 hrs",,5000K,,58,,,,,,,,,,,,
TF-200A4328X1LN18W,"T8 LED","8' Linear",,,,"AC100  277V without Ballast","16800 lm","50,000 hrs",,5000K,,144,,,,,,,,,,,,
TF-201A117X1LN18W,"T8 LED","2' Linear",,,,"AC100  277V without Ballast","1700 lm","50,000 hrs",,5000K,,1x15,,,,,,,,,,,,
TF-201A132X1LN18W,"T8 LED","4' Linear",,,,"AC100  277V without Ballast","2100 lm","50,000 hrs",,5000K,,1x18,,,,,,,,,,,,
TF-159A117X1LN18W,"T8 LED","2' Linear",,,,"AC100  277V without Ballast","1700 lm","50,000 hrs",,5000K,,1x15,,,,,,,,,,,,
TF-159A132X1LN18W,"T8 LED","4' Linear",,,,"AC100  277V without Ballast","2100 lm","50,000 hrs",,5000K,,1x18,,,,,,,,,,,,
TF-159A1328X1LN18W,"T8 LED","8' Linear",,,,"AC100  277V without Ballast","4200 lm","50,000 hrs",,5000K,,36,,,,,,,,,,,,
TF-C217X1LI18W,"T8 LED","2' Linear",,,,"AC100  277V without Ballast","3400 lm","50,000 hrs",,5000K,,30,,,,,,,,,,,,
TF-C317X1LI18W,"T8 LED","2' Linear",,,,"AC100  277V without Ballast","5400 lm","50,000 hrs",,5000K,,45,,,,,,,,,,,,
TF-C232X1LI18W,LED,Other,,,-,"AC100 – 277V without Ballast","4200 lm","50,000 hrs",,,,2x18W,,-,"3500K, 4000K, 5000K","-20C to 50C",,,,,,,,
TF-C332X1LI18W,"T8 LED","4' Linear",,,,"AC100  277V without Ballast","6300 lm","50,000 hrs",,5000K,,54,,,,,,,,,,,,
TF-C2328X1LI18W,LED,Other,,,-,"AC100 – 277V without Ballast","8400 lm","50,000 hrs",,,,4x18W,,-,"3500K, 4000K, 5000K","-20C to 50C",,,,,,,,
TF-S117X1LI18W,"T8 LED","2' Linear",,,,"AC100  277V without Ballast","1700 lm","50,000 hrs",,5000K,,1x15,,,,,,,,,,,,
TF-S132X1LI18W,"T8 LED","4' Linear",,,,"AC100  277V without Ballast","2100 lm","50,000 hrs",,5000K,,1x18,,,,,,,,,,,,
TF-S1328X1LI18W,"T8 LED","8' Linear",,,,"AC100  277V without Ballast","4200 lm","50,000 hrs",,5000K,,36,,,,,,,,,,,,
TF-KDST8117X1LI18W,"T8 LED","2' Linear",,,,"AC100  277V without Ballast","1700 lm","50,000 hrs",,5000K,,1x15,,,,,,,,,,,,
TF-KDST8132X1LI18W,"T8 LED","4' Linear",,,,"AC100  277V without Ballast","2100 lm","50,000 hrs",,5000K,,1x18,,,,,,,,,,,,
TF-LLS132X1LI18W,"T8 LED","4' Linear",,,,"AC100  277V without Ballast","2100 lm","50,000 hrs",,5000K,,18,,,,,,,,,,,,
TF-SM117X1LI15W,"T8 LED","2' Linear",,,,"AC100  277V without Ballast","1700 lm","50,000 hrs",,5000K,,15,,,,,,,,,,,,
TF-SM217X1LI18W,"T8 LED","2' Linear",,,,"AC100  277V without Ballast","3400 lm","50,000 hrs",,5000K,,30,,,,,,,,,,,,
TF-SM132X1LI18W,"T8 LED","4' Linear",,,,"AC100  277V without Ballast","2100 lm","50,000 hrs",,5000K,,1x18,,,,,,,,,,,,
TF-SM232X1LI18W,"T8 LED","4' Linear",,,,"AC100  277V without Ballast","4200 lm","50,000 hrs",,5000K,,36,,,,,,,,,,,,
TF-IND332W30X1LI18W,"T8 LED","4' Linear",,,,"AC100  277V without Ballast","6300 lm","50,000 hrs",,5000K,,54,,,,,,,,,,,,
TF-IND2328W30X1LI18W,LED,Other,,,-,"AC100 – 277V without Ballast","8,400 lm","50,000 hrs",,,,4x18W,,-,"3500K, 4000K, 5000K","-20C to 50C",,,,,,,,
TF-IND3328W30X1LI18W,"T8 LED","8' Linear",,,,"AC100  277V without Ballast","12600 lm","50,000 hrs",,5000K,,108,,,,,,,,,,,,
TF-ITB132X1LI18W,"T8 LED","4' Linear",,,,"AC100  277V without Ballast","2100 lm","50,000 hrs",,5000K,,1x18,,,,,,,,,,,,
TF-ITB232X1LI18W,"T8 LED","4' Linear",,,,"AC100  277V without Ballast","4200 lm","50,000 hrs",,5000K,,36,,,,,,,,,,,,
TF-ITB1328X1LI18W,"T8 LED","8' Linear",,,,"AC100  277V without Ballast","4200 lm","50,000 hrs",,5000K,,36,,,,,,,,,,,,
TF-ITB2328X1LI18W,"T8 LED","8' Linear",,,,"AC100  277V without Ballast","8400 lm","50,000 hrs",,5000K,,72,,,,,,,,,,,,
TF-CITCL232X1LN18W,LED,Other,,,-,"AC100 – 277V without Ballast","4,200 lm","50,000 hrs",,,,2x18W,,-,"3500K, 4000K, 5000K","-20C to 50C",,,,,,,,
TF-CITLB2328X1LN18W,"T8 LED","8' Linear",,,,"AC100  277V without Ballast","8200 lm","50,000 hrs",,5000K,,72,,,,,,,,,,,,
"TF-CITOL332 SBA3X1LN18W","T8 LED","4' Linear",,,,"AC100  277V without Ballast","6300 lm","50,000 hrs",,5000K,,54,,,,,,,,,,,,
"TF-CITOL332 SBA3X1LN","T8 LED","4' Linear",,,,"AC100  277V without Ballast","6300 lm","50,000 hrs",,5000K,,54,,,,,,,,,,,,
TF-555MW232X1LN18W,"T8 LED","4' Linear",,,,"AC100  277V without Ballast","4200 lm","50,000 hrs",,5000K,,36,,,,,,,,,,,,
TF-44WSF117X1WHLN15W,"T8 LED","2' Linear",,,,"AC100  277V without Ballast","1700 lm","50,000 hrs",,5000K,,1x15,,,,,,,,,,,,
TF-44WSF217X1WHLN15W,"T8 LED","2' Linear",,,,"AC100  277V without Ballast","3400 lm","50,000 hrs",,5000K,,30,,,,,,,,,,,,
TF-44WSF132X1WHLN18W,"T8 LED","4' Linear",,,,"AC100  277V without Ballast","2100 lm","50,000 hrs",,5000K,,1x18,,,,,,,,,,,,
TF-44WSF232X1WHLN18W,"T8 LED","4' Linear",,,,"AC100  277V without Ballast","4200 lm","50,000 hrs",,5000K,,36,,,,,,,,,,,,
TF-44WSF1328X1WHLN18W,"T8 LED","8' Linear",,,,"AC100  277V without Ballast","4200 lm","50,000 hrs",,5000K,,36,,,,,,,,,,,,
TF-44WSF2328X1WHLN18W,"T8 LED","8' Linear",,,,"AC100  277V without Ballast","8400 lm","50,000 hrs",,5000K,,72,,,,,,,,,,,,
TF-66WMW117X1WHLN15W,"T8 LED","2' Linear",,,,"AC100  277V without Ballast","1700 lm","50,000 hrs",,5000K,,1x15,,,,,,,,,,,,
TF-66WMW217X1WHLN15W,"T8 LED","2' Linear",,,,"AC100  277V without Ballast","3400 lm","50,000 hrs",,5000K,,30,,,,,,,,,,,,
TF-66WMW132X1WHLN18W,"T8 LED","4' Linear",,,,"AC100  277V without Ballast","2100 lm","50,000 hrs",,5000K,,1x18,,,,,,,,,,,,
TF-66WMW232X1WHLN18W,"T8 LED","4' Linear",,,,"AC100  277V without Ballast","4200 lm","50,000 hrs",,5000K,,36,,,,,,,,,,,,
TF-66WMW1328X1WHLN18W,"T8 LED","8' Linear",,,,"AC100  277V without Ballast","4200 lm","50,000 hrs",,5000K,,72,,,,,,,,,,,,
TF-215A1U1D17DFX1LN15W,"T8 LED","2' Linear",,,,"AC100  277V without Ballast","3400 lm","50,000 hrs",,5000K,,30,,,,,,,,,,,,
TF-215A1U1D32DFX1LN18W,"T8 LED","4' Linear",,,,"AC100  277V without Ballast","3400 lm","50,000 hrs",,5000K,,36,,,,,,,,,,,,
TF-215A1U2D17DFX1LN15W,"T8 LED","2' Linear",,,,"AC100  277V without Ballast","5100 lm","50,000 hrs",,5000K,,45,,,,,,,,,,,,
TF-215A1U2D32DFX1LN18W,"T8 LED","4' Linear",,,,"AC100  277V without Ballast","6300 lm","50,000 hrs",,5000K,,54,,,,,,,,,,,,
TF-215A2U1D17DFX1LN15W,"T8 LED","2' Linear",,,,"AC100  277V without Ballast","5100 lm","50,000 hrs",,5000K,,45,,,,,,,,,,,,
TF-215A2U1D32DFX1LN18W,"T8 LED","4' Linear",,,,"AC100  277V without Ballast","6300 lm","50,000 hrs",,5000K,,54,,,,,,,,,,,,
TF-215A2U2D17DFX1LN15W,"T8 LED","2' Linear",,,,"AC100  277V without Ballast","6800 lm","50,000 hrs",,5000K,,60,,,,,,,,,,,,
TF-215A2U2D32DFX1LN18W,"T8 LED","4' Linear",,,,"AC100  277V without Ballast","8400 lm","50,000 hrs",,5000K,,72,,,,,,,,,,,,
TF-WPU217X1LN15W,"T8 LED","2' Linear",,,,"AC100  277V without Ballast","3400 lm","50,000 hrs",,5000K,,30,,,,,,,,,,,,
TF-WPU232X1LN18W,"T8 LED","4' Linear",,,,"AC100  277V without Ballast","4200 lm","50,000 hrs",,5000K,,36,,,,,,,,,,,,
TF-SKB132B4L11X1LI18W,"T8 LED","4' Linear",,,,"AC100  277V without Ballast","2100 lm","50,000 hrs",,5000K,,1x18,,,,,,,,,,,,
TF-SKB232B4L11X1LI18W,"T8 LED","4' Linear",,,,"AC100  277V without Ballast","4200 lm","50,000 hrs",,5000K,,36,,,,,,,,,,,,
TF-SKB1328B4L11X1LI18W,"T8 LED","8' Linear",,,,"AC100  277V without Ballast","4200 Lumens","50,000 hrs",,5000K,,18,,,,,,,,,,,,
TF-SKB2328B4L11X1LI18W,"T8 LED","8' Linear",,,,"AC100  277V without Ballast","8400 lm","50,000 hrs",,5000K,,72,,,,,,,,,,,,
TF-SKB132B5L11X1LI18W,"T8 LED","4' Linear",,,,"AC100  277V without Ballast","2100 lm","50,000 hrs",,5000K,,1x18,,,,,,,,,,,,
TF-SKB232B5L11X1LI18W,"T8 LED","4' Linear",,,,"AC100  277V without Ballast","4200 lm","50,000 hrs",,5000K,,36,,,,,,,,,,,,
TF-SKB1328B5L11X1LI18W,"T8 LED","8' Linear",,,,"AC100  277V without Ballast","8400 lm","50,000 hrs",,5000K,,36,,,,,,,,,,,,
TF-SKB2328B5L11X1LI18W,"T8 LED","8' Linear",,,,"AC100  277V without Ballast","4200 lm","50,000 hrs",,5000K,,72,,,,,,,,,,,,
TF-SKR132W10L11X1LI18W,"T8 LED","4' Linear",,,,"AC100  277V without Ballast","2100 lm","50,000 hrs",,5000K,,1x18,,,,,,,,,,,,
TF-SKR232W10L11X1LI18W,"T8 LED","4' Linear",,,,"AC100  277V without Ballast","4100 lm","50,000 hrs",,5000K,,36,,,,,,,,,,,,
TF-SKR1328W10L11X1LI18W,"T8 LED","8' Linear",,,,"AC100  277V without Ballast","4200 lm","50,000 hrs",,5000K,,36,,,,,,,,,,,,
TF-SKR2328W10L11X1LI18W,"T8 LED","8' Linear",,,,"AC100  277V without Ballast","8400 lm","50,000 hrs",,5000K,,64,,,,,,,,,,,,
TF-SKR132M20L11X1LI18W,"T8 LED","4' Linear",,,,"AC100  277V without Ballast","2100 lm","50,000 hrs",,5000K,,1x18,,,,,,,,,,,,
TF-SKR232M20L11X1LI18W,"T8 LED","4' Linear",,,,"AC100  277V without Ballast","4100 lm","50,000 hrs",,5000K,,36,,,,,,,,,,,,
TF-SKR1328M20L11X1LI18W,"T8 LED","8' Linear",,,,"AC100  277V without Ballast","4200 lm","50,000 hrs",,5000K,,36,,,,,,,,,,,,
ILP-WPLO,LED,Other,,,"> 70",120-277V,"9,950-15,550","75,000 hrs",,5000K,,90,,,,,,,,,,,,
TF-SKR2328M20L11X1LI18W,"T8 LED","8' Linear",,,,"AC100  277V without Ballast","8400 lm","50,000 hrs",,5000K,,72,,,,,,,,,,,,
TF-F1302L23W1900LD120,LED,Other,,,,"120V Dimming","1900 lm",,,,,23,,,,,,,,,,,,
TF-F1302L22W1824LMV,LED,Other,,,,"120-277V MV","1824 lm",,,,,22,,,,,,,,,,,,
TF-CEOL13W1000LD120WH,LED,Other,,,-,"120V Dimming","1000 Delivered Lumens",-,,,,"13 System Watts",,-,-,-,,,,,,,,
TF-CEOL11W912LMVWH,LED,Other,,,-,"120-277V MV","912 Delivered Lumens",-,,,,"11.3 System Watts",,-,-,-,,,,,,,,
TF-EOINCLPLED,LED,Other,,,,"120V Dimming",,,,,,9.5,,,,,,,,,,,,
TF-EOSINCLPLED,LED,Other,,,,"120V Dimming",,,,,,,,,,,,,,,,,,
TF-CEOSL13W1000LD120,LED,Other,,,,"120V Dimming","1000 lm",,,,,13,,,,,,,,,,,,
TF-CEOSL11W912LMV,LED,Other,,,,"120-277V MV","912 lm",,,,,11.3,,,,,,,,,,,,
TF-ERLINCLPLED,LED,Other,,,,"120V Dimming",,"50,000+ hrs",,,,,,,,,,,,,,,,
TF-CERL23W1900LD120,LED,Other,,,,"120V Dimming","1900 lm","50,000 hrs",,,,23,,,,,,,,,,,,
TF-CERL22W1824LMV,LED,Other,,,,"120-277V MV","1824 lm","50,000 hrs",,,,22,,,,,,,,,,,,
ILP-H3-10T8,"T8 Fluorescent","4' Linear",,,,,,,,,,,,,,,,,,,,,,
TF-ERGINCLPLED,LED,Other,,,,"120V Dimming",,"50,000+ hrs",,,,9.5,,,,,,,,,,,,
ILP-H3-8T8,"T8 Fluorescent","4' Linear",,,,,,,,,,,,,,,,,,,,,,
TF-CERGL23W1900LD120,LED,Other,,,,"120V Dimming","1900 lm","50,000 hrs",,,,23,,,,,,,,,,,,
ILP-H3-6T8,"T8 Fluorescent","4' Linear",,,,,,,,,,,,,,,,,,,,,,
TF-CERGL22W1824LMV,LED,Other,,,,"120-277V MV","1824 lm","50,000 hrs",,,,22,,,,,,,,,,,,
ILP-H3-4T8,"T8 Fluorescent","4' Linear",,,,,,,,,,,,,,,,,,,,,,
ILP-H3-3T8,"T8 Fluorescent","4' Linear",,,,,,,,,,,,,,,,,,,,,,
TF-ERCINCLPLED,LED,Other,,,,"120V Dimming",,"50,000+ hrs",,,,9.5,,,,,,,,,,,,
TF-CERCL23W1900LD120,LED,Other,,,,"120V Dimming","1900 lm","50,000 hrs",,,,23,,,,,,,,,,,,
TF-CERCL22W1824LMV,LED,Other,,,,"120-277V MV","1824 lm","50,000 hrs",,,,22,,,,,,,,,,,,
TF-BRPINCLPLED,LED,Other,,,,"120V Dimming",,,,,,,,,,,,,,,,,,
TF-BRPL13W1000LD120,LED,Other,,,,"120V Dimmable","1000 lm",,,,,13,,,,,,,,,,,,
ILP-CL4-2T5,"T5HO Fluorescent","4' Linear",,,,,,,,,,,,,,,,,,,,,,
TF-BRWINCLPLED,LED,Other,,,,"120V dimmable",,,,,,,,,,,,,,,,,,
ILP-CL4-1T5,"T5HO Fluorescent","4' Linear",,,,,,,,,,,,,,,,,,,,,,
TF-BRWL13W1000LD120,LED,Other,,,,"120V dimmable","1000 lm",,,,,13,,,,,,,,,,,,
ILP-CL2-2T5,"T5HO Fluorescent","2' Linear",,,,,,,,,,,,,,,,,,,,,,
TF-TOPL13W1000LD120BK,LED,Other,,,,"120V Dimming","1000 lm",,,,,13,,,,,,,,,,,,
ILP-CL2-1T5,"T5HO Fluorescent","2' Linear",,,,,,,,,,,,,,,,,,,,,,
ILP-C4-2T5,"T5HO Fluorescent","4' Linear",,,,,,,,,,,,,,,,,,,,,,
ILP-C4-1T5,"T5HO Fluorescent","4' Linear",,,,,,,,,,,,,,,,,,,,,,
TF-LTOPINCLPLED,LED,Other,,,-,"120V Dimming",-,-,,,,9.5W,,-,-,-,,,,,,,,
ILP-C2-2T5,"T5HO Fluorescent","2' Linear",,,,,,,,,,,,,,,,,,,,,,
TF-LTOPL13W1000LD120,LED,Other,,,,"120V Dimming","1000 lm",,,4000K,,13,,,,,,,,,,,,
ILP-C2-1T5,"T5HO Fluorescent","2' Linear",,,,,,,,,,,,,,,,,,,,,,
TF-LTOLINCLPLED,LED,Other,,,,"120V Dimming",,,,,,9.5,,,,,,,,,,,,
ILP-CL4-2T8-,"T8 Fluorescent","4' Linear",,,,,,,,,,,,,,,,,,,,,,
TF-LTOLL13W1000LD120,LED,Other,,,,"120V Dimming","1000 lm",,,4000K,,13,,,,,,,,,,,,
ILP-WPLP,LED,Other,,,"> 80",120-277V,"3,624 or 7,145","100,000 hrs",,5000K,,50,,,,,,,,,,,,
ILP-CL2-2T8-,"T8 Fluorescent","2' Linear",,,,,,,,,,,,,,,,,,,,,,
ILP-BIF24,LED,2X4,,,"> 80","120-277 V",3600-5376,"100,000 hrs",,4000K,,43,,,,,,,,,,,,
ILP-AL-56WU,LED,Other,,,"> 70",120-277V,"7,500","> 100,000 hrs",,5000K,,56,,,,,,,,,,,,
ILP-C4--2T8,"T8 Fluorescent","4' Linear",,,,,,,,,,,,,,,,,,,,,,
ILP-C4-1T8,"T8 Fluorescent","4' Linear",,,,,,,,,,,,,,,,,,,,,,
ILP-C2--2T8,"T8 Fluorescent","2' Linear",,,,,,,,,,,,,,,,,,,,,,
HL-MLCWP,LED,Other,,,"73 or 82",120-277,"2,350 or 3,460","100,000 hrs",,5000K,,33,,"72 lm/W or 75 lm/W",,,,,,,,,,
TF-22C2M20BL11X1LI15W,"T8 LED",2X2,,,,"AC100  277V without Ballast","4200 lm","50,000+ hrs",,5000K,,30,,,,,,,,,,,,
ILP-CL4-2T8,"T8 Fluorescent","4' Linear",,,,,,,,,,,,,,,,,,,,,,
TF-22C2W10BL11X1LI15W,"T8 LED",2X2,,,,"AC100  277V without Ballast","4200 lm","50,000 hrs",,5000K,,30,,,,,,,,,,,,
TF-22C3M20BL11X1LI15W,"T8 LED",2X2,,,,"AC100  277V without Ballast","6300 lm","50,000 hrs",,5000K,,45,,,,,,,,,,,,
TF-22C3W10BL11X1LI15W,"T8 LED",2X2,,,,"AC100  277V without Ballast","6300 lm","50,000+ hrs",,5000K,,45,,,,,,,,,,,,
TF-24C2M20BL11X1LI18W,"T8 LED",2X4,,,,"AC100  277V without Ballast","4200 lm","50,000+ hrs",,5000K,,36,,,,,,,,,,,,
TF-24C2W10BL11X1LI18W,"T8 LED",2X4,,,,"AC100  277V without Ballast","4200 lm","50,000 hrs",,5000K,,36,,,,,,,,,,,,
TF-24C3M20BL11X1LI18W,"T8 LED",2X4,,,,"AC100  277V without Ballast","6300 lm","50,000 hrs",,5000K,,54,,,,,,,,,,,,
TF-24C3W10BL11X1LI18W,"T8 LED",2X4,,,,"AC100  277V without Ballast","6300 lm","50,000 hrs",,5000K,,54,,,,,,,,,,,,
TF-RLK1X1WR,LED,Other,,,-,-,-,"50,000+ hrs",,,,-,,-,"3000K, 4000K & 5000K",-,,,,,,,,
TF-RLK2X1WR,LED,Other,,,-,-,-,"50,000+ hrs",,,,-,,-,"3000K, 4000K & 5000K",-,,,,,,,,
TF-RLK3X1WR,LED,Other,,,-,-,-,"50,000+ hrs",,,,-,,-,"3000K, 4000K & 5000K",-,,,,,,,,
TF-RLK4X1WR,LED,Other,,,-,-,-,"50,000+ hrs",,,,-,,-,"3000K, 4000K & 5000K",-,,,,,,,,
TF-215A,"T8 Fluorescent",Other,"Class P,HPF,Non PCB,Thermally protected,UL Listed","Electronic, Multivolt 120-277V",,,,,,,,,,,,,,,,,,,,
LT-ICED9535,LED,,"UL Listed,Wet Area","Magnetic, 120V/277V",,,,,,,,,,,,,,,,,"Insulation Contact (IC)",,,
MAG-MAGELJA-PACK12,LED,Other,,,,"Dual-voltage input 120V/277V",,,,,,2.5,,,,,,,,,,,,
MAG-MAGELJF,LED,Other,,,,"Dual-voltage input 120V/277V","Luminance: For 1.5 feet (0.46 meter) installation height, within 1 foot, luminance is 1.0~2.0FC",,,,,2,,,,,,,,,,,,
ILP-CL2-2T5-DIM,"T5HO Fluorescent","2' Linear",,,,,,,,,,,,,,,,,,,,,,
ILP-CL2-2T8,"T8 Fluorescent","2' Linear",,,,,,,,,,,,,,,,,,,,,,
ILP-C4-2T5-DIM,"T5HO Fluorescent","4' Linear",,,,,,,,,,,,,,,,,,,,,,
ILP-C4-2T8,"T8 Fluorescent","4' Linear",,,,,,,,,,,,,,,,,,,,,,
ILP-C2-2T5-DIM,"T5HO Fluorescent","2' Linear",,,,,,,,,,,,,,,,,,,,,,
ILP-C2-2T8,"T8 Fluorescent","2' Linear",,,,,,,,,,,,,,,,,,,,,,
ILP-BLEXT-,"T8 Fluorescent","4' Linear","UL Listed,Wet Area",,,,,,,,,,,,,,,,,,,,,
ILP-BLEXT,"T8 Fluorescent","4' Linear","UL Listed,Wet Area",,,,,,,,,,,,,,,,,,,,,
ILP-BL-,"T8 Fluorescent","4' Linear","UL Listed,Wet Area",120-277V,,,,,,,,,,,,,,,,,,,,
ILP-WCL8-,"T8 Fluorescent","8' Linear","UL Listed,Wet Area",,,,,,,,,,,,,,,,,,,,,
ILP-WCL-,"T8 Fluorescent","4' Linear","UL Listed,Wet Area",,,,,,,,,,,,,,,,,,,,,
ILP-WCL8,"T8 Fluorescent","8' Linear","UL Listed,Wet Area",,,,,,,,,,,,,,,,,,,,,
ILP-WCL,"T8 Fluorescent","4' Linear","UL Listed,Wet Area",,,,,,,,,,,,,,,,,,,,,
TF-CLLLSG-S,LED,"4' Linear",,,"> 80",120-277V,"6,010-20,160","> 50,000 hrs",,4000K,,192,,,,,,,,,,,,
DG-AG24QF1X47U5KW,LED,"4' Linear",,,80,120-277v,"6,900",,,5000K,,47,,,,,,,,,,,,
TF-CLLLSG-P,LED,"4' Linear",,,"> 80","0-10V Dimming","5,040-20,160","> 50,000 hrs",,4000K,,192,,,,,,,,,,,,
TF-CLLLSF192L,LED,"16' Linear",,,"> 80",120-277V,"12,400lm","> 50,000 hrs",,4000K,,124,,,,,,,,,,,,
MAG-MAGBAL,LED,Other,,,,"Dual-voltage Input 120V/277V",,,,,,,,,,,,,,,,,,
MAG-PL40W6628TG01,LED,2X2,,,,"100-277V Dimmable","4400 Delivered Lumens",,,5000K,,40,,,,,,,,,,,,
MAG-PN-40W-120V,LED,2X2,,,,"100-277V Dimmable","5200 Delivered Lumens",,,5000K,,40,,,,,,,,,,,,
ILP-WT8-,"T8 Fluorescent","8' Linear","UL Listed,Wet Area",,,,,,,,,,,,,,,,,,,,,
MAG-PN-45W-120V,LED,2X4,,,,"100-277V Dimmable","5850 Delivered Lumens",,,5000K,,45,,,,,,,,,,,,
ILP-WT-,"T8 Fluorescent","4' Linear","UL Listed,Wet Area",,,,,,,,,,,,,,,,,,,,,
MAG-PL50W12628TG09,LED,2X4,,,,"100-277V Dimmable","5500 Delivered Lumens",,,5000K,,50,,,,,,,,,,,,
ILP-WT8,"T8 Fluorescent","8' Linear","UL Listed,Wet Area",,,,,,,,,,,,,,,,,,,,,
MAG-SYHU-TRO025D-6060-A,LED,2X2,,,>80,"1-10V Dimmable","3680 Delivered Lumens",,,5000K,,25,,,,,,,,,,,,
ILP-WT,"T8 Fluorescent","4' Linear","UL Listed,Wet Area",,,,,,,,,,,,,,,,,,,,,
MAG-SYHU-TRO036D-6060-A,LED,2X2,,,>80,"1-10V Dimmable","4600 Delivered Lumens",,,5000K,,36,,,,,,,,,,,,
MAG-SYHU-TRO042D-6012-A,LED,2X4,,,>80,"1-10V Dimmable","5460 Delivered Lumens",,,5000K,,42,,,,,,,,,,,,
MAG-SYHU-TRO050D-6012-A,LED,2X4,,,>80,"1-10V Dimmable","6500 Delivered Lumens",,,5000K,,50,,,,,,,,,,,,
MAG-UE-D10308W,LED,Other,,,"> 90","Dimmable E26 Adapter","650 lm","50,000 hrs",,,,8,,,,,,,,,,,,
MAG-UE-D19012W,LED,Other,,,90,"Dimmable to 10% with most dimmers","960 lm",,,,,12,,,,,,,,,,,,
BL-LEDWPCA12W,LED,Other,,,"> 80","120-277 AC","1,211-1,321","69,000 hrs",,5000K,,12,,,,,,,,,,,,
BL-LEDWPCA,LED,Other,,,"> 80","120-277 AC","3,099-5,287","69,000 hrs",,5000K,,30,,,,,,,,,,,,
BL-LEDWPCA-,LED,Other,,,"> 80","120-277 AC","8,821-14,277","69,000 hrs",,5000K,,80,,,,,,,,,,,,
BL-LEDWPFC,LED,Other,,,"> 80","120-277 AC","5,656-9,128","76,000 hrs",,5000K,,50,,,,,,,,,,,,
BL-LEDWPA,LED,Other,,,"> 80","120-277 AC","3,325-5,131","61,000 hrs",,5000K,,25,,,,,,,,,,,,
MAG-VPL-CPA,LED,Other,,,"> 70","100-277VAC or 347-480VAC","5,400 or 8,400","70,000 hrs",,5000K,,45,,,,,,,,,,,,
ILP-FZ2A,LED,"2' Linear",,,>80,120V-277V,"1,981-3440","100,000 hrs",,5000K,,16,,,,,,,,,,,,
ILP-FLT24,LED,2X4,,,"> 80",120-277V,"3,168-4,832","100,000 hrs",,4000K,,45,,,,,,,,,,,,
ILP-FLT22,LED,2X2,,,"> 80",120-277V,"2,319-4,802","100,000 hrs",,4000K,,45,,,,,,,,,,,,
ILP-FLT14,LED,1X4,,,"> 80",120-277V,"2,341-5,027","100,000 hrs",,4000K,,45,,,,,,,,,,,,
ILP-FLTR24,LED,2X4,,,"> 80",120-277V,"3,244-5,174","100,000 hrs",,5000K,,45,,,,,,,,,,,,
ILP-FLTR22,LED,2X2,,,"> 80",120-277V,"2,217-4735","100,000 hrs",,4000K,,45,,,,,,,,,,,,
ILP-FLTR14,LED,1X4,,,"> 80",120-277V,"2,319-5,018","100,000 hrs",,4000K,,45,,,,,,,,,,,,
ILP-PHB-660WLED-UNIV,LED,Other,,,"> 80",120-277V,"97,264 lm","100,000 hrs",,,,660W,,"148 lm/W",5000K,-,,,,,,,,
ILP-PHB-495WLED-UNIV,LED,Other,,,>80,120-277V,"74,800 lm","100,000 hrs",,,,495W,,"150 lm/W",5000K,-,,,,,,,,
ILP-PHB-336WLED-UNIV,LED,Other,,,"> 80",120-277V,"55,505 lm","100,000 hrs",,,,336W,,"164 lm/W",5000K,-,,,,,,,,
ILP-PHB-,LED,"4' Linear",,,"> 80",120-277V,"27,730-40,820","100,000 hrs",,5000K,,252,,,,,,,,,,,,
ILP-PHB,LED,Other,,,"> 80",120-277V,"11,900-25,179","100,000 hrs",,5000K,,157,,,,,,,,,,,,
ILP-PHB-50WLED-UNIV,LED,Other,,,"> 80",120-277V,"7511 lm","100,000 hrs",,,,50W,,"148 lm/W","4000K, 5000K",-,,,,,,,,
ILP-BLR,LED,"4' Linear",,,"> 80",120-277V,"12,884-24,426","100,000 hrs",,5000K,,160,,"154 lm/W",,,,,,,,,,
TF-SBX,LED,"1X4,2X2,2X4",,,>80,"0-10V Dimmable, 120-277V","5000 or 6250","50,000 hrs",,5000K,,40,,,,,,,,,,,,
