parent_sku,family_count,child_sku,"Color Temperature (CCT)","Finish Options","Factory Installed Lamps","Wiring Options","End Cap Finish Options","Lamp Type Options","Select Reflector","Voltage Options","Wattage Options","Letter Color Options","Number of Faces","Wattage & Lumen Options","Fixture Wattage",Color,"Main Cable Length","Lens Options","Height Options","Wattage & Optics Options","Driver Option","LED Module & Wattage Options","End Cap Options",WattageOptions,"Pendant Mounting Kit","Beam Angle Options","Mounting Options","Trim Ring Finish","Select Finish (Reflectors & Baffles)","Length & Wattage Options","Output Wattage Options","Output Voltage Options","Wattage & Optics/Beams Options","Connector Type Options","Emergency Battery Options","Trimplate Options","Occupancy Sensor","Trim Options","Size\, Wattage & Lumen Options","Size & Wattage Options","Control Options","Square Trim Ring Options","Round Trim Ring Options","Accessories Options","Trim Shape Options","Color Te\,mperature (CCT)","Reflector Options",Reflector,"Reflector Finish","Color Temperature","Fixture Options","Color Temperat","Frosted Lens","Distribution Options"
TF-ECLMW432S,1,TF-ECLMW432S-TO,,,,,Tortoise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF-ECLA217S,1,TF-ECLA217S-WH,,,,,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF-ECLA217S,1,TF-ECLA217S-WM,,,,,"White Marble",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF-ECLA217S,1,TF-ECLA217S-IM,,,,,"Ivory Marble",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF-ECLA217S,1,TF-ECLA217S-BM,,,,,"Black Marble",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF-ECLA217S,1,TF-ECLA217S-SI,,,,,Silver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF-ECLA217S,1,TF-ECLA217S-TO,,,,,Tortoise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF-ECLA232S,1,TF-ECLA232S-WH,,,,,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF-ECLA232S,1,TF-ECLA232S-WM,,,,,"White Marble",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF-ECLA232S,1,TF-ECLA232S-IM,,,,,"Ivory Marble",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF-ECLA232S,1,TF-ECLA232S-BM,,,,,"Black Marble",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF-ECLA232S,1,TF-ECLA232S-SL,,,,,Silver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF-ECLA232S,1,TF-ECLA232S-TO,,,,,Tortoise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF-ECLRE417S,1,TF-ECLRE417S-WH,,,,,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF-ECLRE417S,1,TF-ECLRE417S-WM,,,,,"White Marble",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF-ECLRE417S,1,TF-ECLRE417S-IM,,,,,"Ivory Marble",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF-ECLRE417S,1,TF-ECLRE417S-BM,,,,,"Black Marble",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF-ECLRE417S,1,TF-ECLRE417S-SL,,,,,Silver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF-ECLRE417S,1,TF-ECLRE417S-TO,,,,,Tortoise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF-ECLRE432S,1,TF-ECLRE432S-WH,,,,,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF-ECLRE432S,1,TF-ECLRE432S-WM,,,,,"White Marble",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF-ECLRE432S,1,TF-ECLRE432S-IM,,,,,"Ivory Marble",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF-ECLRE432S,1,TF-ECLRE432S-BM,,,,,"Black Marble",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF-ECLRE432S,1,TF-ECLRE432S-SL,,,,,Silver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF-ECLRE432S,1,TF-ECLRE432S-TO,,,,,Tortoise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF-WLINLV2328MV,1,TF-WLINLV2328MV-WH,,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF-WLINLV2328MV,1,TF-WLINLV2328MV-BK,,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF-WLINLV2328MV,1,TF-WLINLV2328MV-SL,,Silver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF-WLINLV2328MV,1,TF-WLINLV2328MV-IN,,Iron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF-WLINLV232MV,1,TF-WLINLV232MV-WH,,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF-WLINLV232MV,1,TF-WLINLV232MV-BK,,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF-WLINLV232MV,1,TF-WLINLV232MV-SL,,Silver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF-WLINLV232MV,1,TF-WLINLV232MV-IN,,Iron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF-BKRA117MV,1,TF-BKRA117MV-WH,,"White Back Plate and End Caps (standard)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF-BKRA117MV,1,TF-BKRA117MV-CHE,,"White Back Plate and Chrome End Caps",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF-BKRA117MV,1,TF-BKRA117MV-CH,,"Chrome Back Plate and End Caps",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF-WLINLV2548MV,1,TF-WLINLV2548MV-WH,,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF-WLINLV2548MV,1,TF-WLINLV2548MV-BK,,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF-WLINLV2548MV,1,TF-WLINLV2548MV-SL,,Silver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF-WLINLV2548MV,1,TF-WLINLV2548MV-IN,,Iron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF-WLINLV254MV,1,TF-WLINLV254MV-WH,,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF-WLINLV254MV,1,TF-WLINLV254MV-BK,,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF-WLINLV254MV,1,TF-WLINLV254MV-SL,,Silver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF-WLINLV254MV,1,TF-WLINLV254MV-IN,,Iron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF-WLINMW2328MV,1,TF-WLINMW2328MV-WH,,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF-WLINMW2328MV,1,TF-WLINMW2328MV-BK,,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF-WLINMW2328MV,1,TF-WLINMW2328MV-SL,,Silver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF-WLINMW2328MV,1,TF-WLINMW2328MV-IN,,Iron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF-WLINMW232MV,1,TF-WLINMW232MV-WH,,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF-WLINMW232MV,1,TF-WLINMW232MV-BK,,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF-WLINMW232MV,1,TF-WLINMW232MV-SL,,Silver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF-WLINMW232MV,1,TF-WLINMW232MV-IN,,Iron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF-WLINMW2548MV,1,TF-WLINMW2548MV-WH,,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF-WLINMW2548MV,1,TF-WLINMW2548MV-BK,,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF-WLINMW2548MV,1,TF-WLINMW2548MV-SL,,Silver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF-WLINMW2548MV,1,TF-WLINMW2548MV-IN,,Iron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF-WLINMW254MV,1,TF-WLINMW254MV-WH,,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF-WLINMW254MV,1,TF-WLINMW254MV-BK,,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF-WLINMW254MV,1,TF-WLINMW254MV-SL,,Silver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF-WLINMW254MV,1,TF-WLINMW254MV-IN,,Iron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF-WLINPF2328MV,1,TF-WLINPF2328MV-WH,,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF-WLINPF2328MV,1,TF-WLINPF2328MV-BK,,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF-WLINPF2328MV,1,TF-WLINPF2328MV-SL,,Silver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF-WLINPF2328MV,1,TF-WLINPF2328MV-IN,,Iron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF-WLINPF232MV,1,TF-WLINPF232MV-WH,,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF-WLINPF232MV,1,TF-WLINPF232MV-BK,,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF-WLINPF232MV,1,TF-WLINPF232MV-SL,,Silver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF-WLINPF232MV,1,TF-WLINPF232MV-IN,,Iron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF-WLINPF254MV,1,TF-WLINPF254MV-WH,,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF-WLINPF254MV,1,TF-WLINPF254MV-BK,,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF-WLINPF254MV,1,TF-WLINPF254MV-SL,,Silver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF-WLINPF254MV,1,TF-WLINPF254MV-IN,,Iron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF-VAN,2,TF-VAN-217E120-AL,,,,,Alabaster,"17W 24in. T8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF-VAN,2,TF-VAN-217E120-SW,,,,,"Solid White (Translucent)","17W 24in. T8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF-VAN,2,TF-VAN-225E120-AL,,,,,Alabaster,"25W 36in. T8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF-VAN,2,TF-VAN-225E120-SW,,,,,"Solid White (Translucent)","25W 36in. T8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF-VAN,2,TF-VAN-232E120-AL,,,,,Alabaster,"32W 48in. T8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF-VAN,2,TF-VAN-232E120-SW,,,,,"Solid White (Translucent)","32W 48in. T8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF-BKRA125MV,1,TF-BKRA125MV-WH,,"White Back Plate and End Caps (standard)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF-BKRA125MV,1,TF-BKRA125MV-CHE,,"White Back Plate and Chrome End Caps",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF-BKRA125MV,1,TF-BKRA125MV-CH,,"Chrome Back Plate and End Caps",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF-BKRA132MV,1,TF-BKRA132MV-WH,,"White Back Plate and End Caps (standard)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF-BKRA132MV,1,TF-BKRA132MV-CHE,,"White Back Plate and Chrome End Caps",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF-BKRA132MV,1,TF-BKRA132MV-CH,,"Chrome Back Plate and End Caps",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF-24C2,2,TF-24C2-M20BL10-X1,,,,,,,"M20-Premium mirrored full specular reflector","No Ballast for LED T8 lamps",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF-24C2,2,TF-24C2-M20BL10-MV,,,,,,,"M20-Premium mirrored full specular reflector","Bulk Packed T8 Ballast\, MV\, Instant Start\, NBF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF-24C2,2,TF-24C2-M20BL10-WR,,,,,,,"M20-Premium mirrored full specular reflector","Pre-Wired T8 Ballast\, MV\, Instant Start\, NBF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF-24C2,2,TF-24C2-W10BL10-X1,,,,,,,"W10 -Enhanced white\, reflector","No Ballast for LED T8 lamps",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF-24C2,2,TF-24C2-W10BL10-MV,,,,,,,"W10 -Enhanced white\, reflector","Bulk Packed T8 Ballast\, MV\, Instant Start\, NBF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF-24C2,2,TF-24C2-W10BL10-WR,,,,,,,"W10 -Enhanced white\, reflector","Pre-Wired T8 Ballast\, MV\, Instant Start\, NBF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BL-RELXTE1RCAEM-SDT,1,BL-RELXTE1RCAEM-SDT-R,,,,,,,,,,Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BL-RELXTE1RCAEM-SDT,1,BL-RELXTE1RCAEM-SDT-G,,,,,,,,,,Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BL-LEDCXTEU,3,BL-LEDCXTEU-1-R-W,,"White (standard)",,,,,,,,Red,"Single Face",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BL-LEDCXTEU,3,BL-LEDCXTEU-1-R-B,,Black,,,,,,,,Red,"Single Face",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BL-LEDCXTEU,3,BL-LEDCXTEU-1-G-W,,"White (standard)",,,,,,,,Green,"Single Face",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BL-LEDCXTEU,3,BL-LEDCXTEU-1-G-B,,Black,,,,,,,,Green,"Single Face",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BL-LEDCXTEU,3,BL-LEDCXTEU-2-R-W,,"White (standard)",,,,,,,,Red,"Universal Single/Double Face",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BL-LEDCXTEU,3,BL-LEDCXTEU-2-R-B,,Black,,,,,,,,Red,"Universal Single/Double Face",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BL-LEDCXTEU,3,BL-LEDCXTEU-2-G-W,,"White (standard)",,,,,,,,Green,"Universal Single/Double Face",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BL-LEDCXTEU,3,BL-LEDCXTEU-2-G-B,,Black,,,,,,,,Green,"Universal Single/Double Face",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT-CPPG,2,AT-CPPG-40W4000LM-4000K,4000K,,,,,,,,,,,"40 Watts / 4000 Lumens",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT-CPPG,2,AT-CPPG-40W4000LM-5000K,"5000K (default)",,,,,,,,,,,"40 Watts / 4000 Lumens",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT-CPPG,2,AT-CPPG-60W6000LM-4000K,4000K,,,,,,,,,,,"60 Watts / 6000 Lumens",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT-CPPG,2,AT-CPPG-60W6000LM-5000K,"5000K (default)",,,,,,,,,,,"60 Watts / 6000 Lumens",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT-CPPG,2,AT-CPPG-90W8500LM-4000K,4000K,,,,,,,,,,,"90 Watts / 8500 Lumens",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT-CPPG,2,AT-CPPG-90W8500LM-5000K,"5000K (default)",,,,,,,,,,,"90 Watts / 8500 Lumens",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NL-TP260,2,NL-TP260-W20-30K,3000K,,,,,,,,,,,"20 Watts / 2\,400 Lumens",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NL-TP260,2,NL-TP260-W20-40K,4000K,,,,,,,,,,,"20 Watts / 2\,400 Lumens",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NL-TP260,2,NL-TP260-W20-50K,5000K,,,,,,,,,,,"20 Watts / 2\,400 Lumens",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NL-TP260,2,NL-TP260-W35-30K,3000K,,,,,,,,,,,"35 Watts / 4\,200 Lumens",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NL-TP260,2,NL-TP260-W35-40K,4000K,,,,,,,,,,,"35 Watts / 4\,200 Lumens",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NL-TP260,2,NL-TP260-W35-50K,5000K,,,,,,,,,,,"35 Watts / 4\,200 Lumens",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ILP-SS8-12L-U,1,ILP-SS8-12L-U-35-FRL,3500K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ILP-SS8-12L-U,1,ILP-SS8-12L-U-40-FRL,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ILP-SS8-12L-U,1,ILP-SS8-12L-U-50-FRL,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TL-TECBTA-24,2,TL-TECBTA-24-30W-40K,4000K,,,,,,,,"30 Watts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TL-TECBTA-24,2,TL-TECBTA-24-30W-50K-D1-W,5000K,,,,,,,,"30 Watts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TL-TECBTA-24,2,TL-TECBTA-24-40W-40K-D1-W,4000K,,,,,,,,"40 Watts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TL-TECBTA-24,2,TL-TECBTA-24-40W-50K,5000K,,,,,,,,"40 Watts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TL-TECBTA-22,1,TL-TECBTA-22-20W-50KD1WJ,,,,,,,,,"20 Watts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TL-TECBTA-22,1,TL-TECBTA-22-40W-50KD1WJ,,,,,,,,,"40 Watts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NL-NBQL,3,NL-NBQL-75W-30K-V,3000K,,,,,,,100-277V,,,,"75 Watts / 11\,250 Lumens",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NL-NBQL,3,NL-NBQL-75W-30K-HV,3000K,,,,,,,347-480V,,,,"75 Watts / 11\,250 Lumens",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NL-NBQL,3,NL-NBQL-75W-40K-V,4000K,,,,,,,100-277V,,,,"75 Watts / 11\,250 Lumens",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NL-NBQL,3,NL-NBQL-75W-40K-HV,4000K,,,,,,,347-480V,,,,"75 Watts / 11\,250 Lumens",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NL-NBQL,3,NL-NBQL-75W-50K-V,5000K,,,,,,,100-277V,,,,"75 Watts / 11\,250 Lumens",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NL-NBQL,3,NL-NBQL-75W-50K-HV,5000K,,,,,,,347-480V,,,,"75 Watts / 11\,250 Lumens",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NL-NBQL,3,NL-NBQL-100W-30K-V,3000K,,,,,,,100-277V,,,,"100 Watts / 15\,000 Lumens",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NL-NBQL,3,NL-NBQL-100W-30K-HV,3000K,,,,,,,347-480V,,,,"100 Watts / 15\,000 Lumens",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NL-NBQL,3,NL-NBQL-100W-40K-V,4000K,,,,,,,100-277V,,,,"100 Watts / 15\,000 Lumens",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NL-NBQL,3,NL-NBQL-100W-40K-HV,4000K,,,,,,,347-480V,,,,"100 Watts / 15\,000 Lumens",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NL-NBQL,3,NL-NBQL-100W-50K-V,5000K,,,,,,,100-277V,,,,"100 Watts / 15\,000 Lumens",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NL-NBQL,3,NL-NBQL-100W-50K-HV,5000K,,,,,,,347-480V,,,,"100 Watts / 15\,000 Lumens",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NL-NBQL,3,NL-NBQL-150W-30K-V,3000K,,,,,,,100-277V,,,,"150 Watts / 22\,500 Lumens",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NL-NBQL,3,NL-NBQL-150W-30K-HV,3000K,,,,,,,347-480V,,,,"150 Watts / 22\,500 Lumens",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NL-NBQL,3,NL-NBQL-150W-40K-V,4000K,,,,,,,100-277V,,,,"150 Watts / 22\,500 Lumens",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NL-NBQL,3,NL-NBQL-150W-40K-HV,4000K,,,,,,,347-480V,,,,"150 Watts / 22\,500 Lumens",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NL-NBQL,3,NL-NBQL-150W-50K-V,5000K,,,,,,,100-277V,,,,"150 Watts / 22\,500 Lumens",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NL-NBQL,3,NL-NBQL-150W-50K-HV,5000K,,,,,,,347-480V,,,,"150 Watts / 22\,500 Lumens",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NL-NBQL,3,NL-NBQL-200W-30K-V,3000K,,,,,,,100-277V,,,,"200 Watts / 26\,000 Lumens",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NL-NBQL,3,NL-NBQL-200W-30K-HV,3000K,,,,,,,347-480V,,,,"200 Watts / 26\,000 Lumens",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NL-NBQL,3,NL-NBQL-200W-40K-V,4000K,,,,,,,100-277V,,,,"200 Watts / 26\,000 Lumens",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NL-NBQL,3,NL-NBQL-200W-40K-HV,4000K,,,,,,,347-480V,,,,"200 Watts / 26\,000 Lumens",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NL-NBQL,3,NL-NBQL-200W-50K-V,5000K,,,,,,,100-277V,,,,"200 Watts / 26\,000 Lumens",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NL-NBQL,3,NL-NBQL-200W-50K-HV,5000K,,,,,,,347-480V,,,,"200 Watts / 26\,000 Lumens",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NL-NBQL,3,NL-NBQL-300W-30K-V,3000K,,,,,,,100-277V,,,,"300 Watts / 45\,000 Lumens",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NL-NBQL,3,NL-NBQL-300W-30K-HV,3000K,,,,,,,347-480V,,,,"300 Watts / 45\,000 Lumens",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
