sku,parent,finish_options,price,cost_price,Retail_price,sale_price
LLL-LL3G-32K-WH-DTW,LLL-LL3G-DTW,White,51.45,0,,
LLL-LL3G-32K-BK-DTW,LLL-LL3G-DTW,Black,55.71,0,,
LLL-LL3G-32K-BN-DTW,LLL-LL3G-DTW,Brushed,61.45,0,,
LLL-LRG3-32K-WH-DTW,LLL-LRG3-DTW,White,58.6,0,,
LLL-LRG3-32K-BK-DTW,LLL-LRG3-DTW,Black,62.86,0,,
LLL-LRG3-5CCT-WH,LLL-LRG3-5CCT,White,62.86,0,,
LLL-LRG3-5CCT-BK,LLL-LRG3-5CCT,Black,62.86,0,,
LLL-LSG3-32K-WH-DTW,LLL-LSG3-DTW,White,62.9,0,,
LLL-LSG3-32K-BK-DTW,LLL-LSG3-DTW,Black,67.15,0,,
LLL-LSG3-5CCT-WH,LLL-LSG3-5CCT,White,67.14,0,,
LLL-LSG3-5CCT-BK,LLL-LSG3-5CCT,Black,67.14,0,,
LLL-LL4G-5CCT-WH,LLL-LL4G-5CCT,White,70,0,,
LLL-LL4G-5CCT-BK,LLL-LL4G-5CCT,Black,70,0,,
LLL-LL4G-5CCT-BN,LLL-LL4G-5CCT,Brush,77.14,0,,
BL-HPEM-W,BL-HPEM,White,,0,,
BL-HPEM-B,BL-HPEM,Black,,0,,
WM-CMC2-HCDK-AG,WM-CMC2-HCDK,Anodized,11.74,0,,
WM-CMC2-HCDK-BK,WM-CMC2-HCDK,Black,11.74,0,,
WM-CMC4-MCTP-DD-BK,WM-CMC4-MCTP-DD,Black,115.74,0,,
WM-CMC4-MCTP-DD-WH,WM-CMC4-MCTP-DD,White,115.74,0,,
WM-CMC6-MCTP-DD-BK,WM-CMC6-MCTP-DD,Black,164.74,0,,
WM-CMC6-MCTP-DD-WH,WM-CMC6-MCTP-DD,White,164.74,0,,
WM-DBEL-ACEM-WH-SDT,WM-DBEL-ACEM,White,,0,,
WM-DBEL-ACEM-BL-SDT,WM-DBEL-ACEM,Black,,0,,
WM-DBEL-ACEM-BR-SDT,WM-DBEL-ACEM,Bronze,,0,,
WM-DBEL-ACEM-N-SDT,WM-DBEL-ACEM,Nickel,,0,,
WM-FMD-11-MCT5-WH,WM-FMD-11-MCT5,White,35.74,0,,
WM-FMD-11-MCT5-ORB,WM-FMD-11-MCT5,Oil,38.74,0,,
WM-FMD-11-MCT5-BN,WM-FMD-11-MCT5,Brushed,40.74,0,,
WM-AD-102-BK,WM-AD-102,Black,,0,,
WM-AD-102-BR,WM-AD-102,Bronze,,0,,
WM-WMCS5-UDL-MCT-BK-DD,WM-WMCS5-UDL-MCT,Black,177.74,0,,
WM-WMCS5-UDL-MCT-BN-DD,WM-WMCS5-UDL-MCT,Brushed,177.74,0,,
WM-WMCS5-UDL-MCT-BR-DD,WM-WMCS5-UDL-MCT,Bronze,177.74,0,,
WM-WMCS5-UDL-MCT-WH-DD,WM-WMCS5-UDL-MCT,White,177.74,0,,
WM-WMCS5-DL-MCT-BK-DD,WM-WMCS5-DL-MCT,Black,154.74,0,,
WM-WMCS5-DL-MCT-BN-DD,WM-WMCS5-DL-MCT,Brushed,154.74,0,,
WM-WMCS5-DL-MCT-BR-DD,WM-WMCS5-DL-MCT,Bronze,154.74,0,,
WM-WMCS5-DL-MCT-WH-DD,WM-WMCS5-DL-MCT,White,154.74,0,,
WM-WL-181-BK,WM-WL-181,Black,24.74,0,,
WM-WL-181-BR,WM-WL-181,Bronze,24.74,0,,
WM-WL-181-BZ,WM-WL-181,Antique,62.74,0,,
WM-UW-125-BS,WM-UW-125,Cast,74.74,0,,
WM-UW-125-SS,WM-UW-125,Stainless,74.74,0,,
WM-UCA-12-BRZ,WM-UCA-12,Bronze,52.71,0,,
WM-UCA-12-WHT,WM-UCA-12,White,52.71,0,,
WM-UCA-16-BRZ,WM-UCA-16,Bronze,58.43,0,,
WM-UCA-16-WHT,WM-UCA-16,White,61.3,0,,
WM-UCA-21-BRZ,WM-UCA-21,Bronze,68.43,0,,
WM-UCA-21-WHT,WM-UCA-21,White,68.43,0,,
WM-UCA-24-BRZ,WM-UCA-24,Bronze,72.72,0,,
WM-UCA-24-WHT,WM-UCA-24,White,74.14,0,,
WM-UCA-33-BRZ,WM-UCA-33,Bronze,89.86,0,,
WM-UCA-33-WHT,WM-UCA-33,White,91.3,0,,
WM-UCA-8-BRZ,WM-UCA-8,Bronze,51.3,0,,
WM-UCA-8-WHT,WM-UCA-8,White,49.86,0,,
WM-LESW-15W-30W-MCTP-P,WM-LESW-15W-30W-MCTP,Bronze,66.74,39.9,,
WM-LESW-15W-30W-MCTP-P-EM,WM-LESW-15W-30W-MCTP,Bronze,185.6,129.9,,
WM-LESW-15W-30W-MCTP-P-WH,WM-LESW-15W-30W-MCTP,White,66.74,39.9,,
WM-LESW-15W-30W-MCTP-P-WH-EM,WM-LESW-15W-30W-MCTP,White,185.6,129.9,,
TF-TADP11X19LD15D120-30KA17A07,TF-TADP11X19LD15D120,White,,0,,
TF-TADP11X19LD15D120-30KA17A17,TF-TADP11X19LD15D120,Dark,,0,,
TF-TADP14X27LD28D120-30KA17A07,TF-TADP14X27LD28D120,White,,0,,
TF-TADP14X27LD28D120-30KA17A17,TF-TADP14X27LD28D120,Dark,,0,,
TF-TADP18X34LD40D120-30KA17A07,TF-TADP18X34LD40D120,White,,0,,
TF-TADP18X34LD40D120-30KA17A17,TF-TADP18X34LD40D120,Dark,,0,,
TF-SAP34D27DMVBK30KA17-C,TF-SAP34D27DMV-C,Black,,0,,
TF-SAP34D27DMVBN30KA17-C,TF-SAP34D27DMV-C,Brushed,,0,,
TF-SAP44D27DMVBK30KA17-T,TF-SAP44D27DMV-T,Black,,0,,
TF-SAP44D27DMVBN30KA17-T,TF-SAP44D27DMV-T,Brushed,,0,,
WM-DLS6-30K-BN,WM-DLS6-30K-B,Brushed,27.37,0,,
WM-DLS6-30K-BR,WM-DLS6-30K-B,Bronze,27.37,0,,
WM-CRLC6-40W-MCTP-A-D,WM-CRLC6-40W-MCTP-A,Haze,137.74,0,,
WM-CRLC6-40W-MCTP-A-D-WH,WM-CRLC6-40W-MCTP-A,White,139.74,0,,
SW-SWX-101-D-WH,SW-SWX-101-D,White,,,,
SW-SWX-101-D-IV,SW-SWX-101-D,Ivory,,,,
SW-SWX-101-D-LA,SW-SWX-101-D,Light,,,,
SW-SWX-101-D-GY,SW-SWX-101-D,Gray,,,,
SW-SWX-101-D-BK,SW-SWX-101-D,Black,,,,
SW-SWX-101-D-RD,SW-SWX-101-D,Red,,,,
SW-SWX-103-D-WH,SW-SWX-103-D,White,,,,
SW-SWX-103-D-IV,SW-SWX-103-D,Ivory,,,,
SW-SWX-103-D-LA,SW-SWX-103-D,Light,,,,
SW-SWX-103-D-GY,SW-SWX-103-D,Gray,,,,
SW-SWX-103-D-BK,SW-SWX-103-D,Black,,,,
SW-SWX-103-D-RD,SW-SWX-103-D,Red,,,,
WM-CRLC4-40W-MCTP-D,WM-CRLC4-40W-MCTP,Haze,119.74,0,,
WM-CRLC4-40W-MCTP-D-WH,WM-CRLC4-40W-MCTP,White,121.74,0,,
SW-SWX-111-D-WH,SW-SWX-111-D,White,,,,
SW-SWX-111-D-IV,SW-SWX-111-D,Ivory,,,,
SW-SWX-111-D-LA,SW-SWX-111-D,Light,,,,
SW-SWX-111-D-GY,SW-SWX-111-D,Gray,,,,
SW-SWX-111-D-BK,SW-SWX-111-D,Black,,,,
SW-SWX-111-D-RD,SW-SWX-111-D,Red,,,,
SW-SWX-113-D-WH,SW-SWX-113-D,White,,,,
SW-SWX-113-D-IV,SW-SWX-113-D,Ivory,,,,
SW-SWX-113-D-LA,SW-SWX-113-D,Light,,,,
SW-SWX-113-D-GY,SW-SWX-113-D,Gray,,,,
SW-SWX-113-D-BK,SW-SWX-113-D,Black,,,,
SW-SWX-113-D-RD,SW-SWX-113-D,Red,,,,
SW-SWX-121-D-WH,SW-SWX-121-D,White,,,,
SW-SWX-121-D-IV,SW-SWX-121-D,Ivory,,,,
SW-SWX-121-D-LA,SW-SWX-121-D,Light,,,,
SW-SWX-121-D-GY,SW-SWX-121-D,Gray,,,,
SW-SWX-121-D-BK,SW-SWX-121-D,Black,,,,
SW-SWX-121-D-RD,SW-SWX-121-D,Red,,,,
SW-SWX-123-D-WH,SW-SWX-123-D,White,,,,
SW-SWX-123-D-IV,SW-SWX-123-D,Ivory,,,,
SW-SWX-123-D-LA,SW-SWX-123-D,Light,,,,
SW-SWX-123-D-GY,SW-SWX-123-D,Gray,,,,
SW-SWX-123-D-BK,SW-SWX-123-D,Black,,,,
SW-SWX-123-D-RD,SW-SWX-123-D,Red,,,,
SW-SWX-131-D-WH,SW-SWX-131-D,White,,,,
SW-SWX-131-D-IV,SW-SWX-131-D,Ivory,,,,
SW-SWX-131-D-LI,SW-SWX-131-D,Light,,,,
SW-SWX-131-D-GR,SW-SWX-131-D,Gray,,,,
SW-SWX-131-D-BL,SW-SWX-131-D,Black,,,,
SW-SWX-131-D-RE,SW-SWX-131-D,Red,,,,
SW-SWX-133-D-WH,SW-SWX-133-D,White,,,,
SW-SWX-133-D-IV,SW-SWX-133-D,Ivory,,,,
SW-SWX-133-D-LA,SW-SWX-133-D,Light,,,,
SW-SWX-133-D-GY,SW-SWX-133-D,Gray,,,,
SW-SWX-133-D-BK,SW-SWX-133-D,Black,,,,
SW-SWX-133-D-RD,SW-SWX-133-D,Red,,,,
SW-SWX-232-2,SW-SWX-232,None,,,,
SW-SWX-232-2-D,SW-SWX-232,Daylight,127.15,0,,
SW-SWX-111-1-D-WH,SW-SWX-111-1-D,White,,,,
SW-SWX-111-1-D-IV,SW-SWX-111-1-D,Ivory,,,,
SW-SWX-111-1-D-LA,SW-SWX-111-1-D,Light,,,,
SW-SWX-111-1-D-GY,SW-SWX-111-1-D,Gray,,,,
SW-SWX-111-1-D-BK,SW-SWX-111-1-D,Black,,,,
SW-SWX-111-1-D-RD,SW-SWX-111-1-D,Red,,,,
SW-SWX-101-WH,SW-SWX-101,White,,,,
SW-SWX-101-IV,SW-SWX-101,Ivory,,,,
SW-SWX-101-LA,SW-SWX-101,Light,,,,
SW-SWX-101-GY,SW-SWX-101,Gray,,,,
SW-SWX-101-BK,SW-SWX-101,Black,,,,
SW-SWX-101-RD,SW-SWX-101,Red,,,,
SW-SWX-111-WH,SW-SWX-111,White,,,,
SW-SWX-111-IV,SW-SWX-111,Ivory,,,,
SW-SWX-111-LA,SW-SWX-111,Light,,,,
SW-SWX-111-GY,SW-SWX-111,Gray,,,,
SW-SWX-111-BK,SW-SWX-111,Black,,,,
SW-SWX-111-RD,SW-SWX-111,Red,,,,
SW-SWX-103-1-WH,SW-SWX-103-1,White,,,,
SW-SWX-103-1-IV,SW-SWX-103-1,Ivory,,,,
SW-SWX-103-1-LA,SW-SWX-103-1,Light,,,,
SW-SWX-103-1-GY,SW-SWX-103-1,Gray,,,,
SW-SWX-103-1-BK,SW-SWX-103-1,Black,,,,
SW-SWX-103-1-RD,SW-SWX-103-1,Red,,,,
SW-SWX-111-1-WH,SW-SWX-111-1,White,,,,
SW-SWX-111-1-IV,SW-SWX-111-1,Ivory,,,,
SW-SWX-111-1-LA,SW-SWX-111-1,Light,,,,
SW-SWX-111-1-GY,SW-SWX-111-1,Gray,,,,
SW-SWX-111-1-BK,SW-SWX-111-1,Black,,,,
SW-SWX-111-1-RD,SW-SWX-111-1,Red,,,,
SW-SWX-823-WH,SW-SWX-823,White,,,,
SW-SWX-823-IV,SW-SWX-823,Ivory,,,,
SW-SWX-823-LA,SW-SWX-823,Light,,,,
SW-SWX-823-GY,SW-SWX-823,Gray,,,,
SW-SWX-823-RD,SW-SWX-823,Red,,,,
SW-SWX-823-BK,SW-SWX-823,Black,,,,
SW-SWX-801-WH,SW-SWX-801,White,,,,
SW-SWX-801-IV,SW-SWX-801,Ivory,,,,
SW-SWX-801-LA,SW-SWX-801,Light,,,,
SW-SWX-801-GY,SW-SWX-801,Gray,,,,
SW-SWX-801-BK,SW-SWX-801,Black,,,,
SW-SWX-801-RD,SW-SWX-801,Red,,,,
WM-DBEL-ACEM-WH-SDT-CW,WM-DBEL-ACEM-,White,348.43,0,,
WM-DBEL-ACEM-BK-SDT-CW,WM-DBEL-ACEM-,Black,348.43,0,,
WM-DBEL-ACEM-BR-SDT-CW,WM-DBEL-ACEM-,Dark,348.43,0,,
WM-DBEL-ACEM-N-SDT-CW,WM-DBEL-ACEM-,Nickel,348.43,0,,
SW-SWX-123-1-WH,SW-SWX-123-1,White,,,,
SW-SWX-123-1-IV,SW-SWX-123-1,Ivory,,,,
SW-SWX-123-1-LA,SW-SWX-123-1,Light,,,,
SW-SWX-123-1-GY,SW-SWX-123-1,Gray,,,,
SW-SWX-123-1-RD,SW-SWX-123-1,Red,,,,
SW-SWX-123-1-BK,SW-SWX-123-1,Black,,,,
SW-SWX-131-1-WH,SW-SWX-131-1,White,,,,
SW-SWX-131-1-IV,SW-SWX-131-1,Ivory,,,,
SW-SWX-131-1-LA,SW-SWX-131-1,Light,,,,
SW-SWX-131-1-GY,SW-SWX-131-1,Gray,,,,
SW-SWX-131-1-BK,SW-SWX-131-1,Black,,,,
SW-SWX-131-1-RD,SW-SWX-131-1,Red,,,,
SW-SWX-112-WH,SW-SWX-112,White,,,,
SW-SWX-112-IV,SW-SWX-112,Ivory,,,,
SW-SWX-112-LA,SW-SWX-112,Light,,,,
SW-SWX-112-GY,SW-SWX-112,Gray,,,,
SW-SWX-112-BK,SW-SWX-112,Black,,,,
SW-SWX-112-RD,SW-SWX-112,Red,,,,
SW-SWX-122-WH,SW-SWX-122,White,,,,
SW-SWX-122-IV,SW-SWX-122,Ivory,,,,
SW-SWX-122-LA,SW-SWX-122,Light,,,,
SW-SWX-122-GY,SW-SWX-122,Gray,,,,
SW-SWX-122-BK,SW-SWX-122,Black,,,,
SW-SWX-122-RD,SW-SWX-122,Red,,,,
SW-SWX-123-WH,SW-SWX-123,White,,,,
SW-SWX-123-IV,SW-SWX-123,Ivory,,,,
SW-SWX-123-LA,SW-SWX-123,Light,,,,
SW-SWX-123-GY,SW-SWX-123,Gray,,,,
SW-SWX-123-BK,SW-SWX-123,Black,,,,
SW-SWX-123-RD,SW-SWX-123,Red,,,,
SW-SWX-131-WH,SW-SWX-131,White,,,,
SW-SWX-131-IV,SW-SWX-131,Ivory,,,,
SW-SWX-131-LA,SW-SWX-131,Light,,,,
SW-SWX-131-GY,SW-SWX-131,Gray,,,,
SW-SWX-131-BK,SW-SWX-131,Black,,,,
SW-SWX-131-RD,SW-SWX-131,Red,,,,
SW-SWX-132-WH,SW-SWX-132,White,,,,
SW-SWX-132-IV,SW-SWX-132,Ivory,,,,
SW-SWX-132-LA,SW-SWX-132,Light,,,,
SW-SWX-132-GY,SW-SWX-132,Gray,,,,
SW-SWX-132-BK,SW-SWX-132,Black,,,,
SW-SWX-132-RD,SW-SWX-132,Red,,,,
SW-SWX-133-WH,SW-SWX-133,White,,,,
SW-SWX-133-IV,SW-SWX-133,Ivory,,,,
SW-SWX-133-LA,SW-SWX-133,Light,,,,
SW-SWX-133-GY,SW-SWX-133,Gray,,,,
SW-SWX-133-BK,SW-SWX-133,Black,,,,
SW-SWX-133-RD,SW-SWX-133,Red,,,,
SW-SWX-123-1-D-WH,SW-SWX-123-1-D,White,,,,
SW-SWX-123-1-D-IV,SW-SWX-123-1-D,Ivory,,,,
SW-SWX-123-1-D-LA,SW-SWX-123-1-D,Light,,,,
SW-SWX-123-1-D-GY,SW-SWX-123-1-D,Gray,,,,
SW-SWX-123-1-D-BK,SW-SWX-123-1-D,Black,,,,
SW-SWX-123-1-D-RD,SW-SWX-123-1-D,Red,,,,
SW-SWX-131-1-D-WH,SW-SWX-131-1-D,White,,,,
SW-SWX-131-1-D-IV,SW-SWX-131-1-D,Ivory,,,,
SW-SWX-131-1-D-LA,SW-SWX-131-1-D,Light,,,,
SW-SWX-131-1-D-GY,SW-SWX-131-1-D,Gray,,,,
SW-SWX-131-1-D-BK,SW-SWX-131-1-D,Black,,,,
SW-SWX-131-1-D-RD,SW-SWX-131-1-D,Red,,,,
SW-SWX-133-1-D-WH,SW-SWX-133-1-D,White,,,,
SW-SWX-133-1-D-IV,SW-SWX-133-1-D,Ivory,,,,
SW-SWX-133-1-D-LA,SW-SWX-133-1-D,Light,,,,
SW-SWX-133-1-D-GY,SW-SWX-133-1-D,Gray,,,,
SW-SWX-133-1-D-BK,SW-SWX-133-1-D,Black,,,,
SW-SWX-133-1-D-RD,SW-SWX-133-1-D,Red,,,,
WM-BOL-42-R-C-F-MCTP-BK,WM-BOL-42-R-C-F-MCTP,Black,,,,
WM-BOL-42-R-C-F-MCTP-BR,WM-BOL-42-R-C-F-MCTP,Brown,,,,
WM-BOL-44-R-C-C-MCTP-BK,WM-BOL-44-R-C-C-MCTP,Black,,,,
WM-BOL-44-R-C-C-MCTP-BR,WM-BOL-44-R-C-C-MCTP,Brown,,,,
WM-BOL-44-R-C-F-MCTP-BK,WM-BOL-44-R-C-F-MCTP,Black,,,,
WM-BOL-44-R-C-F-MCTP-BR,WM-BOL-44-R-C-F-MCTP,Brown,,,,
TF-CLLLSF48L31WCDMV30KSAHC605WH,TF-CLLLSF48L,Satin,,,,
TF-CLLLSF48L31WCDMV30KWHHC605WH,TF-CLLLSF48L,White,,,,
TF-CLLLSF96L62WCDMV30KSAHC605WH,TF-CLLLSF96L,Satin,,,,
TF-CLLLSF96L62WCDMV30KWHHC605WH,TF-CLLLSF96L,White,,,,
TF-CLLLSF144L93WCDMV30KSAHC605WH,TF-CLLLSF144L,Satin,,,,
TF-CLLLSF144L93WCDMV30KWHHC605WH,TF-CLLLSF144L,White,,,,
WM-RSL6-30K-BN,WM-RSL6-30K,Brushed,15.72,0,,
WM-RSL6-30K-ORB,WM-RSL6-30K,Oil-Rubbed,15.72,0,,
WM-LS-160-AN,WM-LS-160,Antique,42.74,0,,
WM-LS-160-BZ,WM-LS-160,Bronze,42.74,0,,
WM-LVB-18-MCT-BN,WM-LVB-18-MCT,Brushed-Nickel,94.74,0,,
WM-LVB-18-MCT-PC,WM-LVB-18-MCT,Polished-Chrome,94.74,0,,
WM-LVB-24-MCT-BN,WM-LVB-24-MCT,Brushed-Nickel,105.74,0,,
WM-LVB-24-MCT-PC,WM-LVB-24-MCT,Polished-Chrome,105.74,0,,
WM-LVB-36-MCT-BN,WM-LVB-36-MCT,Brushed-Nickel,121.74,0,,
WM-LVB-36-MCT-PC,WM-LVB-36-MCT,Polished-Chrome,121.74,0,,
WM-SL-40W-MCT-BZ-D,WM-SL-40W-MCT-D,Bronze,,0,,
WM-SL-40W-MCT-WH-D,WM-SL-40W-MCT-D,White,,0,,
WM-LVB-48-MCT-BN,WM-LVB-48-MCT,Brushed-Nickel,173.74,0,,
WM-LVB-48-MCT-PC,WM-LVB-48-MCT,Polished-Chrome,173.74,0,,
WM-LVW-310-MCT-ORB,WM-LVW-310-MCT,White,67.1,0,,
WM-LVW-310-MCT-WH,WM-LVW-310-MCT,Oil-Rubbed,67.1,0,,
WM-LDS-MCT5-DT-ORB,WM-LDS-MCT5-DT,Oil,,0,,
WM-LDS-MCT5-DT-SIL,WM-LDS-MCT5-DT,Silver,,0,,
WM-SL-20W-MCT-WH-P,WM-SL-20W-MCT,White,83.74,0,,
WM-SL-20W-MCT-BZ-P,WM-SL-20W-MCT,Bronze,83.74,0,,
WM-SL-30W-MCT-WH-P,WM-SL-30W-MCT,White,116.74,0,,
WM-SL-30W-MCT-BZ-P,WM-SL-30W-MCT,Bronze,116.74,0,,
LLL-LL4G-32K-HO-WH-DTW,LLL-LL4G-HO-DTW,White,80,0,,
LLL-LL4G-32K-HO-BK-DTW,LLL-LL4G-HO-DTW,Black,84.3,0,,
LLL-LL4G-32K-HO-BN-DTW,LLL-LL4G-HO-DTW,Brushed,87.14,0,,
WM-WMC2-12V-DL-MCT-ORB,WM-WMC2-12V-DL-MCT,Oil-Rubbed,47.5,0,,
WM-WMC2-12V-DL-MCT-BN,WM-WMC2-12V-DL-MCT,Brushed,56.6,0,,
WM-WMC2-12V-UDL-MCT-ORB,WM-WMC2-12V-UDL-MCT,Oil-Rubbed,47.5,0,,
WM-WMC2-12V-UDL-MCT-BN,WM-WMC2-12V-UDL-MCT,Brushed,56.6,0,,
WM-SL-30W-MCT-BZ-D,WM-SL-30W-MCT-D,Bronze,99.74,0,,
WM-SL-30W-MCT-WH-D,WM-SL-30W-MCT-D,White,99.74,0,,
WM-SL-20W-MCT-BZ-D,WM-SL-20W-MCT-D,Bronze,63.74,0,,
WM-SL-20W-MCT-WH-D,WM-SL-20W-MCT-D,White,63.74,0,,
WM-LFX-SM-10-30W-MCTP-KN-SV,WM-LFX-SM-10-30W-MCTP-KN-,Silver,98.74,0,,
WM-LFX-SM-10-30W-MCTP-KN-BK,WM-LFX-SM-10-30W-MCTP-KN-,Black,98.74,0,,
WM-LFX-MD-15-50W-MCTP-KN-BK,WM-LFX-MD-15-50W-MCTP-KN-,Silver,119.74,0,,
WM-LFX-MD-15-50W-MCTP-KN-SV,WM-LFX-MD-15-50W-MCTP-KN-,Black,119.74,0,,
WM-CRLC4-15W-MCT-A-D,WM-CRLC4-15W-MCT-A,Haze,86.74,0,,
WM-CRLC4-15W-MCT-A-D-WH,WM-CRLC4-15W-MCT-A,White,88.74,0,,
LLL-LRG4-32K-WH-DTW,LLL-LRG4-DTW,White,72.86,0,,
LLL-LRG4-32K-BK-DTW,LLL-LRG4-DTW,Black,77.15,0,,
WM-CRLC4-20W-MCT-A-D,WM-CRLC4-20W-MCT-A,Haze,100.74,0,,
WM-CRLC4-20W-MCT-A-D-WH,WM-CRLC4-20W-MCT-A,White,102.74,0,,
WM-CRLC4-40W-MCTP-A-D,WM-CRLC4-40W-MCTP-A,Haze,132.74,0,,
WM-CRLC4-40W-MCTP-A-D-WH,WM-CRLC4-40W-MCTP-A,White,134.74,0,,
WM-CRLC4-40W-MCTP-SA-D,WM-CRLC4-40W-MCTP-SA,Haze,142.74,0,,
WM-CRLC4-40W-MCTP-SA-D-WH,WM-CRLC4-40W-MCTP-SA,White,149.74,0,,
LLL-LRG4-32K-HO-WH-DTW,LLL-LRG4-HO-DTW,White,87.15,0,,
LLL-LRG4-32K-HO-BK-DTW,LLL-LRG4-HO-DTW,Black,91.45,0,,
CTL-LB25MR16/BL,CTL-LB25MR16,Blue,6.15,0,,
CTL-LB25MR16/GR,CTL-LB25MR16,Green,6.15,0,,
CTL-LB25MR16/RD,CTL-LB25MR16,Red,6.15,0,,
WM-A-41-BK,WM-A-41,Black,,,,
WM-A-41-BR,WM-A-41,Bronze,,,,
