parent_sku,child_sku,color_temprature
TF-66RWSF48LR48W4800LDMV,TF-66RWSF48LR48W4800LDMV-35KWH,3500K
TF-66RWSF48LR48W4800LDMV,TF-66RWSF48LR48W4800LDMV-40KWH,4000K
TF-66RWSF48LR48W4800LDMV,TF-66RWSF48LR48W4800LDMV-50KWH,5000K
MAG-SBC-150W,MAG-SBC-150W-40K,4000
MAG-SBC-150W,MAG-SBC-150W-50K,5000
MAG-SBC-150W,MAG-SBC-150W-57K,5700
MAG-SBC-185W,MAG-SBC-185W-30K,3000
MAG-SBC-185W,MAG-SBC-185W-35K,3500
MAG-SBC-185W,MAG-SBC-185W-40K,4000
MAG-SBC-185W,MAG-SBC-185W-50K,5000
MAG-SBC-185W,MAG-SBC-185W-57K,5700
TF-VAN232X1LN18W,TF-VAN232X1LN18W-35,3500K
TF-VAN232X1LN18W,TF-VAN232X1LN18W-40,4000K
TF-VAN232X1LN18W,TF-VAN232X1LN18W-50,5000K
TF-VAN217X1LN15W,TF-VAN217X1LN15W-35,3500K
TF-VAN217X1LN15W,TF-VAN217X1LN15W-40,4000K
TF-VAN217X1LN15W,TF-VAN217X1LN15W-50,5000K
MAG-SBC-300W,MAG-SBC-300W-30K,3000
MAG-SBC-300W,MAG-SBC-300W-35K,3500
MAG-SBC-300W,MAG-SBC-300W-40K,4000
MAG-SBC-300W,MAG-SBC-300W-50K,5000
MAG-SBC-300W,MAG-SBC-300W-57K,5700
MAG-SBC-480W,MAG-SBC-480W-40K,4000
MAG-SBC-480W,MAG-SBC-480W-50K,5000
MAG-SBC-480W,MAG-SBC-480W-57K,5700
TF-FHBL4328X1LN18W,TF-FHBL4328X1LN18W-35,3500K
TF-FHBL4328X1LN18W,TF-FHBL4328X1LN18W-40,4000K
TF-FHBL4328X1LN18W,TF-FHBL4328X1LN18W-50,5000K
OD-L34ST4DIM,OD-L34ST4DIM-40K,4000K
OD-L34ST4DIM,OD-L34ST4DIM-50K,5000K
TF-66PMW217X1WHLN15W,TF-66PMW217X1WHLN15W-35-HC301WH,3500K
TF-66PMW217X1WHLN15W,TF-66PMW217X1WHLN15W-40-HC301WH,4000K
TF-66PMW217X1WHLN15W,TF-66PMW217X1WHLN15W-50-HC301WH,5000K
TF-44PSF2328X1WHLN18W,TF-44PSF2328X1WHLN18W-35-HC301WH,3500K
TF-44PSF2328X1WHLN18W,TF-44PSF2328X1WHLN18W-40-HC301WH,4000K
TF-44PSF2328X1WHLN18W,TF-44PSF2328X1WHLN18W-50-HC301WH,5000K
TF-PLIN232X1WHLN18W,TF-PLIN232X1WHLN18W35-HC401WH,3500K
TF-PLIN232X1WHLN18W,TF-PLIN232X1WHLN18W40-HC401WH,4000K
TF-PLIN232X1WHLN18W,TF-PLIN232X1WHLN18W50-HC401WH,5000K
TF-44RSF2328X1WHLN18W,TF-44RSF2328X1WHLN18W-35K,3500K
TF-44RSF2328X1WHLN18W,TF-44RSF2328X1WHLN18W-40K,4000K
TF-44RSF2328X1WHLN18W,TF-44RSF2328X1WHLN18W-50K,5000K
TF-44RSF1328X1WHLN18W,TF-44RSF1328X1WHLN18W-35K,3500K
TF-44RSF1328X1WHLN18W,TF-44RSF1328X1WHLN18W-40K,4000K
TF-44RSF1328X1WHLN18W,TF-44RSF1328X1WHLN18W-50K,5000K
TF-44RSF232X1WHLN18W,TF-44RSF232X1WHLN18W-35K,3500K
TF-44RSF232X1WHLN18W,TF-44RSF232X1WHLN18W-40K,4000K
TF-44RSF232X1WHLN18W,TF-44RSF232X1WHLN18W-50K,5000K
TF-44RSF132X1WHLN18W,TF-44RSF132X1WHLN18W-35K,3500K
TF-44RSF132X1WHLN18W,TF-44RSF132X1WHLN18W-40K,4000K
TF-44RSF132X1WHLN18W,TF-44RSF132X1WHLN18W-50K,5000K
TF-44RSF217X1WHLN15W,TF-44RSF217X1WHLN15W-35K,3500K
TF-44RSF217X1WHLN15W,TF-44RSF217X1WHLN15W-40K,4000K
TF-44RSF217X1WHLN15W,TF-44RSF217X1WHLN15W-50K,5000K
TF-44RSF117X1WHLN15W,TF-44RSF117X1WHLN15W-35K,3500K
TF-44RSF117X1WHLN15W,TF-44RSF117X1WHLN15W-40K,4000K
TF-44RSF117X1WHLN15W,TF-44RSF117X1WHLN15W-50K,5000K
TF-UDPF232X1LN18W,TF-UDPF232X1LN18W-35,3500K
TF-UDPF232X1LN18W,TF-UDPF232X1LN18W-40,4000K
TF-UDPF232X1LN18W,TF-UDPF232X1LN18W-50,5000K
TF-UDPF217X1LN15W,TF-UDPF217X1LN15W-35,3500K
TF-UDPF217X1LN15W,TF-UDPF217X1LN15W-40,4000K
TF-UDPF217X1LN15W,TF-UDPF217X1LN15W-50,5000K
OD-L34STK4DIM,OD-L34STK4DIM-40K,4000K
OD-L34STK4DIM,OD-L34STK4DIM-50K,5000K
OD-L23FM16ALDIM,OD-L23FM16ALDIM-30K,3000K
OD-L23FM16ALDIM,OD-L23FM16ALDIM-40K,4000K
OD-CL-L22FM12PLDIM,OD-CL-L22FM14PLDIM-30K,3000K
OD-CL-L22FM12PLDIM,OD-CL-L22FM14PLDIM-40K,4000K
OD-L15WSALDIM,OD-L15WSALDIM-30K,3000K
OD-L15WSALDIM,OD-L15WSALDIM-40K,4000K
OD-L23VL2ALDIM,OD-L23VL2ALDIM-30K,3000K
OD-L23VL2ALDIM,OD-L23VL2ALDIM-40K,4000K
EL-EBRT,EL-EBRT-1000e,3000K
EL-EBRT,EL-EBRT-1050e,5000K
EL-EPL,EL-EPL-1100,3000K
EL-EPL,EL-EPL-1150,5000K
EE-TCB2X2-26W,EE-TCB2X2-26W-835,3500K
EE-TCB2X2-26W,EE-TCB2X2-26W-840,"4000K (Standard)"
EE-TCB2X2-26W,EE-TCB2X2-26W-850,5000K
EE-TRFK2X4,EE-TRFK2X4-840,4000K
EE-TRFK2X4,EE-TRFK2X4-850,5000K
EE-SL2-20W,EE-SL2-20W-840,4000K
EE-SL2-20W,EE-SL2-20W-850,5000K
EE-SRFK4-26W,EE-SRFK4-26W-840,4000K
EE-SRFK4-26W,EE-SRFK4-26W-850,5000K
EL-ET8,EL-ET8-1141-13-CASE10,4000K
EL-ET8,EL-ET8-1151-13-CASE10,5000K
EL-EUB,EL-EUB-2140H,4000K
EL-EUB,EL-EUB-2150H,5000K
TF-NOBL13W1000LD120WH,TF-NOBL13W1000LD120WH-30K,3000K
TF-NOBL13W1000LD120WH,TF-NOBL13W1000LD120WH-40K,4000K
TF-LWPFR15W1500LMV,TF-LWPFR15W1500LMV-30K,3000K
TF-LWPFR15W1500LMV,TF-LWPFR15W1500LMV-40K,4000K
TF-MWPFRACL13W1000LD120,TF-MWPFRACL13W1000LD120-30K,3000K
TF-MWPFRACL13W1000LD120,TF-MWPFRACL13W1000LD120-40K,4000K
TF-SWPFRACL13W1000LD120,TF-SWPFRACL13W1000LD120-30K,3000K
TF-SWPFRACL13W1000LD120,TF-SWPFRACL13W1000LD120-40K,4000K
TF-RFSFFR24LJ12W1200LDMV,TF-RFSFFR24LJ12W1200LDMV-30K,3000K
TF-RFSFFR24LJ12W1200LDMV,TF-RFSFFR24LJ12W1200LDMV-35K,3500K
TF-RFSFFR24LJ12W1200LDMV,TF-RFSFFR24LJ12W1200LDMV-40K,4000K
TF-RFSFFR24LJ12W1200LDMV,TF-RFSFFR24LJ12W1200LDMV-50K,5000K
TF-SM24CLY56W5650LVDMV,TF-SM24CLY56W5650LVDMV-30K,3000K
TF-SM24CLY56W5650LVDMV,TF-SM24CLY56W5650LVDMV-35K,3500K
TF-SM24CLY56W5650LVDMV,TF-SM24CLY56W5650LVDMV-40K,4000K
TF-SM24CLY56W5650LVDMV,TF-SM24CLY56W5650LVDMV-50K,5000K
TF-SM22CLY28W2850LVDMV,TF-SM22CLY28W2850LVDMV-30K,3000K
TF-SM22CLY28W2850LVDMV,TF-SM22CLY28W2850LVDMV-35K,3500K
TF-SM22CLY28W2850LVDMV,TF-SM22CLY28W2850LVDMV-40K,4000K
TF-SM22CLY28W2850LVDMV,TF-SM22CLY28W2850LVDMV-50K,5000K
SP-2-0246D-A,SP-2-0246D-A-3000K-BI,3000K
SP-2-0246D-A,SP-2-0246D-A-4000K-BI,4100K
TF-SS213A48LY45W4500LDMV(20),TF-SS213A48LY45W4500LDMV(20)-30KEM,3000K
TF-SS213A48LY45W4500LDMV(20),TF-SS213A48LY45W4500LDMV(20)-35KEM,3500K
TF-SS213A48LY45W4500LDMV(20),TF-SS213A48LY45W4500LDMV(20)-40KEM,4000K
TF-SS213A48LY45W4500LDMV(20),TF-SS213A48LY45W4500LDMV(20)-50KEM,5000K
SP-C091D,SP-C091D-3000K,3000K
SP-C091D,SP-C091D-4000K,4000K
TF-SSSTSMW24LE27W2000LDMV(XX),TF-SSSTSMW24LE27W2000LDMV(XX)-30K,3000K
TF-SSSTSMW24LE27W2000LDMV(XX),TF-SSSTSMW24LE27W2000LDMV(XX)-35K,3500K
TF-SSSTSMW24LE27W2000LDMV(XX),TF-SSSTSMW24LE27W2000LDMV(XX)-40K,4000K
TF-SSSTSMW24LE27W2000LDMV(XX),TF-SSSTSMW24LE27W2000LDMV(XX)-50K,5000K
TF-SSSTWFR48LY46W5500LDMV(20)EM,TF-SSSTWFR48LY46W5500LDMV(20)EM-30KEM,3000K
TF-SSSTWFR48LY46W5500LDMV(20)EM,TF-SSSTWFR48LY46W5500LDMV(20)EM-35KEM,3500K
TF-SSSTWFR48LY46W5500LDMV(20)EM,TF-SSSTWFR48LY46W5500LDMV(20)EM-40KEM,4000K
TF-SSSTWFR48LY46W5500LDMV(20)EM,TF-SSSTWFR48LY46W5500LDMV(20)EM-50KEM,5000K
SP-1018D,SP-1018D-62-3000K,3000K
SP-1018D,SP-1018D-62-4100K,4100K
SP-1130D,SP-1130D-62-30K,3000K
SP-1130D,SP-1130D-62-41K,4100K
SP-DC318D-PD,SP-DC318D-PD-3000K,3000K
SP-DC318D-PD,SP-DC318D-PD-4000K,4000K
SP-DC614D-PD,SP-DC614D-PD-3000K,3000K
SP-DC614D-PD,SP-DC614D-PD-4000K,4000K
SP-DC018D-2G-C,SP-DC018D-2G-C-3000K-62,3000K
SP-DC018D-2G-C,SP-DC018D-2G-C-3000K-01,3000K
SP-DC018D-2G-C,SP-DC018D-2G-C-3000K-06,3000K
SP-DC018D-2G-C,SP-DC018D-2G-C-3000K-30,3000K
SP-DC018D-2G-C,SP-DC018D-2G-C-4100K-62,4100K
SP-DC018D-2G-C,SP-DC018D-2G-C-4100K-01,4100K
SP-DC018D-2G-C,SP-DC018D-2G-C-4100K-06,4100K
SP-DC018D-2G-C,SP-DC018D-2G-C-4100K-30,4100K
TF-LPCMW48LS40W4550LG120,TF-LPCMW48LS40W4550LG120-30K,3000K
TF-LPCMW48LS40W4550LG120,TF-LPCMW48LS40W4550LG120-35K,3500K
TF-LPCMW48LS40W4550LG120,TF-LPCMW48LS40W4550LG120-40K,4000K
TF-LPCMW48LS40W4550LG120,TF-LPCMW48LS40W4550LG120-50K,5000K
TF-S96LT57W6400LW35DMV,TF-S96LT57W6400LW35DMV-30K,3000K
TF-S96LT57W6400LW35DMV,TF-S96LT57W6400LW35DMV-35K,3500K
TF-S96LT57W6400LW35DMV,TF-S96LT57W6400LW35DMV-40K,"4000K (recommended)"
TF-S96LT57W6400LW35DMV,TF-S96LT57W6400LW35DMV-50K,5000K
TF-S60LT38W4070LW35DMV,TF-S60LT38W4070LW35DMV-30K,3000K
TF-S60LT38W4070LW35DMV,TF-S60LT38W4070LW35DMV-35K,3500K
TF-S60LT38W4070LW35DMV,TF-S60LT38W4070LW35DMV-40K,4000K
TF-S60LT38W4070LW35DMV,TF-S60LT38W4070LW35DMV-50K,5000K
TF-S48LT29W3200LW35DMV,TF-S48LT29W3200LW35DMV-30K,3000K
TF-S48LT29W3200LW35DMV,TF-S48LT29W3200LW35DMV-35K,3500K
TF-S48LT29W3200LW35DMV,TF-S48LT29W3200LW35DMV-40K,"4000K (recommended)"
TF-S48LT29W3200LW35DMV,TF-S48LT29W3200LW35DMV-50K,5000K
TF-LCR96L40W5200LMV,TF-LCR96L40W5200LMV-40K,"4000K (recommended)"
TF-LCR96L40W5200LMV,TF-LCR96L40W5200LMV-50K,5000K
TF-LCR48L18W2400LMV,TF-LCR48L18W2400LMV-40K,"4000K (recommended)"
TF-LCR48L18W2400LMV,TF-LCR48L18W2400LMV-50K,5000K
TF-LRSFR48LS50W5600LDMV,TF-LRSFR48LS50W5600LDMV-30KWH,3000K
TF-LRSFR48LS50W5600LDMV,TF-LRSFR48LS50W5600LDMV-35KWH,3500K
TF-LRSFR48LS50W5600LDMV,TF-LRSFR48LS50W5600LDMV-40KWH,"4000K (recommended)"
TF-LRSFR48LS50W5600LDMV,TF-LRSFR48LS50W5600LDMV-50KWH,5000K
SP-FL02xxD-PD-24,SP-FL02xxD-PD-24-3000K-62,3000K
SP-FL02xxD-PD-24,SP-FL02xxD-PD-24-3000K-01,3000K
SP-FL02xxD-PD-24,SP-FL02xxD-PD-24-3000K-06,3000K
SP-FL02xxD-PD-24,SP-FL02xxD-PD-24-3000K-30,3000K
SP-FL02xxD-PD-24,SP-FL02xxD-PD-24-4000K-62,4000K
SP-FL02xxD-PD-24,SP-FL02xxD-PD-24-4000K-01,4000K
SP-FL02xxD-PD-24,SP-FL02xxD-PD-24-4000K-06,4000K
SP-FL02xxD-PD-24,SP-FL02xxD-PD-24-4000K-30,4000K
TF-LRSFR24LS25W2800LDMV,TF-LRSFR24LS25W2800LDMV-30KWH,3000K
TF-LRSFR24LS25W2800LDMV,TF-LRSFR24LS25W2800LDMV-35KWH,3500K
TF-LRSFR24LS25W2800LDMV,TF-LRSFR24LS25W2800LDMV-40KWH,"4000K (recommended)"
TF-LRSFR24LS25W2800LDMV,TF-LRSFR24LS25W2800LDMV-50KWH,5000K
SP-MDF032D,SP-MDF032D-3000K,3000K
SP-MDF032D,SP-MDF032D-3500K,3500K
SP-MDF032D,SP-MDF032D-4000K,4000K
TF-209FR48LF48W5700LDMV,TF-209FR48LF48W5700LDMV-30K,3000K
TF-209FR48LF48W5700LDMV,TF-209FR48LF48W5700LDMV-35K,3500K
TF-209FR48LF48W5700LDMV,TF-209FR48LF48W5700LDMV-40K,"4000K (recommended)"
TF-209FR48LF48W5700LDMV,TF-209FR48LF48W5700LDMV-50K,5000K
SP-MDF021D,SP-MDF021D-3000K,3000K
SP-MDF021D,SP-MDF021D-3500K,3500K
SP-MDF021D,SP-MDF021D-4000K,4000K
SP-MDF075D,SP-MDF075D-3000K,3000K
SP-MDF075D,SP-MDF075D-3500K,3500K
SP-MDF075D,SP-MDF075D-4000K,4000K
SP-W260D,SP-W260D-3000K,3000K
SP-W260D,SP-W260D-3500K,3500K
SP-W260D,SP-W260D-4000K,4000K
SP-MDF036D,SP-MDF036D-3000K,3000K
SP-MDF036D,SP-MDF036D-3500K,3500K
SP-MDF036D,SP-MDF036D-4000K,4000K
SP-MDF035D,SP-MDF035D-3000K,3000K
SP-MDF035D,SP-MDF035D-3500K,3500K
SP-MDF035D,SP-MDF035D-4000K,4000K
SP-W160D,SP-W160D-3000K-60,3000K
SP-W160D,SP-W160D-3500K-60,3500K
SP-W160D,SP-W160D-4000K-60,4000K
SP-W168D,SP-W168D-3000K,3000K
SP-W168D,SP-W168D-3500K,3500K
SP-W168D,SP-W168D-4000K,4000K
SP-FL2103D-C,SP-FL2103D-C-3000K,3000K
SP-FL2103D-C,SP-FL2103D-C-3500K,3500K
SP-FL2103D-C,SP-FL2103D-C-4000K,4000K
SP-FL2103D-C,SP-FL2103D-C-5000K,5000K
SP-FL2103D-A,SP-FL2103D-A-3000K,3000K
SP-FL2103D-A,SP-FL2103D-A-4000K,4000K
SP-FL2103D-B,SP-FL2103D-B-3000K,3000K
SP-FL2103D-B,SP-FL2103D-B-4000K,4000K
SP-3-0115D,SP-3-0115D-3000K,3000K
SP-3-0115D,SP-3-0115D-4000K,4000K
TF-SLPFR96LS96W9600LDMV,TF-SLPFR96LS96W9600LDMV-30KWH-HC401WH,3000K
TF-SLPFR96LS96W9600LDMV,TF-SLPFR96LS96W9600LDMV-35KWH-HC401WH,3500K
TF-SLPFR96LS96W9600LDMV,TF-SLPFR96LS96W9600LDMV-40KWH-HC401WH,4000K
TF-SLPFR96LS96W9600LDMV,TF-SLPFR96LS96W9600LDMV-50KWH-HC401WH,5000K
TF-SLPFR48LS48W5400LDMV,TF-SLPFR48LS48W5400LDMV-30KWHHC4015WH,3000K
TF-SLPFR48LS48W5400LDMV,TF-SLPFR48LS48W5400LDMV-35KWHHC4015WH,3500K
TF-SLPFR48LS48W5400LDMV,TF-SLPFR48LS48W5400LDMV-40KWHHC4015WH,4000K
TF-SLPFR48LS48W5400LDMV,TF-SLPFR48LS48W5400LDMV-50KWHHC4015WH,5000K
TF-LLLSH48L,TF-LLLSH48L-24W2125L-30KSA,3000K
TF-LLLSH48L,TF-LLLSH48L-24W2125L-40KSA,4000K
SP-BH2D,SP-BH2D-4000K,4000K
SP-BH2D,SP-BH2D-5000K,5000K
SP-BH3D,SP-BH3D-4000K,4000K
SP-BH3D,SP-BH3D-5000K,5000K
SP-3-0103D,SP-3-0103D-3500K,3500K
SP-3-0103D,SP-3-0103D-4000K,4000K
SP-3-0103D,SP-3-0103D-5000K,5000K
SP-3-4001D,SP-3-4001D-05-3000K,3000K
SP-3-4001D,SP-3-4001D-05-4000K,4000K
SP-3-4041D,SP-3-4041D-05-3000K,3000K
SP-3-4041D,SP-3-4041D-05-4000K,4000K
SP-3-4182D,SP-3-4182D-3000K,3000K
SP-3-4182D,SP-3-4182D-4000K,4000K
SP-3-4121D,SP-3-4121D-05-30K,3000K
SP-3-4121D,SP-3-4121D-05-35K,3500K
SP-3-4121D,SP-3-4121D-05-40K,4000K
SP-3-4121D,SP-3-4121D-50,5000K
SP-3-3363D,SP-3-3363D-05-3000K,3000K
SP-3-3363D,SP-3-3363D-05-4000K,4000K
SP-3-3383D,SP-3-3383D-05-30K,3000K
SP-3-3383D,SP-3-3383D-05-35K,3500K
SP-3-3383D,SP-3-3383D-05-40K,4000K
SP-3-3383D,SP-3-3383D-05-50K,5000K
SP-3-4311D,SP-3-4311D-05-3000K,3000K
SP-3-4311D,SP-3-4311D-05-3500K,3500K
SP-3-4311D,SP-3-4311D-05-4000K,4000K
SP-3-4311D,SP-3-4311D-05-5000K,5000K
SP-WP11A-20,SP-WP11A-20-3000K,3000K
SP-WP11A-20,SP-WP11A-20-4000K,4000K
SP-WP11A-20,SP-WP11A-20-5000K,5000K
SP-CP01A-50W,SP-CP01A-50W-3000K,3000K
SP-CP01A-50W,SP-CP01A-50W-4000K,4000K
SP-CP01A-50W,SP-CP01A-50W-5000K,5000K
SP-C023-65,SP-C023-65-4000K,4000K
SP-C023-65,SP-C023-65-5000K,5000K
SP-xxxWRD-36W,SP-xxxWRD-36W-40,4000K
SP-xxxWRD-36W,SP-xxxWRD-36W-50,5000K
SP-3-1010D-3W,SP-3-1010D-3W-3000K,3000K
SP-3-1010D-3W,SP-3-1010D-3W-5000K,5000K
SP-3-1020D-4W,SP-3-1020D-4W-3K,3000K
SP-3-1020D-4W,SP-3-1020D-4W-5K,5000K
GL-UCL-9-5-120D,GL-UCL-9-5-120D-30,3000K
GL-UCL-9-5-120D,GL-UCL-9-5-120D-40,4000K
GL-LWLV-2-17-MVD,GL-LWLV-2-17-MVD-30,3000K
GL-LWLV-2-17-MVD,GL-LWLV-2-17-MVD-35,3500K
GL-LWLV-2-17-MVD,GL-LWLV-2-17-MVD-40,4000K
GL-LCS-8-68-MVD,GL-LCS-8-68-MVD-840,3000K
GL-LCS-8-68-MVD,GL-LCS-8-68-MVD-850,4000K
GL-LCS-8-68-MVD,GL-LCS-8-68-MVD-50,5000K
GL-LCS-8-104-MVD,GL-LCS-8-104-MVD-30,3000K
GL-LCS-8-104-MVD,GL-LCS-8-104-MVD-40,4000K
GL-LCS-8-104-MVD,GL-LCS-8-104-MVD-50,5000K
GL-LCS-4-40-MV,GL-LCS-4-40-MV-840,4000K
GL-LCS-4-40-MV,GL-LCS-4-40-MV-850,5000K
GL-LCS-2-17-MVD,GL-LCS-2-17-MV-830,3000K
GL-LCS-2-17-MVD,GL-LCS-2-17-MV-840,4000K
GL-LCS-2-17-MVD,GL-LCS-2-17-MV-850,5000K
GL-RLP-24-50-MVD,GL-RLP-24-50-MVD-835,3500K
GL-RLP-24-50-MVD,GL-RLP-24-50-MVD-840,4000K
GL-RLP-24-50-MVD,GL-RLP-24-50-MVD-850,5000K
GL-RLP-22-40-MVD,GL-RLP-22-40-MVD-835,3500K
GL-RLP-22-40-MVD,GL-RLP-22-40-MVD-850,5000K
DG-VN55QF1X48,DG-VN55QF1X48-4K-Z,4000K
DG-VN55QF1X48,DG-VN55QF1X48-4K-W,4000K
DG-VN55QF1X48,DG-VN55QF1X48-5K-Z,5000K
DG-VN55QF1X48,DG-VN55QF1X48-5K-W,5000K
JI-ZY-P1-40W,JI-ZY-P1-40W-35K,3500K
JI-ZY-P1-40W,JI-ZY-P1-40W-40K,4000K
JI-ZY-P1-40W,JI-ZY-P1-40W-50K,5000K
JI-ZY-P4,JI-ZY-P4-30W-35K,3500K
JI-ZY-P4,JI-ZY-P4-30W-40K,4000K
JI-ZY-P4,JI-ZY-P4-30W-50K,5000K
JI-ZY-ST8FT40,JI-ZY-ST8FT40-30K,3000K
JI-ZY-ST8FT40,JI-ZY-ST8FT40-40K,4000K
JI-ZY-ST8FT40,JI-ZY-ST8FT40-50K,5000K
JI-ZY-R4-36W,JI-ZY-R4-36W-27K,2700K
JI-ZY-R4-36W,JI-ZY-R4-36W-30K,3000K
JI-ZY-R4-36W,JI-ZY-R4-36W-40K,4000K
JI-ZY-R4-36W,JI-ZY-R4-36W-50K,5000K
JI-ZY-SB-300W27,JI-ZY-SB-300W27-3000K,3000K
JI-ZY-SB-300W27,JI-ZY-SB-300W27-4000K,4000K
JI-ZY-SB-300W27,JI-ZY-SB-300W27-5000K,5000K
JI-ZY-SWP-13W,JI-ZY-SWP-13W-40K,4000K
JI-ZY-SWP-13W,JI-ZY-SWP-13W-45K,4500K
JI-ZY-SWP-13W,JI-ZY-SWP-13W-50K,5000K
JI-ZY-SWP-13W,JI-ZY-SWP-13W-57K,5700K
JI-ZY-SWP-20W,JI-ZY-SWP-20W-4000K,4000K
JI-ZY-SWP-20W,JI-ZY-SWP-20W-4500K,4500K
JI-ZY-SWP-20W,JI-ZY-SWP-20W-5000K,5000K
JI-ZY-SWP-20W,JI-ZY-SWP-20W-5700K,5700K
HU-DZ3X,HU-DZ3X-27K,2700K
HU-DZ3X,HU-DZ3X-40K,4000K
HU-DZ3X,HU-DZ3X-50K,5000K
HU-DM60,HU-DM60-4080-1N-H,4000K
HU-DM60,HU-DM60-4080-1N-V,4000K
HU-DM60,HU-DM60-5080-1N-H,5000K
HU-DM60,HU-DM60-5080-1N-V,5000K
HU-DM150,HU-DM150-4080-1N-H,4000K
HU-DM150,HU-DM150-4080-1N-V,4000K
HU-DM150,HU-DM150-5080-1N-H,5000K
HU-DM150,HU-DM150-5080-1N-V,5000K
HU-DM120,HU-DM120-4080-1N-H,4000K
HU-DM120,HU-DM120-4080-1N-V,4000K
HU-DM120,HU-DM120-5080-1N-H,5000K
HU-DM120,HU-DM120-5080-1N-V,5000K
HU-DM240,HU-DM240-4080-1N-H,4000K
HU-DM240,HU-DM240-4080-1N-V,4000K
HU-DM240,HU-DM240-5080-1N-H,5000K
HU-DM240,HU-DM240-5080-1N-V,5000K
HU-DM300,HU-DM300-4080-1N-H,4000K
HU-DM300,HU-DM300-4080-1N-V,4000K
HU-DM300,HU-DM300-5080-1N-H,5000K
HU-DM300,HU-DM300-5080-1N-V,5000K
F54T5HO-49W,F54T5HO-49W--835,"3500 K"
F54T5HO-49W,F54T5HO-49W--841,"4100 K"
F54T5HO-49W,F54T5HO-49W--850,"5000 K (Default)"
TF-66WMW2328X1WHLN18W,TF-66WMW2328X1WHLN18W-35,3500K
TF-66WMW2328X1WHLN18W,TF-66WMW2328X1WHLN18W-40,4000K
TF-66WMW2328X1WHLN18W,TF-66WMW2328X1WHLN18W-50,5000K
ILP-AL-110WU,ILP-AL-110WU-30TIVUPMB,3000K
ILP-AL-110WU,ILP-AL-110WU-40TIVUPMB,4000K
ILP-AL-110WU,ILP-AL-110WU-50TIVUPMB,5000K
ILP-AL-270WU,ILP-AL-270WU-30TIVUPMB,3000K
ILP-AL-270WU,ILP-AL-270WU-40TIVUPMB,4000K
ILP-AL-270WU,ILP-AL-270WU-50TIVUPMB,5000K
WM-LPS-S6,WM-LPS-S6-30K-D,3000K
WM-LPS-S6,WM-LPS-S6-40K-D,4000K
WM-LPS-S6,WM-LPS-S6-50K-D,5000K
EL-EM16-7W,EL-EM16-7W-4020ew,2700K
EL-EM16-7W,EL-EM16-7W-4000ew,3000K
EL-EM16-7W,EL-EM16-7W-4040ew,4000K
EL-EM16-7W,EL-EM16-7W-4050ew,5000K
ILP-AL-130WU,ILP-AL-130WU-30TIVUPMB,3000K
ILP-AL-130WU,ILP-AL-130WU-40TIVUPMB,4000K
ILP-AL-130WU,ILP-AL-130WU-50TIVUPMB,5000K
ILP-AL-190WU,ILP-AL-190WU-30TIVUPMB,3000K
ILP-AL-190WU,ILP-AL-190WU-40TIVUPMB,4000K
ILP-AL-190WU,ILP-AL-190WU-50TIVUPMB,5000K
LT-CMED-605-BN,LT-CMED-605-BN-2700K,2700K
LT-CMED-605-BN,LT-CMED-605-BN-3000K,3000K
LT-CMED-605-BN,LT-CMED-605-BN-3500K,3500K
LT-CMED-605-BN,LT-CMED-605-BN-4000K,4000K
TF-HBC1232M23X1LN18W,TF-HBC1232M23X1LN18W-35,3500K
TF-HBC1232M23X1LN18W,TF-HBC1232M23X1LN18W-40,4000K
TF-HBC1232M23X1LN18W,TF-HBC1232M23X1LN18W-50,5000K
TF-CITCL332X1LN18W,TF-CITCL332X1LN18W-35,3500K
TF-CITCL332X1LN18W,TF-CITCL332X1LN18W-40,4000K
TF-CITCL332X1LN18W,TF-CITCL332X1LN18W-50,5000K
SP-2-0249D,SP-2-0249D-3000K,3000K
SP-2-0249D,SP-2-0249D-4100K,4100K
SP-DC612D,SP-DC612D-3000K,3000K
SP-DC612D,SP-DC612D-4000K,4000K
SP-FL0324D-PD,SP-FL0324D-PD-3000K,3000K
SP-FL0324D-PD,SP-FL0324D-PD-4000K,4000K
SP-3-4098D,SP-3-4098D-3000K,3000K
SP-3-4098D,SP-3-4098D-4000K,4000K
SP-3-4098D,SP-3-4098D-5000K,5000K
SP-3-4081D,SP-3-4081D-05-30,3000K
SP-3-4081D,SP-3-4081D-05-40,4000K
SP-3-4031D,SP-3-4031D-3500K,3500K
SP-3-4031D,SP-3-4031D-4000K,4000K
SP-3-4031D,SP-3-4031D-5000K,5000K
ILP-WPSO-30WLED-UNIV,ILP-WPSO-30WLED-UNIV-50,5000K
ILP-WPSO-30WLED-UNIV,ILP-WPSO-30WLED-UNIV-40,4000K
CTL-LB60A,CTL-LB60A-WW,2700K
CTL-LB60A,CTL-LB60A-DL,5000K
CTL-P13XSP,CTL-P13XSP-WW-4P,2700K
CTL-P13XSP,CTL-P13XSP-CW-4P,4100K
CTL-P13XSP,CTL-P13XSP-DL-4P,5000K
E-LED9WA19/ADV,"E-LED9WA19/ADV-830-DIM-G7A 2PK",3000K
E-LED9WA19/ADV,"E-LED9WA19/ADV-840-DIM-G7A 2PK",4000K
E-LED9WA19/ADV,"E-LED9WA19/ADV-850-DIM-G7A 2PK",5000K
E-LED9WA19/ADV-,"E-LED9WA19/ADV--827-G7A 2PK",2700K
