sku,parent,Color_Temperature,price,cost_price,Retail_price,sale_price
LOD-2FTSL22WDF-50K-V2,LOD-2FTSL22WDF,5000K,,0,,
TPZ-SDL4/12-930/D-28,TPZ-SDL4/12,3000K,,0,,
TPZ-SDL4/12-940/D-28,TPZ-SDL4/12,40000K,,0,,
LOD-RGAL-100W-50KD-12,LOD-RGAL-100W-50KD,40000K,221.8,0,,
LOD-RGAL-100W-50KD-34,LOD-RGAL-100W-50KD,40000K,277.85,0,,
LOD-MTRT-2FT25WX2-40,LOD-MTRT-2FT25WX2,4000K,,0,,
LOD-MTRT-2FT25WX2-50,LOD-MTRT-2FT25WX2,5000K,,0,,
LOD-MTRT-4FT-36WX2-40K,LOD-MTRT-4FT,5000K,43.93,0,,
LOD-MTRT-4FT-36WX2-50K,LOD-MTRT-4FT,5000K,40.36,0,,
LOD-MTRT-4FT-50WX2-40K,LOD-MTRT-4FT,5000K,47.86,0,,
LOD-MTRT-4FT-50WX2-50K,LOD-MTRT-4FT,5000K,47.86,0,,
LOD-U2FT-15W-40,LOD-U2FT-15W,4000K,,0,,
LOD-U2FT-15W-50,LOD-U2FT-15W,5000K,,0,,
LOD-GDHB-150W50KD-HV,LOD-GDHB,5000K,166.79,0,,
LOD-GDHB-200W50KD-HV,LOD-GDHB,5000K,208.22,0,,
LOD-GDHB-250W50KD-HV,LOD-GDHB,5000K,225,0,,
LOD-DL4EB-10W-30,LOD-DL4EB-10W,3000K,,0,,
LOD-DL4EB-10W-50,LOD-DL4EB-10W,5000K,,0,,
"LOD-G1 120V-40W_PAR56-DIM 15D/25D 25D-3K","LOD-G1 120V-40W_PAR56-DIM 15D/25D 25D",3000K,,0,,
"LOD-G1 120V-40W_PAR56-DIM 15D/25D 25D-4K","LOD-G1 120V-40W_PAR56-DIM 15D/25D 25D",4000K,,0,,
"LOD-G1 120V-40W_PAR56-DIM 15D/25D 25D-5K","LOD-G1 120V-40W_PAR56-DIM 15D/25D 25D",5000K,,0,,
WLE-4FT-40L-3K,BL-WLE-4FT-40L,3000K,,0,,
WLE-4FT-40L-4K,BL-WLE-4FT-40L,4000K,,0,,
WLE-4FT-40L-5K,BL-WLE-4FT-40L,5000K,,0,,
BL-BLED2N-AT-QN-30K,BL-BLED2N-AT-QN,3000K,,0,,
BL-BLED2N-AT-QN-35K,BL-BLED2N-AT-QN,3500K,,0,,
BL-BLED2N-AT-QN-40K,BL-BLED2N-AT-QN,4000K,,0,,
BL-BRK-4-BW-8L-27K,BL-BRK-4-BW,2700K,,0,,
BL-BRK-4-BW-8L-3K,BL-BRK-4-BW,3000K,,0,,
BL-BRK-4-BW-8L-4K,BL-BRK-4-BW,4000K,,0,,
BL-BRK-56-BW-27K,BL-BRK-56-BW-9L,2700K,,0,,
BL-BRK-56-BW-3K,BL-BRK-56-BW-9L,3000K,,0,,
BL-BRK-56-BW-4K,BL-BRK-56-BW-9L,4000K,,0,,
BL-BRK-56-BW-5K,BL-BRK-56-BW-9L,5000K,,0,,
BL-BRK-56-BW-15L-3K,BL-BRK-56-BW-15L,3000K,,0,,
BL-BRK-56-BW-15L-4K,BL-BRK-56-BW-15L,4000K,,0,,
BL-BRK-LED6ICN9.5W-27K-ECO,BL-BRK-LED6ICN9.5W,2700K,,0,,
BL-BRK-LED6ICN9.5W-3K-ECO,BL-BRK-LED6ICN9.5W,3000K,,0,,
BL-BRK-LED6ICN9.5W-35K-ECO,BL-BRK-LED6ICN9.5W,3500K,,0,,
BL-BRK-LED6ICN9.5W-4K-ECO,BL-BRK-LED6ICN9.5W,4000K,,0,,
BL-BRK-LED6ICN9.5W-5K-ECO,BL-BRK-LED6ICN9.5W,5000K,,0,,
BL-BRK-LED6ICN-GR-11W-27K-ECO,BL-BRK-LED6ICN-GR-11W,2700K,,0,,
BL-BRK-LED6ICN-GR-11W-30K-ECO,BL-BRK-LED6ICN-GR-11W,3000K,,0,,
BL-BRK-LED6ICN-GR-11W-35K-ECO,BL-BRK-LED6ICN-GR-11W,3500K,,0,,
BL-BRK-LED6ICN-GR-11W-40K-ECO,BL-BRK-LED6ICN-GR-11W,4000K,,0,,
BL-BRK-LED6ICN-GR-11W-50K-ECO,BL-BRK-LED6ICN-GR-11W,5000K,,0,,
GC-6.5MR16DIM-27-NF/35W-CASE10,GC-6.5MR16DIM,2700K,,0,,
GC-6.5MR16DIM-27-FL/35W-CASE10,GC-6.5MR16DIM,2700K,,0,,
GC-6.5MR16DIM-30-NF/35W-CASE10,GC-6.5MR16DIM,3000K,,0,,
GC-6.5MR16DIM-30-FL/35W-CASE10,GC-6.5MR16DIM,3000K,,0,,
BL-BRK-LED2ICN-GR-6.5W-27K-ECO,BL-BRK-LED2ICN-GR-6.5W,2700K,,0,,
BL-BRK-LED2ICN-GR-6.5W-3K-ECO,BL-BRK-LED2ICN-GR-6.5W,3000K,,0,,
BL-BRK-LED2ICN-GR-6.5W-35K-ECO,BL-BRK-LED2ICN-GR-6.5W,3500K,,0,,
BL-BRK-LED2ICN-GR-6.5W-4K-ECO,BL-BRK-LED2ICN-GR-6.5W,4000K,,0,,
BL-BRK-LED2ICN-GR-6.5W-5K-ECO,BL-BRK-LED2ICN-GR-6.5W,5000K,,0,,
GC-2.5MR11-827FL35-CASE10,GC-2.5MR11,5000K,,0,,
GC-2.5MR11-840FL35-CASE10,GC-2.5MR11,5000K,,0,,
GC-9BR30DIM-827-CASE10,GC-9BR30DIM,2700K,,0,,
GC-9BR30DIM-830-CASE10,GC-9BR30DIM,3000K,,0,,
GC-9BR30DIM-840-CASE10,GC-9BR30DIM,4000K,,0,,
GC-17T8U6-830/BYP-CASE10,GC-17T8U6,3000K,,0,,
GC-17T8U6-835/BYP-CASE10,GC-17T8U6,3500K,,0,,
GC-17T8U6-840/BYP-CASE10,GC-17T8U6,4000K,,0,,
GC-17T8U6-850/BYP-CASE10,GC-17T8U6,5000K,,0,,
GC-8.5PLV-827/HYBM-CASE10,GC-8.5PLV,2700K,,0,,
GC-8.5PLV-830/HYBM-CASE10,GC-8.5PLV,3000K,,0,,
GC-8.5PLV-835/HYBM-CASE10,GC-8.5PLV,3500K,,0,,
GC-8.5PLV-840/HYBM-CASE10,GC-8.5PLV,4000K,,0,,
BL-LED-FSP-WH4-3K,BL-LED-FSP-WH4,3000K,,0,,
BL-LED-FSP-WH4-4K,BL-LED-FSP-WH4,4000K,,0,,
BL-LED-FSP-WH4-5K,BL-LED-FSP-WH4,5000K,,0,,
BL-LED-FRP-WH6-3K,BL-LED-FRP-WH6,3000K,,0,,
BL-LED-FRP-WH6-4K,BL-LED-FRP-WH6,4000K,,0,,
BL-LED-FRP-WH6-5K,BL-LED-FRP-WH6,5000K,,0,,
BL-UTDR-4-7L-3K,BL-UTDR-4-7L,3000K,,0,,
BL-UTDR-4-7L-4K,BL-UTDR-4-7L,4000K,,0,,
BL-DR-T525W-35K-BAL1400ACTD,BL-DR-T525W,3500K,95,0,,
BL-DR-T525W-35K-BALT5-1300ACTD,BL-DR-T525W,3500K,125,0,,
BL-DR-T525W-35K,BL-DR-T525W,3500K,,0,,
BL-DR-T525W-4K-BAL1400ACTD,BL-DR-T525W,4000K,95,0,,
BL-DR-T525W-4K-BALT5-1300ACTD,BL-DR-T525W,4000K,125,0,,
BL-DR-T525W-4K,BL-DR-T525W,4000K,,0,,
GC-15.5PAR38-930FL40/277V-CASE5,GC-15.5PAR38,3000K,,0,,
GC-15.5PAR38-940FL40/277V-CASE5,GC-15.5PAR38,4000K,,0,,
BL-BOL-R-27L-4K,BL-BOL-R-27L,4000K,,0,,
BL-BOL-R-27L-5K,BL-BOL-R-27L,5000K,,0,,
GC-6.5MR16-927-NF25,GC-6.5MR16,2700K,,0,,
GC-6.5MR16-927-FL35,GC-6.5MR16,2700K,,0,,
GC-6.5MR16-930-NF25,GC-6.5MR16,3000K,,0,,
GC-6.5MR16-930-FL35,GC-6.5MR16,3000K,,0,,
GC-6.5MR16-940-NF25,GC-6.5MR16,4000K,,0,,
GC-6.5MR16-940-FL35,GC-6.5MR16,4000K,,0,,
BL-BOL-S-27L-4K,BL-BOL-S-27L,4000K,,0,,
BL-BOL-S-27L-5K,BL-BOL-S-27L,5000K,,0,,
GC-11.5T5HO/2F-830/BYP-CASE10,GC-11.5T5HO/2F,3000K,,0,,
GC-11.5T5HO/2F-835/BYP-CASE10,GC-11.5T5HO/2F,3500K,,0,,
GC-11.5T5HO/2F-840/BYP-CASE10,GC-11.5T5HO/2F,4000K,,0,,
GC-11.5T5HO/2F-850/BYP-CASE10,GC-11.5T5HO/2F,5000K,,0,,
BL-CYL-UPDN-2L-3K-120V,BL-CYL-UPDN-2L,3000K,,0,,
BL-CYL-UPDN-2L-4K-120V,BL-CYL-UPDN-2L,4000K,,0,,
BL-CYL-UPDN-2L-5K-120V,BL-CYL-UPDN-2L,5000K,,0,,
BL-WPE-3L-3K,BL-WPE-3L,3000K,,0,,
BL-WPE-3L-4K,BL-WPE-3L,4000K,,0,,
BL-WPE-3L-5K,BL-WPE-3L,5000K,,0,,
GC-13T8/4F/DIM-830/BYP-CASE10,GC-13T8/4F/DIM,3000K,,0,,
GC-13T8/4F/DIM-835/BYP-CASE10,GC-13T8/4F/DIM,3500K,,0,,
GC-13T8/4F/DIM-840/BYP-CASE10,GC-13T8/4F/DIM,4000K,,0,,
GC-13T8/4F/DIM-850/BYP-CASE10,GC-13T8/4F/DIM,5000K,,0,,
BL-PDL-4L-4K,BL-PDL-4L,4000K,,0,,
BL-PDL-4L-5K,BL-PDL-4L,5000K,,0,,
BL-WPA-3L-4K,BL-WPA-3L,4000K,,0,,
BL-WPA-3L-5K,BL-WPA-3L,5000K,,0,,
BL-LED-FSP-WH6-3K,BL-LED-FSP-WH6,3000K,,0,,
BL-LED-FSP-WH6-4K,BL-LED-FSP-WH6,4000K,,0,,
BL-LED-FSP-WH6-5K,BL-LED-FSP-WH6,5000K,,0,,
BL-UTDR-6-9L-3K,BL-UTDR-6-9L,3000K,,0,,
BL-UTDR-6-9L-4K,BL-UTDR-6-9L,4000K,,0,,
BL-PTFR-7L-30,BL-PTFR-7L,3000K,,0,,
BL-PTFR-7L-40,BL-PTFR-7L,4000K,,0,,
BL-PTFR-7L-50,BL-PTFR-7L,5000K,,0,,
GC-10.5T5HO/2F-830/DIR-CASE20,GC-10.5T5HO/2F,3000K,,0,,
GC-10.5T5HO/2F-835/DIR-CASE20,GC-10.5T5HO/2F,3500K,,0,,
GC-10.5T5HO/2F-840/DIR-CASE20,GC-10.5T5HO/2F,4000K,,0,,
GC-10.5T5HO/2F-850/DIR-CASE20,GC-10.5T5HO/2F,5000K,,0,,
BL-CPLED-3-4K-WHT-UNV,BL-CPLED-3,4000K,,0,,
BL-CPLED-3-4K-BRZ-UNV,BL-CPLED-3,4000K,,0,,
BL-CPLED-3-5K-WHT-UNV,BL-CPLED-3,5000K,,0,,
BL-CPLED-3-5K-BRZ-UNV,BL-CPLED-3,5000K,,0,,
BL-WPT-6L-4K,BL-WPT-6L,4000K,,0,,
BL-WPT-6L-5K,BL-WPT-6L,5000K,,0,,
GC-22T5HO-30,GC-22T5HO,5000K,,0,,
GC-22T5HO-35,GC-22T5HO,5000K,,0,,
GC-22T5HO-40,GC-22T5HO,5000K,,0,,
GC-22T5HO-50,GC-22T5HO,5000K,,0,,
11PAR30-930FL40/277V-CASE20,GC-11PAR30,3000K,,0,,
11PAR30-940FL40/277V-CASE20,GC-11PAR30,4000K,,0,,
GC-13.5PAR38DIM-930-NF25,GC-13.5PAR38DIM,3000K,,0,,
GC-13.5PAR38DIM-930-FL40,GC-13.5PAR38DIM,3000K,,0,,
GC-13.5PAR38DIM-940-NF25,GC-13.5PAR38DIM,4000K,,0,,
GC-13.5PAR38DIM-940-FL40,GC-13.5PAR38DIM,4000K,,0,,
12PAR38DIM/830FL40/N-CASE20,GC-12PAR38DIM,3000K,,0,,
12PAR38DIM/840FL40/N-CASE20,GC-12PAR38DIM,4000K,,0,,
BL-WPA-11L-4K,BL-WPA-11L,4000K,,0,,
BL-WPA-11L-5K,BL-WPA-11L,5000K,,0,,
BL-CPLED-5-4K-WHT-UNV,BL-CPLED-5,4000K,,0,,
BL-CPLED-5-4K-BRZ-UNV,BL-CPLED-5,4000K,,0,,
BL-CPLED-5-5K-WHT-UNV,BL-CPLED-5,5000K,,0,,
BL-CPLED-5-5K-BRZ-UNV,BL-CPLED-5,5000K,,0,,
BL-PTFR-10L-30,BL-PTFR-10L,3000K,,0,,
BL-PTFR-10L-40,BL-PTFR-10L,4000K,,0,,
BL-PTFR-10L-50,BL-PTFR-10L,5000K,,0,,
BL-PDL-9L-4K,BL-PDL-9L,4000K,,0,,
BL-PDL-9L-5K,BL-PDL-9L,5000K,,0,,
BL-WPA-8L-4K,BL-WPA-8L,4000K,,0,,
BL-WPA-8L-5K,BL-WPA-8L,5000K,,0,,
BL-WPA-7L-4K,BL-WPA-7L,4000K,,0,,
BL-WPA-7L-5K,BL-WPA-7L,5000K,,0,,
BL-WPA-4L-4K,BL-WPA-4L,4000K,,0,,
BL-WPA-4L-5K,BL-WPA-4L,5000K,,0,,
14.5PLH/830/DIR-CASE20,GC-14.5PLH,3000K,,0,,
14.5PLH/835/DIR-CASE20,GC-14.5PLH,3500K,,0,,
14.5PLH/840/DIR-CASE20,GC-14.5PLH,4000K,,0,,
BL-WPT-8L-4K,BL-WPT-8L,4000K,,0,,
BL-WPT-8L-5K,BL-WPT-8L,5000K,,0,,
BL-WPT-10L-4K,BL-WPT-10L,4000K,,0,,
BL-WPT-10L-5K,BL-WPT-10L,5000K,,0,,
BL-WPT-16L-40,BL-WPT-16L,4000K,,0,,
BL-WPT-16L-50,BL-WPT-16L,5000K,,0,,
GC-30PAR38HODIM-927-NF25,GC-30PAR38HODIM,2700K,,0,,
GC-30PAR38HODIM-927-FL40,GC-30PAR38HODIM,2700K,,0,,
GC-30PAR38HODIM-930-NF25,GC-30PAR38HODIM,3000K,,0,,
GC-30PAR38HODIM-930-FL40,GC-30PAR38HODIM,3000K,,0,,
GC-30PAR38HODIM-935-NF25,GC-30PAR38HODIM,3500K,,0,,
GC-30PAR38HODIM-935-FL40,GC-30PAR38HODIM,3500K,,0,,
GC-30PAR38HODIM-940-NF25,GC-30PAR38HODIM,4000K,,0,,
GC-30PAR38HODIM-940-FL40,GC-30PAR38HODIM,4000K,,0,,
BL-CPLED-7-4K-WHT-UNV,BL-CPLED-7,4000K,,0,,
BL-CPLED-7-4K-BRZ-UNV,BL-CPLED-7,4000K,,0,,
BL-CPLED-7-5K-WHT-UNV,BL-CPLED-7,5000K,,0,,
BL-CPLED-7-5K-BRZ-UNV,BL-CPLED-7,5000K,,0,,
BL-CPLED-13-4K-WHT-UNV,BL-CPLED-13,4000K,,0,,
BL-CPLED-13-4K-BRZ-UNV,BL-CPLED-13,4000K,,0,,
BL-CPLED-13-5K-WHT-UNV,BL-CPLED-13,5000K,,0,,
BL-CPLED-13-5K-BRZ-UNV,BL-CPLED-13,5000K,,0,,
BL-PDL-13L-4K,BL-PDL-13L,4000K,,0,,
BL-PDL-13L-5K,BL-PDL-13L,5000K,,0,,
GC-5GU10DIM-927-NF25,GC-5GU10DIM,2700K,,0,,
GC-5GU10DIM-927-FL35,GC-5GU10DIM,2700K,,0,,
GC-5GU10DIM-930-NF25,GC-5GU10DIM,3000K,,0,,
GC-5GU10DIM-930-FL35,GC-5GU10DIM,3000K,,0,,
GC-5GU10DIM-940-NF25,GC-5GU10DIM,4000K,,0,,
GC-5GU10DIM-40-FL,GC-5GU10DIM,4000K,,0,,
GC-PLV/830/DIR-CASE10,GC-17PLV,3000K,,0,,
GC-PLV/835/DIR-CASE10,GC-17PLV,3500K,,0,,
GC-PLV/840/DIR-CASE10,GC-17PLV,4000K,,0,,
GC-7PLO-827/HYBM-CASE10,GC-7PLO,4000K,,0,,
GC-7PLO-830/HYBM-CASE10,GC-7PLO,4000K,,0,,
GC-7PLO-835/HYBM-CASE10,GC-7PLO,4000K,,0,,
GC-7PLO-840/HYBM-CASE10,GC-7PLO,4000K,,0,,
GC-9PLO-827/HYBM-CASE10,GC-9PLO,2700K,,0,,
GC-9PLO-830/HYBM-CASE10,GC-9PLO,3000K,,0,,
GC-9PLO-835/HYBM-CASE10,GC-9PLO,3500K,,0,,
GC-9PLO-840/HYBM-CASE10,GC-9PLO,4000K,,0,,
GC-15.5PLH/830/BYP/R-CASE10,GC-15.5PLH,3000K,,0,,
GC-15.5PLH/835/BYP/R-CASE10,GC-15.5PLH,3500K,,0,,
GC-15.5PLH/840/BYP/R-CASE10,GC-15.5PLH,4000K,,0,,
GC-15A21DIM/827-CASE20,GC-15A21DIM,2700K,,0,,
GC-15A21DIM/830-CASE20,GC-15A21DIM,3000k,,0,,
GC-15A21DIM/8407-CASE20,GC-15A21DIM,4000k,,0,,
GC-9A19DIM-927/R-CASE20,GC-11A19,2700K,,0,,
GC-9A19DIM-930/R-CASE20,GC-11A19,3000K,,0,,
GC-9A19DIM-9407/R-CASE20,GC-11A19,4000K,,0,,
GC-9A19DIM-950/R-CASE20,GC-11A19,5000K,,0,,
GC-15A21DIM-927/N-CASE20,GC-15A21,2700K,,0,,
GC-15A21DIM-930/N-CASE20,GC-15A21,3000K,,0,,
GC-15A21DIM-940/N-CASE20,GC-15A21,4000K,,0,,
GC-9.5A19DIM/827-CASE25,GC-9.5A19DIM,2700K,,0,,
GC-9.5A19DIM/830-CASE25,GC-9.5A19DIM,3000K,,0,,
GC-9.5A19DIM/840-CASE25,GC-9.5A19DIM,4000K,,0,,
GC-9.5A19DIM/850-CASE25,GC-9.5A19DIM,5000K,,0,,
GC-13A19DIM/827-CASE25,GC-13A19DIM,2700K,,0,,
GC-13A19DIM/830-CASE25,GC-13A19DIM,3000K,,0,,
GC-13A19DIM/840-CASE25,GC-13A19DIM,4000K,,0,,
GC-13A19DIM/850-CASE25,GC-13A19DIM,5000K,,0,,
GC-13PLL/830/GL/DIR-CASE10,GC-13PLL,3000K,,0,,
GC-13PLL/835/GL/DIR-CASE10,GC-13PLL,3500K,,0,,
GC-13PLL/840/GL/DIR-CASE10,GC-13PLL,4000K,,0,,
GC-17PLL-830/GL/BYP-CASE10,GC-17PLL,3000K,,0,,
GC-17PLL-835/GL/BYP-CASE10,GC-17PLL,3500K,,0,,
GC-17PLL-840/GL/BYP-CASE10,GC-17PLL,4000K,,0,,
GC-16PLL-835/GL/BYP-CASE10,GC-16PLL,3500K,,0,,
GC-16PLL-840/GL/BYP-CASE10,GC-16PLL,4000K,,0,,
GC-10PLL-835/GL/BYP-CASE15,GC-10PLL,3500K,,0,,
GC-10PLL-840/GL/BYP-CASE15,GC-10PLL,4000K,,0,,
GC-12T8/4F-835/DEB-CASE20,GC-12T8/4F,3500K,,0,,
GC-12T8/4F-840/DEB-CASE20,GC-12T8/4F,4000K,,0,,
GC-12T8/4F-850/DEB-CASE20,GC-12T8/4F,5000K,,0,,
GC-10T8/4F-830/DEB-CASE20,GC-10T8/4F,3000K,,0,,
GC-10T8/4F-835/DEB-CASE20,GC-10T8/4F,3500K,,0,,
GC-10T8/4F-840/DEB-CASE20,GC-10T8/4F,4000K,,0,,
GC-10T8/4F-850/DEB-CASE20,GC-10T8/4F,5000K,,0,,
GC-8.5PLL-835/GL/BYP-CASE10,GC-8.5PLL,3500K,,0,,
GC-8.5PLL-840/GL/BYP-CASE10,GC-8.5PLL,4000K,,0,,
GC-19.5PAR38HODIM-927-NF25,GC-19.5PAR38HODIM,2700K,,0,,
GC-19.5PAR38HODIM-927-FL40,GC-19.5PAR38HODIM,2700K,,0,,
GC-19.5PAR38HODIM-930-NF25,GC-19.5PAR38HODIM,3000K,,0,,
GC-19.5PAR38HODIM-930-FL40,GC-19.5PAR38HODIM,3000K,,0,,
GC-19.5PAR38HODIM-935-NF25,GC-19.5PAR38HODIM,3500K,,0,,
GC-19.5PAR38HODIM-935-FL40,GC-19.5PAR38HODIM,3500K,,0,,
GC-19.5PAR38HODIM-940-NF25,GC-19.5PAR38HODIM,4000K,,0,,
GC-19.5PAR38HODIM-940-FL40,GC-19.5PAR38HODIM,4000K,,0,,
GC-9.5T5HE/2F-830/EXT-CASE25,GC-9.5T5HE,3000K,,0,,
GC-9.5T5HE/2F-835/EXT-CASE25,GC-9.5T5HE,3500K,,0,,
GC-9.5T5HE/2F-840/EXT-CASE25,GC-9.5T5HE,4000K,,0,,
GC-16.5PLV-830/BYP-CASE10,GC-16.5PLV,3000K,,0,,
GC-16.5PLV-835/BYP-CASE10,GC-16.5PLV,3500K,,0,,
GC-16.5PLV-840/BYP-CASE10,GC-16.5PLV,4000K,,0,,
GC-5.5PLSH/827/HYB/GX23/R-CASE10,GC-5.5PLSH,2700K,,0,,
GC-5.5PLSH/830/HYB/GX23/R-CASE10,GC-5.5PLSH,3000K,,0,,
GC-5.5PLSH/835/HYB/GX23/R-CASE10,GC-5.5PLSH,3500K,,0,,
GC-5.5PLSH/840/HYB/GX23/R-CASE10,GC-5.5PLSH,4000K,,0,,
GC-5.5PLSV/827/HYB/GX23-CASE10,GC-5.5PLSV,2700K,,0,,
GC-5.5PLSV/830/HYB/GX23-CASE10,GC-5.5PLSV,3000K,,0,,
GC-5.5PLSV/835/HYB/GX23-CASE10,GC-5.5PLSV,3500K,,0,,
GC-5.5PLSV/840/HYB/GX23-CASE10,GC-5.5PLSV,4000K,,0,,
GC-12T5HE/3F-830/BYP-CASE20,GC-12T5HE,3000K,,0,,
GC-12T5HE/3F-835/BYP-CASE20,GC-12T5HE,3500K,,0,,
GC-12T5HE/3F-840/BYP-CASE20,GC-12T5HE,4000K,,0,,
GC-8PLH-827/HYBM-CASE15,GC-8PLH,2700K,,0,,
GC-8PLH-830/HYBM-CASE15,GC-8PLH,3000K,,0,,
GC-8PLH-835/HYBM-CASE15,GC-8PLH,3500K,,0,,
GC-8PLH-40/HYBM-CASE15,GC-8PLH,4000K,,0,,
GC-5.5PLV-835/HYBM-CASE15,GC-5.5PLV,3500K,,0,,
GC-5.5PLV-840/HYBM-CASE15,GC-5.5PLV,4000K,,0,,
WM-LRSL-4FT-2L-6PK-40K-C,WM-LRSL-4FT-2L-6PK,4000K,,139.9,,
WM-LRSL-4FT-2L-6PK-40K-F,WM-LRSL-4FT-2L-6PK,4000K,217.74,143.9,,
WM-LRSL-4FT-2L-6PK-50K-C,WM-LRSL-4FT-2L-6PK,5000K,211.74,139.9,,
WM-LRSL-4FT-2L-6PK-50K-F,WM-LRSL-4FT-2L-6PK,5000K,999,0,,
OD-L9NAOMDIM-27K-CASE25,OD-L9NAOMDIM,2700K,,0,,
OD-L9NAOMDIM-30K-CASE25,OD-L9NAOMDIM,3000K,,0,,
WM-LRSL-8FT-T4L-6PK-40K-C,WM-LRSL-8FT-T4L-6PK,4000K,,278.9,,
WM-LRSL-8FT-T4L-6PK-50K-F,WM-LRSL-8FT-T4L-6PK,4000K,430.74,285.9,,
WM-LRSL-8FT-T4L-6PK-50-1,WM-LRSL-8FT-T4L-6PK,5000K,999,0,,
WM-LRSL-8FT-T4L-6PK-50-1-1,WM-LRSL-8FT-T4L-6PK,5000K,999,0,,
WM-LP-2X4-50W-40K-D-HL,WM-LP-2X4-50W,4000K,131.74,87.9,,
WM-LP-2X4-50W-50K-D-HL,WM-LP-2X4-50W,5000K,131.74,87.9,,
WM-CL-EHL-120W-30K-E39,WM-CL-EHL-120W,3000K,109.74,64.9,,
WM-CL-EHL-120W-50K-E39,WM-CL-EHL-120W,5000K,109.74,64.9,,
WM-CL-EHL-100W-30K-E39,WM-CL-EHL-100W,3000K,98.74,58.9,,
WM-CL-EHL-100W-50K-E39,WM-CL-EHL-100W,5000K,98.74,58.9,,
WM-CL-EHL-75W-30K-E39,WM-CL-EHL-75W,3000K,81.74,48.9,,
WM-CL-EHL-75W-50K-E39,WM-CL-EHL-75W,5000K,81.74,48.9,,
WM-CL-EHL-54W-30K-E39,WM-CL-EHL-54W,3000K,50.74,29.9,,
WM-CL-EHL-54W-50K-E39,WM-CL-EHL-54W,5000K,50.74,29.9,,
WM-CL-EHL-45W-30K-E39,WM-CL-EHL-45W,3000K,46.74,27.9,,
WM-CL-EHL-45W-50K-E39,WM-CL-EHL-45W,5000K,46.74,27.9,,
WM-CL-EHL-36W-30K-E39,WM-CL-EHL-36W-E39,3000K,45.74,26.9,,
WM-CL-EHL-36W-50K-E39,WM-CL-EHL-36W-E39,5000K,45.74,26.9,,
WM-CL-EHL-36W-30K-E26,WM-CL-EHL-36W-E26,3000K,43.74,25.9,,
WM-CL-EHL-36W-50K-E26,WM-CL-EHL-36W-E26,5000K,43.74,25.9,,
WM-CL-EHL-27W-30K-E26,WM-CL-EHL-27W,3000K,28.74,16.7,,
WM-CL-EHL-27W-50K-E26,WM-CL-EHL-27W,5000K,28.74,16.7,,
WM-CL-EHL-18W-30K-E26,WM-CL-EHL-18W,3000K,27.74,15.65,,
WM-CL-EHL-18W-50K-E26,WM-CL-EHL-18W,5000K,27.74,15.65,,
WM-CL-EHL-12W-30K-E26,WM-CL-EHL-12W,3000K,23.74,13.55,,
WM-CL-EHL-12W-50K-E26,WM-CL-EHL-12W,5000K,23.74,13.55,,
OD-9W/ODT2S-41K-CASE25,OD-9W/ODT2S,4100K,,0,,
OD-9W/ODT2S-50K-CASE25,OD-9W/ODT2S,5000K,,0,,
13W/ODT2S/E12-41K-CASE25,OD-13W/ODT2S/E12,4100K,,0,,
13W/ODT2S/E12-50K-CASE25,OD-13W/ODT2S/E12,5000K,,0,,
OD-18W/ODT2S/41K-CASE25,OD-18W/ODT2S,4100K,,0,,
OD-18W/ODT2S/50K-CASE25,OD-18W/ODT2S,5000K,,0,,
OD-13W/ODSGU-27K-CASE25,OD-13W/ODSGU,2700K,,0,,
OD-13W/ODSGU-35-CASE25,OD-13W/ODSGU,3500K,,0,,
OD-13W/ODSGU-41-CASE25,OD-13W/ODSGU,4100K,,0,,
WM-CDLX-SM-5-25W-30K,WM-CDLX-SM-5-25W,3000K,106.74,64.9,,
WM-CDLX-SM-5-25W-40K,WM-CDLX-SM-5-25W,4000K,106.74,64.9,,
WM-CDLX-SM-5-25W-50K,WM-CDLX-SM-5-25W,5000K,106.74,64.9,,
OD-18W/ODT2SGU-27,OD-18W/ODT2SGU,2700K,,0,,
OD-18W/ODT2SGU-41,OD-18W/ODT2SGU,4100K,,0,,
OD-23W/ODT2SGU-27K/CASE25,OD-23W/ODT2SGU,2700K,,0,,
OD-23W/ODT2SGU-41K/CASE25,OD-23W/ODT2SGU,4100K,,0,,
OD-23W/ODT2SGU-50K/CASE25,OD-23W/ODT2SGU,5000K,,0,,
OD-26W/ODSGU-27,OD-26W/ODSGU,2700K,,0,,
OD-26W/ODSGU-35,OD-26W/ODSGU,3500K,,0,,
OD-26W/ODSGU-41,OD-26W/ODSGU,4100K,,0,,
OD-26W/ODSGU-50,OD-26W/ODSGU,5000K,,0,,
WM-CDLX-MD-15-45W-30K,WM-CDLX-MD-15-45W,3000K,115.74,69.9,,
WM-CDLX-MD-15-45W-40K,WM-CDLX-MD-15-45W,4000K,115.74,69.9,,
WM-CDLX-MD-15-45W-50K,WM-CDLX-MD-15-45W,5000K,115.74,69.9,,
WM-CDLX-LG-30-80W-30K,WM-CDLX-LG-30-80W,3000K,181.74,110.9,,
WM-CDLX-LG-30-80W-40K,WM-CDLX-LG-30-80W,4000K,181.74,110.9,,
WM-CDLX-LG-30-80W-50K,WM-CDLX-LG-30-80W,5000K,181.74,110.9,,
WM-GL-12V-12W-30K-BR,WM-GL-12V-12W,3000K,77.74,45.9,,
WM-GL-12V-12W-40K-BR,WM-GL-12V-12W,4000K,77.74,45.9,,
