parent_sku,child_sku,"Color Temperature (CCT)",price,cost_price,Retail_price,sale_price
TF-SS213A48LY45W4500LDMV(20),TF-SS213A48LY45W4500LDMV(20)-50KEM,5000K,508.6,0,,
SP-C091D,SP-C091D-3000K,3000K,63.45,0,,
SP-C091D,SP-C091D-4000K,4000K,63.45,0,,
TF-SSSTSMW24LE27W2000LDMV(XX),TF-SSSTSMW24LE27W2000LDMV(XX)-30K,3000K,305.72,0,,
TF-SSSTSMW24LE27W2000LDMV(XX),TF-SSSTSMW24LE27W2000LDMV(XX)-35K,3500K,305.72,0,,
TF-SSSTSMW24LE27W2000LDMV(XX),TF-SSSTSMW24LE27W2000LDMV(XX)-40K,4000K,305.72,0,,
TF-SSSTSMW24LE27W2000LDMV(XX),TF-SSSTSMW24LE27W2000LDMV(XX)-50K,5000K,305.72,0,,
SP-1015D,SP-1015D-06-3000K,5000K,35.75,0,,
SP-1015D,SP-1015D-62-3000K,5000K,36.15,0,,
TF-SSSTWFR48LY46W5500LDMV(20)EM,TF-SSSTWFR48LY46W5500LDMV(20)EM-30KEM,3000K,367.15,0,,
TF-SSSTWFR48LY46W5500LDMV(20)EM,TF-SSSTWFR48LY46W5500LDMV(20)EM-35KEM,3500K,367.15,0,,
TF-SSSTWFR48LY46W5500LDMV(20)EM,TF-SSSTWFR48LY46W5500LDMV(20)EM-40KEM,4000K,367.15,0,,
TF-SSSTWFR48LY46W5500LDMV(20)EM,TF-SSSTWFR48LY46W5500LDMV(20)EM-50KEM,5000K,367.15,0,,
SP-1018D,SP-1018D-62-3000K,3000K,52.3,0,,
SP-1018D,SP-1018D-62-4100K,4100K,52.3,0,,
TF-SSSTWFR48L,TF-SSSTWFR48L-E48W6000LDMV-30K,4100K,257.15,0,,
TF-SSSTWFR48L,TF-SSSTWFR48L-E48W6000LDMV-35K,4100K,257.15,0,,
TF-SSSTWFR48L,TF-SSSTWFR48L-E48W6000LDMV-40K,4100K,257.15,0,,
TF-SSSTWFR48L,TF-SSSTWFR48L-E48W6000LDMV-50K,4100K,257.15,0,,
TF-SSSTWFR48L,TF-SSSTWFR48L-E57W6900LDMV-30K,4100K,275.72,0,,
TF-SSSTWFR48L,TF-SSSTWFR48L-E57W6900LDMV-35K,4100K,275.72,0,,
TF-SSSTWFR48L,TF-SSSTWFR48L-E57W6900LDMV-40K,4100K,275.72,0,,
TF-SSSTWFR48L,TF-SSSTWFR48L-E57W6900LDMV-50K,4100K,275.72,0,,
TF-SSSTWFR24L,TF-SSSTWFR24L-E15W2050LDMV-30K,4100K,204.3,0,,
TF-SSSTWFR24L,TF-SSSTWFR24L-E15W2050LDMV-35K,4100K,204.3,0,,
TF-SSSTWFR24L,TF-SSSTWFR24L-E15W2050LDMV-40K,4100K,204.3,0,,
TF-SSSTWFR24L,TF-SSSTWFR24L-E15W2050LDMV-50K,4100K,204.3,0,,
TF-SSSTWFR24L,TF-SSSTWFR24L-E24W3000LDMV-30K,4100K,221.43,0,,
TF-SSSTWFR24L,TF-SSSTWFR24L-E24W3000LDMV-35K,4100K,221.43,0,,
TF-SSSTWFR24L,TF-SSSTWFR24L-E24W3000LDMV-40K,4100K,221.43,0,,
TF-SSSTWFR24L,TF-SSSTWFR24L-E24W3000LDMV-50K,4100K,221.43,0,,
TF-LWDFR48L,TF-LWDFR48L-S30W2400LDMV-30KWH,4100K,220,0,,
TF-LWDFR48L,TF-LWDFR48L-S30W2400LDMV-35KWH,4100K,220,0,,
TF-LWDFR48L,TF-LWDFR48L-S30W2400LDMV-40KWH,4100K,220,0,,
TF-LWDFR48L,TF-LWDFR48L-S30W2400LDMV-50KWH,4100K,220,0,,
TF-LWDFR48L,TF-LWDFR48L-S48W3500LDMV-30KWH,4100K,225.72,0,,
TF-LWDFR48L,TF-LWDFR48L-S48W3500LDMV-35KWH,4100K,225.72,0,,
TF-LWDFR48L,TF-LWDFR48L-S48W3500LDMV-40KWH,4100K,225.72,0,,
TF-LWDFR48L,TF-LWDFR48L-S48W3500LDMV-50KWH,4100K,225.72,0,,
TF-LWDFR48L,TF-LWDFR48L-S57W4000LDMV-30KWH,4100K,231.43,0,,
TF-LWDFR48L,TF-LWDFR48L-S57W4000LDMV-35KWH,4100K,231.43,0,,
TF-LWDFR48L,TF-LWDFR48L-S57W4000LDMV-40KWH,4100K,231.43,0,,
TF-LWDFR48L,TF-LWDFR48L-S57W4000LDMV-50KWH,4100K,231.43,0,,
TF-555A48L,TF-555A48L-F30W4100LDMV-30KWH,4100K,171.43,0,,
TF-555A48L,TF-555A48L-F30W4100LDMV-35KWH,4100K,171.43,0,,
TF-555A48L,TF-555A48L-F30W4100LDMV-40KWH,4100K,171.43,0,,
TF-555A48L,TF-555A48L-F30W4100LDMV-50KWH,4100K,171.43,0,,
TF-555A48L,TF-555A48L-F48W6000LDMV-30KWH,4100K,177.15,0,,
TF-555A48L,TF-555A48L-F48W6000LDMV-35KWH,4100K,177.15,0,,
TF-555A48L,TF-555A48L-F48W6000LDMV-40KWH,4100K,177.15,0,,
TF-555A48L,TF-555A48L-F48W6000LDMV-50KWH,4100K,177.15,0,,
TF-555A48L,TF-555A48L-F57W6900LDMV-30KWH,4100K,181.43,0,,
TF-555A48L,TF-555A48L-F57W6900LDMV-35KWH,4100K,181.43,0,,
TF-555A48L,TF-555A48L-F57W6900LDMV-40KWH,4100K,181.43,0,,
TF-555A48L,TF-555A48L-F57W6900LDMV-50KWH,4100K,181.43,0,,
TF-555A48L,TF-555A48L-H72W8800LDMV-30KWH,4100K,215.72,0,,
TF-555A48L,TF-555A48L-H72W8800LDMV-35KWH,4100K,215.72,0,,
TF-555A48L,TF-555A48L-H72W8800LDMV-40KWH,4100K,215.72,0,,
TF-555A48L,TF-555A48L-H72W8800LDMV-50KWH,4100K,215.72,0,,
SP-1130D,SP-1130D-62-30K,3000K,,0,,
SP-1130D,SP-1130D-62-41K,4100K,,0,,
TF-555A24L,TF-555A24L-F24W2900LDMV-30KWH,4100K,135.72,0,,
TF-555A24L,TF-555A24L-F24W2900LDMV-35KWH,4100K,135.72,0,,
TF-555A24L,TF-555A24L-F24W2900LDMV-40KWH,4100K,135.72,0,,
TF-555A24L,TF-555A24L-F24W2900LDMV-50KWH,4100K,135.72,0,,
TF-555A24L,TF-555A24L-F28W3200LDMV-30KWH,4100K,138.6,0,,
TF-555A24L,TF-555A24L-F28W3200LDMV-35KWH,4100K,138.6,0,,
TF-555A24L,TF-555A24L-F28W3200LDMV-40KWH,4100K,138.6,0,,
TF-555A24L,TF-555A24L-F28W3200LDMV-50KWH,4100K,138.6,0,,
TF-555A24L,TF-555A24L-F35W4000LDMV-30KWH,4100K,157.15,0,,
TF-555A24L,TF-555A24L-F35W4000LDMV-35KWH,4100K,157.15,0,,
TF-555A24L,TF-555A24L-F35W4000LDMV-40KWH,4100K,157.15,0,,
TF-555A24L,TF-555A24L-F35W4000LDMV-50KWH,4100K,157.15,0,,
SP-DC3xxD,SP-DC3xxD-12-3000K,4100K,50.86,0,,
SP-DC3xxD,SP-DC3xxD-12-4000K,4100K,50.86,0,,
SP-DC3xxD,SP-DC3xxD-14-3000K,4100K,71.15,0,,
SP-DC3xxD,SP-DC3xxD-14-4000K,4100K,71.15,0,,
SP-DC3xxD,SP-DC3xxD-18-3000K,4100K,97.15,0,,
SP-DC3xxD,SP-DC3xxD-18-4000K,4100K,97.15,0,,
SP-DC318D-PD,SP-DC318D-PD-3000K,3000K,109.3,0,,
SP-DC318D-PD,SP-DC318D-PD-4000K,4000K,109.3,0,,
SP-DC614D-PD,SP-DC614D-PD-3000K,3000K,,0,,
SP-DC614D-PD,SP-DC614D-PD-4000K,4000K,,0,,
SP-DC8,SP-DC8-14D-A-3000K,4000K,102.15,0,,
SP-DC8,SP-DC8-14D-A-4000K,4000K,102.15,0,,
SP-DC8,SP-DC8-18D-A-3000K,4000K,137.6,0,,
SP-DC8,SP-DC8-18D-A-4000K,4000K,137.6,0,,
TF-WLINMW96LU,TF-WLINMW96LU-J48WD24WDMV-30KWH-HC301WH,4000K,811.43,0,,
TF-WLINMW96LU,TF-WLINMW96LU-J48WD24WDMV-35KWH-HC301WH,4000K,811.43,0,,
TF-WLINMW96LU,TF-WLINMW96LU-J48WD24WDMV-40KWH-HC301WH,4000K,811.43,0,,
TF-WLINMW96LU,TF-WLINMW96LU-J48WD24WDMV-50KWH-HC301WH,4000K,811.43,0,,
TF-WLINMW96LU,TF-WLINMW96LU-Z72WD36WDMV-30KWH-HC301WH,4000K,852.86,0,,
TF-WLINMW96LU,TF-WLINMW96LU-Z72WD36WDMV-35KWH-HC301WH,4000K,852.86,0,,
TF-WLINMW96LU,TF-WLINMW96LU-Z72WD36WDMV-40KWH-HC301WH,4000K,852.86,0,,
TF-WLINMW96LU,TF-WLINMW96LU-Z72WD36WDMV-50KWH-HC301WH,4000K,852.86,0,,
TF-WLINMW48LU,TF-WLINMW48LU-J24WD12WDMV-30KWH-HC301WH,4000K,445.72,0,,
TF-WLINMW48LU,TF-WLINMW48LU-J24WD12WDMV-35KWH-HC301WH,4000K,445.72,0,,
TF-WLINMW48LU,TF-WLINMW48LU-J24WD12WDMV-40KWH-HC301WH,4000K,445.72,0,,
TF-WLINMW48LU,TF-WLINMW48LU-J24WD12WDMV-50KWH-HC301WH,4000K,445.72,0,,
TF-WLINMW48LU,TF-WLINMW48LU-Z36WD18WDMV-30KWH-HC301WH,4000K,468.6,0,,
TF-WLINMW48LU,TF-WLINMW48LU-Z36WD18WDMV-35KWH-HC301WH,4000K,468.6,0,,
TF-WLINMW48LU,TF-WLINMW48LU-Z36WD18WDMV-40KWH-HC301WH,4000K,468.6,0,,
TF-WLINMW48LU,TF-WLINMW48LU-Z36WD18WDMV-50KWH-HC301WH,4000K,468.6,0,,
TF-66WSF96LU,TF-66WSF96LU-R24WD48WDMV-30KWH,4000K,791.43,0,,
TF-66WSF96LU,TF-66WSF96LU-R24WD48WDMV-35KWH,4000K,791.43,0,,
TF-66WSF96LU,TF-66WSF96LU-R24WD48WDMV-40KWH,4000K,791.43,0,,
TF-66WSF96LU,TF-66WSF96LU-R24WD48WDMV-50KWH,4000K,791.43,0,,
TF-66WSF96LU,TF-66WSF96LU-R36WD72WDMV-30KWH,4000K,801.43,0,,
TF-66WSF96LU,TF-66WSF96LU-R36WD72WDMV-35KWH,4000K,801.43,0,,
TF-66WSF96LU,TF-66WSF96LU-R36WD72WDMV-40KWH,4000K,801.43,0,,
TF-66WSF96LU,TF-66WSF96LU-R36WD72WDMV-50KWH,4000K,801.43,0,,
TF-66WSF48LU,TF-66WSF48LU-R12WD24WDMV-30KWH,4000K,444.3,0,,
TF-66WSF48LU,TF-66WSF48LU-R12WD24WDMV-35KWH,4000K,444.3,0,,
TF-66WSF48LU,TF-66WSF48LU-R12WD24WDMV-40KWH,4000K,444.3,0,,
TF-66WSF48LU,TF-66WSF48LU-R12WD24WDMV-50KWH,4000K,444.3,0,,
TF-66WSF48LU,TF-66WSF48LU-R24WD48WDMV-30KWH,4000K,452.86,0,,
TF-66WSF48LU,TF-66WSF48LU-R24WD48WDMV-35KWH,4000K,452.86,0,,
TF-66WSF48LU,TF-66WSF48LU-R24WD48WDMV-40KWH,4000K,452.86,0,,
TF-66WSF48LU,TF-66WSF48LU-R24WD48WDMV-50KWH,4000K,452.86,0,,
TF-66WSF96L,TF-66WSF96L-R48W4800LDMV-30KWH,4000K,615.72,0,,
TF-66WSF96L,TF-66WSF96L-R48W4800LDMV-35KWH,4000K,615.72,0,,
TF-66WSF96L,TF-66WSF96L-R48W4800LDMV-40KWH,4000K,615.72,0,,
TF-66WSF96L,TF-66WSF96L-R48W4800LDMV-50KWH,4000K,615.72,0,,
TF-66WSF96L,TF-66WSF96L-R96W9600LDMV-30KWH,4000K,634.3,0,,
TF-66WSF96L,TF-66WSF96L-R96W9600LDMV-35KWH,4000K,634.3,0,,
TF-66WSF96L,TF-66WSF96L-R96W9600LDMV-40KWH,4000K,634.3,0,,
TF-66WSF96L,TF-66WSF96L-R96W9600LDMV-50KWH,4000K,634.3,0,,
TF-66WSF48L,TF-66WSF48L-R24W2400LDMV-30KWH,4000K,335.72,0,,
TF-66WSF48L,TF-66WSF48L-R24W2400LDMV-35KWH,4000K,335.72,0,,
TF-66WSF48L,TF-66WSF48L-R24W2400LDMV-40KWH,4000K,335.72,0,,
TF-66WSF48L,TF-66WSF48L-R24W2400LDMV-50KWH,4000K,335.72,0,,
TF-66WSF48L,TF-66WSF48L-R48W4800LDMV-30KWH,4000K,341.43,0,,
TF-66WSF48L,TF-66WSF48L-R48W4800LDMV-35KWH,4000K,341.43,0,,
TF-66WSF48L,TF-66WSF48L-R48W4800LDMV-40KWH,4000K,341.43,0,,
TF-66WSF48L,TF-66WSF48L-R48W4800LDMV-50KWH,4000K,341.43,0,,
TF-LPCMW48L,TF-LPCMW48L-S40W4550LDMV-30K,4000K,194.3,0,,
TF-LPCMW48L,TF-LPCMW48L-S40W4550LDMV-35K,4000K,194.3,0,,
TF-LPCMW48L,TF-LPCMW48L-S40W4550LDMV-40K,4000K,194.3,0,,
TF-LPCMW48L,TF-LPCMW48L-S40W4550LDMV-50K,4000K,194.3,0,,
TF-LPCMW48L,TF-LPCMW48L-S48W5200LDMV-30K,4000K,202.86,0,,
TF-LPCMW48L,TF-LPCMW48L-S48W5200LDMV-35K,4000K,202.86,0,,
TF-LPCMW48L,TF-LPCMW48L-S48W5200LDMV-40K,4000K,202.86,0,,
TF-LPCMW48L,TF-LPCMW48L-S48W5200LDMV-50K,4000K,202.86,0,,
TF-LPCMW48L,TF-LPCMW48L-S57W6050LDMV-30K,4000K,205.72,0,,
TF-LPCMW48L,TF-LPCMW48L-S57W6050LDMV-35K,4000K,205.72,0,,
TF-LPCMW48L,TF-LPCMW48L-S57W6050LDMV-40K,4000K,205.72,0,,
TF-LPCMW48L,TF-LPCMW48L-S57W6050LDMV-50K,4000K,205.72,0,,
TF-LPCMW24L,TF-LPCMW24L-S20W2250LDMV-30K,4000K,162.86,0,,
TF-LPCMW24L,TF-LPCMW24L-S20W2250LDMV-35K,4000K,162.86,0,,
TF-LPCMW24L,TF-LPCMW24L-S20W2250LDMV-40K,4000K,162.86,0,,
TF-LPCMW24L,TF-LPCMW24L-S20W2250LDMV-50K,4000K,162.86,0,,
TF-LPCMW24L,TF-LPCMW24L-S24W2600LDMV-30K,4000K,167.15,0,,
TF-LPCMW24L,TF-LPCMW24L-S24W2600LDMV-35K,4000K,167.15,0,,
TF-LPCMW24L,TF-LPCMW24L-S24W2600LDMV-40K,4000K,167.15,0,,
TF-LPCMW24L,TF-LPCMW24L-S24W2600LDMV-50K,4000K,167.15,0,,
TF-LPCMW24L,TF-LPCMW24L-S28W3000LDMV-30K,4000K,170,0,,
TF-LPCMW24L,TF-LPCMW24L-S28W3000LDMV-35K,4000K,170,0,,
TF-LPCMW24L,TF-LPCMW24L-S28W3000LDMV-40K,4000K,170,0,,
TF-LPCMW24L,TF-LPCMW24L-S28W3000LDMV-50K,4000K,170,0,,
SP-DC018D-2G-C,SP-DC018D-2G-C-3000K-62,"3000K,[S]Finish Options",86,0,,
SP-DC018D-2G-C,SP-DC018D-2G-C-3000K-01,"3000K,[S]Finish Options",86,0,,
SP-DC018D-2G-C,SP-DC018D-2G-C-3000K-06,"3000K,[S]Finish Options",86,0,,
SP-DC018D-2G-C,SP-DC018D-2G-C-3000K-30,"3000K,[S]Finish Options",86,0,,
SP-DC018D-2G-C,SP-DC018D-2G-C-4100K-62,"4100K,[S]Finish Options",86,0,,
SP-DC018D-2G-C,SP-DC018D-2G-C-4100K-01,"4100K,[S]Finish Options",86,0,,
SP-DC018D-2G-C,SP-DC018D-2G-C-4100K-06,"4100K,[S]Finish Options",86,0,,
SP-DC018D-2G-C,SP-DC018D-2G-C-4100K-30,"4100K,[S]Finish Options",86,0,,
TF-LPCMW48LS40W4550LG120,TF-LPCMW48LS40W4550LG120-30K,3000K,217.15,0,,
TF-LPCMW48LS40W4550LG120,TF-LPCMW48LS40W4550LG120-35K,3500K,217.15,0,,
TF-LPCMW48LS40W4550LG120,TF-LPCMW48LS40W4550LG120-40K,4000K,217.15,0,,
TF-LPCMW48LS40W4550LG120,TF-LPCMW48LS40W4550LG120-50K,5000K,217.15,0,,
TF-S96LT57W6400LW35DMV,TF-S96LT57W6400LW35DMV-30K,3000K,240,0,,
TF-S96LT57W6400LW35DMV,TF-S96LT57W6400LW35DMV-35K,3500K,240,0,,
TF-S96LT57W6400LW35DMV,TF-S96LT57W6400LW35DMV-40K,"4000K (recommended)",240,0,,
TF-S96LT57W6400LW35DMV,TF-S96LT57W6400LW35DMV-50K,5000K,240,0,,
SP-DCxxxD,SP-DCxxxD-220-3000K,5000K,48.9,0,,
SP-DCxxxD,SP-DCxxxD-220-4100K,5000K,48.9,0,,
SP-DCxxxD,SP-DCxxxD-221-3000K,5000K,72.9,0,,
SP-DCxxxD,SP-DCxxxD-221-4100K,5000K,72.9,0,,
SP-DCxxxD,SP-DCxxxD-222-3000K,5000K,112,0,,
SP-DCxxxD,SP-DCxxxD-222-4100K,5000K,112,0,,
TF-S60LT38W4070LW35DMV,TF-S60LT38W4070LW35DMV-30K,3000K,220,0,,
TF-S60LT38W4070LW35DMV,TF-S60LT38W4070LW35DMV-35K,3500K,220,0,,
TF-S60LT38W4070LW35DMV,TF-S60LT38W4070LW35DMV-40K,4000K,220,0,,
TF-S60LT38W4070LW35DMV,TF-S60LT38W4070LW35DMV-50K,5000K,220,0,,
TF-S48LT29W3200LW35DMV,TF-S48LT29W3200LW35DMV-30K,3000K,141.43,0,,
TF-S48LT29W3200LW35DMV,TF-S48LT29W3200LW35DMV-35K,3500K,141.43,0,,
TF-S48LT29W3200LW35DMV,TF-S48LT29W3200LW35DMV-40K,"4000K (recommended)",141.43,0,,
TF-S48LT29W3200LW35DMV,TF-S48LT29W3200LW35DMV-50K,5000K,141.43,0,,
SP-DCxxxD-PD,SP-DCxxxD-PD-221-3000K,5000K,90.45,0,,
SP-DCxxxD-PD,SP-DCxxxD-PD-221-4100K,5000K,90.45,0,,
SP-DCxxxD-PD,SP-DCxxxD-PD-222-3000K,5000K,129.45,0,,
SP-DCxxxD-PD,SP-DCxxxD-PD-222-4100K,5000K,129.45,0,,
TF-LDED,TF-LDED-13L4W360L50K,5000K,29.95,0,,
TF-LDED,TF-LDED-22L7W630L50K,5000K,48.5,0,,
TF-LDED,TF-LDED-23L8W720L50K,5000K,51.35,0,,
TF-LDED,TF-LDED-35L14W1260L50K,5000K,77.1,0,,
TF-LDED,TF-LDED-47L18W1550L50K,5000K,95.65,0,,
TF-LCR96L40W5200LMV,TF-LCR96L40W5200LMV-40K,"4000K (recommended)",75.72,0,,
TF-LCR96L40W5200LMV,TF-LCR96L40W5200LMV-50K,5000K,75.72,0,,
SP-DC0xxD,SP-DC0xxD-28-3000K,5000K,109.15,0,,
SP-DC0xxD,SP-DC0xxD-28-4000K,5000K,109.15,0,,
SP-DC0xxD,SP-DC0xxD-32-3000K,5000K,126.6,0,,
SP-DC0xxD,SP-DC0xxD-32-4000K,5000K,126.6,0,,
TF-LCR48L18W2400LMV,TF-LCR48L18W2400LMV-40K,"4000K (recommended)",35.72,0,,
TF-LCR48L18W2400LMV,TF-LCR48L18W2400LMV-50K,5000K,35.72,0,,
TF-LRSFR48LS50W5600LDMV,TF-LRSFR48LS50W5600LDMV-30KWH,3000K,355.72,0,,
TF-LRSFR48LS50W5600LDMV,TF-LRSFR48LS50W5600LDMV-35KWH,3500K,355.72,0,,
TF-LRSFR48LS50W5600LDMV,TF-LRSFR48LS50W5600LDMV-40KWH,"4000K (recommended)",355.72,0,,
TF-LRSFR48LS50W5600LDMV,TF-LRSFR48LS50W5600LDMV-50KWH,5000K,355.72,0,,
SP-FL02xxD-PD-24,SP-FL02xxD-PD-24-3000K-62,"3000K,[S]Finish Options",,0,,
SP-FL02xxD-PD-24,SP-FL02xxD-PD-24-3000K-01,"3000K,[S]Finish Options",,0,,
SP-FL02xxD-PD-24,SP-FL02xxD-PD-24-3000K-06,"3000K,[S]Finish Options",,0,,
SP-FL02xxD-PD-24,SP-FL02xxD-PD-24-3000K-30,"3000K,[S]Finish Options",,0,,
SP-FL02xxD-PD-24,SP-FL02xxD-PD-24-4000K-62,"4000K,[S]Finish Options",,0,,
SP-FL02xxD-PD-24,SP-FL02xxD-PD-24-4000K-01,"4000K,[S]Finish Options",,0,,
SP-FL02xxD-PD-24,SP-FL02xxD-PD-24-4000K-06,"4000K,[S]Finish Options",,0,,
SP-FL02xxD-PD-24,SP-FL02xxD-PD-24-4000K-30,"4000K,[S]Finish Options",,0,,
TF-LRSFR24LS25W2800LDMV,TF-LRSFR24LS25W2800LDMV-30KWH,3000K,312.86,0,,
TF-LRSFR24LS25W2800LDMV,TF-LRSFR24LS25W2800LDMV-35KWH,3500K,312.86,0,,
TF-LRSFR24LS25W2800LDMV,TF-LRSFR24LS25W2800LDMV-40KWH,"4000K (recommended)",312.86,0,,
TF-LRSFR24LS25W2800LDMV,TF-LRSFR24LS25W2800LDMV-50KWH,5000K,312.86,0,,
TF-W4ASSF96L,TF-W4ASSF96L-R48W4800LDMV-30KWH,5000K,490,0,,
TF-W4ASSF96L,TF-W4ASSF96L-R48W4800LDMV-35KWH,5000K,490,0,,
TF-W4ASSF96L,TF-W4ASSF96L-R48W4800LDMV-40KWH,5000K,490,0,,
TF-W4ASSF96L,TF-W4ASSF96L-R48W4800LDMV-50KWH,5000K,490,0,,
TF-W4ASSF96L,TF-W4ASSF96L-R96W9600LDMV-30KWH,5000K,507.15,0,,
TF-W4ASSF96L,TF-W4ASSF96L-R96W9600LDMV-35KWH,5000K,507.15,0,,
TF-W4ASSF96L,TF-W4ASSF96L-R96W9600LDMV-40KWH,5000K,507.15,0,,
TF-W4ASSF96L,TF-W4ASSF96L-R96W9600LDMV-50KWH,5000K,507.15,0,,
TF-W4ASSF48L,TF-W4ASSF48L-R24W2400LDMV-30KWH,5000K,255.72,0,,
TF-W4ASSF48L,TF-W4ASSF48L-R24W2400LDMV-35KWH,5000K,255.72,0,,
TF-W4ASSF48L,TF-W4ASSF48L-R24W2400LDMV-40KWH,5000K,255.72,0,,
TF-W4ASSF48L,TF-W4ASSF48L-R24W2400LDMV-50KWH,5000K,255.72,0,,
TF-W4ASSF48L,TF-W4ASSF48L-R48W4800LDMV-30KWH,5000K,258.6,0,,
TF-W4ASSF48L,TF-W4ASSF48L-R48W4800LDMV-35KWH,5000K,258.6,0,,
TF-W4ASSF48L,TF-W4ASSF48L-R48W4800LDMV-40KWH,5000K,258.6,0,,
TF-W4ASSF48L,TF-W4ASSF48L-R48W4800LDMV-50KWH,5000K,258.6,0,,
TF-159A48L,TF-159A48L-S48W3900LDMV40K,5000K,188.6,0,,
TF-159A48L,TF-159A48L-S62W4700LDMV40K,5000K,194.3,0,,
TF-159A24L,TF-159A24L-S24W1900LDMV40K,5000K,157.15,0,,
TF-159A24L,TF-159A24L-S31W2300LDMV40K,5000K,165.72,0,,
SP-MDF032D,SP-MDF032D-3000K,3000K,44.15,0,,
SP-MDF032D,SP-MDF032D-3500K,3500K,44.15,0,,
SP-MDF032D,SP-MDF032D-4000K,4000K,44.15,0,,
SP-MDF033D,SP-MDF033D-14W-3000K,4000K,47.72,0,,
SP-MDF033D,SP-MDF033D-14W-3500K,4000K,47.72,0,,
SP-MDF033D,SP-MDF033D-14W-4000K,4000K,47.72,0,,
SP-MDF033D,SP-MDF033D-22W-3000K,4000K,53.15,0,,
SP-MDF033D,SP-MDF033D-22W-3500K,4000K,53.15,0,,
SP-MDF033D,SP-MDF033D-22W-4000K,4000K,53.15,0,,
TF-209FR48LF48W5700LDMV,TF-209FR48LF48W5700LDMV-30K,3000K,,0,,
TF-209FR48LF48W5700LDMV,TF-209FR48LF48W5700LDMV-35K,3500K,,0,,
TF-209FR48LF48W5700LDMV,TF-209FR48LF48W5700LDMV-40K,"4000K (recommended)",,0,,
TF-209FR48LF48W5700LDMV,TF-209FR48LF48W5700LDMV-50K,5000K,,0,,
SP-MDF021D,SP-MDF021D-3000K,3000K,47.86,0,,
SP-MDF021D,SP-MDF021D-3500K,3500K,47.86,0,,
SP-MDF021D,SP-MDF021D-4000K,4000K,47.86,0,,
TF-207FR448L,TF-207FR448L-S65W8100LDMV-30K,4000K,192.86,0,,
TF-207FR448L,TF-207FR448L-S65W8100LDMV-35K,4000K,192.86,0,,
TF-207FR448L,TF-207FR448L-S65W8100LDMV-40K,4000K,192.86,0,,
TF-207FR448L,TF-207FR448L-S65W8100LDMV-50K,4000K,192.86,0,,
TF-207FR448L,TF-207FR448L-S97W11200LDMV-30K,4000K,225.72,0,,
TF-207FR448L,TF-207FR448L-S97W11200LDMV-35K,4000K,225.72,0,,
TF-207FR448L,TF-207FR448L-S97W11200LDMV-40K,4000K,225.72,0,,
TF-207FR448L,TF-207FR448L-S97W11200LDMV-50K,4000K,225.72,0,,
SP-MDF075D,SP-MDF075D-3000K,3000K,60.9,0,,
SP-MDF075D,SP-MDF075D-3500K,3500K,60.9,0,,
SP-MDF075D,SP-MDF075D-4000K,4000K,60.9,0,,
TF-207FR248L,TF-207FR248L-S32W4000LDMV-30K,4000K,127.15,0,,
TF-207FR248L,TF-207FR248L-S32W4000LDMV-35K,4000K,127.15,0,,
TF-207FR248L,TF-207FR248L-S32W4000LDMV-40K,4000K,127.15,0,,
TF-207FR248L,TF-207FR248L-S32W4000LDMV-50K,4000K,127.15,0,,
TF-207FR248L,TF-207FR248L-S48W5500LDMV-30K,4000K,131.43,0,,
TF-207FR248L,TF-207FR248L-S48W5500LDMV-35K,4000K,131.43,0,,
TF-207FR248L,TF-207FR248L-S48W5500LDMV-40K,4000K,131.43,0,,
TF-207FR248L,TF-207FR248L-S48W5500LDMV-50K,4000K,131.43,0,,
TF-207FR248L,TF-207FR248L-S57W6300LDMV-30K,4000K,135.72,0,,
TF-207FR248L,TF-207FR248L-S57W6300LDMV-35K,4000K,135.72,0,,
TF-207FR248L,TF-207FR248L-S57W6300LDMV-40K,4000K,135.72,0,,
TF-207FR248L,TF-207FR248L-S57W6300LDMV-50K,4000K,135.72,0,,
SP-W260D,SP-W260D-3000K,3000K,45.72,0,,
SP-W260D,SP-W260D-3500K,3500K,45.72,0,,
SP-W260D,SP-W260D-4000K,4000K,45.72,0,,
SP-MDF036D,SP-MDF036D-3000K,3000K,54.15,0,,
SP-MDF036D,SP-MDF036D-3500K,3500K,54.15,0,,
SP-MDF036D,SP-MDF036D-4000K,4000K,54.15,0,,
SP-MDF035D,SP-MDF035D-3000K,3000K,47,0,,
SP-MDF035D,SP-MDF035D-3500K,3500K,47,0,,
SP-MDF035D,SP-MDF035D-4000K,4000K,47,0,,
TF-207FR224L,TF-207FR224L-S24W2800LDMV-30K,4000K,101.43,0,,
TF-207FR224L,TF-207FR224L-S24W2800LDMV-35K,4000K,101.43,0,,
TF-207FR224L,TF-207FR224L-S24W2800LDMV-40K,4000K,101.43,0,,
TF-207FR224L,TF-207FR224L-S24W2800LDMV-50K,4000K,101.43,0,,
TF-207FR224L,TF-207FR224L-S30W3300LDMV-30K,4000K,108.6,0,,
TF-207FR224L,TF-207FR224L-S30W3300LDMV-35K,4000K,108.6,0,,
TF-207FR224L,TF-207FR224L-S30W3300LDMV-40K,4000K,108.6,0,,
TF-207FR224L,TF-207FR224L-S30W3300LDMV-50K,4000K,108.6,0,,
SP-W160D,SP-W160D-3000K-60,3000K,40.6,0,,
SP-W160D,SP-W160D-3500K-60,3500K,40.6,0,,
SP-W160D,SP-W160D-4000K-60,4000K,40.6,0,,
TF-EWPLR96L,TF-EWPLR96L-S48W5800LDMV-30K,4000K,272.86,0,,
