sku,cost-USD,mpn,price-USD,product_name,description,item_weight,item_weight-unit
RP-1074LED-BN-BN,"Aldea II 3-Blade 52in LED 3K 16W PC"," $119.35 ",1074LED-BN-BN,
RP-1074LED-BN-WT,"Aldea II 3-Blade 52in LED 3K 16W PC"," $119.35 ",1074LED-BN-WT,
RP-1074LED-MBK-MBK,"Aldea II 3-Blade 52in LED 3K 16W PC"," $119.35 ",1074LED-MBK-MBK,
RP-1074LED-OB-WT,"Aldea II 3-Blade 52in LED 3K 16W PC"," $119.35 ",1074LED-OB-WT,
RP-1074LED-WW-WW,"Aldea II 3-Blade 52in LED 3K 16W PC"," $119.35 ",1074LED-WW-WW,
RP-1074MBK-MBK,"Aldea II 3-Blade 52in 3 spd PC"," $84.65 ",1074MBK-MBK,
RP-1074OB-WT,"Aldea II 3-Blade 52in 3 spd PC"," $84.65 ",1074OB-WT,
RP-1074WW-WW,"Aldea II 3-Blade 52in 3 spd PC"," $84.65 ",1074WW-WW,
RP-1075OB-D,"Titanium 5-Bld 52in w/2x13W GU24"," $70.00 ",1075OB-D,
RP-1078BK-BK-E26-L,"Contempo I 3-Bld 50in 2x9W E26 LED 3K PC"," $129.55 ",1078BK-BK-E26-L,
RP-1078BN-BN-E26-L,"Contempo I 3-Bld 50in 2x9W E26 LED 3K PC"," $129.55 ",1078BN-BN-E26-L,
RP-1078LED-BK-BK,"Contempo I 3-Bld 50in LED LK 16W 3K PC"," $157.10 ",1078LED-BK-BK,
RP-1078LED-BN-BN,"Contempo I 3-Bld 50in LED LK 16W 3K PC"," $157.10 ",1078LED-BN-BN,
RP-1078LED-MBK-MBK,"Contempo I 3-Bld 50in LED LK 16W 3K PC"," $157.10 ",1078LED-MBK-MBK,
RP-1078LED-OB-OB,"Contempo I 3-Bld 50in LED LK 16W 3K PC"," $157.10 ",1078LED-OB-OB,
RP-1078LED-WW-WW,"Contempo I 3-Bld 50in LED LK 16W 3K PC"," $155.05 ",1078LED-WW-WW,
RP-1078OB-OB-E26-L,"Contempo I 3-Bld 50in 2x9W E26 LED 3K PC"," $129.55 ",1078OB-OB-E26-L,
RP-1078WW-WW-E26-L,"Contempo I 3-Bld 50in 2x9W E26 LED 3K PC"," $127.50 ",1078WW-WW-E26-L,
RP-1079BK-BK-E26-L,"Contempo 3-Bld 50 in 2x9W E26 LED 3K PC"," $128.50 ",1079BK-BK-E26-L,
RP-1079BN-BN-E26-L,"Contempo 3-Bld 50 in 2x9W E26 LED 3K PC"," $128.50 ",1079BN-BN-E26-L,
RP-1079LED-BK-BK,"Contempo 3-Blade 50in LED LK 16W 3K PC"," $155.05 ",1079LED-BK-BK,
RP-1079LED-BN-BN,"Contempo 3-Blade 50in LED LK 16W 3K PC"," $155.05 ",1079LED-BN-BN,
RP-1079LED-BN-WT,"Contempo 3-Blade 50in LED LK 16W 3K PC"," $155.05 ",1079LED-BN-WT,
RP-1079LED-MBK-MBK,"Contempo 3-Blade 50in LED LK 16W 3K PC"," $155.05 ",1079LED-MBK-MBK,
RP-1079LED-MODULE,"Replacement 3K LED light module"," $17.35 ",1079LED-MODULE,
RP-1079LED-OB-OB,"Contempo 3-Blade 50in LED LK 16W 3K PC"," $155.05 ",1079LED-OB-OB,
RP-1079LED-WW-WW,"Contempo 3-Blade 50in LED LK 16W 3K PC"," $153.00 ",1079LED-WW-WW,
RP-1079MBK-MBK-E26-L,"Contempo 3-Bld 50 in 2x9W E26 LED 3K PC"," $128.50 ",1079MBK-MBK-E26-L,
RP-1079OB-OB-E26-L,"Contempo 3-Bld 50 in 2x9W E26 LED 3K PC"," $128.50 ",1079OB-OB-E26-L,
RP-1079WW-WW-E26-L,"Contempo 3-Bld 50 in 2x9W E26 LED 3K PC"," $128.50 ",1079WW-WW-E26-L,
RP-1080W-BP-BP-WC,"Arctic II-7-Blade 80in ES-WC Wet"," $459.00 ",1080W-BP-BP-WC,
RP-1080W-OB-OB-WC,"Arctic II-7-Blade 80in ES-WC Wet"," $459.00 ",1080W-OB-OB-WC,
RP-1080W-WW-WW-WC,"Arctic II-7-Blade 80in ES-WC Wet"," $459.00 ",1080W-WW-WW-WC,
RP-1088LED-OB-WT,"Rio Grande 3-blade 88in 5 spd LED WC"," $393.70 ",1088LED-OB-WT,
RP-1088OB-WT,"Rio Grande 3-blade 88in 5 spd WC"," $367.20 ",1088OB-WT,
RP-1091BA-BA,"Industrial Fan 3-blade 56in"," $76.50 ",1091BA-BA,
RP-1091WW-WW,"Industrial Fan 3-blade 56in"," $72.40 ",1091WW-WW,
RP-14FK-D,"Flange kit-13-1/2""x49-1/4""x1/2"""," $14.17 ",14FK-D,
RP-1RP18BK-D,"Alabaster Bowl Light Kit - E26"," $12.50 ",1RP18BK-D,
RP-1RP18BK-ES,"Alabaster Light Kit, LED 3x9W ES-4.0"," $42.85 ",1RP18BK-ES,
RP-1RP18BK-SG-ES,"Satin glass Light Kit, LED 3x9W ES-4.0"," $42.85 ",1RP18BK-SG-ES,
RP-1RP18BN-ES,"Alabaster Light Kit, LED 3x9W ES-4.0"," $42.85 ",1RP18BN-ES,
RP-1RP18BN-SG-ES,"Satin glass Light Kit, LED 3x9W ES-4.0"," $42.85 ",1RP18BN-SG-ES,
RP-1RP18LED-OB-D,"12in LED Dim. L kit-17W 3K"," $32.50 ",1RP18LED-OB-D,
RP-1RP18LED-WW-D,"12in LED Dim. L kit-17W 3K"," $36.00 ",1RP18LED-WW-D,
RP-1RP18OB-ES,"Alabaster Light Kit, LED 3x9W ES-4.0"," $42.85 ",1RP18OB-ES,
RP-1RP18OB-SG-ES,"Satin glass Light Kit, LED 3x9W ES-4.0"," $42.85 ",1RP18OB-SG-ES,
RP-1RP18WW-ES,"Alabaster Light Kit, LED 3x9W ES-4.0"," $42.85 ",1RP18WW-ES,
RP-1RP18WW-SG-ES,"Satin glass Light Kit, LED 3x9W ES-4.0"," $42.85 ",1RP18WW-SG-ES,
RP-1RP19BN-D,"Square Alabaster Light Kit - 3 x E26"," $17.32 ",1RP19BN-D,
RP-1RP19LED-BN-D,"SQ Alabaster Ltt-LED 15W, 3k DIM"," $17.30 ",1RP19LED-BN-D,
RP-1RP19LED-OB-D,"SQ Alabaster Ltt-LED 15W, 3k DIM"," $17.30 ",1RP19LED-OB-D,
RP-1RP19LED-WW-D,"SQ Alabaster Ltt-LED 15W, 3k DIM"," $17.30 ",1RP19LED-WW-D,
RP-1RP19OB-D,"Square Alabaster Light Kit - 3 x E26"," $17.32 ",1RP19OB-D,
RP-1RP19WW-D,"Square Alabaster Light Kit - 3 x E26"," $17.32 ",1RP19WW-D,
RP-1RP220OB-D,"Fluorescent Light Kit - 2 x GU24"," $7.00 ",1RP220OB-D,
RP-1RP220WW-D,"Fluor. Light Kit - 2 x GU24"," $7.00 ",1RP220WW-D,
RP-1RP22BN-ES,"Light Kit, LED 2x9W ES-4.0"," $38.15 ",1RP22BN-ES,
RP-1RP22WW-ES,"Light Kit, LED 2x9W ES-4.0"," $38.15 ",1RP22WW-ES,
RP-1RP27BP-D,"Light Kit-Damp- LED 15W 3K"," $18.00 ",1RP27BP-D,
RP-1RP27MBK-D,"Light kit-Damp- LED 15W 3K"," $18.00 ",1RP27MBK-D,
RP-1RP27OB-D,"Light kit-Damp- LED 15W 3K"," $18.00 ",1RP27OB-D,
RP-1RP28BP-E26-L,"Light kit-Damp-LED 3x9W"," $48.95 ",1RP28BP-E26-L,
RP-1RP28MBK-E26-L,"Light kit-Damp-LED 3x9W"," $48.95 ",1RP28MBK-E26-L,
RP-1RP28OB-D,"Light Kit-Damp-3x10W E26"," $26.00 ",1RP28OB-D,
RP-1RP28OB-E26-L,"Light kit-Damp-LED 3x9W"," $48.95 ",1RP28OB-E26-L,
RP-1RP28WW-E26-L,"Light kit-Damp-LED 3x9W"," $48.95 ",1RP28WW-E26-L,
RP-1RP31BN-LED,"LED LT KIT 17W 3K- Opal Glass"," $40.80 ",1RP31BN-LED,
RP-1RP31OB-LED,"LED LT KIT 17W 3K- Opal Glass"," $25.00 ",1RP31OB-LED,
RP-1RP31WW-LED,"LED LT KIT 17W 3K- Opal Dim ES AC"," $40.80 ",1RP31WW-LED,
RP-1RP32BK-LED,"LED KIT 15W 3K- Acrylic Dim AC"," $36.10 ",1RP32BK-LED,
RP-1RP32BN-LED,"LED KIT 15W 3K- Acrylic Dim AC"," $36.10 ",1RP32BN-LED,
RP-1RP32OB-LED,"LED KIT 15W 3K- Acrylic Dim AC"," $25.00 ",1RP32OB-LED,
RP-1RP32WW-LED,"LED KIT 15W 3K- Acrylic Dim AC"," $36.10 ",1RP32WW-LED,
RP-1RP69LED-BP,"7in LED Light Kit-12W 3K Wet ES"," $36.10 ",1RP69LED-BP,
RP-1RP69LED-MBK,"7in LED Light Kit-12W 3K Wet ES"," $36.10 ",1RP69LED-MBK,
RP-1RP69LED-OB,"7in LED Light Kit-12W 3K Wet ES"," $36.10 ",1RP69LED-OB,
RP-1RP69LED-WW,"7in LED Light Kit-12W 3K Wet ES"," $36.10 ",1RP69LED-WW,
RP-1RP81OB-E26-D,"Light Kit - 2 x 10W E26"," $7.00 ",1RP81OB-E26-D,
RP-1RP81WW-D,"Light Kit - 2x13W GU24 CFL"," $7.00 ",1RP81WW-D,
RP-1RP82BN-ES,"Light Kit, LED 2x9W ES-4.0"," $33.65 ",1RP82BN-ES,
RP-1RP82MBK-ES,"Light Kit, LED 2x9W ES-4.0"," $33.65 ",1RP82MBK-ES,
RP-1RP82OB-E26-D,"Light Kit - 2 x E26"," $7.00 ",1RP82OB-E26-D,
RP-1RP82OB-ES,"Light Kit, LED 2x9W ES-4.0"," $33.65 ",1RP82OB-ES,
RP-1RP82WW-D,"Light Kit - 2x13W GU24 CFL"," $7.00 ",1RP82WW-D,
RP-1RP82WW-ES,"Light Kit, LED 2x9W ES-4.0"," $33.65 ",1RP82WW-ES,
RP-1RP83BN-LED,"LED KIT 17W 3K-Acrylic Dim ES AC"," $36.10 ",1RP83BN-LED,
RP-1RP83OB-LED,"LED KIT 17W 3K-Acrylic Dim ES AC"," $36.10 ",1RP83OB-LED,
RP-1RP83WW-LED,"LED KIT 17W 3K-Acrylic Dim ES AC"," $36.10 ",1RP83WW-LED,
RP-1RP84BK-LED,"LED LT KIT 17W 3K- Opal Glass"," $41.80 ",1RP84BK-LED,
RP-1RP84BN-LED,"LED LT KIT 17W 3K- Opal Glass"," $41.80 ",1RP84BN-LED,
RP-1RP84OB-LED,"LED LT KIT 17W 3K- Opal Glass"," $41.80 ",1RP84OB-LED,
RP-1RP84WW-LED,"LED LT KIT 17W 3K- Opal Glass"," $41.80 ",1RP84WW-LED,
RP-1RP88LED-BK,"7in LED Light Kit-17W 3K"," $15.00 ",1RP88LED-BK,
RP-1RP88LED-BN,"7in LED Light Kit-17W 3K"," $29.90 ",1RP88LED-BN,
RP-1RP88LED-OB,"7in LED Light Kit-17W 3K"," $29.90 ",1RP88LED-OB,
RP-1RP88LED-WW,"7in LED Light Kit-17W 3K"," $29.90 ",1RP88LED-WW,
RP-1RP89LED-BK,"7in LED Light Kit-12W 3K"," $15.00 ",1RP89LED-BK,
RP-1RP89LED-BN,"7in LED Light Kit-12W 3K"," $29.90 ",1RP89LED-BN,
RP-1RP89LED-OB,"7in LED Light Kit-12W 3K"," $29.90 ",1RP89LED-OB,
RP-1RP89LED-WW,"7in LED Light Kit-12W 3K"," $15.00 ",1RP89LED-WW,
RP-1RP8BK-ES,"Light Kit, LED 2x9W ES-4.0"," $15.00 ",1RP8BK-ES,
RP-1RP8BN-ES,"Light Kit, LED 2x9W ES-4.0"," $39.80 ",1RP8BN-ES,
RP-1RP8MBK-ES,"Light Kit, LED 2x9W ES-4.0"," $39.80 ",1RP8MBK-ES,
RP-1RP8OB-ES,"Light Kit, LED 2x9W ES-4.0"," $39.80 ",1RP8OB-ES,
RP-1RP8WW-ES,"Light Kit, LED 2x9W ES-4.0"," $39.80 ",1RP8WW-ES,
RP-2004CG,"Clear Glass Side Shade"," $2.25 ",2004CG,
RP-2004FG,"Frosted Glass Side Shade"," $2.25 ",2004FG,
RP-2015CG,"Clear Glass Side Shade"," $2.25 ",2015CG,
RP-2015FG,"Frosted Glass Side Shade"," $2.25 ",2015FG,
RP-2021G,"Opal Glass Side Shade"," $4.20 ",2021G,
RP-2061G,"Alabaster Side Shade"," $3.15 ",2061G,
RP-24FK-D,"Flange kit- 2x4 4114 and 4109"," $15.61 ",24FK-D,
RP-24SMK-D,"Surface mount kit- 2x4 4114"," $17.76 ",24SMK-D,
RP-3001G,"School House Globe Center Shade"," $9.30 ",3001G,
RP-4115DM-WH,"2ft 20W, 4K 120/277 0-10V"," $79.55 ",4115DM-WH,
RP-4115DM-WH-EM,"2ft 20W 4K 120/277EM 0-10V"," $169.30 ",4115DM-WH-EM,
RP-4115DM-WH-OS,"2ft 20W 4K 120/277MS 0-10V"," $147.90 ",4115DM-WH-OS,
RP-4115DM-WH-OS-EM,"2ft 20W 4K MS EM 0-10V"," $237.65 ",4115DM-WH-OS-EM,
RP-4115WH,"2ft Stair lt 20W 4K 120/277"," $68.35 ",4115WH,
RP-4115WH-EM,"2ft Stair lt 20W 4K 120/277 EM"," $185.65 ",4115WH-EM,
RP-4115WH-OS,"2ft Stair lt 20W 4K 120/277  MS"," $128.50 ",4115WH-OS,
RP-4115WH-OS-EM,"2ft Stair lt 20W 4K MS EM"," $207.05 ",4115WH-OS-EM,
"RP-4116DM-WH 1","4ft 40W 4K 120/277  0-10V"," $130.55 ","4116DM-WH 1",
"RP-4116DM-WH-EM 1","4ft 40W 4K 120/277 EM  0-10V"," $236.65 ","4116DM-WH-EM 1",
"RP-4116DM-WH-OS 1","4ft 40W 4K 120/277 MS 0-10V"," $190.75 ","4116DM-WH-OS 1",
"RP-4116DM-WH-OS-EM 1","4ft 40W 4K120/277 MS EM  0-10V"," $298.85 ","4116DM-WH-OS-EM 1",
RP-4116WH-EM,"4ft Stair lt 38W 4K 120/277 EM"," $237.65 ",4116WH-EM,
RP-4116WH-OS,"4ft Stair lt 38W 4K MS SENSOR"," $169.30 ",4116WH-OS,
RP-4116WH-OS-EM,"4ft Stair lt 38W 4K120/277 MS EM"," $266.20 ",4116WH-OS-EM,
RP-4117-1-WH-35-4K,"4ft LED Vapor Tight 35W 120/277V"," $80.60 ",4117-1-WH-35-4K,
RP-4117-1-WH-35-4K-EM,"4ft LED Vapor Tight 35W 120/277V"," $198.90 ",4117-1-WH-35-4K-EM,
RP-4117-1-WH-35-4K-MS,"4ft LED Vapor Tight 35W 120/277V"," $120.35 ",4117-1-WH-35-4K-MS,
RP-4117-1-WH-35-4K-MS-EM,"4ft LED Vaportite 35W 120/277V MS-EM"," $241.75 ",4117-1-WH-35-4K-MS-EM,
RP-4117-1-WH-50-4K,"4ft LED Vaportite 50W 120/277V"," $96.90 ",4117-1-WH-50-4K,
RP-4117-1-WH-50-4K-EM,"4ft LED Vaportite 50W 120/277V"," $215.20 ",4117-1-WH-50-4K-EM,
RP-4117-1-WH-50-4K-MS,"4ft LED Vaportite 50W 120/277V"," $138.70 ",4117-1-WH-50-4K-MS,
RP-4117-1-WH-50-4K-MS-EM,"4ft LED Vaportite 50W 120/277V MS-EM"," $258.05 ",4117-1-WH-50-4K-MS-EM,
RP-4117-1-WH-70-4K,"4ft LED Vaportite 70W 120/277V"," $127.50 ",4117-1-WH-70-4K,
RP-4117-1-WH-70-4K-EM,"4ft LED Vaportite 70W 120/277V"," $246.85 ",4117-1-WH-70-4K-EM,
RP-4117-1-WH-70-4K-MS,"4ft LED Vaportite 70W 120/277V"," $170.35 ",4117-1-WH-70-4K-MS,
RP-4117-1-WH-70-4K-MS-EM,"4ft LED Vaportite 70W 120/277V MS-EM"," $289.70 ",4117-1-WH-70-4K-MS-EM,
RP-4120WH-20-4K-MS,"2ft LED Vaportite 20W 120/277V-MS"," $89.75 ",4120WH-20-4K-MS,
RP-4201BA-ES-D,"2 ft Euro Wrap 2x17W T8 CFL"," $15.90 ",4201BA-ES-D,
RP-4203BA-D,"LED Euro Wrap 2ft ,20w, 4K 120/277"," $25.00 ",4203BA-D,
RP-4204WH,"LED EuroWrap 4ft 35w, 4K 120/277"," $113.20 ",4204WH,
RP-4217WH-EM,"4ft LED Pris. Wrap- 35W, 4K EM"," $263.15 ",4217WH-EM,
RP-4217WH-OS,"4ft LED Pris Wrap-35W, 4K 120/277"," $191.75 ",4217WH-OS,
RP-4217WH-OS-EM,"4ft LED Pris Wrap-35W, 4K 120/277"," $347.80 ",4217WH-OS-EM,
RP-4218WH-EM,"4ft LED Wrap- 75W, 4K 120/277 EM"," $303.95 ",4218WH-EM,
RP-4218WH-MS,"4ftLED Wrap-75W, 4K 120/27"," $246.85 ",4218WH-MS,
RP-4218WH-MS-EM,"4ft LED Wrap- 75W,4K 120/277"," $378.40 ",4218WH-MS-EM,
RP-4309WH-1,"2ft LED 2-Strip Lt 20W 4K 120/277V 0-10V"," $39.15 ",4309WH-1,
RP-4310WH-1,"4ft LED 2-Strip Lt 35W 4K 120/277V 0-10V"," $58.15 ",4310WH-1,
RP-4310WH-1-EM,"4ft LED 2-Strip Lt 35W 4K 120/277V 0-10V"," $160.15 ",4310WH-1-EM,
RP-4310WH-EM,"4 ft LED Strip Lt 35W 4K 120/277V EM"," $152.00 ",4310WH-EM,
RP-4311WH-1,"2ft LED 1-Strip 10W 4K 120/277 0-10V"," $31.60 ",4311WH-1,
RP-4312WH-1,"4ft LED 1-Strip 20W 4K 120/277 0-10V"," $39.15 ",4312WH-1,
RP-4312WH-1-EM,"4ft LED 1-Strip 20W 4K 120/277 0-10V"," $141.80 ",4312WH-1-EM,
RP-4313-1-30-BN,"12in FlushMT LED AC 16W 3K Dim ES"," $46.90 ",4313-1-30-BN,
RP-4313-1-30-BN-EM,"12in FlushMT LED AC 16W 3K Dim ES"," $82.60 ",4313-1-30-BN-EM,
RP-4313-1-30-OB,"12in FlushMT LED AC 16W 3K Dim ES"," $46.90 ",4313-1-30-OB,
RP-4313-1-30-OB-EM,"12in FlushMT LED AC 16W 3K Dim ES"," $82.60 ",4313-1-30-OB-EM,
RP-4313-1-30-WH,"12in FlushMT LED AC 16W 3K Dim ES"," $46.90 ",4313-1-30-WH,
RP-4313-1-30-WH-EM,"12in FlushMT LED AC 16W 3K Dim ES"," $81.60 ",4313-1-30-WH-EM,
RP-4313-30-BN-EM-D,"12in FlushMT LED AC 15W 3K Dim ES"," $64.00 ",4313-30-BN-EM-D,
RP-4314-1-30-BN,"14"" Flush MT LED Acrylic lens 24W"," $65.30 ",4314-1-30-BN,
RP-4314-1-30-BN-EM,"14"" Flush MT LED Acrylic lens 24W"," $150.95 ",4314-1-30-BN-EM,
RP-4314-1-30-OB,"14"" Flush MT LED Acrylic lens 24W"," $64.25 ",4314-1-30-OB,
RP-4314-1-30-OB-EM,"14"" Flush MT LED Acrylic lens 24W"," $150.95 ",4314-1-30-OB-EM,
RP-4314-1-30-WH,"14"" Flush MT LED Acrylic lens 24W"," $61.20 ",4314-1-30-WH,
RP-4314-1-30-WH-EM,"14"" Flush MT LED Acrylic lens 24W"," $150.95 ",4314-1-30-WH-EM,
RP-4314-30-OB-D,"14"" Flush MT LED Acrylic lens 20W"," $30.00 ",4314-30-OB-D,
RP-4318-1-30-BN,"18"" Flush MT LED Acrylic lens 28W"," $90.80 ",4318-1-30-BN,
RP-4318-1-30-BN-EM,"18"" Flush MT LED Acrylic lens 28W"," $158.10 ",4318-1-30-BN-EM,
RP-4318-1-30-OB,"18"" Flush MT LED Acrylic lens 28W"," $90.80 ",4318-1-30-OB,
RP-4318-1-30-OB-EM,"18"" Flush MT LED Acrylic lens 28W"," $158.10 ",4318-1-30-OB-EM,
RP-4318-1-30-WH,"18"" Flush MT LED Acrylic lens 28W"," $88.75 ",4318-1-30-WH,
RP-4318-1-30-WH-EM,"18"" Flush MT LED Acrylic lens 28W"," $156.05 ",4318-1-30-WH-EM,
RP-4319BN,"LED Ceiling Mount 25W, 3K Dim"," $124.45 ",4319BN,
RP-4320WH-D,"11"" Square surface mount-16W"," $10.00 ",4320WH-D,
RP-4322WH-D,"14"" Square surface mount-23W"," $12.00 ",4322WH-D,
RP-4325D-1-30-BN,"12in LED Flush Mt 16W 3K AC Dim ES"," $37.15 ",4325D-1-30-BN,
RP-4325D-1-30-BN-EM,"12in LED Flush Mt 16W 3K AC Dim ES"," $110.15 ",4325D-1-30-BN-EM,
RP-4325D-1-30-OB,"12in LED Flush Mt 16W 3K AC Dim ES"," $37.15 ",4325D-1-30-OB,
RP-4325D-1-30-OB-EM,"12in LED Flush Mt 16W 3K AC Dim ES"," $110.15 ",4325D-1-30-OB-EM,
RP-4325D-1-30-WH,"12in LED Flush Mt 16W 3K AC Dim ES"," $37.15 ",4325D-1-30-WH,
RP-4325D-1-30-WH-EM,"12in LED Flush Mt 16W 3K AC Dim ES"," $110.15 ",4325D-1-30-WH-EM,
RP-4325D-30-BN-EM-D,"12in LED Flush Mt 15W 3K AC Dim ES"," $85.00 ",4325D-30-BN-EM-D,
RP-4326D-1-30-BN,"14in LED Flush Mt 24W 3K AC Dim ES"," $56.10 ",4326D-1-30-BN,
RP-4326D-1-30-BN-EM,"14in LED Flush Mt 24W 3K AC Dim ES"," $143.80 ",4326D-1-30-BN-EM,
RP-4326D-1-30-OB,"14in LED Flush Mt 24W 3K AC Dim ES"," $56.10 ",4326D-1-30-OB,
RP-4326D-1-30-OB-EM,"14in LED Flush Mt 24W 3K AC Dim ES"," $143.80 ",4326D-1-30-OB-EM,
RP-4326D-1-30-WH,"14in LED Flush Mt 24W 3K AC Dim ES"," $56.10 ",4326D-1-30-WH,
RP-4326D-1-30-WH-EM,"14in LED Flush Mt 24W 3K AC Dim ES"," $143.80 ",4326D-1-30-WH-EM,
RP-4326D-30-WH-EM-D,"14in LED Flush Mt 23W 3K AC Dim ES"," $113.00 ",4326D-30-WH-EM-D,
RP-4327D-1-30-BN,"16 in Ceiling Mt LED  Dim 34W"," $71.40 ",4327D-1-30-BN,
RP-4327D-1-30-BN-EM,"16 in Ceiling Mt LED  Dim 34W"," $163.20 ",4327D-1-30-BN-EM,
RP-4327D-1-30-OB,"16 in Ceiling Mt LED  Dim 34W"," $71.40 ",4327D-1-30-OB,
RP-4327D-1-30-OB-EM,"16 in Ceiling Mt LED  Dim 34W"," $163.20 ",4327D-1-30-OB-EM,
RP-4327D-1-30-WH,"16 in Ceiling Mt LED  Dim 34W"," $68.35 ",4327D-1-30-WH,
RP-4327D-1-30-WH-EM,"16 in Ceiling Mt LED  Dim 34W"," $161.15 ",4327D-1-30-WH-EM,
RP-4328-1BN-3K,"11in LED Sq. Ceiling Mt,15w 90 3K"," $48.95 ",4328-1BN-3K,
"RP-4328-1BN-4K ","11in LED Sq. Ceiling Mt,15w 90 4K"," $48.95 ","4328-1BN-4K ",
"RP-4328-1WH-3K ","11in LED Sq. Ceiling Mt,15w 90 3K"," $46.90 ","4328-1WH-3K ",
"RP-4328-1WH-4K ","11in LED Sq. Ceiling Mt,15w 90 4K"," $46.90 ","4328-1WH-4K ",
RP-4328BN-4K-T,"11in LED Sq. Ceiling Mt,15w 90 4K"," $43.35 ",4328BN-4K-T,
RP-4328OB-3K-T,"11in LED Sq. Ceiling Mt,15w 90 3K"," $14.43 ",4328OB-3K-T,
RP-4328OB-4K-T,"11in LED Sq, Ceiling Mt,15w 90 4K"," $14.43 ",4328OB-4K-T,
RP-4328OB-D,"11in LED Sq. Ceiling Mt1050lm,15w 90 3K"," $14.43 ",4328OB-D,
RP-4328WH-3K-T,"11in LED Sq. Ceiling Mt,15w 90 3K"," $41.20 ",4328WH-3K-T,
RP-4329-1BN-3K,"13in SQ. Ceiling Mt,20w 90 3K Dim"," $71.40 ",4329-1BN-3K,
RP-4329-1BN-4K,"13in SQ. Ceiling Mt,20w 90 4K Dim"," $71.40 ",4329-1BN-4K,
RP-4329-1WH-3K,"13in SQ. Ceiling Mt,20w 90 3K Dim"," $69.35 ",4329-1WH-3K,
RP-4329-1WH-4K,"13in SQ. Ceiling Mt,20w 90 4K Dim"," $69.35 ",4329-1WH-4K,
RP-4329BN-3K-T,"13in SQ. Ceiling Mt,20w 90 3K Dim"," $64.25 ",4329BN-3K-T,
RP-4329BN-4K-T,"13in SQ. Ceiling Mt,20w 90 4K Dim"," $64.25 ",4329BN-4K-T,
RP-4329BN-D,"13in LED Sq. Ceiling Mt1400lm,20w 90 3K"," $19.12 ",4329BN-D,
RP-4329OB-3K-T,"13in SQ. Ceiling Mt,20w 90 3K Dim"," $19.12 ",4329OB-3K-T,
RP-4329WH-3K-T,"13in SQ. Ceiling Mt,20w 90 3K Dim"," $62.20 ",4329WH-3K-T,
RP-4329WH-4K-T,"13in SQ. Ceiling Mt,20w 90 4K Dim"," $62.20 ",4329WH-4K-T,
RP-4330-1BN-3K,"15in LED Sq. Ceiling Mt,30w 90 3K"," $82.60 ",4330-1BN-3K,
RP-4330-1BN-4K,"15in LED Sq. Ceiling Mt,30w 90 4K"," $82.60 ",4330-1BN-4K,
RP-4330-1WH-3K,"15in LED Sq. Ceiling Mt,30w 90 3K"," $80.60 ",4330-1WH-3K,
RP-4330-1WH-4K,"15in LED Sq. Ceiling Mt,30w 90 4K"," $80.60 ",4330-1WH-4K,
RP-4330BN-4K-T,"15in LED Sq. Ceiling Mt,30w 90 4K"," $74.45 ",4330BN-4K-T,
RP-4330BN-D,"15in LED Sq. Ceiling Mt2100lm,30w 90 3K"," $25.00 ",4330BN-D,
RP-4330OB-3K-T,"15in LED Sq. Ceiling Mt,30w 90 3K"," $25.00 ",4330OB-3K-T,
RP-4330OB-4K-T,"15in LED Sq. Ceiling Mt,30w 90 4K"," $25.00 ",4330OB-4K-T,
RP-4330WH-4K-T,"15in LED Sq. Ceiling Mt,30w 90 4K"," $72.40 ",4330WH-4K-T,
RP-4331OB-D,"11"" LED 15W 3000K"," $5.00 ",4331OB-D,
RP-4331WH-D,"11"" LED 15W 3000K"," $5.00 ",4331WH-D,
RP-4332WH-D,"Ceiling mount 13"" LED 25W 3000K"," $5.00 ",4332WH-D,
RP-4333BN-D,"11 in Ceiling Mt 15W 3k 90CRI"," $12.00 ",4333BN-D,
RP-4333OB-D,"11 in Ceiling Mt 15W 3k 90CRI"," $12.00 ",4333OB-D,
RP-4333WH-D,"11 in Ceiling Mt 15W 3k 90CRI"," $12.00 ",4333WH-D,
RP-4334OB-D,"13 in Ceiling Mt 23W 3k 90CRI"," $15.00 ",4334OB-D,
RP-4334WH-D,"13 in Ceiling Mt 23W 3k 90CRI"," $15.00 ",4334WH-D,
RP-4335BN-D,"15 in Ceiling Mt 34W 3k 90CRI"," $20.00 ",4335BN-D,
RP-4335OB-D,"15 in Ceiling Mt 34W 3k 90CRI"," $20.00 ",4335OB-D,
RP-4335WH-D,"15 in Ceiling Mt 34W 3k 90CRI"," $20.00 ",4335WH-D,
RP-4340BN,"17 in Ceiling Mt 23W 3k 80CRI"," $92.80 ",4340BN,
RP-4341BN,"12 in SF Ceiling Mt 15W 3k 80CRI"," $36.70 ",4341BN,
RP-4341OB-D,"12 in SF Ceiling Mt 15W 3k 80CRI"," $12.00 ",4341OB-D,
RP-4342BN,"14 in SF Ceiling Mt 20W 3k 80CRI"," $43.85 ",4342BN,
RP-4342OB-D,"14 in SF Ceiling Mt 20W 3k 80CRI"," $15.00 ",4342OB-D,
RP-4344-30-OB-D,"18 in SF Ceiling Mt 28W 3k 80CRI"," $29.00 ",4344-30-OB-D,
RP-4345-1-30-BN,"32 in LED Ceiling Mt 35W 3k 82CRI"," $154.00 ",4345-1-30-BN,
RP-4345-30-BN,"32 in LED Ceiling Mt 35W 3k 82CRI"," $154.00 ",4345-30-BN,
