sku,price-USD,price-USD,mpn,price-USD,product_name,description,item_weight,item_weight-unit
RDL4-27K-WP,12W,2700K,
RDL4-30K-WP,12W,3000K,
RDL4-35K-WP,12W,3500K,
RDL4-41K-WP,12W,4100K,
RDL4-50K-WP,12W,5000K,
RDL4-65K-WP,12W,6500K,
RDL6-27K-WP,19W,2700K,
RDL6-30K-WP,19W,3000K,
RDL6-35K-WP,19W,3500K,
RDL6-41K-WP,19W,4100K,
RDL6-50K-WP,19W,5000K,
RDL6-65K-WP,19W,6500K,
RDL4-BF-27K,10W,2700K,
RDL4-BF-30K,10W,3000K,
RDL4-BF-30K-ORB,10W,3000K,
RDL4-BF-35K,10W,3500K,
RDL4-BF-41K,10W,4100K,
RDL4-BF-50K,10W,5000K,
RDL6-BF-27K,18W,2700K,
RDL6-BF-30K,18W,3000K,
RDL6-BF-30K-ORB,18W,3000K,
RDL6-BF-35K,18W,3500K,
RDL6-BF-41K,18W,4100K,
RDL6-BF-50K,18W,5000K,
RDL4-ADJ-27K,10W,2700K,
RDL4-ADJ-30K,10W,3000K,
RDL4-ADJ-41K,10W,4100K,
RDL4-ADJ-50K,10W,5000K,
RDL6-ADJ-27K,13W,2700K,
RDL6-ADJ-30K,13W,3000K,
RDL6-ADJ-41K,13W,4100K,
RDL6-ADJ-50K,13W,5000K,
LRD-TL-10W-27K-4R-WH,10W,2700K,
LRD-TL-10W-30K-4R-WH,10W,3000K,
LRD-TL-10W-35K-4R-WH,10W,3500K,
LRD-TL-10W-40K-4R-WH,10W,4000K,
LRD-TL-10W-50K-4R-WH,10W,5000K,
LRD-TL-10W-27K-4S-WH,10W,2700K,
LRD-TL-10W-30K-4S-WH,10W,3000K,
LRD-TL-10W-35K-4S-WH,10W,3500K,
LRD-TL-10W-40K-4S-WH,10W,4000K,
LRD-TL-10W-50K-4S-WH,10W,5000K,
LRD-TL-10W-27K-4R-BK,10W,2700K,
LRD-TL-10W-30K-4R-BK,10W,3000K,
LRD-TL-10W-35K-4R-BK,10W,3500K,
LRD-TL-10W-40K-4R-BK,10W,4000K,
LRD-TL-10W-50K-4R-BK,10W,5000K,
LRD-TL-10W-27K-4S-BK,10W,2700K,
LRD-TL-10W-30K-4S-BK,10W,3000K,
LRD-TL-10W-35K-4S-BK,10W,3500K,
LRD-TL-10W-40K-4S-BK,10W,4000K,
LRD-TL-10W-50K-4S-BK,10W,5000K,
LRD-TL-10W-27K-4R-C,10W,2700K,
LRD-TL-10W-30K-4R-C,10W,3000K,
LRD-TL-10W-35K-4R-C,10W,3500K,
LRD-TL-10W-40K-4R-C,10W,4000K,
LRD-TL-10W-50K-4R-C,10W,5000K,
LRD-TL-10W-27K-4S-C,10W,2700K,
LRD-TL-10W-30K-4S-C,10W,3000K,
LRD-TL-10W-35K-4S-C,10W,3500K,
LRD-TL-10W-40K-4S-C,10W,4000K,
LRD-TL-10W-50K-4S-C,10W,5000K,
LRD-TL-10W-27K-4R-MG,10W,2700K,
LRD-TL-10W-30K-4R-MG,10W,3000K,
LRD-TL-10W-35K-4R-MG,10W,3500K,
LRD-TL-10W-40K-4R-MG,10W,4000K,
LRD-TL-10W-50K-4R-MG,10W,5000K,
LRD-TL-10W-27K-4S-MG,10W,2700K,
LRD-TL-10W-30K-4S-MG,10W,3000K,
LRD-TL-10W-35K-4S-MG,10W,3500K,
LRD-TL-10W-40K-4S-MG,10W,4000K,
LRD-TL-10W-50K-4S-MG,10W,5000K,
LRD-TL-10W-27K-4R-HZ,10W,2700K,
LRD-TL-10W-30K-4R-HZ,10W,3000K,
LRD-TL-10W-35K-4R-HZ,10W,3500K,
LRD-TL-10W-40K-4R-HZ,10W,4000K,
LRD-TL-10W-50K-4R-HZ,10W,5000K,
LRD-TL-10W-27K-4S-HZ,10W,2700K,
LRD-TL-10W-30K-4S-HZ,10W,3000K,
LRD-TL-10W-35K-4S-HZ,10W,3500K,
LRD-TL-10W-40K-4S-HZ,10W,4000K,
LRD-TL-10W-50K-4S-HZ,10W,5000K,
LRD-7W-27K-3WTR-WH,7W,2700K,
LRD-7W-30K-3WTR-WH,7W,3000K,
LRD-7W-35K-3WTR-WH,7W,3500K,
LRD-7W-40K-3WTR-WH,7W,4000K,
LRD-7W-50K-3WTR-WH,7W,5000K,
LRD-10W-27K-3WTR-WH,10W,2700K,
LRD-10W-30K-3WTR-WH,10W,3000K,
LRD-10W-35K-3WTR-WH,10W,3500K,
LRD-10W-40K-3WTR-WH,10W,4000K,
LRD-10W-50K-3WTR-WH,10W,5000K,
LRD-7W-27K-3WTR-BK,7W,2700K,
LRD-7W-30K-3WTR-BK,7W,3000K,
LRD-7W-35K-3WTR-BK,7W,3500K,
LRD-7W-40K-3WTR-BK,7W,4000K,
LRD-7W-50K-3WTR-BK,7W,5000K,
LRD-10W-27K-3WTR-BK,10W,2700K,
LRD-10W-30K-3WTR-BK,10W,3000K,
LRD-10W-35K-3WTR-BK,10W,3500K,
LRD-10W-40K-3WTR-BK,10W,4000K,
LRD-10W-50K-3WTR-BK,10W,5000K,
LRD-7W-27K-3WTR-C,7W,2700K,
LRD-7W-30K-3WTR-C,7W,3000K,
LRD-7W-35K-3WTR-C,7W,3500K,
LRD-7W-40K-3WTR-C,7W,4000K,
LRD-7W-50K-3WTR-C,7W,5000K,
LRD-10W-27K-3WTR-C,10W,2700K,
LRD-10W-30K-3WTR-C,10W,3000K,
LRD-10W-35K-3WTR-C,10W,3500K,
LRD-10W-40K-3WTR-C,10W,4000K,
LRD-10W-50K-3WTR-C,10W,5000K,
LRD-7W-27K-3WTR-MG,7W,2700K,
LRD-7W-30K-3WTR-MG,7W,3000K,
LRD-7W-35K-3WTR-MG,7W,3500K,
LRD-7W-40K-3WTR-MG,7W,4000K,
LRD-7W-50K-3WTR-MG,7W,5000K,
LRD-10W-27K-3WTR-MG,10W,2700K,
LRD-10W-30K-3WTR-MG,10W,3000K,
LRD-10W-35K-3WTR-MG,10W,3500K,
LRD-10W-40K-3WTR-MG,10W,4000K,
LRD-10W-50K-3WTR-MG,10W,5000K,
LRD-7W-27K-3WTR-HZ,7W,2700K,
LRD-7W-30K-3WTR-HZ,7W,3000K,
LRD-7W-35K-3WTR-HZ,7W,3500K,
LRD-7W-40K-3WTR-HZ,7W,4000K,
LRD-7W-50K-3WTR-HZ,7W,5000K,
LRD-10W-27K-3WTR-HZ,10W,2700K,
LRD-10W-30K-3WTR-HZ,10W,3000K,
LRD-10W-35K-3WTR-HZ,10W,3500K,
LRD-10W-40K-3WTR-HZ,10W,4000K,
LRD-10W-50K-3WTR-HZ,10W,5000K,
LRD-7W-27K-3WTRPH-WH,7W,2700K,
LRD-7W-30K-3WTRPH-WH,7W,3000K,
LRD-7W-35K-3WTRPH-WH,7W,3500K,
LRD-7W-40K-3WTRPH-WH,7W,4000K,
LRD-7W-50K-3WTRPH-WH,7W,5000K,
LRD-10W-27K-3WTRPH-WH,10W,2700K,
LRD-10W-30K-3WTRPH-WH,10W,3000K,
LRD-10W-35K-3WTRPH-WH,10W,3500K,
LRD-10W-40K-3WTRPH-WH,10W,4000K,
LRD-10W-50K-3WTRPH-WH,10W,5000K,
LRD-7W-27K-3WTRPH-BK,7W,2700K,
LRD-7W-30K-3WTRPH-BK,7W,3000K,
LRD-7W-35K-3WTRPH-BK,7W,3500K,
LRD-7W-40K-3WTRPH-BK,7W,4000K,
LRD-7W-50K-3WTRPH-BK,7W,5000K,
LRD-10W-27K-3WTRPH-BK,10W,2700K,
LRD-10W-30K-3WTRPH-BK,10W,3000K,
LRD-10W-35K-3WTRPH-BK,10W,3500K,
LRD-10W-40K-3WTRPH-BK,10W,4000K,
LRD-10W-50K-3WTRPH-BK,10W,5000K,
LRD-7W-27K-3WTRSL-WH,7W,2700K,
LRD-7W-30K-3WTRSL-WH,7W,3000K,
LRD-7W-35K-3WTRSL-WH,7W,3500K,
LRD-7W-40K-3WTRSL-WH,7W,4000K,
LRD-7W-50K-3WTRSL-WH,7W,5000K,
LRD-10W-27K-3WTRSL-WH,10W,2700K,
LRD-10W-30K-3WTRSL-WH,10W,3000K,
LRD-10W-35K-3WTRSL-WH,10W,3500K,
LRD-10W-40K-3WTRSL-WH,10W,4000K,
LRD-10W-50K-3WTRSL-WH,10W,5000K,
LRD-7W-27K-3WTRSL-BK,7W,2700K,
LRD-7W-30K-3WTRSL-BK,7W,3000K,
LRD-7W-35K-3WTRSL-BK,7W,3500K,
LRD-7W-40K-3WTRSL-BK,7W,4000K,
LRD-7W-50K-3WTRSL-BK,7W,5000K,
LRD-10W-27K-3WTRSL-BK,10W,2700K,
LRD-10W-30K-3WTRSL-BK,10W,3000K,
LRD-10W-35K-3WTRSL-BK,10W,3500K,
LRD-10W-40K-3WTRSL-BK,10W,4000K,
LRD-10W-50K-3WTRSL-BK,10W,5000K,
SDL4-BF-27K,10W,2700K,
SDL4-BF-30K,10W,3000K,
SDL4-BF-41K,10W,4100K,
SDL4-BF-50K,10W,5000K,
SDL4-BF-MCT5,10W,27K/30K/35K/40K/50K,
SDL6-MCT5,15W,27K/30K/35K/40K/50K,
SDL6-BF-27K,16.5W,2700K,
SDL6-BF-30K,16.5W,3000K,
SDL6-BF-41K,16.5W,4100K,
SDL6-BF-50K,16.5W,5000K,
SDL6-BF-MCT5,15W,27K/30K/35K/40K/50K,
RDL2S-BF-27K-WH,8W,2700K,
RDL2S-BF-30K-WH,8W,3000K,
RDL2S-BF-40K-WH,8W,4000K,
RDL2S-BF-50K-WH,8W,5000K,
RDL2S-BF-MCT-WH,8W,3000K/4000K/5000K,
SDL2S-BF-27K-WH,8W,2700K,
SDL2S-BF-30K-WH,8W,3000K,
SDL2S-BF-40K-WH,8W,4000K,
SDL2S-BF-50K-WH,8W,5000K,
SDL2S-BF-MCT-WH,8W,3000K/4000K/5000K,
RDL3S-ADJ-27K-WH,8W,2700K,
RDL3S-ADJ-30K-WH,8W,3000K,
RDL3S-ADJ-40K-WH,8W,4000K,
RDL3S-ADJ-50K-WH,8W,5000K,
SDL3S-ADJ-27K-WH,8W,2700K,
SDL3S-ADJ-30K-WH,8W,3000K,
SDL3S-ADJ-40K-WH,8W,4000K,
SDL3S-ADJ-50K-WH,8W,5000K,
FML-R6-11W-30K,11W,3000K,
FML-R6-11W-50K,11W,5000K,
FML-R8-14W-50K,14W,5000K,
FML-R10-17W-50K,17W,5000K,
FML-S6-11W-30K,11W,3000K,
FML-S6-11W-50K,11W,5000K,
FML-S8-14W-30K,14W,3000K,
FML-S10-17W-30K,17W,3000K,
FML-R6-TRM-BK,N/A,N/A,
FML-R6-TRM-BN,N/A,N/A,
FML-R6-TRM-BR,N/A,N/A,
FML-R8-TRM-BK,N/A,N/A,
FML-R8-TRM-BN,N/A,N/A,
FML-R8-TRM-BR,N/A,N/A,
FML-R10-TRM-BK,N/A,N/A,
FML-R10-TRM-BN,N/A,N/A,
FML-R10-TRM-BR,N/A,N/A,
DLS4-27K,9W,2700K,
DLS4-30K,9W,3000K,
DLS4-41K,9W,4000K,
DLS4-50K,9W,5000K,
DLS6-27K,15W,2700K,
DLS6-30K,15W,3000K,
DLS6-41K,15W,4000K,
DLS6-50K,15W,5000K,
DLS6-30K-BR,15W,3000K,
DLS6-30K-BN,15W,3000K,
DLSN4-27K,10W,2700K,
DLSN4-30K,10W,3000K,
DLSN4-41K,10W,4000K,
DLSN4-50K,10W,5000K,
DLSN6-27K,15W,2700K,
DLSN6-30K,15W,3000K,
DLSN6-41K,15W,4000K,
DLSN6-50K,15W,5000K,
DLSN6-30K-BR,15W,3000K,
DLSN6-30K-BN,15W,3000K,
DLSN6-RMK,N/A,N/A,
DLSN5-30K-PIR,10W,3000K,
FCR-11-12W-40K,15W,4000K,
FCR-14-18W-40K,22W,4000K,
FCS-11-12W-40K,15W,4000K,
FCS-14-18W-40K,22W,4000K,
LPL-EB-9W-H-40K,9W,4000K,
LPL-EB-14W-H-L-40K,12W,4000K,
LPL-EB-14W-V-40K,9W,4000K,
LPL-MB-9W-H-40K,12W,4000K,
LPL-MB-14W-H-L-40K,12W,4000K,
LPL-MB-14W-V-40K,12W,4000K,
STG-2412-27K,"1W per bulb",2700K,
A19-C90-8PK-800L-30K-D,9.5W,3000K,
A19-C90-8PK-800L-40K-D,9.5W,4000K,
A19-C90-8PK-800L-50K-D,9.5W,5000K,
A19-8PK-9W-30K-D,9W,3000K,
A19-8PK-9W-40K-D,9W,4000K,
A19-8PK-9W-50K-D,9W,5000K,
A19-40PK-9W-30K-D,9W,3000K,
A19-40PK-9W-40K-D,9W,4000K,
A19-40PK-9W-50K-D,9W,5000K,
MR11-250L-27K,3W,2700K,
MR11-250L-30K,3W,3000K,
GZ-G4-9L-32K,2W,3200K,
GZ-G9-3W-32K,3W,3200K,
GZ-G9-3W-55K,3W,5500K,
G10-600L-30K-D,7.5W,3000K,
G10-600L-50K-D,7.5W,5000K,
E12-FLA-5W-27K-D,4W,2700K,
E12-FLA-5W-40K-D,4W,4000K,
E12-FLA-5W-27K-D-F-BT,4W,2700K,
E12-FLA-5W-40K-D-F-BT,4W,4000K,
A19-FLA-7W-27K-D,7W,2700K,
A19-FLA-7W-40K-D,7W,4000K,
ST19-FLA-5W-27K-D-CL,5W,2700K,
ST19-FLA-5W-22K-D-AM,5W,"2200K (LED Component 2700K)",
MR16-5W-RGB,5W,RGB,
ULR-IN-16F-SO-27K,1.5W/FT,2700K,
ULR-IN-16F-SO-30K,1.5W/FT,3000K,
ULR-IN-16F-SO-40K,1.5W/FT,4000K,
ULR-IN-16F-SO-50K,1.5W/FT,5000K,
ULR-IN-98F-SO-27K,1.5W/FT,2700K,
ULR-IN-98F-SO-30K,1.5W/FT,3000K,
ULR-IN-98F-SO-40K,1.5W/FT,4000K,
ULR-IN-98F-SO-50K,1.5W/FT,5000K,
ULR-IN-SO-COUP-6I-WR,N/A,N/A,
ULR-IN-SO-COUP-3F-WR,N/A,N/A,
ULR-IN-SO-COUP-NO-WR,N/A,N/A,
ULR-IN-SO-CONN-6I-WR,N/A,N/A,
ULR-IN-SO-CONN-3F-WR,N/A,N/A,
ULR-IN-SO-CONN-3F-PT,N/A,N/A,
ULR-IN-SO-CONN-10F-PT,N/A,N/A,
ULR-IN-16F-HO-27K,4.4W/FT,2700K,
ULR-IN-16F-HO-30K,4.4W/FT,3000K,
ULR-IN-16F-HO-40K,4.4W/FT,4000K,
ULR-IN-16F-HO-50K,4.4W/FT,5000K,
ULR-IN-16F-HO-27K-BK,4.4W/FT,2700K,
ULR-IN-16F-HO-30K-BK,4.4W/FT,3000K,
ULR-IN-16F-HO-40K-BK,4.4W/FT,4000K,
ULR-IN-16F-HO-50K-BK,4.4W/FT,5000K,
ULR-IN-98F-HO-27K,4.4W/FT,2700K,
ULR-IN-98F-HO-30K,4.4W/FT,3000K,
ULR-IN-98F-HO-40K,4.4W/FT,4000K,
ULR-IN-98F-HO-50K,4.4W/FT,5000K,
ULR-IN-16F-XHO-27K,8.8W/FT,2700K,
ULR-IN-16F-XHO-30K,8.8W/FT,3000K,
ULR-IN-16F-XHO-40K,8.8W/FT,4000K,
ULR-IN-16F-XHO-50K,8.8W/FT,5000K,
ULR-IN-98F-XHO-27K,8.8W/FT,2700K,
ULR-IN-98F-XHO-30K,8.8W/FT,3000K,
ULR-IN-98F-XHO-40K,8.8W/FT,4000K,
ULR-IN-98F-XHO-50K,8.8W/FT,5000K,
ULR-IN-16F-YHO-27K,6.7W/FT,2700K,
ULR-IN-16F-YHO-30K,6.7W/FT,3000K,
ULR-IN-16F-YHO-40K,6.7W/FT,4000K,
ULR-IN-16F-YHO-50K,6.7W/FT,5000K,
ULR-IP54-16F-HO-27K,4.4W/FT,2700K,
ULR-IP54-16F-HO-30K,4.4W/FT,3000K,
ULR-IP54-16F-HO-40K,4.4W/FT,4000K,
ULR-IP54-16F-HO-50K,4.4W/FT,5000K,
ULR-IP54-HO-COUP-6I-WR,N/A,N/A,
ULR-IP54-HO-COUP-3F-WR,N/A,N/A,
ULR-IP54-HO-COUP-NO-WR,N/A,N/A,
ULR-IP54-HO-CONN-6I-WR,N/A,N/A,
ULR-IP54-HO-CONN-3F-WR,N/A,N/A,
ULR-IP54-HO-CONN-3F-PT,N/A,N/A,
ULR-IP54-HO-CONN-10F-PT,N/A,N/A,
ULR-IN-16F-HO-RGBW,5.8W/FT,RGB,
ULR-OT-16F-HO-RGBW,5.8W/FT,RGB,
ULR-IN-HO-RGBW-COUP-6I-WR,N/A,N/A,
ULR-IN-HO-RGBW-COUP-3F-WR,N/A,N/A,
ULR-IN-HO-RGBW-COUP-NO-WR,N/A,N/A,
ULR-IN-HO-RGBW-CONN-6I-WR,N/A,N/A,
ULR-IN-HO-RGBW-CONN-3F-WR,N/A,N/A,
ULR-OT-HO-RGBW-CONN-3F-WR,N/A,N/A,
ULR-OT-16F-HO-27K,4.4W/FT,2700K,
ULR-OT-16F-HO-30K,4.4W/FT,3000K,
ULR-OT-16F-HO-40K,4.4W/FT,4000K,
ULR-OT-16F-HO-50K,4.4W/FT,5000K,
ULR-OT-49F-HO-27K,4.4W/FT,2700K,
ULR-OT-49F-HO-30K,4.4W/FT,3000K,
ULR-OT-49F-HO-40K,4.4W/FT,4000K,
ULR-OT-49F-HO-50K,4.4W/FT,5000K,
ULR-OT-16F-XHO-27K,5.8W/FT,2700K,
ULR-OT-16F-XHO-30K,5.8W/FT,3000K,
ULR-OT-16F-XHO-40K,5.8W/FT,4000K,
ULR-OT-16F-XHO-50K,5.8W/FT,5000K,
ULR-OT-49F-XHO-27K,5.8W/FT,5000K,
ULR-OT-49F-XHO-30K,5.8W/FT,3000K,
ULR-OT-49F-XHO-40K,5.8W/FT,4000K,
ULR-OT-49F-XHO-50K,5.8W/FT,5000K,
ULR-IN-PIDR-48W,"48W MAX",N/A,
ULR-IN-PIDR-72W,"72W MAX",N/A,
ULR-IN-HWDR-75W,"75W MAX",N/A,
ULR-IN-HWDR-100W,"100W MAX",N/A,
ULR-IN-HWDR-150W,"150W MAX",N/A,
ULR-IN-HWDR-200W,"200W MAX",N/A,
ULR-IN-HWDR-350W,"350W MAX",N/A,
ULR-IN-HWDR-450W,"450W MAX",N/A,
ULR-IN-HWDR-600W,"600W MAX",N/A,
ULR-CH-SURF-SHALLOW,N/A,N/A,
ULR-CH-SURF-DEEP,N/A,N/A,
ULR-LENS-SURF-F,N/A,N/A,
ULR-LENS-SURF-C,N/A,N/A,
ULR-CH-SURF-SHALLOW-CAP,N/A,N/A,
ULR-CH-SURF-DEEP-CAP,N/A,N/A,
ULR-CH-SURF-16X14,N/A,N/A,
ULR-LENS-SURF-16X14-F,N/A,N/A,
ULR-LENS-SURF-16X14-C,N/A,N/A,
ULR-LENS-SURF-16X14-CAP,N/A,N/A,
ULR-CH-MUD-13X15,N/A,N/A,
ULR-LENS-MUD-13X15-F,N/A,N/A,
ULR-LENS-MUD-13X15-C,N/A,N/A,
ULR-CH-MUD-13X15-CAP,N/A,N/A,
ULR-CH-MUD-37X15,N/A,N/A,
ULR-LENS-MUD-37X15-F,N/A,N/A,
ULR-LENS-MUD-37X15-C,N/A,N/A,
ULR-LENS-MUD-37X15-CAP,N/A,N/A,
ULR-CH-45D,N/A,N/A,
ULR-LENS-45D-F,N/A,N/A,
ULR-CH-45D-CAP,N/A,N/A,
ULR-CH-REC-SHALLOW,N/A,N/A,
ULR-CH-REC-DEEP,N/A,N/A,
ULR-LENS-REC-F,N/A,N/A,
ULR-LENS-REC-C,N/A,N/A,
ULR-CH-REC-SHALLOW-CAP,N/A,N/A,
ULR-CH-REC-DEEP-CAP,N/A,N/A,
ULR-CH-REC-12X7,N/A,N/A,
ULR-LENS-REC-12X7-F,N/A,N/A,
ULR-LENS-REC-12X7-C,N/A,N/A,
ULR-CH-REC-12X7-CAP,N/A,N/A,
ULR-CH-REC-12X12,N/A,N/A,
ULR-LENS-REC-12X12-F,N/A,N/A,
ULR-LENS-REC-12X12-C,N/A,N/A,
ULR-CH-REC-12X12-CAP,N/A,N/A,
ULR-OUT-ENDC-5PC,N/A,N/A,
ULR-OUT-UCLIP-10PC,N/A,N/A,
ULR-OUT-SGLUE,N/A,N/A,
ULR-2HSTRP,N/A,N/A,
LEDDR-24V-WP-60W,60W,N/A,
LEDDR-24V-WP-200W,200W,N/A,
ULR-DCJ-2ML-1FT,N/A,N/A,
ULR-DCJ-2ML-3FT,N/A,N/A,
ULR-DCJ-2ML-10FT,N/A,N/A,
ULR-DCJ-1M1F-1FT,N/A,N/A,
ULR-DCJ-1M1F-3FT,N/A,N/A,
ULR-DCJ-1M1F-10FT,N/A,N/A,
ULR-DCJ-2FM-1FT,N/A,N/A,
ULR-DCJ-2FM-3FT,N/A,N/A,
ULR-DCJ-2FM-10FT,N/A,N/A,
ULR-DCJ-1S1F-3FT,N/A,N/A,
ULR-DCJ-1S1F-10FT,N/A,N/A,
ULR-DCJ-1S1M-3FT,N/A,N/A,
ULR-DCJ-1S1M-10FT,N/A,N/A,
ULR-2WRE-50FT-18,N/A,N/A,
ULR-2WRE-100FT-18,N/A,N/A,
ULR-2WRE-50FT-22,N/A,N/A,
ULR-2WRE-100FT-22,N/A,N/A,
ULR-5WRE-50FT-22,N/A,N/A,
ULR-5WRE-100FT-22,N/A,N/A,
ULR-DISPLAY,N/A,N/A,
LFLD-5W-30K-BZB,5W,3000K,
LFLD-5W-30K-BZ,5W,3000K,
LD-180-BZ,6W,3000K,
LFLD2-6W-30K-BZ,6W,3000K,
LFLD3-8W-30K-BZ,8W,3000K,
LD-098-CR,5W,3000K,
LD-176-CR,5W,3000K,
LD-009-BZ,5W,3000K,
LD-009-BZB,5W,3000K,
LD-176-BZ,5W,3000K,
LD-176-BZB,5W,3000K,
LD-006-BZ,5W,3000K,
LD-006-BZB,5W,3000K,
LD-103-BZ,5W,3000K,
LD-103-BZB,5W,3000K,
LD-103-AN,5w,3000K,
LD-099-BZ,5W,3000K,
LD-099-BZB,5W,3000K,
LD-174-BZ,5W,3000K,
LD-110-BZ,5W,3000K,
AD-102-BK,5W,3000K,
AD-102-BR,5W,3000K,
AD-003-BK,5W,3000K,
AD-003-BR,5W,3000K,
AD-003-SIL,5W,3000K,
AD-130-BK,5W,3000K,
AD-130-BR,5W,3000K,
AD-131-BK,5W,3000K,
AD-131-BR,5W,3000K,
LD-192-BZ,5W,3000K,
LD-192-BZB,5W,3000K,
AD-192-BK,5W,3000K,
AD-192-BR,5W,3000K,
LD-192-FBK,5W,3000K,
LAL-126-BR,3W,3000K,
LAL-126-BK,3W,3000K,
LAL-126-SIL,3W,3000K,
LA-112-BZ,3W,3000K,
LA-115-BZ,3W,3000K,
LA-117-BZ,3W,3000K,
LA-116-BZ,3W,3000K,
LA-118-BZ,3W,3000K,
LA-111-BZ,3W,3000K,
LA-008-BZ,3W,3000K,
LA-010-BZ,3W,3000K,
LA-002-BZ,3W,3000K,
LA-112-AN,3W,3000K,
LA-117-AN,3W,3000K,
LA-116-AN,3W,3000K,
LA-111-AN,3W,3000K,
AA-145-BK,3W,3000K,
AA-145-BR,3W,3000K,
AA-146-BK,3W,3000K,
AA-146-BR,3W,3000K,
AA-148-BK,3W,3000K,
AS-158-BR,3W,3000K,
AS-158-BK,3W,3000K,
AS-159-BR,3W,3000K,
AS-159-BK,3W,3000K,
LS-180-BZ,3W,3000K,
LS-185-BZ,3W,3000K,
LS-158-BZ,3W,3000K,
LS-158-SS,3W,3000K,
LS-159-BZ,3W,3000K,
LA-111-CR,3W,3000K,
LA-116-CR,3W,3000K,
LA-117-CR,3W,3000K,
LA-010-CR,3W,3000K,
LA-112-CR,3W,3000K,
LA-118-CR,3W,3000K,
LS-124-BZ,3W,3000K,
LS-124-AN,3W,3000K,
LS-160-BZ,3W,3000K,
LS-160-AN,3W,3000K,
LS-155-BZ,3W,3000K,
LS-161-BZ,3W,3000K,
LS-172-BZ-LEDI,3W,3000K,
IGL-1W-30K,1W,3000K,
IGL-1W-40K,1W,4000K,
IGL-1W-TWLN,1W,N/A,
IGL-3W-30K,3W,3000K,
IGL-3W-40K,3W,4000K,
IGL-3W-RGBW,3W,RGB+3000K,
IGL-7W-30K,7W,3000K,
IGL-7W-40K,7W,4000K,
IGL-10W-RGBW,10W,RGB+3000K,
IGL-1W-TRM-AL-RBK,N/A,N/A,
IGL-1W-TRM-AL-RWH,N/A,N/A,
IGL-1W-TRM-AL-RBN,N/A,N/A,
IGL-1W-TRM-AL-RLBN,N/A,N/A,
IGL-1W-TRM-AL-SCP,N/A,N/A,
IGL-1W-TRM-SS-1WY,N/A,N/A,
IGL-1W-TRM-SS-2WY,N/A,N/A,
IGL-1W-TRM-SS-SQR,N/A,N/A,
IGL-1W-TRM-SS-SQSQ,N/A,N/A,
IGL-1W-TRM-AL-RAZ,N/A,N/A,
IGL-1W-TRM-AL-SCP-AZ,N/A,N/A,
IGL-3W-TRM-SS-1WY,N/A,N/A,
IGL-3W-TRM-SS-2WY,N/A,N/A,
IGL-3W-TRM-SS-SQR,N/A,N/A,
IGL-3W-TRM-SS-SQSQ,N/A,N/A,
IGL-3W-TRM-SS-R,N/A,N/A,
IGL-3W-TRM-AL-RBN,N/A,N/A,
IGL-3W-TRM-SS-SCP,N/A,N/A,
IGL-3W-TRM-SS-SCP-AZ,N/A,N/A,
IGL-3W-TRM-AL-AZ,N/A,N/A,
HSL-3-30K,1W,3000K,
HSL-7-30K,2W,3000K,
HSL-13-30K,3W,3000K,
WL-140-FBK,N/A,N/A,
LD-001-BZ,N/A,N/A,
WL-137-BK,5W,3000K,
WL-137-BZ,5W,3000K,
WL-138-BK,5W,3000K,
WL-138-BZ,5W,3000K,
WL-138-SS,5W,3000K,
WL-701-FGBZ,5W,3000K,
WL-705-FGBZ,5W,3000K,
WL-707-FGBZ,5W,3000K,
WL-708-FGBZ,5W,3000K,
WL-105-1-BK,5W,3000K,
WL-105-BK,5W,3000K,
WL-181-BK,5W,3000K,
WL-181-BZ,5W,3000K,
WL-181-BR,5W,3000K,
WL-157-FGBZ,5W,3000K,
UW-125-BS,5W,3000K,
UW-125-SS,5W,3000K,
UW-126-BZ,5W,3000K,
TR-40W-DT-TPC-SS,40W,N/A,
TR-75W-DT-TPC-SS,75W,N/A,
TR-100W-DT-TPC-SS,100W,N/A,
TR-200W-DT-TPC-SS,200W,N/A,
TR-150W-MT-SS,150W,N/A,
TR-300W-MT-SS,300W,N/A,
TR-600W-MT-SS,600W,N/A,
TR-900W-MT-SS,900W,N/A,
TR-MTMR,N/A,N/A,
TR-DTMR,N/A,N/A,
TR-PC,N/A,N/A,
LVT-60,60W,N/A,
LVT-100,100W,N/A,
WE167,N/A,N/A,
WE167-25,N/A,N/A,
WE167-CAP,N/A,N/A,
WE167-CAP-BZ,N/A,N/A,
A-41-S,N/A,N/A,
LG-SMB-BZ,N/A,N/A,
BC-13,N/A,N/A,
BC-18,N/A,N/A,
BC-24,N/A,N/A,
BC-32,N/A,N/A,
LA-T-BZ,N/A,N/A,
LA-90-BZ,N/A,N/A,
LA-FMS21-BZ,N/A,N/A,
B-41,N/A,N/A,
B-41-AN,N/A,N/A,
A-41-BR,N/A,N/A,
A-41-BK,N/A,N/A,
LSWN1,N/A,N/A,
LSWN2,N/A,N/A,
LSWN2-100,N/A,N/A,
WL-SLEEVE,N/A,N/A,
SPIKE-BG,N/A,N/A,
SPIKE-10,N/A,N/A,
LOV-14,N/A,N/A,
LOV-12,N/A,N/A,
LOV-10,N/A,N/A,
LOV-8,N/A,N/A,
WE-CONN,N/A,N/A,
LS-REPL-LED,N/A,3000K,
LS-REPL-LED-27K,N/A,2700K,
LA-STEM-RL,N/A,N/A,
LA-STEM-KNOB,N/A,N/A,
LA-STEM-REPL-LED,N/A,N/A,
