sku,cost-USD,family,mpn,price-USD,product_name,description,item_weight,item_weight-unit
INLPS-1X4-30K-D,845060024685,40W,PS-1X4-30K-D,1207228606692.9
INLPS-2X2-50K-D,845060024739,40W,PS-2X2-50K-D,1207228606770
INLPS-2X2-40K-D,845060024722,40W,PS-2X2-40K-D,1207228606745.7
INLPS-2X2-30K-D,845060024715,40W,PS-2X2-30K-D,1207228606735.7
INLPS-2X4-50K-D,845060024760,50W,PS-2X4-50K-D,1207228606800
INLPS-2X4-40K-D,845060024753,50W,PS-2X4-40K-D,1207228606790
INLPS-2X4-30K-D,845060024746,50W,PS-2X4-30K-D,1207228606780
INLPS-JBOX,845060031713,N/A,PS-JBOX,1207228616732.9
INLTRE-2X2-MCTP,845060054231,"26W, 32W, 40W",TRE-2X2-MCTP,1207228648901.4
INLTRE-2X4-MCTP,845060054248,"32W, 40W, 50W",TRE-2X4-MCTP,1207228648925.7
INLTRE-1X4-MCTP,845060057973,"26W, 32W, 40W",TRE-1X4-MCTP,1207228654247.1
INLTRP-2X2-35W-50K-D,845060026429,35W,TRP-2X2-35W-50K-D,1207228609184.3
INLTRP-2X4-50W-50K-D,845060026443,50W,TRP-2X4-50W-50K-D,1207228609204.3
INLTR-2X2-40W-35K-D,845060037869,40W,TR-2X2-40W-35K-D,1207228625527.1
INLTR-2X2-40W-40K-D,845060037883,40W,TR-2X2-40W-40K-D,1207228625547.1
INLTR-2X2-40W-50K-D,845060037890,40W,TR-2X2-40W-50K-D,1207228625557.1
INLTR-2X4-50W-35K-D,845060037876,50W,TR-2X4-50W-35K-D,1207228625537.1
INLTR-2X4-50W-40K-D,845060037906,50W,TR-2X4-50W-40K-D,1207228625580
INLTR-2X4-50W-50K-D,845060037913,50W,TR-2X4-50W-50K-D,1207228625590
INLTR-2X2-40W-35K-D-PERF,845060057980,40W,TR-2X2-40W-35K-D-PERF,1207228654257.1
INLTR-2X2-40W-40K-D-PERF,845060057997,40W,TR-2X2-40W-40K-D-PERF,1207228654281.4
INLTR-2X2-40W-50K-D-PERF,845060058000,40W,TR-2X2-40W-50K-D-PERF,1207228654285.7
INLTR-2X4-50W-35K-D-PERF,845060058017,50W,TR-2X4-50W-35K-D-PERF,1207228654310
INLTR-2X4-50W-40K-D-PERF,845060058024,50W,TR-2X4-50W-40K-D-PERF,1207228654320
INLTR-2X4-50W-50K-D-PERF,845060058031,50W,TR-2X4-50W-50K-D-PERF,1207228654330
INLRT-HL-2X2-40W-40K-D,845060031379,40W,RT-HL-2X2-40W-40K-D,1207228616255.7
INLRT-HL-2X4-50W-40K-D,845060031409,50W,RT-HL-2X4-50W-40K-D,1207228616298.6
INWAE-2FT-MCT-D,845060053203,20W,AE-2FT-MCT-D,1207228647432.9
INWAE-2FT-MCT-DT,845060053210,20W,AE-2FT-MCT-DT,1207228647442.9
INWAE-2FT-RL,845060053234,N/A,AE-2FT-RL,1207228647477.1
INWAE-4FT-30K-D,845060053159,40W,AE-4FT-30K-D,1207228647370
INWAE-4FT-40K-D,845060053166,40W,AE-4FT-40K-D,1207228647380
INWAE-4FT-50K-D,845060053173,40W,AE-4FT-50K-D,1207228647390
INWAE-4FT-MCT-D,845060053180,40W,AE-4FT-MCT-D,1207228647400
INWAE-4FT-MCT-DT,845060053197,40W,AE-4FT-MCT-DT,1207228647424.3
INWAE-4FT-MCTP,845060057645,"40W Max.",AE-4FT-MCTP,1207228653778.6
INWAE-4FT-RL,845060053227,N/A,AE-4FT-RL,1207228647467.1
INWAS-4FT-42W-35K-D,845060047868,42W,AS-4FT-42W-35K-D,1207228639811.4
INWAS-4FT-42W-40K-D,845060013269,42W,AS-4FT-42W-40K-D,1207228590384.3
INWAS-4FT-42W-50K-D,845060047929,42W,AS-4FT-42W-50K-D,1207228639898.6
INWA-2FT-25W-35K-D,845060047738,25W,A-2FT-25W-35K-D,1207228639625.7
INWA-2FT-25W-40K-D,845060047745,25W,A-2FT-25W-40K-D,1207228639635.7
INWA-2FT-25W-50K-D,845060047752,25W,A-2FT-25W-50K-D,1207228639645.7
INWA-4FT-30W-35K-D,845060047769,30W,A-4FT-30W-35K-D,1207228639670
INWA-4FT-30W-40K-D,845060047806,30W,A-4FT-30W-40K-D,1207228639722.9
INWA-4FT-30W-50K-D,845060047837,30W,A-4FT-30W-50K-D,1207228639767.1
INWA-4FT-30W-MCT-D,845060057188,30W,A-4FT-30W-MCT-D,1207228653125.7
INSLR-4FT-40W-50K-D,845060006216,40W,LR-4FT-40W-50K-D,1207228580308.6
INLSP-4FT-40W-40K,845060047073,40W,SP-4FT-40W-40K,1207228638675.7
INLSS-2FT-20W-MCT,845060049442,20W,SS-2FT-20W-MCT,1207228642060
INLSS-2FT-20W-MCT-BK,845060050332,20W,SS-2FT-20W-MCT-BK,1207228643331.4
INLSS-4FT-34W-MCTP,845060058932," 24/27/30/34W",SS-4FT-34W-MCTP,1207228655617.1
INLSS-4FT-46W-MCTP,845060058949,29/34/39/46W,SS-4FT-46W-MCTP,1207228655641.4
INLSS-4FT-46W-MCTP-BK,845060058895,29/34/39/46W,SS-4FT-46W-MCTP-BK,1207228655564.3
INLSS-8FT-65W-MCT,845060045758,65W,SS-8FT-65W-MCT,1207228636797.1
INLSS-8FT-65W-MCT-BK,845060045918,65W,SS-8FT-65W-MCT-BK,1207228637025.7
INLSS-8FT-90W-MCTP,845060073720,85W/75W/65W/55W,SS-8FT-90W-MCTP,1207228676742.9
INLSS-8FT-90W-MCTP-BK,845060073737,85W/75W/65W/55W,SS-8FT-90W-MCTP-BK,1207228676767.1
INLSS-CB2,845060058918,N/A,SS-CB2,1207228655597.1
INLSS-CB2-BK,845060058925,N/A,SS-CB2-BK,1207228655607.1
INLSS-4FT-25W-MCT,845060049435,25W,SS-4FT-25W-MCT,1207228642050
INLSS-4FT-32W-MCT,845060049411,32W,SS-4FT-32W-MCT,1207228642015.7
INLSS-4FT-46W-MCT,845060049428,46W,SS-4FT-46W-MCT,1207228642040
INLSS-CB,845060049459,N/A,SS-CB,1207228642084.3
INLSL-2FT-20W-35K-D,845060003499,20W,SL-2FT-20W-35K-D,1207228576427.1
INLSL-2FT-20W-40K-D,845060003505,20W,SL-2FT-20W-40K-D,1207228576435.7
INLSL-2FT-20W-50K-D,845060003567,20W,SL-2FT-20W-50K-D,1207228576524.3
INLSL-2FT-20W-MCT-D,845060052435,20W,SL-2FT-20W-MCT-D,1207228646335.7
INLSL-3FT-30W-MCT-D,845060052442,30W,SL-3FT-30W-MCT-D,1207228646345.7
INLSL-4FT-40W-35K-D,845060003468,40W,SL-4FT-40W-35K-D,1207228576382.9
INLSL-4FT-40W-40K-D,845060003475,40W,SL-4FT-40W-40K-D,1207228576392.9
INLSL-4FT-40W-50K-D,845060003482,40W,SL-4FT-40W-50K-D,1207228576402.9
INLSL-4FT-40W-MCT-D,845060052459,40W,SL-4FT-40W-MCT-D,1207228646370
INLSL-6FT-60W-MCT-D,845060052008,60W,SL-6FT-60W-MCT-D,1207228645725.7
INLSL-8FT-80W-40K-D-A,845060052084,80W,SL-8FT-80W-40K-D-A,1207228645834.3
INLSL-8FT-80W-50K-D-A,845060052091,80W,SL-8FT-80W-50K-D-A,1207228645844.3
INLSL-8FT-80W-40K-D,845060052466,80W,SL-8FT-80W-40K-D,1207228646380
INLSL-8FT-80W-50K-D,845060052473,80W,SL-8FT-80W-50K-D,1207228646390
INLSL-8FT-80W-MCT-D,845060052015,80W,SL-8FT-80W-MCT-D,1207228645735.7
INLSL-8FT-84W-40K-D-HL,845060052411,84W,SL-8FT-84W-40K-D-HL,1207228646301.4
INLSL-8FT-84W-50K-D-HL,845060052428,84W,SL-8FT-84W-50K-D-HL,1207228646325.7
INLSL-8FT-84W-MCT-D-HL,845060052022,84W,SL-8FT-84W-MCT-D-HL,1207228645745.7
INLSL-2FT-WG,845060003574,N/A,SL-2FT-WG,1207228576534.3
INLSL-4FT-WG,845060003581,N/A,SL-4FT-WG,1207228576544.3
INLSL-4FT-WK,845060050271,N/A,SL-4FT-WK,1207228643244.3
INLSL-CB,845060059182,N/A,SL-CB,1207228655974.3
INCSL-4FT-25W-50K-OC,845060012149,25W,SL-4FT-25W-50K-OC,1207228588784.3
INCSL-4FT-25W-40K-OC,845060012132,25W,SL-4FT-25W-40K-OC,1207228588760
INLLHB-OC-REMOTE,845060003451,N/A,LHB-OC-REMOTE,1207228576358.6
INCSL-4FT-40W-50K-D,845060006209,40W,SL-4FT-40W-50K-D,1207228580298.6
INCSL-4FT-40W-40K-D,845060006193,40W,SL-4FT-40W-40K-D,1207228580275.7
INCSL-4FT-40W-35K-D,845060006186,40W,SL-4FT-40W-35K-D,1207228580265.7
INT5-22IN-9W-40K,845060029741,9W,5-22IN-9W-40K,1207228613915.7
INT5-22IN-9W-50K,845060029758,9W,5-22IN-9W-50K,1207228613940
INT5-47IN-16W-40K,845060029765,16W,5-47IN-16W-40K,1207228613950
INT5-47IN-16W-50K,845060029772,16W,5-47IN-16W-50K,1207228613960
INT5-6FT-PC,845060029789,N/A,5-6FT-PC,1207228613984.3
INT5-6FT-PCS,845060030280,N/A,5-6FT-PCS,1207228614685.7
INT5-8IN-JUMP,845060029796,N/A,5-8IN-JUMP,1207228613994.3
INT5-6FT-PT,845060029802,N/A,5-6FT-PT,1207228614002.9
INT5-COUPLER,845060029819,N/A,5-COUPLER,1207228614027.1
INT5-MAGSET,845060029826,N/A,5-MAGSET,1207228614037.1
INSCL-2FT-25W-50K-D,845060011166,25W,CL-2FT-25W-50K-D,1207228587380
INSCL-2FT-25W-40K-D,845060011579,25W,CL-2FT-25W-40K-D,1207228587970
INSCL-2FT-25W-35K-D,845060011586,25W,CL-2FT-25W-35K-D,1207228587980
INSCL-4FT-UD-40W-50K-D,845060008517,15W/25W,CL-4FT-UD-40W-50K-D,1207228583595.7
INSCL-4FT-UD-40W-40K-D,845060008463,15W/25W,CL-4FT-UD-40W-40K-D,1207228583518.6
INSCL-4FT-UD-40W-35K-D,845060008432,15W/25W,CL-4FT-UD-40W-35K-D,1207228583474.3
INSCX-2FT-20W-30K-D,845060034301,20W,CX-2FT-20W-30K-D,1207228620430
INSCX-2FT-20W-35K-D,845060029840,20W,CX-2FT-20W-35K-D,1207228614057.1
INSCX-2FT-20W-40K-D,845060029857,20W,CX-2FT-20W-40K-D,1207228614081.4
INSCX-2FT-20W-50K-D,845060029864,20W,CX-2FT-20W-50K-D,1207228614091.4
INSCX-3FT-30W-30K-D,845060034318,30W,CX-3FT-30W-30K-D,1207228620454.3
INSCX-3FT-30W-35K-D,845060029871,30W,CX-3FT-30W-35K-D,1207228614101.4
INSCX-3FT-30W-40K-D,845060029888,30W,CX-3FT-30W-40K-D,1207228614125.7
INSCX-3FT-30W-50K-D,845060029895,30W,CX-3FT-30W-50K-D,1207228614135.7
INSCX-4FT-40W-30K-D,845060034332,40W,CX-4FT-40W-30K-D,1207228620474.3
INSCX-4FT-40W-35K-D,845060029901,40W,CX-4FT-40W-35K-D,1207228614144.3
INSCX-4FT-40W-40K-D,845060029918,40W,CX-4FT-40W-40K-D,1207228614168.6
INSCX-4FT-40W-50K-D,845060029925,40W,CX-4FT-40W-50K-D,1207228614178.6
INSCX-6FT-60W-30K-D,845060034363,60W,CX-6FT-60W-30K-D,1207228620518.6
INSCX-6FT-60W-35K-D,845060029932,60W,CX-6FT-60W-35K-D,1207228614188.6
INSCX-6FT-60W-40K-D,845060029949,60W,CX-6FT-60W-40K-D,1207228614212.9
INSCX-6FT-60W-50K-D,845060029956,60W,CX-6FT-60W-50K-D,1207228614222.9
INSCX-8FT-80W-30K-D,845060034370,80W,CX-8FT-80W-30K-D,1207228620528.6
INSCX-8FT-80W-35K-D,845060029963,80W,CX-8FT-80W-35K-D,1207228614232.9
INSCX-8FT-80W-40K-D,845060029970,80W,CX-8FT-80W-40K-D,1207228614242.9
INSCX-8FT-80W-50K-D,845060029987,80W,CX-8FT-80W-50K-D,1207228614267.1
INSCX-L-30K,845060035391,N/A,CX-L-30K,1207228621987.1
INSCX-L-35K,845060030167,N/A,CX-L-35K,1207228614524.3
INSCX-L-40K,845060030174,N/A,CX-L-40K,1207228614534.3
INSCX-L-50K,845060030181,N/A,CX-L-50K,1207228614544.3
INSCX-T-30K,845060035407,N/A,CX-T-30K,1207228622010
INSCX-T-35K,845060030198,N/A,CX-T-35K,1207228614568.6
INSCX-T-40K,845060030204,N/A,CX-T-40K,1207228614577.1
INSCX-T-50K,845060030211,N/A,CX-T-50K,1207228614587.1
INSCX-X-30K,845060035452,N/A,CX-X-30K,1207228622074.3
INSCX-X-35K,845060030228,N/A,CX-X-35K,1207228614611.4
INSCX-X-40K,845060030235,N/A,CX-X-40K,1207228614621.4
INSCX-X-50K,845060030242,N/A,CX-X-50K,1207228614631.4
INSCX-IC-30K,845060049183,N/A,CX-IC-30K,1207228641690
INSCX-IC-35K,845060049190,N/A,CX-IC-35K,1207228641700
INSCX-IC-40K,845060049206,N/A,CX-IC-40K,1207228641722.9
INSCX-IC-50K,845060049213,N/A,CX-IC-50K,1207228641732.9
INSCX-C120-30K,845060054545,N/A,CX-C120-30K,1207228649350
INSCX-C120-35K,845060054552,N/A,CX-C120-35K,1207228649360
INSCX-C120-40K,845060054569,N/A,CX-C120-40K,1207228649384.3
INSCX-C120-50K,845060054576,N/A,CX-C120-50K,1207228649394.3
INSCL-RS-12,845060049138,N/A,CL-RS-12,1207228641625.7
INSCL-RS-18,845060049145,N/A,CL-RS-18,1207228641635.7
INSCL-RS-24,845060049152,N/A,CL-RS-24,1207228641645.7
INSCL-RS-36,845060049169,N/A,CL-RS-36,1207228641670
INSCL-RS-48,845060049176,N/A,CL-RS-48,1207228641680
INSPL-4FT-40W-50K-D,845060010893,40W,PL-4FT-40W-50K-D,1207228586990
INSPL-4FT-40W-40K-D,845060010909,40W,PL-4FT-40W-40K-D,1207228587012.9
INSPL-4FT-40W-35K-D,845060010916,40W,PL-4FT-40W-35K-D,1207228587022.9
INSCLR-4FT-40W-40K-D,845060006162,40W,CLR-4FT-40W-40K-D,1207228580231.4
INSCLP-4FT-40W-50K-D,845060006148,40W,CLP-4FT-40W-50K-D,1207228580211.4
INSCLP-4FT-40W-40K-D,845060006131,40W,CLP-4FT-40W-40K-D,1207228580187.1
INSCLP-4FT-40W-35K-D,845060006124,40W,CLP-4FT-40W-35K-D,1207228580177.1
INSCLT-4FT-40W-50K-D,845060031683,40W,CLT-4FT-40W-50K-D,1207228616690
INSCLT-4FT-40W-40K-D,845060031690,40W,CLT-4FT-40W-40K-D,1207228616700
INSCLT-4FT-40W-35K-D,845060031706,40W,CLT-4FT-40W-35K-D,1207228616722.9
INSCLP-CB,845060008401,N/A,CLP-CB,1207228583430
INSCLP-UD-4FT-60W-50K-D,845060010923,40W/20W,CLP-UD-4FT-60W-50K-D,1207228587032.9
INSCLP-UD-4FT-60W-40K-D,845060010954,40W/20W,CLP-UD-4FT-60W-40K-D,1207228587077.1
INSCLP-UD-4FT-60W-35K-D,845060010961,40W/20W,CLP-UD-4FT-60W-35K-D,1207228587087.1
INSCLL-UD-4FT-60W-50K-D,845060024821,"40W/20W OR 60W",CLL-UD-4FT-60W-50K-D,1207228606887.1
INSCLL-UD-4FT-60W-40K-D,845060024814,"40W/20W OR 60W",CLL-UD-4FT-60W-40K-D,1207228606877.1
INSCLL-UD-4FT-60W-35K-D,845060024807,"40W/20W OR 60W",CLL-UD-4FT-60W-35K-D,1207228606867.1
INSCPP-UD-4FT-60W-50K-D,845060049343,"40W/20W OR 60W",CPP-UD-4FT-60W-50K-D,1207228641918.6
INSCPP-UD-4FT-60W-40K-D,845060049336,"40W/20W OR 60W",CPP-UD-4FT-60W-40K-D,1207228641908.6
INSCPP-UD-4FT-60W-35K-D,845060049329,"40W/20W OR 60W",CPP-UD-4FT-60W-35K-D,1207228641898.6
INSCPL-UD-4FT-60W-50K-D,845060024791,"40W/20W OR 60W",CPL-UD-4FT-60W-50K-D,1207228606844.3
INSCPL-UD-4FT-60W-40K-D,845060024784,"40W/20W OR 60W",CPL-UD-4FT-60W-40K-D,1207228606834.3
INSCPL-UD-4FT-60W-35K-D,845060024777,"40W/20W OR 60W",CPL-UD-4FT-60W-35K-D,1207228606824.3
INWCLP-UD-2FT-25W-MCT-D,845060053807,25W,CLP-UD-2FT-25W-MCT-D,1207228648295.7
INWCLP-UD-4FT-50W-MCT-D,845060053814,50W,CLP-UD-4FT-50W-MCT-D,1207228648305.7
INWCPL-UD-2FT-25W-MCT-D,845060053784,25W,CPL-UD-2FT-25W-MCT-D,1207228648262.9
INWCPL-UD-4FT-50W-MCT-D,845060053791,50W,CPL-UD-4FT-50W-MCT-D,1207228648272.9
INSCR-24D-50K-D,845060026481,50W,CR-24D-50K-D,1207228609258.6
INSCR-24D-40K-D,845060026474,50W,CR-24D-40K-D,1207228609248.6
INSCR-24D-35K-D,845060026467,50W,CR-24D-35K-D,1207228609238.6
INSRPL-40W-35K-D,845060025521,40W,RPL-40W-35K-D,1207228607887.1
INSRPL-40W-40K-D,845060025538,40W,RPL-40W-40K-D,1207228607911.4
INSRPL-40W-50K-D,845060025545,40W,RPL-40W-50K-D,1207228607921.4
INSCL-ALG,845060053555,N/A,CL-ALG,1207228647935.7
INSCL-AH,845060011524,N/A,CL-AH,1207228587891.4
INSCL-AKHC,845060053562,N/A,CL-AKHC,1207228647945.7
INSCL-AYC,845060053517,N/A,CL-AYC,1207228647881.4
INSCL-TG1420,845060054095,N/A,CL-TG1420,1207228648707.1
INSCL-ABC,845060053579,N/A,CL-ABC,1207228647970
INSCL-ABCH,845060054101,N/A,CL-ABCH,1207228648715.7
INSCL-GTY10,845060054026,N/A,CL-GTY10,1207228648608.6
INSCL-GTY20,845060054033,N/A,CL-GTY20,1207228648618.6
INSCL-GTY210,845060054040,N/A,CL-GTY210,1207228648628.6
INSCL-GTY220,845060054057,N/A,CL-GTY220,1207228648652.9
INSCL-GS210,845060054064,N/A,CL-GS210,1207228648662.9
INSCL-GS220,845060054071,N/A,CL-GS220,1207228648672.9
INSCL-CS18/5,845060054088,N/A,CL-CS18/5,1207228648697.1
INFWH-6FT-16/3,845060001051,N/A,WH-6FT-16/3,1207228572930
INFWH-6FT-16/5,845060001068,N/A,WH-6FT-16/5,1207228572954.3
INFWH-6FT-16/6,845060001075,N/A,WH-6FT-16/6,1207228572964.3
INSCL-ASC-500FT,845060030341,N/A,CL-ASC-500FT,1207228614772.9
INLVB-12-MCT-BN,845060049282,8W,VB-12-MCT-BN,1207228641831.4
INLVB-12-MCT-PC,845060049244,8W,VB-12-MCT-PC,1207228641777.1
INLVB-18-MCT-BN,845060049299,12W,VB-18-MCT-BN,1207228641855.7
INLVB-18-MCT-PC,845060049251,12W,VB-18-MCT-PC,1207228641787.1
INLVB-24-MCT-BN,845060049305,16W,VB-24-MCT-BN,1207228641864.3
INLVB-24-MCT-PC,845060049268,16W,VB-24-MCT-PC,1207228641811.4
INLVB-36-MCT-BN,845060049312,24W,VB-36-MCT-BN,1207228641874.3
INLVB-36-MCT-PC,845060049275,24W,VB-36-MCT-PC,1207228641821.4
INLVB-48-MCT-BN,845060057546,32W,VB-48-MCT-BN,1207228653637.1
INLVB-48-MCT-PC,845060057539,32W,VB-48-MCT-PC,1207228653627.1
INLVL-2FT-17W-30K,845060015584,17W,VL-2FT-17W-30K,1207228593691.4
INLVL-2FT-17W-40K,845060012842,17W,VL-2FT-17W-40K,1207228589774.3
INCRL4-27W-30K,845060021738,27W,RL4-27W-30K,1207228602482.9
INCRL4-27W-40K,845060021745,27W,RL4-27W-40K,1207228602492.9
INCRL4-27W-50K,845060021752,27W,RL4-27W-50K,1207228602502.9
INCRL6-18W-30K,845060065015,18W,RL6-18W-30K,1207228664307.1
INCRL6-18W-40K,845060065022,18W,RL6-18W-40K,1207228664317.1
INCRL6-18W-50K,845060065039,18W,RL6-18W-50K,1207228664341.4
INCRL6-27W-30K,845060065046,27W,RL6-27W-30K,1207228664351.4
INCRL6-27W-40K,845060065053,27W,RL6-27W-40K,1207228664361.4
INCRL6-27W-50K,845060065060,27W,RL6-27W-50K,1207228664371.4
INCRL6-40W-30K,845060065077,40W,RL6-40W-30K,1207228664395.7
INCRL6-40W-40K,845060065084,40W,RL6-40W-40K,1207228664405.7
INCRL6-40W-50K,845060065091,40W,RL6-40W-50K,1207228664415.7
INCRL6-54W-30K,845060065107,54W,RL6-54W-30K,1207228664438.6
INCRL6-54W-40K,845060065114,54W,RL6-54W-40K,1207228664448.6
INCRL6-54W-50K,845060065121,54W,RL6-54W-50K,1207228664458.6
INCRL8-18W-30K,845060065138,18W,RL8-18W-30K,1207228664482.9
INCRL8-18W-40K,845060065145,18W,RL8-18W-40K,1207228664492.9
INCRL8-18W-50K,845060065152,18W,RL8-18W-50K,1207228664502.9
INCRL8-27W-30K,845060065169,27W,RL8-27W-30K,1207228664527.1
INCRL8-27W-40K,845060065176,27W,RL8-27W-40K,1207228664537.1
INCRL8-27W-50K,845060065183,27W,RL8-27W-50K,1207228664547.1
INCRL8-40W-30K,845060065190,40W,RL8-40W-30K,1207228664557.1
INCRL8-40W-40K,845060065206,40W,RL8-40W-40K,1207228664580
INCRL8-40W-50K,845060065213,40W,RL8-40W-50K,1207228664590
INCRL8-54W-30K,845060065220,54W,RL8-54W-30K,1207228664600
INCRL8-54W-40K,845060065237,54W,RL8-54W-40K,1207228664624.3
INCRL8-54W-50K,845060065244,54W,RL8-54W-50K,1207228664634.3
INCRL10-18W-30K,845060064896,18W,RL10-18W-30K,1207228664137.1
INCRL10-18W-40K,845060064902,18W,RL10-18W-40K,1207228664145.7
INCRL10-18W-50K,845060064919,18W,RL10-18W-50K,1207228664170
INCRL10-27W-30K,845060064926,27W,RL10-27W-30K,1207228664180
INCRL10-27W-40K,845060064933,27W,RL10-27W-40K,1207228664190
INCRL10-27W-50K,845060064940,27W,RL10-27W-50K,1207228664200
INCRL10-40W-30K,845060064957,40W,RL10-40W-30K,1207228664224.3
INCRL10-40W-40K,845060064964,40W,RL10-40W-40K,1207228664234.3
INCRL10-40W-50K,845060064971,40W,RL10-40W-50K,1207228664244.3
INCRL10-54W-30K,845060064988,54W,RL10-54W-30K,1207228664268.6
INCRL10-54W-40K,845060064995,54W,RL10-54W-40K,1207228664278.6
INCRL10-54W-50K,845060065008,54W,RL10-54W-50K,1207228664297.1
INCRL-HSG-4,845060048025,N/A,RL-HSG-4,1207228640035.7
INCRL-HSG-6,845060048032,N/A,RL-HSG-6,1207228640045.7
INCRL-HSG-8,845060048049,N/A,RL-HSG-8,1207228640070
INCRL-HSG-10,845060048056,N/A,RL-HSG-10,1207228640080
INCRLC-EGN-15W-30K-D,845060025408,15W,RLC-EGN-15W-30K-D,1207228607725.7
INCRLC-EGN-15W-40K-D,845060025415,15W,RLC-EGN-15W-40K-D,1207228607735.7
INCRLC-EGN-15W-50K-D,845060025422,15W,RLC-EGN-15W-50K-D,1207228607745.7
INCRLC-EGN-20W-30K-D,845060025439,20W,RLC-EGN-20W-30K-D,1207228607770
INCRLC-EGN-20W-40K-D,845060025446,20W,RLC-EGN-20W-40K-D,1207228607780
INCRLC-EGN-20W-50K-D,845060025453,20W,RLC-EGN-20W-50K-D,1207228607790
INCRLC-EGN-15W-MCT-D,845060057584,15W,RLC-EGN-15W-MCT-D,1207228653691.4
INCRLC-EGN-20W-MCT-D,845060057492,20W,RLC-EGN-20W-MCT-D,1207228653560
INCRLC-TRM-4,845060025460,N/A,RLC-TRM-4,1207228607800
INCRLC-TRM-6,845060025477,N/A,RLC-TRM-6,1207228607824.3
INCRLC-TRM-8,845060025484,N/A,RLC-TRM-8,1207228607834.3
INCRLC-TRM-4-WH,845060025491,N/A,RLC-TRM-4-WH,1207228607844.3
INCRLC-TRM-6-WH,845060025507,N/A,RLC-TRM-6-WH,1207228607867.1
INCRLC-TRM-8-WH,845060025514,N/A,RLC-TRM-8-WH,1207228607877.1
INCRLC4-15W-30K-D,845060065251,15W,RLC4-15W-30K-D,1207228664644.3
INCRLC4-15W-40K-D,845060065275,15W,RLC4-15W-40K-D,1207228664678.6
INCRLC4-15W-50K-D,845060065299,15W,RLC4-15W-50K-D,1207228664712.9
INCRLC4-20W-30K-D,845060065336,20W,RLC4-20W-30K-D,1207228664765.7
INCRLC4-20W-40K-D,845060065350,20W,RLC4-20W-40K-D,1207228664785.7
INCRLC4-20W-50K-D,845060065374,20W,RLC4-20W-50K-D,1207228664820
INCRLC6-15W-30K-D,845060065411,15W,RLC6-15W-30K-D,1207228664872.9
INCRLC6-15W-40K-D,845060065435,15W,RLC6-15W-40K-D,1207228664907.1
INCRLC6-15W-50K-D,845060065459,15W,RLC6-15W-50K-D,1207228664941.4
INCRLC6-20W-30K-D,845060065497,20W,RLC6-20W-30K-D,1207228664995.7
INCRLC6-20W-40K-D,845060065510,20W,RLC6-20W-40K-D,1207228665014.3
INCRLC6-20W-50K-D,845060065534,20W,RLC6-20W-50K-D,1207228665048.6
INCRLC8-15W-30K-D,845060065572,15W,RLC8-15W-30K-D,1207228665102.9
INCRLC8-15W-40K-D,845060065596,15W,RLC8-15W-40K-D,1207228665137.1
INCRLC8-15W-50K-D,845060065619,15W,RLC8-15W-50K-D,1207228665170
INCRLC8-20W-30K-D,845060065657,20W,RLC8-20W-30K-D,1207228665224.3
INCRLC8-20W-40K-D,845060065671,20W,RLC8-20W-40K-D,1207228665244.3
INCRLC8-20W-50K-D,845060065695,20W,RLC8-20W-50K-D,1207228665278.6
INCRLC4-15W-MCT-D,845060065312,15W,RLC4-15W-MCT-D,1207228664731.4
INCRLC4-20W-MCT-D,845060065398,20W,RLC4-20W-MCT-D,1207228664854.3
INCRLC6-15W-MCT-D,845060065473,15W,RLC6-15W-MCT-D,1207228664961.4
INCRLC6-20W-MCT-D,845060065558,20W,RLC6-20W-MCT-D,1207228665082.9
INCRLC8-15W-MCT-D,845060065633,15W,RLC8-15W-MCT-D,1207228665190
INCRLC8-20W-MCT-D,845060065718,20W,RLC8-20W-MCT-D,1207228665311.4
INCRLC4-15W-30K-D-WH,845060065268,15W,RLC4-15W-30K-D-WH,1207228664668.6
INCRLC4-15W-40K-D-WH,845060065282,15W,RLC4-15W-40K-D-WH,1207228664688.6
INCRLC4-15W-50K-D-WH,845060065305,15W,RLC4-15W-50K-D-WH,1207228664721.4
INCRLC4-20W-30K-D-WH,845060065343,20W,RLC4-20W-30K-D-WH,1207228664775.7
INCRLC4-20W-40K-D-WH,845060065367,20W,RLC4-20W-40K-D-WH,1207228664810
INCRLC4-20W-50K-D-WH,845060065381,20W,RLC4-20W-50K-D-WH,1207228664830
INCRLC6-15W-30K-D-WH,845060065428,15W,RLC6-15W-30K-D-WH,1207228664897.1
INCRLC6-15W-40K-D-WH,845060065442,15W,RLC6-15W-40K-D-WH,1207228664917.1
INCRLC6-15W-50K-D-WH,845060065466,15W,RLC6-15W-50K-D-WH,1207228664951.4
INCRLC6-20W-30K-D-WH,845060065503,20W,RLC6-20W-30K-D-WH,1207228665004.3
INCRLC6-20W-40K-D-WH,845060065527,20W,RLC6-20W-40K-D-WH,1207228665038.6
INCRLC6-20W-50K-D-WH,845060065541,20W,RLC6-20W-50K-D-WH,1207228665058.6
INCRLC8-15W-30K-D-WH,845060065589,15W,RLC8-15W-30K-D-WH,1207228665127.1
INCRLC8-15W-40K-D-WH,845060065602,15W,RLC8-15W-40K-D-WH,1207228665145.7
INCRLC8-15W-50K-D-WH,845060065626,15W,RLC8-15W-50K-D-WH,1207228665180
INCRLC8-20W-30K-D-WH,845060065664,20W,RLC8-20W-30K-D-WH,1207228665234.3
INCRLC8-20W-40K-D-WH,845060065688,20W,RLC8-20W-40K-D-WH,1207228665268.6
