parent_sku,Child_sku,ProductId,Product Name,,,
TF-VLT24L,TF-VLT24L-J48W5500LDMV-30K,13843,[S]Wattage Options,48 Watts,[S]Color Temperature (CCT),3000K
TF-VLT24L,TF-VLT24L-J48W5500LDMV-35K,13844,[S]Wattage Options,48 Watts,[S]Color Temperature (CCT),3500K
TF-VLT24L,TF-VLT24L-J48W5500LDMV-40K,13845,[S]Wattage Options,48 Watts,[S]Color Temperature (CCT),4000K
TF-VLT24L,TF-VLT24L-J48W5500LDMV-50K,13846,[S]Wattage Options,48 Watts,[S]Color Temperature (CCT),5000K
TF-VLT24L,TF-VLT24L-J52W6000LDMV-30K,13847,[S]Wattage Options,52 Watts,[S]Color Temperature (CCT),3000K
TF-VLT24L,TF-VLT24L-J52W6000LDMV-35K,13848,[S]Wattage Options,52 Watts,[S]Color Temperature (CCT),3500K
TF-VLT24L,TF-VLT24L-J52W6000LDMV-40K,13849,[S]Wattage Options,52 Watts,[S]Color Temperature (CCT),4000K
TF-VLT24L,TF-VLT24L-J52W6000LDMV-50K,13850,[S]Wattage Options,52 Watts,[S]Color Temperature (CCT),5000K
TF-CRVRL24L,TF-CRVRL24L-J32W4000LDMV-30K,13876,[S]Wattage Options,32 Watts,[S]Color Temperature (CCT),3000K
TF-CRVRL24L,TF-CRVRL24L-J32W4000LDMV-35K,13877,[S]Wattage Options,32 Watts,[S]Color Temperature (CCT),3500K
TF-CRVRL24L,TF-CRVRL24L-J32W4000LDMV-40K,13878,[S]Wattage Options,32 Watts,[S]Color Temperature (CCT),4000K
TF-CRVRL24L,TF-CRVRL24L-J32W4000LDMV-50K,13879,[S]Wattage Options,32 Watts,[S]Color Temperature (CCT),5000K
TF-CRVRL24L,TF-CRVRL24L-J48W6100LDMV-30K,13880,[S]Wattage Options,48 Watts,[S]Color Temperature (CCT),3000K
TF-CRVRL24L,TF-CRVRL24L-J48W6100LDMV-35K,13881,[S]Wattage Options,48 Watts,[S]Color Temperature (CCT),3500K
TF-CRVRL24L,TF-CRVRL24L-J48W6100LDMV-40K,13882,[S]Wattage Options,48 Watts,[S]Color Temperature (CCT),4000K
TF-CRVRL24L,TF-CRVRL24L-J48W6100LDMV-50K,13883,[S]Wattage Options,48 Watts,[S]Color Temperature (CCT),5000K
TF-CRVRL24L,TF-CRVRL24L-J57W7200LDMV-30K,13884,[S]Wattage Options,57 Watts,[S]Color Temperature (CCT),3000K
TF-CRVRL24L,TF-CRVRL24L-J57W7200LDMV-35K,13885,[S]Wattage Options,57 Watts,[S]Color Temperature (CCT),3500K
TF-CRVRL24L,TF-CRVRL24L-J57W7200LDMV-40K,13886,[S]Wattage Options,57 Watts,[S]Color Temperature (CCT),4000K
TF-CRVRL24L,TF-CRVRL24L-J57W7200LDMV-50K,13887,[S]Wattage Options,57 Watts,[S]Color Temperature (CCT),5000K
TF-CRVRL22L,TF-CRVRL22L-J28W3500LDMV-30K,13888,[S]Wattage Options,28 Watts,[S]Color Temperature (CCT),3000K
TF-CRVRL22L,TF-CRVRL22L-J28W3500LDMV-35K,13889,[S]Wattage Options,28 Watts,[S]Color Temperature (CCT),3500K
TF-CRVRL22L,TF-CRVRL22L-J28W3500LDMV-40K,13890,[S]Wattage Options,28 Watts,[S]Color Temperature (CCT),4000K
TF-CRVRL22L,TF-CRVRL22L-J28W3500LDMV-50K,13891,[S]Wattage Options,28 Watts,[S]Color Temperature (CCT),5000K
TF-CRVRL22L,TF-CRVRL22L-J35W4200LDMV-30K,13892,[S]Wattage Options,35 Watts,[S]Color Temperature (CCT),3000K
TF-CRVRL22L,TF-CRVRL22L-J35W4200LDMV-35K,13893,[S]Wattage Options,35 Watts,[S]Color Temperature (CCT),3500K
TF-CRVRL22L,TF-CRVRL22L-J35W4200LDMV-40K,13894,[S]Wattage Options,35 Watts,[S]Color Temperature (CCT),4000K
TF-CRVRL22L,TF-CRVRL22L-J35W4200LDMV-50K,13895,[S]Wattage Options,35 Watts,[S]Color Temperature (CCT),5000K
TF-EWW24L,TF-EWW24L-J24W1600LDMV-30K,13916,[S]Wattage Options,24 Watts,[S]Color Temperature (CCT),3000K
TF-EWW24L,TF-EWW24L-J24W1600LDMV-35K,13917,[S]Wattage Options,24 Watts,[S]Color Temperature (CCT),3500K
TF-EWW24L,TF-EWW24L-J24W1600LDMV-40K,13918,[S]Wattage Options,24 Watts,[S]Color Temperature (CCT),4000K
TF-EWW24L,TF-EWW24L-J24W1600LDMV-50K,13919,[S]Wattage Options,24 Watts,[S]Color Temperature (CCT),5000K
TF-EWW24L,TF-EWW24L-Z35W2500LDMV-30K,13920,[S]Wattage Options,35 Watts,[S]Color Temperature (CCT),3000K
TF-EWW24L,TF-EWW24L-Z35W2500LDMV-35K,13921,[S]Wattage Options,35 Watts,[S]Color Temperature (CCT),3500K
TF-EWW24L,TF-EWW24L-Z35W2500LDMV-40K,13922,[S]Wattage Options,35 Watts,[S]Color Temperature (CCT),4000K
TF-EWW24L,TF-EWW24L-Z35W2500LDMV-50K,13923,[S]Wattage Options,35 Watts,[S]Color Temperature (CCT),5000K
TF-EWW48L,TF-EWW48L-J48W3500LDMV-30K,13924,[S]Wattage Options,48 Watts,[S]Color Temperature (CCT),3000K
TF-EWW48L,TF-EWW48L-J48W3500LDMV-35K,13925,[S]Wattage Options,48 Watts,[S]Color Temperature (CCT),3500K
TF-EWW48L,TF-EWW48L-J48W3500LDMV-40K,13926,[S]Wattage Options,48 Watts,[S]Color Temperature (CCT),4000K
TF-EWW48L,TF-EWW48L-J48W3500LDMV-50K,13927,[S]Wattage Options,48 Watts,[S]Color Temperature (CCT),5000K
TF-EWW48L,TF-EWW48L-Z57W4000LDMV-30K,13928,[S]Wattage Options,57 Watts,[S]Color Temperature (CCT),3000K
TF-EWW48L,TF-EWW48L-Z57W4000LDMV-35K,13929,[S]Wattage Options,57 Watts,[S]Color Temperature (CCT),3500K
TF-EWW48L,TF-EWW48L-Z57W4000LDMV-40K,13930,[S]Wattage Options,57 Watts,[S]Color Temperature (CCT),4000K
TF-EWW48L,TF-EWW48L-Z57W4000LDMV-50K,13931,[S]Wattage Options,57 Watts,[S]Color Temperature (CCT),5000K
TF-SKDFR48L,TF-SKDFR48L-J28W2800LDMV-30KWH,13948,[S]Wattage Options,28 Watts,[S]Color Temperature (CCT),3000K
TF-SKDFR48L,TF-SKDFR48L-J28W2800LDMV-35KWH,13949,[S]Wattage Options,28 Watts,[S]Color Temperature (CCT),3500K
TF-SKDFR48L,TF-SKDFR48L-J28W2800LDMV-40KWH,13950,[S]Wattage Options,28 Watts,[S]Color Temperature (CCT),4000K
TF-SKDFR48L,TF-SKDFR48L-J28W2800LDMV-50KWH,13951,[S]Wattage Options,28 Watts,[S]Color Temperature (CCT),5000K
TF-SKDFR48L,TF-SKDFR48L-J35W3400LDMV-30KWH,13952,[S]Wattage Options,35 Watts,[S]Color Temperature (CCT),3000K
TF-SKDFR48L,TF-SKDFR48L-J35W3400LDMV-35KWH,13953,[S]Wattage Options,35 Watts,[S]Color Temperature (CCT),3500K
TF-SKDFR48L,TF-SKDFR48L-J35W3400LDMV-40KWH,13954,[S]Wattage Options,35 Watts,[S]Color Temperature (CCT),4000K
TF-SKDFR48L,TF-SKDFR48L-J35W3400LDMV-50KWH,13955,[S]Wattage Options,35 Watts,[S]Color Temperature (CCT),5000K
TF-SKDFR96L,TF-SKDFR96L-J57W5400LDMV-30KWH,13956,[S]Wattage Options,57 Watts,[S]Color Temperature (CCT),3000K
TF-SKDFR96L,TF-SKDFR96L-J57W5400LDMV-35KWH,13957,[S]Wattage Options,57 Watts,[S]Color Temperature (CCT),3500K
TF-SKDFR96L,TF-SKDFR96L-J57W5400LDMV-40KWH,13958,[S]Wattage Options,57 Watts,[S]Color Temperature (CCT),4000K
TF-SKDFR96L,TF-SKDFR96L-J57W5400LDMV-50KWH,13959,[S]Wattage Options,57 Watts,[S]Color Temperature (CCT),5000K
TF-SKDFR96L,TF-SKDFR96L-J72W7000LDMV-30KWH,13960,[S]Wattage Options,72 Watts,[S]Color Temperature (CCT),3000K
TF-SKDFR96L,TF-SKDFR96L-J72W7000LDMV-35KWH,13961,[S]Wattage Options,72 Watts,[S]Color Temperature (CCT),3500K
TF-SKDFR96L,TF-SKDFR96L-J72W7000LDMV-40KWH,13962,[S]Wattage Options,72 Watts,[S]Color Temperature (CCT),4000K
TF-SKDFR96L,TF-SKDFR96L-J72W7000LDMV-50KWH,13963,[S]Wattage Options,72 Watts,[S]Color Temperature (CCT),5000K
TF-SKDWBFR48L,TF-SKDWBFR48L-J40W4000LDMV-30K,13968,[S]Wattage Options,40 Watts,[S]Color Temperature (CCT),3000K
TF-SKDWBFR48L,TF-SKDWBFR48L-J40W4000LDMV-35K,13969,[S]Wattage Options,40 Watts,[S]Color Temperature (CCT),3500K
TF-SKDWBFR48L,TF-SKDWBFR48L-J40W4000LDMV-40K,13970,[S]Wattage Options,40 Watts,[S]Color Temperature (CCT),4000K
TF-SKDWBFR48L,TF-SKDWBFR48L-J40W4000LDMV-50K,13971,[S]Wattage Options,40 Watts,[S]Color Temperature (CCT),5000K
TF-SKDWBFR48L,TF-SKDWBFR48L-Z72W7000LDMV-30K,13972,[S]Wattage Options,72 Watts,[S]Color Temperature (CCT),3000K
TF-SKDWBFR48L,TF-SKDWBFR48L-Z72W7000LDMV-35K,13973,[S]Wattage Options,72 Watts,[S]Color Temperature (CCT),3500K
TF-SKDWBFR48L,TF-SKDWBFR48L-Z72W7000LDMV-40K,13974,[S]Wattage Options,72 Watts,[S]Color Temperature (CCT),4000K
TF-SKDWBFR48L,TF-SKDWBFR48L-Z72W7000LDMV-50K,13975,[S]Wattage Options,72 Watts,[S]Color Temperature (CCT),5000K
TF-LVS696L,TF-LVS696L-J48W4000LDMV-30KWHHC3015WH,14197,[S]Wattage Options,48 Watts,[S]Color Temperature (CCT),3000K
TF-LVS696L,TF-LVS696L-J48W4000LDMV-35KWHHC3015WH,14199,[S]Wattage Options,48 Watts,[S]Color Temperature (CCT),3500K
TF-LVS696L,TF-LVS696L-J48W4000LDMV-40KWHHC3015WH,14201,[S]Wattage Options,48 Watts,[S]Color Temperature (CCT),4000K (recommended)
TF-LVS696L,TF-LVS696L-J48W4000LDMV-50KWHHC3015WH,14202,[S]Wattage Options,48 Watts,[S]Color Temperature (CCT),5000K
TF-LVS696L,TF-LVS696L-J96W8000LDMV-30KWHHC3015WH,14204,[S]Wattage Options,96 Watts,[S]Color Temperature (CCT),3000K
TF-LVS696L,TF-LVS696L-J96W8000LDMV-35KWHHC3015WH,14206,[S]Wattage Options,96 Watts,[S]Color Temperature (CCT),3500K
TF-LVS696L,TF-LVS696L-J96W8000LDMV-40KWHHC3015WH,14207,[S]Wattage Options,96 Watts,[S]Color Temperature (CCT),4000K (recommended)
TF-LVS696L,TF-LVS696L-J96W8000LDMV-50KWHHC3015WH,14209,[S]Wattage Options,96 Watts,[S]Color Temperature (CCT),5000K
TF-LVS696L,TF-LVS696L-Z114W9600LDMV-30KWHHC3015WH,14211,[S]Wattage Options,114 Watts,[S]Color Temperature (CCT),3000K
TF-LVS696L,TF-LVS696L-Z114W9600LDMV-35KWHHC3015WH,14212,[S]Wattage Options,114 Watts,[S]Color Temperature (CCT),3500K
TF-LVS696L,TF-LVS696L-Z114W9600LDMV-40KWHHC3015WH,14214,[S]Wattage Options,114 Watts,[S]Color Temperature (CCT),4000K (recommended)
TF-LVS696L,TF-LVS696L-Z114W9600LDMV-50KWHHC3015WH,14215,[S]Wattage Options,114 Watts,[S]Color Temperature (CCT),5000K
TF-LVS696L,TF-LVS696L-Z144W12000LDMV-30KWHHC3015WH,14217,[S]Wattage Options,144 Watts,[S]Color Temperature (CCT),3000K
TF-LVS696L,TF-LVS696L-Z144W12000LDMV-35KWHHC3015WH,14219,[S]Wattage Options,144 Watts,[S]Color Temperature (CCT),3500K
TF-LVS696L,TF-LVS696L-Z144W12000LDMV-40KWHHC3015WH,14220,[S]Wattage Options,144 Watts,[S]Color Temperature (CCT),4000K (recommended)
TF-LVS696L,TF-LVS696L-Z144W12000LDMV-50KWHHC3015WH,14222,[S]Wattage Options,144 Watts,[S]Color Temperature (CCT),5000K
TF-ECLMW424LS48W4000LDMV,TF-ECLMW424LS48W4000LDMV-30K-WH,14236,[S]Color Temperature (CCT),3000K,[S]End Cap Finish Options,White
TF-ECLMW424LS48W4000LDMV,TF-ECLMW424LS48W4000LDMV-30K-SL,14237,[S]Color Temperature (CCT),3000K,[S]End Cap Finish Options,Silver
TF-ECLMW424LS48W4000LDMV,TF-ECLMW424LS48W4000LDMV-30K-BM,14239,[S]Color Temperature (CCT),3000K,[S]End Cap Finish Options,Black Marble
TF-ECLMW424LS48W4000LDMV,TF-ECLMW424LS48W4000LDMV-30K-TO,14241,[S]Color Temperature (CCT),3000K,[S]End Cap Finish Options,Tortoise
TF-ECLMW424LS48W4000LDMV,TF-ECLMW424LS48W4000LDMV-30K-IM,14242,[S]Color Temperature (CCT),3000K,[S]End Cap Finish Options,Ivory
TF-ECLMW424LS48W4000LDMV,TF-ECLMW424LS48W4000LDMV-30K-WM,14244,[S]Color Temperature (CCT),3000K,[S]End Cap Finish Options,White Marble
TF-ECLMW424LS48W4000LDMV,TF-ECLMW424LS48W4000LDMV-35K-WH,14245,[S]Color Temperature (CCT),3500K,[S]End Cap Finish Options,White
TF-ECLMW424LS48W4000LDMV,TF-ECLMW424LS48W4000LDMV-35K-SL,14247,[S]Color Temperature (CCT),3500K,[S]End Cap Finish Options,Silver
TF-ECLMW424LS48W4000LDMV,TF-ECLMW424LS48W4000LDMV-35K-BM,14249,[S]Color Temperature (CCT),3500K,[S]End Cap Finish Options,Black Marble
TF-ECLMW424LS48W4000LDMV,TF-ECLMW424LS48W4000LDMV-35K-TO,14250,[S]Color Temperature (CCT),3500K,[S]End Cap Finish Options,Tortoise
TF-ECLMW424LS48W4000LDMV,TF-ECLMW424LS48W4000LDMV-35K-IM,14252,[S]Color Temperature (CCT),3500K,[S]End Cap Finish Options,Ivory
TF-ECLMW424LS48W4000LDMV,TF-ECLMW424LS48W4000LDMV-35K-WM,14254,[S]Color Temperature (CCT),3500K,[S]End Cap Finish Options,White Marble
TF-ECLMW424LS48W4000LDMV,TF-ECLMW424LS48W4000LDMV-40K-WH,14255,[S]Color Temperature (CCT),4000K (recommended),[S]End Cap Finish Options,White
TF-ECLMW424LS48W4000LDMV,TF-ECLMW424LS48W4000LDMV-40K-SL,14257,[S]Color Temperature (CCT),4000K (recommended),[S]End Cap Finish Options,Silver
TF-ECLMW424LS48W4000LDMV,TF-ECLMW424LS48W4000LDMV-40K-BM,14258,[S]Color Temperature (CCT),4000K (recommended),[S]End Cap Finish Options,Black Marble
TF-ECLMW424LS48W4000LDMV,TF-ECLMW424LS48W4000LDMV-40K-TO,14260,[S]Color Temperature (CCT),4000K (recommended),[S]End Cap Finish Options,Tortoise
TF-ECLMW424LS48W4000LDMV,TF-ECLMW424LS48W4000LDMV-40K-IM,14261,[S]Color Temperature (CCT),4000K (recommended),[S]End Cap Finish Options,Ivory
TF-ECLMW424LS48W4000LDMV,TF-ECLMW424LS48W4000LDMV-40K-WM,14263,[S]Color Temperature (CCT),4000K (recommended),[S]End Cap Finish Options,White Marble
TF-ECLMW424LS48W4000LDMV,TF-ECLMW424LS48W4000LDMV-50K-WH,14265,[S]Color Temperature (CCT),5000K,[S]End Cap Finish Options,White
TF-ECLMW424LS48W4000LDMV,TF-ECLMW424LS48W4000LDMV-50K-SL,14266,[S]Color Temperature (CCT),5000K,[S]End Cap Finish Options,Silver
TF-ECLMW424LS48W4000LDMV,TF-ECLMW424LS48W4000LDMV-50K-BM,14268,[S]Color Temperature (CCT),5000K,[S]End Cap Finish Options,Black Marble
TF-ECLMW424LS48W4000LDMV,TF-ECLMW424LS48W4000LDMV-50K-TO,14269,[S]Color Temperature (CCT),5000K,[S]End Cap Finish Options,Tortoise
TF-ECLMW424LS48W4000LDMV,TF-ECLMW424LS48W4000LDMV-50K-IM,14270,[S]Color Temperature (CCT),5000K,[S]End Cap Finish Options,Ivory
TF-ECLMW424LS48W4000LDMV,TF-ECLMW424LS48W4000LDMV-50K-WM,14271,[S]Color Temperature (CCT),5000K,[S]End Cap Finish Options,White Marble
TF-ECLMW448LS96W8000LDMV,TF-ECLMW448LS96W8000LDMV-30K-WH,14356,[S]Color Temperature (CCT),3000K,[S]End Cap Finish Options,White
TF-ECLMW448LS96W8000LDMV,TF-ECLMW448LS96W8000LDMV-30K-SL,14357,[S]Color Temperature (CCT),3000K,[S]End Cap Finish Options,Silver
TF-ECLMW448LS96W8000LDMV,TF-ECLMW448LS96W8000LDMV-30K-BM,14358,[S]Color Temperature (CCT),3000K,[S]End Cap Finish Options,Black Marble
TF-ECLMW448LS96W8000LDMV,TF-ECLMW448LS96W8000LDMV-30K-TO,14359,[S]Color Temperature (CCT),3000K,[S]End Cap Finish Options,Tortoise
TF-ECLMW448LS96W8000LDMV,TF-ECLMW448LS96W8000LDMV-30K-IM,14360,[S]Color Temperature (CCT),3000K,[S]End Cap Finish Options,Ivory
TF-ECLMW448LS96W8000LDMV,TF-ECLMW448LS96W8000LDMV-30K-WM,14361,[S]Color Temperature (CCT),3000K,[S]End Cap Finish Options,White Marble
TF-ECLMW448LS96W8000LDMV,TF-ECLMW448LS96W8000LDMV-35K-WH,14362,[S]Color Temperature (CCT),3500K,[S]End Cap Finish Options,White
TF-ECLMW448LS96W8000LDMV,TF-ECLMW448LS96W8000LDMV-35K-SL,14363,[S]Color Temperature (CCT),3500K,[S]End Cap Finish Options,Silver
TF-ECLMW448LS96W8000LDMV,TF-ECLMW448LS96W8000LDMV-35K-BM,14364,[S]Color Temperature (CCT),3500K,[S]End Cap Finish Options,Black Marble
TF-ECLMW448LS96W8000LDMV,TF-ECLMW448LS96W8000LDMV-35K-TO,14365,[S]Color Temperature (CCT),3500K,[S]End Cap Finish Options,Tortoise
TF-ECLMW448LS96W8000LDMV,TF-ECLMW448LS96W8000LDMV-35K-IM,14366,[S]Color Temperature (CCT),3500K,[S]End Cap Finish Options,Ivory
TF-ECLMW448LS96W8000LDMV,TF-ECLMW448LS96W8000LDMV-35K-WM,14367,[S]Color Temperature (CCT),3500K,[S]End Cap Finish Options,White Marble
TF-ECLMW448LS96W8000LDMV,TF-ECLMW448LS96W8000LDMV-40K-WH,14368,[S]Color Temperature (CCT),4000K,[S]End Cap Finish Options,White
TF-ECLMW448LS96W8000LDMV,TF-ECLMW448LS96W8000LDMV-40K-SL,14369,[S]Color Temperature (CCT),4000K,[S]End Cap Finish Options,Silver
TF-ECLMW448LS96W8000LDMV,TF-ECLMW448LS96W8000LDMV-40K-BM,14370,[S]Color Temperature (CCT),4000K,[S]End Cap Finish Options,Black Marble
TF-ECLMW448LS96W8000LDMV,TF-ECLMW448LS96W8000LDMV-40K-TO,14371,[S]Color Temperature (CCT),4000K,[S]End Cap Finish Options,Tortoise
TF-ECLMW448LS96W8000LDMV,TF-ECLMW448LS96W8000LDMV-40K-IM,14372,[S]Color Temperature (CCT),4000K,[S]End Cap Finish Options,Ivory
TF-ECLMW448LS96W8000LDMV,TF-ECLMW448LS96W8000LDMV-40K-WM,14373,[S]Color Temperature (CCT),4000K,[S]End Cap Finish Options,White Marble
TF-ECLMW448LS96W8000LDMV,TF-ECLMW448LS96W8000LDMV-50K-WH,14374,[S]Color Temperature (CCT),5000K,[S]End Cap Finish Options,White
TF-ECLMW448LS96W8000LDMV,TF-ECLMW448LS96W8000LDMV-50K-SL,14375,[S]Color Temperature (CCT),5000K,[S]End Cap Finish Options,Silver
TF-ECLMW448LS96W8000LDMV,TF-ECLMW448LS96W8000LDMV-50K-BM,14376,[S]Color Temperature (CCT),5000K,[S]End Cap Finish Options,Black Marble
TF-ECLMW448LS96W8000LDMV,TF-ECLMW448LS96W8000LDMV-50K-TO,14377,[S]Color Temperature (CCT),5000K,[S]End Cap Finish Options,Tortoise
TF-ECLMW448LS96W8000LDMV,TF-ECLMW448LS96W8000LDMV-50K-IM,14378,[S]Color Temperature (CCT),5000K,[S]End Cap Finish Options,Ivory
TF-ECLMW448LS96W8000LDMV,TF-ECLMW448LS96W8000LDMV-50K-WM,14379,[S]Color Temperature (CCT),5000K,[S]End Cap Finish Options,White Marble
TF-PUF22L,TF-PUF22L-S24W1800LDMV-30K,14532,[S]Wattage Options,24 Watts,[S]Color Temperature (CCT),3000K
TF-PUF22L,TF-PUF22L-S24W1800LDMV-35K,14534,[S]Wattage Options,24 Watts,[S]Color Temperature (CCT),3500K
TF-PUF22L,TF-PUF22L-S24W1800LDMV-40K,14536,[S]Wattage Options,24 Watts,[S]Color Temperature (CCT),4000K
TF-PUF22L,TF-PUF22L-S24W1800LDMV-50K,14537,[S]Wattage Options,24 Watts,[S]Color Temperature (CCT),5000K
TF-PUF22L,TF-PUF22L-H36W2900LDMV-30K,14538,[S]Wattage Options,36 Watts,[S]Color Temperature (CCT),3000K
TF-PUF22L,TF-PUF22L-H36W2900LDMV-35K,14539,[S]Wattage Options,36 Watts,[S]Color Temperature (CCT),3500K
TF-PUF22L,TF-PUF22L-H36W2900LDMV-40K,14540,[S]Wattage Options,36 Watts,[S]Color Temperature (CCT),4000K
TF-PUF22L,TF-PUF22L-H36W2900LDMV-50K,14541,[S]Wattage Options,36 Watts,[S]Color Temperature (CCT),5000K
TF-CLMMW248L,TF-CLMMW248L-S32W3450LDMV-30K,14622,[S]Wattage Options,32 Watts,[S]Color Temperature (CCT),3000K
TF-CLMMW248L,TF-CLMMW248L-S32W3450LDMV-35K,14624,[S]Wattage Options,32 Watts,[S]Color Temperature (CCT),3500K
TF-CLMMW248L,TF-CLMMW248L-S32W3450LDMV-40K,14626,[S]Wattage Options,32 Watts,[S]Color Temperature (CCT),4000K
TF-CLMMW248L,TF-CLMMW248L-S32W3450LDMV-50K,14627,[S]Wattage Options,32 Watts,[S]Color Temperature (CCT),5000K
TF-CLMMW248L,TF-CLMMW248L-S48W4800LDMV-30K,14629,[S]Wattage Options,48 Watts,[S]Color Temperature (CCT),3000K
TF-CLMMW248L,TF-CLMMW248L-S48W4800LDMV-35K,14631,[S]Wattage Options,48 Watts,[S]Color Temperature (CCT),3500K
TF-CLMMW248L,TF-CLMMW248L-S48W4800LDMV-40K,14633,[S]Wattage Options,48 Watts,[S]Color Temperature (CCT),4000K
TF-CLMMW248L,TF-CLMMW248L-S48W4800LDMV-50K,14635,[S]Wattage Options,48 Watts,[S]Color Temperature (CCT),5000K
TF-CLMMW248L,TF-CLMMW248L-S57W5400LDMV-30K,14636,[S]Wattage Options,57 Watts,[S]Color Temperature (CCT),3000K
TF-CLMMW248L,TF-CLMMW248L-S57W5400LDMV-35K,14638,[S]Wattage Options,57 Watts,[S]Color Temperature (CCT),3500K
TF-CLMMW248L,TF-CLMMW248L-S57W5400LDMV-40K,14640,[S]Wattage Options,57 Watts,[S]Color Temperature (CCT),4000K
TF-CLMMW248L,TF-CLMMW248L-S57W5400LDMV-50K,14642,[S]Wattage Options,57 Watts,[S]Color Temperature (CCT),5000K
TF-CLMMW448L,TF-CLMMW448L-S72W7000LDMV-30K,14647,[S]Wattage Options,72 Watts,[S]Color Temperature (CCT),3000K
TF-CLMMW448L,TF-CLMMW448L-S72W7000LDMV-35K,14649,[S]Wattage Options,72 Watts,[S]Color Temperature (CCT),3500K
TF-CLMMW448L,TF-CLMMW448L-S72W7000LDMV-40K,14651,[S]Wattage Options,72 Watts,[S]Color Temperature (CCT),4000K
TF-CLMMW448L,TF-CLMMW448L-S72W7000LDMV-50K,14652,[S]Wattage Options,72 Watts,[S]Color Temperature (CCT),5000K
TF-CLMMW448L,TF-CLMMW448L-S97W9600LDMV-30K,14654,[S]Wattage Options,97 Watts,[S]Color Temperature (CCT),3000K
TF-CLMMW448L,TF-CLMMW448L-S97W9600LDMV-35K,14656,[S]Wattage Options,97 Watts,[S]Color Temperature (CCT),3500K
TF-CLMMW448L,TF-CLMMW448L-S97W9600LDMV-40K,14658,[S]Wattage Options,97 Watts,[S]Color Temperature (CCT),4000K
TF-CLMMW448L,TF-CLMMW448L-S97W9600LDMV-50K,14659,[S]Wattage Options,97 Watts,[S]Color Temperature (CCT),5000K
TF-C24LFR,TF-C24LFR-F24W3000LDMV-30K,14811,[S]Wattage Options,24 Watts,[S]Color Temperature (CCT),3000K
TF-C24LFR,TF-C24LFR-F24W3000LDMV-35K,14813,[S]Wattage Options,24 Watts,[S]Color Temperature (CCT),3500K
TF-C24LFR,TF-C24LFR-F24W3000LDMV-40K,14814,[S]Wattage Options,24 Watts,[S]Color Temperature (CCT),4000K
TF-C24LFR,TF-C24LFR-F24W3000LDMV-50K,14816,[S]Wattage Options,24 Watts,[S]Color Temperature (CCT),5000K
TF-C24LFR,TF-C24LFR-F30W3400LDMV-30K,14817,[S]Wattage Options,30 Watts,[S]Color Temperature (CCT),3000K
TF-C24LFR,TF-C24LFR-F30W3400LDMV-35K,14818,[S]Wattage Options,30 Watts,[S]Color Temperature (CCT),3500K
TF-C24LFR,TF-C24LFR-F30W3400LDMV-40K,14819,[S]Wattage Options,30 Watts,[S]Color Temperature (CCT),4000K
TF-C24LFR,TF-C24LFR-F30W3400LDMV-50K,14820,[S]Wattage Options,30 Watts,[S]Color Temperature (CCT),5000K
TF-C48LFR,TF-C48LFR-F35W4500LDMV-30K,14821,[S]Wattage Options,35 Watts,[S]Color Temperature (CCT),3000K
TF-C48LFR,TF-C48LFR-F35W4500LDMV-35K,14822,[S]Wattage Options,35 Watts,[S]Color Temperature (CCT),3500K
TF-C48LFR,TF-C48LFR-F35W4500LDMV-40K,14823,[S]Wattage Options,35 Watts,[S]Color Temperature (CCT),4000K
TF-C48LFR,TF-C48LFR-F35W4500LDMV-50K,14824,[S]Wattage Options,35 Watts,[S]Color Temperature (CCT),5000K
TF-C48LFR,TF-C48LFR-F48W6000LDMV-30K,14825,[S]Wattage Options,48 Watts,[S]Color Temperature (CCT),3000K
TF-C48LFR,TF-C48LFR-F48W6000LDMV-35K,14826,[S]Wattage Options,48 Watts,[S]Color Temperature (CCT),3500K
TF-C48LFR,TF-C48LFR-F48W6000LDMV-40K,14827,[S]Wattage Options,48 Watts,[S]Color Temperature (CCT),4000K
TF-C48LFR,TF-C48LFR-F48W6000LDMV-50K,14828,[S]Wattage Options,48 Watts,[S]Color Temperature (CCT),5000K
TF-C48LFR,TF-C48LFR-F57W7100LDMV-30K,14829,[S]Wattage Options,57 Watts,[S]Color Temperature (CCT),3000K
TF-C48LFR,TF-C48LFR-F57W7100LDMV-35K,14830,[S]Wattage Options,57 Watts,[S]Color Temperature (CCT),3500K
TF-C48LFR,TF-C48LFR-F57W7100LDMV-40K,14831,[S]Wattage Options,57 Watts,[S]Color Temperature (CCT),4000K
TF-C48LFR,TF-C48LFR-F57W7100LDMV-50K,14833,[S]Wattage Options,57 Watts,[S]Color Temperature (CCT),5000K
TF-C96LFR,TF-C96LFR-F70W9100LDMV-30K,14838,[S]Wattage Options,70 Watts,[S]Color Temperature (CCT),3000K
TF-C96LFR,TF-C96LFR-F70W9100LDMV-35K,14839,[S]Wattage Options,70 Watts,[S]Color Temperature (CCT),3500K
TF-C96LFR,TF-C96LFR-F70W9100LDMV-40K,14841,[S]Wattage Options,70 Watts,[S]Color Temperature (CCT),4000K
TF-C96LFR,TF-C96LFR-F70W9100LDMV-50K,14842,[S]Wattage Options,70 Watts,[S]Color Temperature (CCT),5000K
TF-C96LFR,TF-C96LFR-F97W11900LDMV-30K,14844,[S]Wattage Options,97 Watts,[S]Color Temperature (CCT),3000K
TF-C96LFR,TF-C96LFR-F97W11900LDMV-35K,14846,[S]Wattage Options,97 Watts,[S]Color Temperature (CCT),3500K
