parent_sku,Child_sku,ProductId,Product Name,Value
SE-TINA-L60,SE-TINA-L60-277V-50K,77780,[S]Color Temperature (CCT),5000K
SE-PHOENIX-L64,SE-PHOENIX-L64-277V-30K,77800,[S]Color Temperature (CCT),3000K
SE-PHOENIX-L64,SE-PHOENIX-L64-277V-40K,77801,[S]Color Temperature (CCT),4000K
SE-PHOENIX-L64,SE-PHOENIX-L64-277V-50K,77802,[S]Color Temperature (CCT),5000K
BL-NYDXR,BL-NYDXR-62189,36932,[S]Voltage Options,6 Volt / 2 Heads / 18 Watt
BL-NYDXR,BL-NYDXR-63279,36934,[S]Voltage Options,6 Volt / 3 Heads / 27 Watt
BL-NYDXR,BL-NYDXR-1235012,36935,[S]Voltage Options,12 Volt / 3 Heads / 50 Watt
BL-LEDTFX,BL-LEDTFX-2,71158,[S]Finish Options,Gray
BL-LEDTFX,BL-LEDTFX-2B,71159,[S]Finish Options,Black
BL-LEDSDXR627,BL-LEDSDXR627-W,71164,[S]Finish Options,White
BL-LEDSDXR627,BL-LEDSDXR627-B,71165,[S]Finish Options,Black
BL-LEDR-7,BL-LEDR-7-,36964,[S]Housing Color Options,White
BL-LEDR-7,BL-LEDR-7-B,36966,[S]Housing Color Options,Black
BL-E-1,BL-E-1-,37067,[S]Housing Color Options,White
BL-E-1,BL-E-1B,37069,[S]Housing Color Options,Black
BL-DBEL-ACEM-HL-X-SDT-SERIES,BL-DBEL-ACEM-HL-X-SDT-CW,37076,[S]Fixture Options,Cold Weather
BL-DBEL-ACEM-HL-X-SDT-SERIES,BL-DBEL-ACEM-HL-X-SDT,74006,[S]Fixture Options,Standard
BL-CWLXTE,BL-CWLXTE-GEM,37103,[S]Letter Color Options,Green
BL-CWLXTE,BL-CWLXTE-REM,37105,[S]Letter Color Options,Red
BL-NYKXTEU1RBA,BL-NYKXTEU1RBA-,37309,[S]Battery Options,AC-Only
BL-NYKXTEU1RBA,BL-NYKXTEU1RBA-EM,37310,[S]Battery Options,Battery Backup
BL-LEDPNL1X4-35W,BL-LEDPNL1X4-35W-3KMV-PRM-BES,37938,[S]Color Temperature (CCT),3000K
BL-LEDPNL1X4-35W,BL-LEDPNL1X4-35W-35KMV-PRM-BES,37939,[S]Color Temperature (CCT),3500K
BL-LEDPNL1X4-35W,BL-LEDPNL1X4-35W-4KMV-PRM-BES,37941,[S]Color Temperature (CCT),4000K
BL-LEDPNL1X4-35W,BL-LEDPNL1X4-35W-5KMV-PRM-BES,37942,[S]Color Temperature (CCT),5000K
BL-BCBLED24-50W,BL-BCBLED24-50W-3KMV-CP,38109,[S]Color Temperature (CCT),3000K
BL-BCBLED24-50W,BL-BCBLED24-50W-35KMV-CP,38110,[S]Color Temperature (CCT),3500K
BL-BCBLED24-50W,BL-BCBLED24-50W-4KMV-CP,38112,[S]Color Temperature (CCT),4000K
BL-BCBLED24-50W,BL-BCBLED24-50W-5KMV-CP,38113,[S]Color Temperature (CCT),5000K
BL-BCBLED22-32W,BL-BCBLED22-32W-3KMV-PRM-CP,38271,[S]Color Temperature (CCT),3000K
BL-BCBLED22-32W,BL-BCBLED22-32W-35KMV-PRM-CP,38273,[S]Color Temperature (CCT),3500K
BL-BCBLED22-32W,BL-BCBLED22-32W-4KMV-PRM-CP,38274,[S]Color Temperature (CCT),4000K
BL-BCBLED22-32W,BL-BCBLED22-32W-5KMV-PRM-CP,38275,[S]Color Temperature (CCT),5000K
BL-BCBLED22-40W,BL-BCBLED22-40W-3KMV-CP,38302,[S]Color Temperature (CCT),3000K
BL-BCBLED22-40W,BL-BCBLED22-40W-35KMV-CP,38303,[S]Color Temperature (CCT),3500K
BL-BCBLED22-40W,BL-BCBLED22-40W-4KMV-CP,38305,[S]Color Temperature (CCT),4000K
BL-BCBLED22-40W,BL-BCBLED22-40W-5KMV-CP,38306,[S]Color Temperature (CCT),5000K
BL-BRKLCSLED4FT-23,BL-BRKLCSLED4FT-23-35KMV-ET,38409,[S]Color Temperature (CCT),3500K
BL-BRKLCSLED4FT-23,BL-BRKLCSLED4FT-23-4KMV-ET,38410,[S]Color Temperature (CCT),4000K
BL-BRKLCSLED4FT-23,BL-BRKLCSLED4FT-23-5KMV-ET,38411,[S]Color Temperature (CCT),5000K
SP-RT7-A,SP-RT7-A-06,38480,[S]Finish Options,White
SP-RT7-A,SP-RT7-A-62,38481,[S]Finish Options,Satin Nickel
SP-622STD-HO,SP-622STD-HO-4000K,78150,[S]Color Temperature (CCT),4000K
SP-622STD-HO,SP-622STD-HO-5000K,78151,[S]Color Temperature (CCT),5000K
SP-T5ST-56W,SP-T5ST-56W-3000K,38778,[S]Color Temperature (CCT),3000K
SP-T5ST-56W,SP-T5ST-56W-4000K,38780,[S]Color Temperature (CCT),4000K
SP-T5ST-56W,SP-T5ST-56W-5000K,38781,[S]Color Temperature (CCT),5000K
SP-624STD-20W,SP-624STD-20W-3000K,78155,[S]Color Temperature (CCT),3000K
SP-624STD-20W,SP-624STD-20W-4000K,78156,[S]Color Temperature (CCT),4000K
SP-624STD-20W,SP-624STD-20W-5000K,78157,[S]Color Temperature (CCT),5000K
SP-150WRD-40W,SP-150WRD-40W-3000K,38795,[S]Color Temperature (CCT),3000K
SP-150WRD-40W,SP-150WRD-40W-4000K,38796,[S]Color Temperature (CCT),4000K
SP-xxxWRD1,SP-xxxWRD1-200-36W,38801,[S]Wattage & Lumen Options,38 Watts / 3600 Lumens
SP-xxxWRD1,SP-xxxWRD1-300-50W,38802,[S]Wattage & Lumen Options,50 Watts / 5000 Lumens
SP-xxxWRD1,SP-xxxWRD1-300-72W,38803,[S]Wattage & Lumen Options,76 Watts / 7200 Lumens
SP-BH48DX-36W,SP-BH48DX-36W-4000K,38808,[S]Color Temperature (CCT),4000K
SP-BH48DX-36W,SP-BH48DX-36W-5000K,38809,[S]Color Temperature (CCT),5000K
SP-BH24DX-16W,SP-BH24DX-16W-4000K,38813,[S]Color Temperature (CCT),4000K
SP-BH24DX-16W,SP-BH24DX-16W-5000K,38814,[S]Color Temperature (CCT),5000K
SP-FL2103D,SP-FL2103D-3000K,78162,[S]Color Temperature (CCT),3000K
SP-FL2103D,SP-FL2103D-4000K,78163,[S]Color Temperature (CCT),4000K
SP-MDF076D-A,SP-MDF076D-A-3000K,38885,[S]Color Temperature (CCT),3000K
SP-MDF076D-A,SP-MDF076D-A-3500K,38886,[S]Color Temperature (CCT),3500K
SP-MDF076D-A,SP-MDF076D-A-4000K,38888,[S]Color Temperature (CCT),4000K
SP-P059-62,SP-P059-62-3000K,38906,[S]Color Temperature (CCT),3000K
SP-P059-62,SP-P059-62-4000K,38907,[S]Color Temperature (CCT),4000K
SP-P130-1-62,SP-P130-1-62-3000K,38917,[S]Color Temperature (CCT),3000K
SP-P130-1-62,SP-P130-1-62-4000K,38918,[S]Color Temperature (CCT),4000K
SP-P120-1-62,SP-P120-1-62-3000K,38923,[S]Color Temperature (CCT),3000K
SP-P120-1-62,SP-P120-1-62-4000K,38924,[S]Color Temperature (CCT),4000K
SP-P035-1-62,SP-P035-1-62-3000K,38928,[S]Color Temperature (CCT),3000K
SP-P035-1-62,SP-P035-1-62-4000K,38929,[S]Color Temperature (CCT),4000K
SP-P209D-05,SP-P209D-05-3000K,38934,[S]Color Temperature (CCT),3000K
SP-P209D-05,SP-P209D-05-4000K,38935,[S]Color Temperature (CCT),4000K
SP-P205D-05,SP-P205D-05-3000K,38944,[S]Color Temperature (CCT),3000K
SP-P205D-05,SP-P205D-05-4000K,38945,[S]Color Temperature (CCT),4000K
SP-P203D-60,SP-P203D-60-3000K,38946,[S]Color Temperature (CCT),3000K
SP-P203D-60,SP-P203D-60-4000K,38947,[S]Color Temperature (CCT),4000K
SP-P201D-05,SP-P201D-05-3000K,38948,[S]Color Temperature (CCT),3000K
SP-P201D-05,SP-P201D-05-4000K,38949,[S]Color Temperature (CCT),4000K
LT-CMED-605-WH,LT-CMED-605-WH-2700K,38962,[S]Color Temperature (CCT),2700K
LT-CMED-605-WH,LT-CMED-605-WH-3000K,38963,[S]Color Temperature (CCT),3000K
LT-CMED-605-WH,LT-CMED-605-WH-3500K,38964,[S]Color Temperature (CCT),3500K
LT-CMED-605-WH,LT-CMED-605-WH-4000K,38965,[S]Color Temperature (CCT),4000K
LT-CMED-607-WH,LT-CMED-607-WH-2700K,38970,[S]Color Temperature (CCT),2700K
LT-CMED-607-WH,LT-CMED-607-WH-3000K,38972,[S]Color Temperature (CCT),3000K
LT-CMED-607-WH,LT-CMED-607-WH-3500K,38973,[S]Color Temperature (CCT),3500K
LT-CMED-607-WH,LT-CMED-607-WH-4000K,38974,[S]Color Temperature (CCT),4000K
LT-CMED-607-BN,LT-CMED-607-BN-2700K,38979,[S]Color Temperature (CCT),2700K
LT-CMED-607-BN,LT-CMED-607-BN-3000K,38981,[S]Color Temperature (CCT),3000K
LT-CMED-607-BN,LT-CMED-607-BN-3500K,38982,[S]Color Temperature (CCT),3500K
LT-CMED-607-BN,LT-CMED-607-BN-4000K,38984,[S]Color Temperature (CCT),4000K
LT-SFR4,LT-SFR4-2700K,38988,[S]Color Temperature (CCT),2700K
LT-SFR4,LT-SFR4-3000K,38990,[S]Color Temperature (CCT),3000K
LT-SFR4,LT-SFR4-3500K,38991,[S]Color Temperature (CCT),3500K
LT-SFR4,LT-SFR4-4000K,38993,[S]Color Temperature (CCT),4000K
LT-SFR6,LT-SFR6-2700K,38998,[S]Color Temperature (CCT),2700K
LT-SFR6,LT-SFR6-3000K,38999,[S]Color Temperature (CCT),3000K
LT-SFR6,LT-SFR6-3500K,39001,[S]Color Temperature (CCT),3500K
LT-SFR6,LT-SFR6-4000K,39002,[S]Color Temperature (CCT),4000K
LT-DFR4-12-DOB,LT-DFR4-12-DOB-2700K,39007,[S]Color Temperature (CCT),2700K
LT-DFR4-12-DOB,LT-DFR4-12-DOB-3000K,39009,[S]Color Temperature (CCT),3000K
LT-DFR4-12-DOB,LT-DFR4-12-DOB-3500K,39010,[S]Color Temperature (CCT),3500K
LT-DFR4-12-DOB,LT-DFR4-12-DOB-4000K,39012,[S]Color Temperature (CCT),4000K
LT-VNT24,LT-VNT24-2700K,39017,[S]Color Temperature (CCT),2700K
LT-VNT24,LT-VNT24-3000K,39018,[S]Color Temperature (CCT),3000K
LT-VNT24,LT-VNT24-3500K,39020,[S]Color Temperature (CCT),3500K
LT-VNT24,LT-VNT24-4000K,39021,[S]Color Temperature (CCT),4000K
LT-VNT24,LT-VNT24-5000K,39023,[S]Color Temperature (CCT),5000K
LT-VNT48,LT-VNT48-2700K,39039,[S]Color Temperature (CCT),2700K
LT-VNT48,LT-VNT48-3000K,39040,[S]Color Temperature (CCT),3000K
LT-VNT48,LT-VNT48-3500K,39042,[S]Color Temperature (CCT),3500K
LT-VNT48,LT-VNT48-4000K,39043,[S]Color Temperature (CCT),4000K
LT-VNT48,LT-VNT48-5000K,39045,[S]Color Temperature (CCT),5000K
DG-WPC12QF1X22,DG-WPC12QF1X22-UAMCZ,39068,[S]Voltage Options,120-277v
DG-WPC12QF1X22,DG-WPC12QF1X22-HAMCZ,39069,[S]Voltage Options,347-480v
DG-WCTRSA,DG-WCTRSA-C31X20UAMB,39070,[S]Finish Options,Black
DG-WCTRSA,DG-WCTRSA-C31X20UAMZ,39071,[S]Finish Options,Bronze
DG-TV2C32X20UAM,DG-TV2C32X20UAM-Z,39073,[S]Finish Options,Bronze
DG-TV2C32X20UAM,DG-TV2C32X20UAM-C,39074,[S]Finish Options,Custom Paint Color
TF-CLFRRKITDMV,TF-CLFRRKITDMV-30KSA,39107,[S]Color Temperature (CCT),3000K
TF-CLFRRKITDMV,TF-CLFRRKITDMV-40KSA,39108,[S]Color Temperature (CCT),4000K
TF-CLFRF-48L30W2800LDMV,TF-CLFRF-48L30W2800LDMV-30KSA,77603,[S]Color Temperature (CCT),3000K
TF-CLFRF-48L30W2800LDMV,TF-CLFRF-48L30W2800LDMV-40KSA,77604,[S]Color Temperature (CCT),4000K
TF-CLFRFKITDMV,TF-CLFRFKITDMV-30KSA,39113,[S]Color Temperature (CCT),3000K
TF-CLFRFKITDMV,TF-CLFRFKITDMV-40KSA,39114,[S]Color Temperature (CCT),4000K
DG-KH25QF,DG-KH25QF-UAMCZ,83740,[S]Voltage Options,120-277v
DG-KH25QF,DG-KH25QF-HAMCZ,83741,[S]Voltage Options,347-480v
DG-KH15QF1X37,DG-KH15QF1X37-UAMCZ,83742,[S]Voltage Options,120-277v
DG-KH15QF1X37,DG-KH15QF1X37-HAMCZ,83743,[S]Voltage Options,347-480v
DG-FL20C31X20U,DG-FL20C31X20U-AMZKN,39133,[S]Color Temperature (CCT),Amber
DG-FL20C31X20U,DG-FL20C31X20U-RDZKN,39134,[S]Color Temperature (CCT),Red
DG-FL20C31X20U,DG-FL20C31X20U-GRZKN,39135,[S]Color Temperature (CCT),Green
DG-FL20C31X20U,DG-FL20C31X20U-BLZKN,39136,[S]Color Temperature (CCT),Blue
DG-DTRBPBCLQF1X15-SS,DG-DTRBPBCLQF1X15-U-AMSS,84128,[S]Voltage Options,120-277v
DG-DTRBPBCLQF1X15-SS,DG-DTRBPBCLQF1X15-C-AMSS,84129,[S]Voltage Options,347v
DG-DTRBAALQF1X15-SS,DG-DTRBAALQF1X15-UAMLSS,83744,[S]Voltage Options,120-277v
DG-DTRBAALQF1X15-SS,DG-DTRBAALQF1X15-CAMLSS,83745,[S]Voltage Options,347v
DG-WL40Q,DG-WL40Q-F1X45U5KSY,39455,[S]Voltage Options,120-277v
DG-WL40Q,DG-WL40Q-F1X451205KSY,39456,[S]Voltage Options,12V
DG-LSCOWPQF1X58,DG-LSCOWPQF1X58-U4KCZ,39547,[S]Voltage Options,120-277v
DG-LSCOWPQF1X58,DG-LSCOWPQF1X58-H4KCZ,39548,[S]Voltage Options,347-480v
DG-LDSCOWPQF1X58,DG-LDSCOWPQF1X58-U4KCZ,39549,[S]Voltage Options,120-277v
DG-LDSCOWPQF1X58,DG-LDSCOWPQF1X58-H4KCZ,39550,[S]Voltage Options,347-480v
DG-C2WPQF2X16,DG-C2WPQF2X16-U4KCZ,39555,[S]Voltage Options,120-277v
DG-C2WPQF2X16,DG-C2WPQF2X16-H4KCZ,39556,[S]Voltage Options,347-480v
DG-SLS7QF1X11,DG-SLS7QF1X11-U4KW,39733,[S]Voltage Options,120-277v
DG-SLS7QF1X11,DG-SLS7QF1X11-1204KW,39734,[S]Voltage Options,120v
DG-SLR7QF1X11,DG-SLR7QF1X11-U4KW,39735,[S]Voltage Options,120-277v
DG-SLR7QF1X11,DG-SLR7QF1X11-1204KW,39736,[S]Voltage Options,120v
DG-HB45QK1X273,DG-HB45QK1X273-U5KGW,39825,[S]Voltage Options,120-277v
DG-HB45QK1X273,DG-HB45QK1X273-H5KGW,39826,[S]Voltage Options,347-480v @ 273w
DG-HB45QI1X273,DG-HB45QI1X273-U5KGW,39827,[S]Voltage Options,120-277v
DG-HB45QI1X273,DG-HB45QI1X273-H5KGW,39828,[S]Voltage Options,347-480v @ 273w
DG-HB44QK1X169,DG-HB44QK1X169-U5KGW,39829,[S]Voltage Options,120-277v
DG-HB44QK1X169,DG-HB44QK1X169-H5KGW,39830,[S]Voltage Options,347-480v
DG-HB44QI1X169,DG-HB44QI1X169-U5KGW,39831,[S]Voltage Options,120-277v
DG-HB44QI1X169,DG-HB44QI1X169-H5KGW,39832,[S]Voltage Options,347-480v
DG-HB31C3,DG-HB31C3-6X20U5KCOW,39833,[S]Wattage & Lens Options,120W w/Clear Upper\ No Bottom Lens / 120-277v
DG-HB31C3,DG-HB31C3-6X20U5KCPW,39834,[S]Wattage & Lens Options,120W w/Clear Upper\ Clear Prismatic Lower / 120-277v
DG-HB31C3,DG-HB31C3-6X20U5KCLW,39835,[S]Wattage & Lens Options,120W w/Clear Upper\ SoftLED LumaLens Lower / 120-277v
DG-HB31C3,DG-HB31C3-6X20U5KLOW,39836,[S]Wattage & Lens Options,120W w/SoftLED LumaLens Upper\ No Bottom Lens / 120-277v
DG-HB31C3,DG-HB31C3-6X20U5KLPW,39837,[S]Wattage & Lens Options,120W w/SoftLED LumaLens Upper\ Clear Prismatic Lower / 120-277v
DG-HB31C3,DG-HB31C3-6X20U5KLLW,39838,[S]Wattage & Lens Options,120W w/SoftLED LumaLens Upper\ SoftLED LumaLens Lower / 120-277v
DG-HB31C3,DG-HB31C3-10X20U5KCOW,39839,[S]Wattage & Lens Options,200W w/ Clear Upper\ No Bottom Lens / 120-277v
DG-HB31C3,DG-HB31C3-10X20U5KCPW,39840,[S]Wattage & Lens Options,200W w/ Clear Upper\ Clear Prismatic Lower / 120-277v
DG-HB31C3,DG-HB31C3-10X20U5KCLW,39841,[S]Wattage & Lens Options,200W w/ Clear Upper\ SoftLED LumaLens Lower / 120-277v
DG-HB31C3,DG-HB31C3-10X20U5KLOW,39842,[S]Wattage & Lens Options,200W w/ SoftLED LumaLens Upper\ No Bottom Lens / 120-277v
DG-HB31C3,DG-HB31C3-10X20U5KLPW,39843,[S]Wattage & Lens Options,200W w/ SoftLED LumaLens Upper\ Clear Prismatic Lower / 120-277v
DG-HB31C3,DG-HB31C3-10X20U5KLLW,39844,[S]Wattage & Lens Options,200W w/ SoftLED LumaLens Upper\ SoftLED LumaLens Lower / 120-277v
DG-HB31C3,DG-HB31C3-10X20H5KCOW,39845,[S]Wattage & Lens Options,200W w/ Clear Upper\ No Bottom Lens / 347-480V
DG-HB31C3,DG-HB31C3-10X20H5KCPW,39846,[S]Wattage & Lens Options,200W w/ Clear Upper\ Clear Prismatic Lower / 347-480V
DG-HB31C3,DG-HB31C3-10X20H5KCLW,39847,[S]Wattage & Lens Options,200W w/ Clear Upper\ SoftLED LumaLens Lower / 347-480V
DG-HB31C3,DG-HB31C3-10X20H5KLOW,39848,[S]Wattage & Lens Options,200W w/ SoftLED LumaLens Upper\ No Bottom Lens / 347-480V
DG-HB31C3,DG-HB31C3-10X20H5KLPW,39849,[S]Wattage & Lens Options,200W w/ SoftLED LumaLens Upper\ Clear Prismatic Lower / 347-480V
DG-HB31C3,DG-HB31C3-10X20H5KLLW,39850,[S]Wattage & Lens Options,200W w/ SoftLED LumaLens Upper\ SoftLED LumaLens Lower / 347-480V
DG-HB350W,DG-HB350W-L3,39855,[S]Fixture Options,40´ Diameter Coverage From 20´ Height
DG-HB350W,DG-HB350W-L4,39856,[S]Fixture Options,60´ Diameter Coverage From 40´ Height
DG-LV4PS42U5KG,DG-LV4PS42U5KG-L3,74039,[S]Fixture Options,Wattstopper Occupancy Sensor\ 20' Height
DG-LV4PS42U5KG,DG-LV4PS42U5KG-L4,74040,[S]Fixture Options,Wattstopper Occupancy Sensor\ 40' Height
DG-LV2PS21U5KG,DG-LV2PS21U5KG-L3,39861,[S]Fixture Options,Wattstopper Occupancy Sensor\ 20' Height
DG-LV2PS21U5KG,DG-LV2PS21U5KG-L4,39862,[S]Fixture Options,Wattstopper Occupancy Sensor\ 40' Height
DG-CP20QF1X186,DG-CP20QF1X186-U5KCW,39975,[S]Voltage Options,120-277v
DG-CP20QF1X186,DG-CP20QF1X186-H5KCW,39976,[S]Voltage Options,347-480v
EE-LCP,EE-LCP-20UX/CT,78237,[S]Wattage & Lumen Options,20 Watts / 2\340 Lumens
EE-LCP,EE-LCP-55UX/CT,78238,[S]Wattage & Lumen Options,55 Watts / 6\413 Lumens
EE-SLTRK24-33W,EE-SLTRK24-33W-40,77697,[S]Color Temperature (CCT),4000K
EE-SLTRK24-33W,EE-SLTRK24-33W-50,77698,[S]Color Temperature (CCT),5000K
DG-DSFLQF1X22,DG-DSFLQF1X22-U5KCZKN,40047,[S]Voltage Options,120-277V
DG-DSFLQF1X22,DG-DSFLQF1X22-H5KCZKN,40048,[S]Voltage Options,347-480V
DG-WPR30QF1X20U4KW,DG-WPR30QF1X20U4KW-S2,83870,[S]Sensor Options,Microwave Sensor with Dimming
DG-WPR30QF1X20U4KW,DG-WPR30QF1X20U4KW-S4,83871,[S]Sensor Options,Microwave On/Off Motion Sensor – NO DIMMING
DG-OVWP,DG-OVWP-CLEAR,40276,[S]Lens Options,Clear
DG-OVWP,DG-OVWP-FROST,40277,[S]Lens Options,Frosted
DG-MK,DG-MK-4,40849,[S]Fixture Options,(3) 4 Anchor Bolts
DG-MK,DG-MK-8,40850,[S]Fixture Options,(3) 8 Anchor Bolts
DG-MK,DG-MK-12,40851,[S]Fixture Options,(3) 12 Anchor Bolts
DG-MK,DG-MK-15,40852,[S]Fixture Options,(3) 15 Anchor Bolts
DG-POLEACC030,DG-POLEACC030-,40853,[S]Size Options,4
DG-POLEACC030,DG-POLEACC030-A,40854,[S]Size Options,5
DG-AS301QF,DG-AS301QF-1X42UAMCB,40875,[S]Wattage Options,46 Watts
DG-AS301QF,DG-AS301QF-1X84UAMCB,40876,[S]Wattage Options,78 Watts
EL-EIN-CL08FR,EL-EIN-CL08FR-2030e,41471,[S]Color Temperature (CCT),3000K
EL-EIN-CL08FR,EL-EIN-CL08FR-2040e,41472,[S]Color Temperature (CCT),4000K
EL-EIN-CL,EL-EIN-CL-39BN-2030e-2,41473,[S]Finish Options,Brush Nickel Bezel
EL-EIN-CL,EL-EIN-CL-40WH-2030e-2,41474,[S]Finish Options,Matte White Bezel
EL-EOL,EL-EOL-WL03BLK-1230e,41477,[S]Color Temperature (CCT),3000K
EL-EOL,EL-EOL-WL04BLK-1250e,41478,[S]Color Temperature (CCT),5000K
EL-EOL-WL0,EL-EOL-WL0-1BLK-1030e,57097,[S]Color Temperature (CCT),3000K
EL-EOL-WL0,EL-EOL-WL0-50,57098,[S]Color Temperature (CCT),5000K
EL-ET8-12,EL-ET8-12-2141T,41485,[S]Color Temperature (CCT),4000K
EL-ET8-12,EL-ET8-12-2151T,41486,[S]Color Temperature (CCT),5000K
EL-ET8-13,EL-ET8-13-1141,41487,[S]Color Temperature (CCT),4000K
EL-ET8-13,EL-ET8-13-1151,41488,[S]Color Temperature (CCT),5000K
EL-EA19-20,EL-EA19-20-20e-2,41489,[S]Color Temperature (CCT),2700K
EL-EA19-20,EL-EA19-20-50e-2,41490,[S]Color Temperature (CCT),5000K
MX-SKS23T2,MX-SKS23T2-WW-149,41491,[S]Color Temperature (CCT),2700K
MX-SKS23T2,MX-SKS23T2-DL-149,41492,[S]Color Temperature (CCT),5000K
MX-SKS18T2,MX-SKS18T2-CW-149,41493,[S]Color Temperature (CCT),4100K
MX-SKS18T2,MX-SKS18T2-DL-149,41494,[S]Color Temperature (CCT),5000K
MX-F54T5HO,MX-F54T5HO-841-CASE25,41495,[S]Color Temperature (CCT),4100K
MX-F54T5HO,MX-F54T5HO-850-CASE25,41496,[S]Color Temperature (CCT),5000K
MX-F32T8,MX-F32T8-835XL-CASE25,41497,[S]Color Temperature (CCT),3500K
MX-F32T8,MX-F32T8-841XL-CASE25,41498,[S]Color Temperature (CCT),4100K
MX-HLR80-,MX-HLR80--UW50XCG,41507,[S]Voltage Options,120-277
MX-HLR80-,MX-HLR80--HW50XCG,41508,[S]Voltage Options,347-480V
MX-HLR80,MX-HLR80-UW50PCG,41509,[S]Voltage Options,120-277V
MX-HLR80,MX-HLR80-HW50PCG,41510,[S]Voltage Options,347-480V
MX-HLR110-,MX-HLR110--UW50XCG,41519,[S]Voltage Options,120-277V
MX-HLR110-,MX-HLR110--HW50XCG,41520,[S]Voltage Options,347-480V
MX-HLR110,MX-HLR110-UW50PCG,41521,[S]Voltage Options,120-277V
MX-HLR110,MX-HLR110-HW50PCG,41522,[S]Voltage Options,347-480V
MX-HL-LI4880,MX-HL-LI4880-U,41523,[S]Voltage Options,120-277V
MX-HL-LI4880,MX-HL-LI4880-H,41524,[S]Voltage Options,347-480V
MX-HL-LI2440,MX-HL-LI2440-U,41525,[S]Voltage Options,120-277V
MX-HL-LI2440,MX-HL-LI2440-H,41526,[S]Voltage Options,347-480V
MX-HL-LB23U-50,MX-HL-LB23U-50-LP,41527,[S]Mounting Options,20” long pendant mount
MX-HL-LB23U-50,MX-HL-LB23U-50-SP,41528,[S]Mounting Options,11” short pendant mount
MX-HL-LB23U-50,MX-HL-LB23U-50-WM,41529,[S]Mounting Options,120° wall mount
MX-HL-AR-D1-,MX-HL-AR-D1--80UW-50G,41530,[S]Wattage & Lumen Options,80 Watts / 9\600 Lumens
MX-HL-AR-D1-,MX-HL-AR-D1--100UW-50G,41531,[S]Wattage & Lumen Options,100 Watts / 12\000 Lumens
MX-HL-AR-D1-,MX-HL-AR-D1--150UW-50G,41532,[S]Wattage & Lumen Options,150 Watts / 18\245 Lumens
MX-HL-AR-D1,MX-HL-AR-D1-80HW-50G,41533,[S]Wattage & Lumen Options,80 Watts /  9\600 Lumens
MX-HL-AR-D1,MX-HL-AR-D1-100HW-50G,41534,[S]Wattage & Lumen Options,100 Watts / 12\000 Lumens
MX-HL-AR-D1,MX-HL-AR-D1-150HW-50G,41535,[S]Wattage & Lumen Options,150 Watts / 18\245 Lumens
MX-HL-AR-,MX-HL-AR--80UW-50G,41536,[S]Wattage & Lumen Options,80 Watts /  9\600 Lumens
MX-HL-AR-,MX-HL-AR--100UW-50G,41537,[S]Wattage & Lumen Options,100 Watts / 12\000 Lumens
MX-HL-AR-,MX-HL-AR--150UW-50G,41538,[S]Wattage & Lumen Options,150 Watts / 18\245 Lumens
MX-HL-AR,MX-HL-AR-80HW-50G,41539,[S]Wattage & Lumen Options,80 Watts / 9\600 Lumens
MX-HL-AR,MX-HL-AR-100HW-50G,41540,[S]Wattage & Lumen Options,100 Watts / 12\000 Lumens
MX-HL-AR,MX-HL-AR-150HW-50G,41541,[S]Wattage & Lumen Options,150 Watts / 18\245 Lumens
MX-FRK28X7,MX-FRK28X7-930/V2,41542,[S]Color Temperature (CCT),3000K
MX-FRK28X7,MX-FRK28X7-940/V2,41543,[S]Color Temperature (CCT),4000K
MX-FRK23X5.5,MX-FRK23X5.5-930/V2,41544,[S]Color Temperature (CCT),3000K
MX-FRK23X5.5,MX-FRK23X5.5-940/V2,41545,[S]Color Temperature (CCT),4000K
MX-FRK17X4,MX-FRK17X4-930/V3,41546,[S]Color Temperature (CCT),3000K
MX-FRK17X4,MX-FRK17X4-940/V3,41547,[S]Color Temperature (CCT),4000K
MX-USL15T8SE4,MX-USL15T8SE4-40,41548,[S]Color Temperature (CCT),4000K
MX-USL15T8SE4,MX-USL15T8SE4-50,41549,[S]Color Temperature (CCT),5000K
MX-USL14T8DF4,MX-USL14T8DF4-40,41550,[S]Color Temperature (CCT),4000K
MX-USL14T8DF4,MX-USL14T8DF4-50,41551,[S]Color Temperature (CCT),5000K
MX-U16T8DF2,MX-U16T8DF2-35,41552,[S]Color Temperature (CCT),3500K
MX-U16T8DF2,MX-U16T8DF2-40,41553,[S]Color Temperature (CCT),4000K
MX-U16T8DF2,MX-U16T8DF2-50,41554,[S]Color Temperature (CCT),5000K
MX-U15.5T8SE2,MX-U15.5T8SE2-35,41555,[S]Color Temperature (CCT),3500K
MX-U15.5T8SE2,MX-U15.5T8SE2-40,41556,[S]Color Temperature (CCT),4000K
MX-U15.5T8SE2,MX-U15.5T8SE2-50,41557,[S]Color Temperature (CCT),5000K
MX-U13T8DF2,MX-U13T8DF2-35,41558,[S]Color Temperature (CCT),3500K
MX-U13T8DF2,MX-U13T8DF2-40,41559,[S]Color Temperature (CCT),4000K
MX-U13T8DF2,MX-U13T8DF2-50,41560,[S]Color Temperature (CCT),5000K
MX-SKPT20LEDU,MX-SKPT20LEDU-30E26,41565,[S]Color Temperature (CCT),3000K
MX-SKPT20LEDU,MX-SKPT20LEDU-50E26,41566,[S]Color Temperature (CCT),5000K
MX-SKPT12LEDU,MX-SKPT12LEDU-30E26,41567,[S]Color Temperature (CCT),3000K
