sku,upc_ean,cost-USD,msrp-USD,imap-USD
WM-LRD-10W-30K-3WTR-WH,845060066630,23.33,40.78,35.74
WM-LRD-10W-35K-3WTR-WH,845060066814,23.33,40.78,35.74
WM-LRD-10W-40K-3WTR-WH,845060066999,23.33,40.78,35.74
WM-LRD-10W-50K-3WTR-WH,845060067170,23.33,40.78,35.74
WM-LRD-7W-27K-3WTR-BK,845060067279,23.33,40.78,35.74
WM-LRD-7W-30K-3WTR-BK,845060067453,23.33,40.78,35.74
WM-LRD-7W-35K-3WTR-BK,845060067637,23.33,40.78,35.74
WM-LRD-7W-40K-3WTR-BK,845060067811,23.33,40.78,35.74
WM-LRD-7W-50K-3WTR-BK,845060067996,23.33,40.78,35.74
WM-LRD-10W-27K-3WTR-BK,845060066371,23.33,40.78,35.74
WM-LRD-10W-30K-3WTR-BK,845060066555,23.33,40.78,35.74
WM-LRD-10W-35K-3WTR-BK,845060066739,23.33,40.78,35.74
WM-LRD-10W-40K-3WTR-BK,845060066913,23.33,40.78,35.74
WM-LRD-10W-50K-3WTR-BK,845060067095,23.33,40.78,35.74
WM-LRD-7W-27K-3WTR-C,845060067286,23.33,40.78,35.74
WM-LRD-7W-30K-3WTR-C,845060067460,23.33,40.78,35.74
WM-LRD-7W-35K-3WTR-C,845060067644,23.33,40.78,35.74
WM-LRD-7W-40K-3WTR-C,845060067828,23.33,40.78,35.74
WM-LRD-7W-50K-3WTR-C,845060068009,23.33,40.78,35.74
WM-LRD-10W-27K-3WTR-C,845060066388,23.33,40.78,35.74
WM-LRD-10W-30K-3WTR-C,845060066562,23.33,40.78,35.74
WM-LRD-10W-35K-3WTR-C,845060066746,23.33,40.78,35.74
WM-LRD-10W-40K-3WTR-C,845060066920,23.33,40.78,35.74
WM-LRD-10W-50K-3WTR-C,845060067101,23.33,40.78,35.74
WM-LRD-7W-27K-3WTR-MG,845060067309,23.33,40.78,35.74
WM-LRD-7W-30K-3WTR-MG,845060067484,23.33,40.78,35.74
WM-LRD-7W-35K-3WTR-MG,845060067668,23.33,40.78,35.74
WM-LRD-7W-40K-3WTR-MG,845060067842,23.33,40.78,35.74
WM-LRD-7W-50K-3WTR-MG,845060068023,23.33,40.78,35.74
WM-LRD-10W-27K-3WTR-MG,845060066401,23.33,40.78,35.74
WM-LRD-10W-30K-3WTR-MG,845060066586,23.33,40.78,35.74
WM-LRD-10W-35K-3WTR-MG,845060066760,23.33,40.78,35.74
WM-LRD-10W-40K-3WTR-MG,845060066944,23.33,40.78,35.74
WM-LRD-10W-50K-3WTR-MG,845060067125,23.33,40.78,35.74
WM-LRD-7W-27K-3WTR-HZ,845060067293,23.33,40.78,35.74
WM-LRD-7W-30K-3WTR-HZ,845060067477,23.33,40.78,35.74
WM-LRD-7W-35K-3WTR-HZ,845060067651,23.33,40.78,35.74
WM-LRD-7W-40K-3WTR-HZ,845060067835,23.33,40.78,35.74
WM-LRD-7W-50K-3WTR-HZ,845060068016,23.33,40.78,35.74
WM-LRD-10W-27K-3WTR-HZ,845060066395,23.33,40.78,35.74
WM-LRD-10W-30K-3WTR-HZ,845060066579,23.33,40.78,35.74
WM-LRD-10W-35K-3WTR-HZ,845060066753,23.33,40.78,35.74
WM-LRD-10W-40K-3WTR-HZ,845060066937,23.33,40.78,35.74
WM-LRD-10W-50K-3WTR-HZ,845060067118,23.33,40.78,35.74
WM-LRD-7W-27K-3WTRPH-WH,845060067323,23.33,40.78,35.74
WM-LRD-7W-30K-3WTRPH-WH,845060067507,23.33,40.78,35.74
WM-LRD-7W-35K-3WTRPH-WH,845060067682,23.33,40.78,35.74
WM-LRD-7W-40K-3WTRPH-WH,845060067866,23.33,40.78,35.74
WM-LRD-7W-50K-3WTRPH-WH,845060068047,23.33,40.78,35.74
WM-LRD-10W-27K-3WTRPH-WH,845060066425,23.33,40.78,35.74
WM-LRD-10W-30K-3WTRPH-WH,845060066609,23.33,40.78,35.74
WM-LRD-10W-35K-3WTRPH-WH,845060066784,23.33,40.78,35.74
WM-LRD-10W-40K-3WTRPH-WH,845060066968,23.33,40.78,35.74
WM-LRD-10W-50K-3WTRPH-WH,845060067149,23.33,40.78,35.74
WM-LRD-7W-27K-3WTRPH-BK,845060067316,23.33,40.78,35.74
WM-LRD-7W-30K-3WTRPH-BK,845060067491,23.33,40.78,35.74
WM-LRD-7W-35K-3WTRPH-BK,845060067675,23.33,40.78,35.74
WM-LRD-7W-40K-3WTRPH-BK,845060067859,23.33,40.78,35.74
WM-LRD-7W-50K-3WTRPH-BK,845060068030,23.33,40.78,35.74
WM-LRD-10W-27K-3WTRPH-BK,845060066418,23.33,40.78,35.74
WM-LRD-10W-30K-3WTRPH-BK,845060066593,23.33,40.78,35.74
WM-LRD-10W-35K-3WTRPH-BK,845060066777,23.33,40.78,35.74
WM-LRD-10W-40K-3WTRPH-BK,845060066951,23.33,40.78,35.74
WM-LRD-10W-50K-3WTRPH-BK,845060067132,23.33,40.78,35.74
WM-LRD-7W-27K-3WTRSL-WH,845060067347,23.33,40.78,35.74
WM-LRD-7W-30K-3WTRSL-WH,845060067521,23.33,40.78,35.74
WM-LRD-7W-35K-3WTRSL-WH,845060067705,23.33,40.78,35.74
WM-LRD-7W-40K-3WTRSL-WH,845060067880,23.33,40.78,35.74
WM-LRD-7W-50K-3WTRSL-WH,845060068061,23.33,40.78,35.74
WM-LRD-10W-27K-3WTRSL-WH,845060066449,23.33,40.78,35.74
WM-LRD-10W-30K-3WTRSL-WH,845060066623,23.33,40.78,35.74
WM-LRD-10W-35K-3WTRSL-WH,845060066807,23.33,40.78,35.74
WM-LRD-10W-40K-3WTRSL-WH,845060066982,23.33,40.78,35.74
WM-LRD-10W-50K-3WTRSL-WH,845060067163,23.33,40.78,35.74
WM-LRD-7W-27K-3WTRSL-BK,845060067330,23.33,40.78,35.74
WM-LRD-7W-30K-3WTRSL-BK,845060067514,23.33,40.78,35.74
WM-LRD-7W-35K-3WTRSL-BK,845060067699,23.33,40.78,35.74
WM-LRD-7W-40K-3WTRSL-BK,845060067873,23.33,40.78,35.74
WM-LRD-7W-50K-3WTRSL-BK,845060068054,23.33,40.78,35.74
WM-LRD-10W-27K-3WTRSL-BK,845060066432,23.33,40.78,35.74
WM-LRD-10W-30K-3WTRSL-BK,845060066616,23.33,40.78,35.74
WM-LRD-10W-35K-3WTRSL-BK,845060066791,23.33,40.78,35.74
WM-LRD-10W-40K-3WTRSL-BK,845060066975,23.33,40.78,35.74
WM-LRD-10W-50K-3WTRSL-BK,845060067156,23.33,40.78,35.74
WM-SDL4-MCT5,845060073980,10.59,18.78,16.74
WM-SDL4-BF-27K,845060043914,10.59,18.78,16.74
WM-SDL4-BF-30K,845060043921,10.59,18.78,16.74
WM-SDL4-BF-41K,845060043938,10.59,18.78,16.74
WM-SDL4-BF-50K,845060043945,10.59,18.78,16.74
WM-SDL4-BF-MCT5,845060073874,10.59,18.78,16.74
WM-SDL6-MCT5,845060073997,12.73,22.78,19.74
WM-SDL6-BF-27K,845060046380,12.73,22.78,19.74
WM-SDL6-BF-30K,845060046397,12.73,22.78,19.74
WM-SDL6-BF-41K,845060046403,12.73,22.78,19.74
WM-SDL6-BF-50K,845060046410,12.73,22.78,19.74
WM-SDL6-BF-MCT5,845060073881,12.73,22.78,19.74
WM-RDL2S-BF-27K-WH,845060030433,16.90,30.78,28.74
WM-RDL2S-BF-30K-WH,845060030440,16.90,30.78,28.74
WM-RDL2S-BF-40K-WH,845060030457,16.90,30.78,28.74
WM-RDL2S-BF-50K-WH,845060030464,16.90,30.78,28.74
WM-RDL2S-BF-MCT-WH,845060062731,23.90,41.78,53.74
WM-SDL2S-BF-27K-WH,845060030471,17.90,31.78,30.74
WM-SDL2S-BF-30K-WH,845060030488,17.90,31.78,30.74
WM-SDL2S-BF-40K-WH,845060030495,17.90,31.78,30.74
WM-SDL2S-BF-50K-WH,845060030501,17.90,31.78,30.74
WM-SDL2S-BF-MCT-WH,845060062748,25.90,42.78,56.74
WM-RDL3S-ADJ-27K-WH,845060030662,17.90,31.78,27.74
WM-RDL3S-ADJ-30K-WH,845060030679,17.90,31.78,27.74
WM-RDL3S-ADJ-40K-WH,845060030686,17.90,31.78,27.74
WM-RDL3S-ADJ-50K-WH,845060030693,17.90,31.78,27.74
WM-SDL3S-ADJ-27K-WH,845060030709,18.90,33.78,28.74
WM-SDL3S-ADJ-30K-WH,845060030716,18.90,33.78,28.74
WM-SDL3S-ADJ-40K-WH,845060030723,18.90,33.78,28.74
WM-SDL3S-ADJ-50K-WH,845060030730,18.90,33.78,28.74
WM-FML-R6-11W-30K,845060021332,17.98,28.78,24.74
WM-FML-R6-11W-50K,845060021349,17.98,28.78,24.74
WM-FML-R8-14W-50K,845060021363,19.98,31.78,27.74
WM-FML-R10-17W-50K,845060021387,22.98,36.78,31.74
WM-FML-S6-11W-30K,845060021417,18.08,28.78,24.74
WM-FML-S6-11W-50K,845060021424,18.08,28.78,24.74
WM-FML-S8-14W-30K,845060021431,20.22,32.78,27.74
WM-FML-S10-17W-30K,845060021455,22.98,36.78,31.74
WM-FML-R6-TRM-BK,845060052626,5.35,8.78,7.74
WM-FML-R6-TRM-BN,845060052640,5.35,8.78,7.74
WM-FML-R6-TRM-BR,845060052633,5.35,8.78,7.74
WM-FML-R8-TRM-BK,845060052657,6.42,10.78,8.74
WM-FML-R8-TRM-BN,845060052671,6.42,10.78,8.74
WM-FML-R8-TRM-BR,845060052664,6.42,10.78,8.74
WM-FML-R10-TRM-BK,845060052688,7.49,11.78,10.74
WM-FML-R10-TRM-BN,845060052701,7.49,11.78,10.74
WM-FML-R10-TRM-BR,845060052695,7.49,11.78,10.74
WM-DLS4-27K,845060044713,10.59,21.78,18.74
WM-DLS4-30K,845060044720,10.59,21.78,18.74
WM-DLS4-41K,845060044737,10.59,21.78,18.74
WM-DLS4-50K,845060044744,10.59,21.78,18.74
WM-DLS6-27K,845060044768,12.73,21.78,18.74
WM-DLS6-30K,845060044775,12.73,21.78,18.74
WM-DLS6-41K,845060002256,12.73,21.78,18.74
WM-DLS6-50K,845060002263,12.73,21.78,18.74
WM-DLS6-30K-BR,845060047141,17.06,27.78,23.74
WM-DLS6-30K-BN,845060047158,17.06,27.78,23.74
WM-DLSN4-27K,845060015416,8.45,14.78,12.74
WM-DLSN4-30K,845060015423,8.45,14.78,12.74
WM-DLSN4-41K,845060015430,8.45,14.78,12.74
WM-DLSN4-50K,845060015454,8.45,14.78,12.74
WM-DLSN6-27K,845060015461,8.45,14.78,12.74
WM-DLSN6-30K,845060015478,8.45,14.78,12.74
WM-DLSN6-41K,845060015508,8.45,14.78,12.74
WM-DLSN6-50K,845060015447,8.45,14.78,12.74
WM-DLSN6-30K-BR,845060015492,10.59,20.78,17.74
WM-DLSN6-30K-BN,845060015485,10.59,20.78,17.74
WM-DLSN6-RMK,845060025996,2.68,5.95,5.12
WM-DLSN5-30K-PIR,845060030549,17.06,41.78,35.74
WM-FCR-11-12W-40K,845060013245,17.01,30.78,26.74
WM-FCR-14-18W-40K,845060013252,20.22,36.78,31.74
WM-FCS-11-12W-40K,845060021790,18.08,32.78,28.74
WM-FCS-14-18W-40K,845060021806,22.90,39.78,34.74
WM-LPL-EB-9W-H-40K,845060008562,6.99,13.78,11.74
WM-LPL-EB-14W-H-L-40K,845060008555,9.52,16.78,14.74
WM-LPL-EB-14W-V-40K,845060008548,9.52,16.78,14.74
WM-LPL-MB-9W-H-40K,845060008593,6.99,13.78,11.74
WM-LPL-MB-14W-H-L-40K,845060008579,9.52,16.78,14.74
WM-LPL-MB-14W-V-40K,845060008586,9.52,16.78,14.74
WM-STG-2412-27K,845060023015,49.90,87.78,75.74
WM-A19-C90-8PK-800L-30K-D,845060026283,17.90,31.78,27.74
WM-A19-C90-8PK-800L-40K-D,845060026276,17.90,31.78,27.74
WM-A19-C90-8PK-800L-50K-D,845060026269,17.90,31.78,27.74
WM-A19-8PK-9W-30K-D,845060037487,15.94,26.78,23.74
WM-A19-8PK-9W-40K-D,845060037470,15.94,26.78,23.74
WM-A19-8PK-9W-50K-D,845060037463,15.94,26.78,23.74
WM-A19-40PK-9W-30K-D,845060002157,69.90,122.78,105.74
WM-A19-40PK-9W-40K-D,845060002164,69.90,122.78,105.74
WM-A19-40PK-9W-50K-D,845060002171,69.90,122.78,105.74
WM-MR11-250L-27K,845060031133,8.81,22.78,19.74
WM-MR11-250L-30K,845060031140,8.81,22.78,19.74
WM-GZ-G4-9L-32K,845060035957,3.05,7.65,6.59
WM-GZ-G9-3W-32K,845060036367,4.22,6.69,5.77
WM-GZ-G9-3W-55K,845060036374,4.22,6.69,5.77
WM-G10-600L-30K-D,845060028911,6.36,10.78,8.74
WM-G10-600L-50K-D,845060019735,6.36,10.78,8.74
WM-E12-FLA-5W-27K-D,845060037333,2.94,10.78,8.74
WM-E12-FLA-5W-40K-D,845060037340,2.94,10.78,8.74
WM-E12-FLA-5W-27K-D-F-BT,845060037357,2.94,10.78,8.74
WM-E12-FLA-5W-40K-D-F-BT,845060037364,2.94,10.78,8.74
WM-A19-FLA-7W-27K-D,845060037401,4.55,10.78,8.74
WM-A19-FLA-7W-40K-D,845060037418,4.55,10.78,8.74
WM-ST19-FLA-5W-27K-D-CL,845060006872,3.99,6.76,5.83
WM-ST19-FLA-5W-22K-D-AM,845060006773,3.99,6.76,5.83
WM-MR16-5W-RGB,845060035209,14.92,23.78,20.74
WM-ULR-IN-16F-SO-27K,845060048520,19.90,36.78,32.74
WM-ULR-IN-16F-SO-30K,845060047950,19.90,36.78,32.74
WM-ULR-IN-16F-SO-40K,845060047974,19.90,36.78,32.74
WM-ULR-IN-16F-SO-50K,845060048018,19.90,36.78,32.74
WM-ULR-IN-98F-SO-27K,845060048551,111.90,195.78,173.74
WM-ULR-IN-98F-SO-30K,845060048063,111.90,195.78,173.74
WM-ULR-IN-98F-SO-40K,845060048087,111.90,195.78,173.74
WM-ULR-IN-98F-SO-50K,845060048124,111.90,195.78,173.74
WM-ULR-IN-SO-COUP-6I-WR,845060025743,2.16,3.43,3.04
WM-ULR-IN-SO-COUP-3F-WR,845060025750,2.65,4.21,3.73
WM-ULR-IN-SO-COUP-NO-WR,845060025767,1.00,1.59,1.41
WM-ULR-IN-SO-CONN-6I-WR,845060025774,2.16,3.43,3.04
WM-ULR-IN-SO-CONN-3F-WR,845060025781,2.65,4.21,3.73
WM-ULR-IN-SO-CONN-3F-PT,845060032253,2.65,4.21,3.73
WM-ULR-IN-SO-CONN-10F-PT,845060032260,5.39,8.78,7.74
WM-ULR-IN-16F-HO-27K,845060048537,26.90,47.78,42.74
WM-ULR-IN-16F-HO-30K,845060048155,26.90,47.78,42.74
WM-ULR-IN-16F-HO-40K,845060048209,26.90,47.78,42.74
WM-ULR-IN-16F-HO-50K,845060048223,26.90,47.78,42.74
WM-ULR-IN-16F-HO-27K-BK,845060001181,36.90,65.78,57.74
WM-ULR-IN-16F-HO-30K-BK,845060001198,36.90,65.78,57.74
WM-ULR-IN-16F-HO-40K-BK,845060001204,36.90,65.78,57.74
WM-ULR-IN-16F-HO-50K-BK,845060001211,36.90,65.78,57.74
WM-ULR-IN-98F-HO-27K,845060048568,145.90,255.78,226.74
WM-ULR-IN-98F-HO-30K,845060048261,145.90,255.78,226.74
WM-ULR-IN-98F-HO-40K,845060048278,145.90,255.78,226.74
WM-ULR-IN-98F-HO-50K,845060048285,145.90,255.78,226.74
WM-ULR-IN-16F-XHO-27K,845060048544,34.90,61.78,54.74
WM-ULR-IN-16F-XHO-30K,845060048322,34.90,61.78,54.74
WM-ULR-IN-16F-XHO-40K,845060048339,34.90,61.78,54.74
WM-ULR-IN-16F-XHO-50K,845060048346,34.90,61.78,54.74
WM-ULR-IN-98F-XHO-27K,845060048575,189.90,331.78,294.74
WM-ULR-IN-98F-XHO-30K,845060048384,189.90,331.78,294.74
WM-ULR-IN-98F-XHO-40K,845060048391,189.90,331.78,294.74
WM-ULR-IN-98F-XHO-50K,845060048407,189.90,331.78,294.74
WM-ULR-IN-16F-YHO-27K,845060050004,52.90,92.78,81.74
WM-ULR-IN-16F-YHO-30K,845060050011,52.90,92.78,81.74
WM-ULR-IN-16F-YHO-40K,845060050028,52.90,92.78,81.74
WM-ULR-IN-16F-YHO-50K,845060050035,52.90,92.78,81.74
WM-ULR-IP54-16F-HO-27K,845060052480,50.90,88.78,78.74
WM-ULR-IP54-16F-HO-30K,845060052497,50.90,88.78,78.74
WM-ULR-IP54-16F-HO-40K,845060052503,50.90,88.78,78.74
WM-ULR-IP54-16F-HO-50K,845060052510,50.90,88.78,78.74
WM-ULR-IP54-HO-COUP-6I-WR,845060052565,5.29,10.78,8.74
WM-ULR-IP54-HO-COUP-3F-WR,845060052558,6.36,11.78,10.74
WM-ULR-IP54-HO-COUP-NO-WR,845060052572,2.08,5.00,4.43
WM-ULR-IP54-HO-CONN-6I-WR,845060052541,4.22,8.78,7.74
WM-ULR-IP54-HO-CONN-3F-WR,845060052534,5.29,10.78,8.74
WM-ULR-IP54-HO-CONN-3F-PT,845060052527,6.36,11.78,10.74
WM-ULR-IP54-HO-CONN-10F-PT,845060052589,7.43,13.78,11.74
WM-ULR-IN-16F-HO-RGBW,845060025989,54.90,96.78,85.74
WM-ULR-OT-16F-HO-RGBW,845060025972,71.90,126.78,112.74
WM-ULR-IN-HO-RGBW-COUP-6I-WR,845060028812,5.15,8.78,7.74
WM-ULR-IN-HO-RGBW-COUP-3F-WR,845060028867,6.15,9.78,8.74
WM-ULR-IN-HO-RGBW-COUP-NO-WR,845060026047,1.54,2.44,2.17
WM-ULR-IN-HO-RGBW-CONN-6I-WR,845060026009,2.47,3.93,3.48
WM-ULR-IN-HO-RGBW-CONN-3F-WR,845060026016,6.46,10.78,9.74
WM-ULR-OT-HO-RGBW-CONN-3F-WR,845060028881,7.73,12.78,10.74
WM-ULR-OT-16F-HO-27K,845060048582,40.90,71.78,63.74
WM-ULR-OT-16F-HO-30K,845060048230,40.90,71.78,63.74
WM-ULR-OT-16F-HO-40K,845060048247,40.90,71.78,63.74
WM-ULR-OT-16F-HO-50K,845060048254,40.90,71.78,63.74
WM-ULR-OT-49F-HO-27K,845060032239,119.90,211.78,187.74
WM-ULR-OT-49F-HO-30K,845060048292,119.90,211.78,187.74
WM-ULR-OT-49F-HO-40K,845060048308,119.90,211.78,187.74
WM-ULR-OT-49F-HO-50K,845060048315,119.90,211.78,187.74
WM-ULR-OT-16F-XHO-27K,845060048599,49.90,87.78,77.74
WM-ULR-OT-16F-XHO-30K,845060048353,49.90,87.78,77.74
WM-ULR-OT-16F-XHO-40K,845060048360,49.90,87.78,77.74
WM-ULR-OT-16F-XHO-50K,845060048377,49.90,87.78,77.74
WM-ULR-OT-49F-XHO-27K,845060032246,145.90,255.78,226.74
WM-ULR-OT-49F-XHO-30K,845060048414,145.90,255.78,226.74
WM-ULR-OT-49F-XHO-40K,845060048421,145.90,255.78,226.74
WM-ULR-OT-49F-XHO-50K,845060048438,145.90,255.78,226.74
WM-ULR-IN-PIDR-48W,845060025101,18.86,29.78,26.74
WM-ULR-IN-PIDR-72W,845060025118,29.98,47.78,42.74
WM-ULR-IN-HWDR-75W,845060025033,31.98,50.78,45.74
WM-ULR-IN-HWDR-100W,845060025057,34.98,55.78,49.74
WM-ULR-IN-HWDR-150W,845060025040,42.98,68.78,60.74
WM-ULR-IN-HWDR-200W,845060025064,57.98,92.78,81.74
WM-ULR-IN-HWDR-350W,845060025071,72.98,115.78,102.74
WM-ULR-IN-HWDR-450W,845060025088,187.98,298.78,264.74
WM-ULR-IN-HWDR-600W,845060025095,230.98,366.78,325.74
WM-ULR-CH-SURF-SHALLOW,845060000665,4.81,7.64,6.77
WM-ULR-CH-SURF-DEEP,845060000689,4.81,7.64,6.77
WM-ULR-LENS-SURF-F,845060000733,3.16,5.01,4.45
WM-ULR-LENS-SURF-C,845060000719,3.16,5.01,4.45
WM-ULR-CH-SURF-SHALLOW-CAP,845060000696,0.17,0.27,0.24
WM-ULR-CH-SURF-DEEP-CAP,845060000702,0.19,0.30,0.27
WM-ULR-CH-SURF-16X14,845060032499,5.67,9.78,7.74
WM-ULR-LENS-SURF-16X14-F,845060032505,3.28,5.21,4.62
WM-ULR-LENS-SURF-16X14-C,845060032512,3.28,5.21,4.62
WM-ULR-LENS-SURF-16X14-CAP,845060032529,0.65,1.03,0.92
WM-ULR-CH-MUD-13X15,845060032413,18.26,28.78,25.74
WM-ULR-LENS-MUD-13X15-F,845060032420,3.16,5.01,4.45
WM-ULR-LENS-MUD-13X15-C,845060032437,3.16,5.01,4.45
WM-ULR-CH-MUD-13X15-CAP,845060032444,0.83,1.32,1.17
WM-ULR-CH-MUD-37X15,845060032451,28.98,46.78,40.74
WM-ULR-LENS-MUD-37X15-F,845060032468,4.57,7.26,6.44
WM-ULR-LENS-MUD-37X15-C,845060032475,4.57,7.26,6.44
WM-ULR-LENS-MUD-37X15-CAP,845060032482,0.97,1.53,1.36
WM-ULR-CH-45D,845060000740,11.44,18.78,16.74
WM-ULR-LENS-45D-F,845060000788,4.81,7.64,6.77
WM-ULR-CH-45D-CAP,845060000764,0.48,0.77,0.68
WM-ULR-CH-REC-SHALLOW,845060000795,9.79,15.78,13.74
WM-ULR-CH-REC-DEEP,845060000801,9.79,15.78,13.74
WM-ULR-LENS-REC-F,845060000863,3.16,5.01,4.45
WM-ULR-LENS-REC-C,845060000849,3.16,5.01,4.45
WM-ULR-CH-REC-SHALLOW-CAP,845060000818,0.81,1.28,1.14
WM-ULR-CH-REC-DEEP-CAP,845060000832,0.19,0.30,0.27
WM-ULR-CH-REC-12X7,845060032376,7.68,12.78,10.74
WM-ULR-LENS-REC-12X7-F,845060032390,3.16,5.01,4.45
WM-ULR-LENS-REC-12X7-C,845060032383,3.16,5.01,4.45
WM-ULR-CH-REC-12X7-CAP,845060032406,0.81,1.28,1.14
WM-ULR-CH-REC-12X12,845060032338,8.45,13.78,11.74
WM-ULR-LENS-REC-12X12-F,845060032352,3.16,5.01,4.45
WM-ULR-LENS-REC-12X12-C,845060032345,3.16,5.01,4.45
WM-ULR-CH-REC-12X12-CAP,845060032369,0.81,1.28,1.14
WM-ULR-OUT-ENDC-5PC,845060025682,1.01,1.61,1.42
WM-ULR-OUT-UCLIP-10PC,845060025699,1.01,1.61,1.42
WM-ULR-OUT-SGLUE,845060025705,1.65,2.62,2.33
WM-ULR-2HSTRP,845060039450,0.10,0.16,0.14
WM-LEDDR-24V-WP-60W,845060039856,14.07,22.78,19.74
WM-LEDDR-24V-WP-200W,845060039849,38.98,61.78,54.74
WM-ULR-DCJ-2ML-1FT,845060025552,1.65,2.62,2.33
WM-ULR-DCJ-2ML-3FT,845060025569,2.33,3.69,3.27
WM-ULR-DCJ-2ML-10FT,845060025576,4.47,7.10,6.30
WM-ULR-DCJ-1M1F-1FT,845060025583,1.65,2.62,2.33
WM-ULR-DCJ-1M1F-3FT,845060025590,2.33,3.69,3.27
WM-ULR-DCJ-1M1F-10FT,845060025606,4.47,7.10,6.30
WM-ULR-DCJ-2FM-1FT,845060025613,1.65,2.62,2.33
WM-ULR-DCJ-2FM-3FT,845060025620,2.33,3.69,3.27
WM-ULR-DCJ-2FM-10FT,845060025637,4.47,7.10,6.30
WM-ULR-DCJ-1S1F-3FT,845060032314,2.33,3.69,3.27
WM-ULR-DCJ-1S1F-10FT,845060032321,4.47,7.10,6.30
WM-ULR-DCJ-1S1M-3FT,845060059625,2.33,3.69,3.27
WM-ULR-DCJ-1S1M-10FT,845060059632,4.47,7.10,6.30
WM-ULR-2WRE-50FT-18,845060025644,17.26,27.78,24.74
WM-ULR-2WRE-100FT-18,845060025651,30.98,49.78,43.74
WM-ULR-2WRE-50FT-22,845060025668,7.37,11.78,10.74
WM-ULR-2WRE-100FT-22,845060025675,14.29,22.78,20.74
WM-ULR-5WRE-50FT-22,845060026023,19.72,31.78,27.74
WM-ULR-5WRE-100FT-22,845060026030,39.98,63.78,56.74
WM-ULR-DISPLAY,845060031768,69.98,111.78,98.74
WM-LFLD-5W-30K-BZB,845060059526,57.94,92.78,83.74
WM-LFLD-5W-30K-BZ,845060001808,57.94,92.78,83.74
WM-LD-180-BZ,845060034899,49.94,79.78,71.74
WM-LFLD2-6W-30K-BZ,845060053418,81.98,130.78,117.74
WM-LFLD3-8W-30K-BZ,845060053425,138.98,220.78,199.74
WM-LD-098-CR,845060035131,47.94,76.78,68.74
WM-LD-176-CR,845060034936,47.94,76.78,68.74
WM-LD-009-BZ,845060033991,47.94,76.78,68.74
WM-LD-009-BZB,845060059564,47.94,76.78,68.74
WM-LD-176-BZ,845060034875,43.94,69.78,63.74
WM-LD-176-BZB,845060059533,43.94,69.78,63.74
WM-LD-006-BZ,845060033984,40.94,65.78,58.74
WM-LD-006-BZB,845060059557,40.94,65.78,58.74
WM-LD-103-BZ,845060034943,41.94,66.78,60.74
WM-LD-103-BZB,845060059540,41.94,66.78,60.74
WM-LD-103-AN,845060010756,44.94,71.78,64.74
WM-LD-099-BZ,845060035148,40.94,65.78,58.74
WM-LD-099-BZB,845060059588,40.94,65.78,58.74
WM-LD-174-BZ,845060034868,40.94,65.78,58.74
WM-LD-110-BZ,845060031720,50.94,80.78,73.74
WM-AD-102-BK,845060007824,20.27,32.78,29.74
WM-AD-102-BR,845060035124,20.27,32.78,29.74
WM-AD-003-BK,845060033380,20.27,32.78,29.74
WM-AD-003-BR,845060033397,20.27,32.78,29.74
WM-AD-003-SIL,845060031737,20.27,32.78,29.74
WM-AD-130-BK,845060033427,13.85,21.78,19.74
WM-AD-130-BR,845060033434,13.85,21.78,19.74
WM-AD-131-BK,845060033465,15.99,25.78,22.74
WM-AD-131-BR,845060033472,15.99,25.78,22.74
WM-LD-192-BZ,845060034950,51.94,82.78,74.74
WM-LD-192-BZB,845060059571,51.94,82.78,74.74
WM-AD-192-BK,845060033502,22.94,36.78,32.74
WM-AD-192-BR,845060033519,22.94,36.78,32.74
WM-LD-192-FBK,845060003727,22.94,36.78,32.74
WM-LAL-126-BR,845060006292,60.94,96.78,87.74
WM-LAL-126-BK,845060006308,60.94,96.78,87.74
WM-LAL-126-SIL,845060000887,60.94,96.78,87.74
WM-LA-112-BZ,845060033229,61.94,98.78,89.74
WM-LA-115-BZ,845060033274,61.94,98.78,89.74
WM-LA-117-BZ,845060033236,61.94,98.78,89.74
WM-LA-116-BZ,845060033243,61.94,98.78,89.74
WM-LA-118-BZ,845060033281,61.94,98.78,89.74
WM-LA-111-BZ,845060033250,61.94,98.78,89.74
WM-LA-008-BZ,845060034073,61.94,98.78,89.74
WM-LA-010-BZ,845060034097,61.94,98.78,89.74
WM-LA-002-BZ,845060034110,61.94,98.78,89.74
WM-LA-112-AN,845060010800,61.94,98.78,89.74
WM-LA-117-AN,845060010770,61.94,98.78,89.74
WM-LA-116-AN,845060010787,61.94,98.78,89.74
WM-LA-111-AN,845060010794,61.94,98.78,89.74
WM-AA-145-BK,845060033540,14.92,23.78,21.74
WM-AA-145-BR,845060033557,14.92,23.78,21.74
WM-AA-146-BK,845060033588,18.13,28.78,26.74
WM-AA-146-BR,845060033595,18.13,28.78,26.74
WM-AA-148-BK,845060008005,21.34,33.78,30.74
WM-AS-158-BR,845060033946,20.27,32.78,29.74
WM-AS-158-BK,845060008043,20.27,32.78,29.74
WM-AS-159-BR,845060033632,20.27,32.78,29.74
WM-AS-159-BK,845060033625,20.27,32.78,29.74
WM-LS-180-BZ,845060004281,44.94,71.78,64.74
WM-LS-185-BZ,845060074710,44.94,71.78,64.74
WM-LS-158-BZ,845060034820,44.94,71.78,64.74
WM-LS-158-SS,845060008036,44.94,71.78,64.74
WM-LS-159-BZ,845060034837,44.94,71.78,64.74
