product_id,parent_sku,sku,price,calculated_price,sale_price,retail_price,map_price,cost_price,"Wattage & Lumen Options","Color Temperature (CCT)","Size Options","Size & Wattage Options","Finish Options","Wattage Options","End Cap Options","Voltage Rating	Options","Beam Angle Options","Fixture Options","Base Type Options","Voltage Options","Input Voltage Options","Connector Type Options","Lens Options","Main Cable Length","Wattage and Lumen Options","Wattage & Voltage Options","Finial & Globe Options","Select Options","Wattage Up/Down Options","Cable Options"
8113,TF-44PSF8X8,TF-44PSF8X8-R256WDMV-35KWH-HC4015WH,4865.72,4865.72,,,,0,,,,,,"256 Watts",,,,,,,,,,,,,,,,
8113,TF-44PSF8X8,TF-44PSF8X8-R256WDMV-35KWH-HC4015WH,4865.72,4865.72,,,,0,,3500K,,,,,,,,,,,,,,,,,,,,
8113,TF-44PSF8X8,TF-44PSF8X8-R256WDMV-40KWH-HC4015WH,4865.72,4865.72,,,,0,,,,,,"256 Watts",,,,,,,,,,,,,,,,
8113,TF-44PSF8X8,TF-44PSF8X8-R256WDMV-40KWH-HC4015WH,4865.72,4865.72,,,,0,,4000K,,,,,,,,,,,,,,,,,,,,
8113,TF-44PSF8X8,TF-44PSF8X8-R256WDMV-50KWH-HC4015WH,4865.72,4865.72,,,,0,,,,,,"256 Watts",,,,,,,,,,,,,,,,
8113,TF-44PSF8X8,TF-44PSF8X8-R256WDMV-50KWH-HC4015WH,4865.72,4865.72,,,,0,,5000K,,,,,,,,,,,,,,,,,,,,
8116,TF-DFUCLL24L,TF-DFUCLL24L-F32W4650LDMV-30K,128.6,128.6,,,,0,,,,,,"32 Watts",,,,,,,,,,,,,,,,
8116,TF-DFUCLL24L,TF-DFUCLL24L-F32W4650LDMV-30K,128.6,128.6,,,,0,,3000K,,,,,,,,,,,,,,,,,,,,
8116,TF-DFUCLL24L,TF-DFUCLL24L-F32W4650LDMV-35K,128.6,128.6,,,,0,,,,,,"32 Watts",,,,,,,,,,,,,,,,
8116,TF-DFUCLL24L,TF-DFUCLL24L-F32W4650LDMV-35K,128.6,128.6,,,,0,,3500K,,,,,,,,,,,,,,,,,,,,
8116,TF-DFUCLL24L,TF-DFUCLL24L-F32W4650LDMV-40K,128.6,128.6,,,,0,,,,,,"32 Watts",,,,,,,,,,,,,,,,
8116,TF-DFUCLL24L,TF-DFUCLL24L-F32W4650LDMV-40K,128.6,128.6,,,,0,,4000K,,,,,,,,,,,,,,,,,,,,
8116,TF-DFUCLL24L,TF-DFUCLL24L-F32W4650LDMV-50K,128.6,128.6,,,,0,,,,,,"32 Watts",,,,,,,,,,,,,,,,
8116,TF-DFUCLL24L,TF-DFUCLL24L-F32W4650LDMV-50K,128.6,128.6,,,,0,,5000K,,,,,,,,,,,,,,,,,,,,
8116,TF-DFUCLL24L,TF-DFUCLL24L-F48W6750LDMV-30K,131.43,131.43,,,,0,,,,,,"48 Watts",,,,,,,,,,,,,,,,
8116,TF-DFUCLL24L,TF-DFUCLL24L-F48W6750LDMV-30K,131.43,131.43,,,,0,,3000K,,,,,,,,,,,,,,,,,,,,
8116,TF-DFUCLL24L,TF-DFUCLL24L-F48W6750LDMV-35K,131.43,131.43,,,,0,,,,,,"48 Watts",,,,,,,,,,,,,,,,
8116,TF-DFUCLL24L,TF-DFUCLL24L-F48W6750LDMV-35K,131.43,131.43,,,,0,,3500K,,,,,,,,,,,,,,,,,,,,
8116,TF-DFUCLL24L,TF-DFUCLL24L-F48W6750LDMV-40K,131.43,131.43,,,,0,,,,,,"48 Watts",,,,,,,,,,,,,,,,
8116,TF-DFUCLL24L,TF-DFUCLL24L-F48W6750LDMV-40K,131.43,131.43,,,,0,,4000K,,,,,,,,,,,,,,,,,,,,
8116,TF-DFUCLL24L,TF-DFUCLL24L-F48W6750LDMV-50K,131.43,131.43,,,,0,,,,,,"48 Watts",,,,,,,,,,,,,,,,
8116,TF-DFUCLL24L,TF-DFUCLL24L-F48W6750LDMV-50K,131.43,131.43,,,,0,,5000K,,,,,,,,,,,,,,,,,,,,
8116,TF-DFUCLL24L,TF-DFUCLL24L-F57W7800LDMV-30K,135.72,135.72,,,,0,,,,,,"57 Watts",,,,,,,,,,,,,,,,
8116,TF-DFUCLL24L,TF-DFUCLL24L-F57W7800LDMV-30K,135.72,135.72,,,,0,,3000K,,,,,,,,,,,,,,,,,,,,
8116,TF-DFUCLL24L,TF-DFUCLL24L-F57W7800LDMV-35K,135.72,135.72,,,,0,,,,,,"57 Watts",,,,,,,,,,,,,,,,
8116,TF-DFUCLL24L,TF-DFUCLL24L-F57W7800LDMV-35K,135.72,135.72,,,,0,,3500K,,,,,,,,,,,,,,,,,,,,
8116,TF-DFUCLL24L,TF-DFUCLL24L-F57W7800LDMV-40K,135.72,135.72,,,,0,,,,,,"57 Watts",,,,,,,,,,,,,,,,
8116,TF-DFUCLL24L,TF-DFUCLL24L-F57W7800LDMV-40K,135.72,135.72,,,,0,,4000K,,,,,,,,,,,,,,,,,,,,
8116,TF-DFUCLL24L,TF-DFUCLL24L-F57W7800LDMV-50K,135.72,135.72,,,,0,,,,,,"57 Watts",,,,,,,,,,,,,,,,
8116,TF-DFUCLL24L,TF-DFUCLL24L-F57W7800LDMV-50K,135.72,135.72,,,,0,,5000K,,,,,,,,,,,,,,,,,,,,
8116,TF-DFUCLL24L,TF-DFUCLL24L-F62W8100LDMV-30K,138.6,138.6,,,,0,,,,,,"62 Watts",,,,,,,,,,,,,,,,
8116,TF-DFUCLL24L,TF-DFUCLL24L-F62W8100LDMV-30K,138.6,138.6,,,,0,,3000K,,,,,,,,,,,,,,,,,,,,
8116,TF-DFUCLL24L,TF-DFUCLL24L-F62W8100LDMV-35K,138.6,138.6,,,,0,,,,,,"62 Watts",,,,,,,,,,,,,,,,
8116,TF-DFUCLL24L,TF-DFUCLL24L-F62W8100LDMV-35K,138.6,138.6,,,,0,,3500K,,,,,,,,,,,,,,,,,,,,
8116,TF-DFUCLL24L,TF-DFUCLL24L-F62W8100LDMV-40K,138.6,138.6,,,,0,,,,,,"62 Watts",,,,,,,,,,,,,,,,
8116,TF-DFUCLL24L,TF-DFUCLL24L-F62W8100LDMV-40K,138.6,138.6,,,,0,,4000K,,,,,,,,,,,,,,,,,,,,
8116,TF-DFUCLL24L,TF-DFUCLL24L-F62W8100LDMV-50K,138.6,138.6,,,,0,,,,,,"62 Watts",,,,,,,,,,,,,,,,
8116,TF-DFUCLL24L,TF-DFUCLL24L-F62W8100LDMV-50K,138.6,138.6,,,,0,,5000K,,,,,,,,,,,,,,,,,,,,
8117,WM-SLW-212,WM-SLW-212-30K-P,57,57,,,,33.98,,3000K,,,,,,,,,,,,,,,,,,,,
8117,WM-SLW-212,WM-SLW-212-50K-P,57,57,,,,33.98,,5000K,,,,,,,,,,,,,,,,,,,,
8118,WM-SL-HPIR,WM-SL-HPIR-WH,34.74,34.74,,,,21.94,,,,,White,,,,,,,,,,,,,,,,,
8118,WM-SL-HPIR,WM-SL-HPIR-BZ,34.74,34.74,,,,21.94,,,,,Bronze,,,,,,,,,,,,,,,,,
8119,WM-SL-PIR,WM-SL-PIR-WH,19.74,19.74,,,,13.78,,,,,White,,,,,,,,,,,,,,,,,
8119,WM-SL-PIR,WM-SL-PIR-BZ,19.74,19.74,,,,13.78,,,,,Bronze,,,,,,,,,,,,,,,,,
8120,TF-DFCKFR24L,TF-DFCKFR24L-F32W3200LDMV-30K,135.72,135.72,,,,0,,,,,,"32 Watts",,,,,,,,,,,,,,,,
8120,TF-DFCKFR24L,TF-DFCKFR24L-F32W3200LDMV-30K,135.72,135.72,,,,0,,3000K,,,,,,,,,,,,,,,,,,,,
8120,TF-DFCKFR24L,TF-DFCKFR24L-F32W3200LDMV-35K,135.72,135.72,,,,0,,,,,,"32 Watts",,,,,,,,,,,,,,,,
8120,TF-DFCKFR24L,TF-DFCKFR24L-F32W3200LDMV-35K,135.72,135.72,,,,0,,3500K,,,,,,,,,,,,,,,,,,,,
8120,TF-DFCKFR24L,TF-DFCKFR24L-F32W3200LDMV-40K,135.72,135.72,,,,0,,,,,,"32 Watts",,,,,,,,,,,,,,,,
8120,TF-DFCKFR24L,TF-DFCKFR24L-F32W3200LDMV-40K,135.72,135.72,,,,0,,4000K,,,,,,,,,,,,,,,,,,,,
8120,TF-DFCKFR24L,TF-DFCKFR24L-F32W3200LDMV-50K,135.72,135.72,,,,0,,,,,,"32 Watts",,,,,,,,,,,,,,,,
8120,TF-DFCKFR24L,TF-DFCKFR24L-F32W3200LDMV-50K,135.72,135.72,,,,0,,5000K,,,,,,,,,,,,,,,,,,,,
8120,TF-DFCKFR24L,TF-DFCKFR24L-F40W4000LDMV-30K,138.6,138.6,,,,0,,,,,,"40 Watts",,,,,,,,,,,,,,,,
8120,TF-DFCKFR24L,TF-DFCKFR24L-F40W4000LDMV-30K,138.6,138.6,,,,0,,3000K,,,,,,,,,,,,,,,,,,,,
8120,TF-DFCKFR24L,TF-DFCKFR24L-F40W4000LDMV-35K,138.6,138.6,,,,0,,,,,,"40 Watts",,,,,,,,,,,,,,,,
8120,TF-DFCKFR24L,TF-DFCKFR24L-F40W4000LDMV-35K,138.6,138.6,,,,0,,3500K,,,,,,,,,,,,,,,,,,,,
8120,TF-DFCKFR24L,TF-DFCKFR24L-F40W4000LDMV-40K,138.6,138.6,,,,0,,,,,,"40 Watts",,,,,,,,,,,,,,,,
8120,TF-DFCKFR24L,TF-DFCKFR24L-F40W4000LDMV-40K,138.6,138.6,,,,0,,4000K,,,,,,,,,,,,,,,,,,,,
8120,TF-DFCKFR24L,TF-DFCKFR24L-F40W4000LDMV-50K,138.6,138.6,,,,0,,,,,,"40 Watts",,,,,,,,,,,,,,,,
8120,TF-DFCKFR24L,TF-DFCKFR24L-F40W4000LDMV-50K,138.6,138.6,,,,0,,5000K,,,,,,,,,,,,,,,,,,,,
8120,TF-DFCKFR24L,TF-DFCKFR24L-F48W4800LDMV-30K,141.43,141.43,,,,0,,,,,,"48 Watts",,,,,,,,,,,,,,,,
8120,TF-DFCKFR24L,TF-DFCKFR24L-F48W4800LDMV-30K,141.43,141.43,,,,0,,3000K,,,,,,,,,,,,,,,,,,,,
8120,TF-DFCKFR24L,TF-DFCKFR24L-F48W4800LDMV-35K,141.43,141.43,,,,0,,,,,,"48 Watts",,,,,,,,,,,,,,,,
8120,TF-DFCKFR24L,TF-DFCKFR24L-F48W4800LDMV-35K,141.43,141.43,,,,0,,3500K,,,,,,,,,,,,,,,,,,,,
8120,TF-DFCKFR24L,TF-DFCKFR24L-F48W4800LDMV-40K,141.43,141.43,,,,0,,,,,,"48 Watts",,,,,,,,,,,,,,,,
8120,TF-DFCKFR24L,TF-DFCKFR24L-F48W4800LDMV-40K,141.43,141.43,,,,0,,4000K,,,,,,,,,,,,,,,,,,,,
8120,TF-DFCKFR24L,TF-DFCKFR24L-F48W4800LDMV-50K,141.43,141.43,,,,0,,,,,,"48 Watts",,,,,,,,,,,,,,,,
8120,TF-DFCKFR24L,TF-DFCKFR24L-F48W4800LDMV-50K,141.43,141.43,,,,0,,5000K,,,,,,,,,,,,,,,,,,,,
8120,TF-DFCKFR24L,TF-DFCKFR24L-F57W5700LDMV-30K,148.6,148.6,,,,0,,,,,,"57 Watts",,,,,,,,,,,,,,,,
8120,TF-DFCKFR24L,TF-DFCKFR24L-F57W5700LDMV-30K,148.6,148.6,,,,0,,3000K,,,,,,,,,,,,,,,,,,,,
8120,TF-DFCKFR24L,TF-DFCKFR24L-F57W5700LDMV-35K,148.6,148.6,,,,0,,,,,,"57 Watts",,,,,,,,,,,,,,,,
8120,TF-DFCKFR24L,TF-DFCKFR24L-F57W5700LDMV-35K,148.6,148.6,,,,0,,3500K,,,,,,,,,,,,,,,,,,,,
8120,TF-DFCKFR24L,TF-DFCKFR24L-F57W5700LDMV-40K,148.6,148.6,,,,0,,,,,,"57 Watts",,,,,,,,,,,,,,,,
8120,TF-DFCKFR24L,TF-DFCKFR24L-F57W5700LDMV-40K,148.6,148.6,,,,0,,4000K,,,,,,,,,,,,,,,,,,,,
8120,TF-DFCKFR24L,TF-DFCKFR24L-F57W5700LDMV-50K,148.6,148.6,,,,0,,,,,,"57 Watts",,,,,,,,,,,,,,,,
8120,TF-DFCKFR24L,TF-DFCKFR24L-F57W5700LDMV-50K,148.6,148.6,,,,0,,5000K,,,,,,,,,,,,,,,,,,,,
8122,WM-SL-20W-BZ,WM-SL-20W-30K-BZ-D,58.74,58.74,,,,30.9,,3000K,,,,,,,,,,,,,,,,,,,,
8122,WM-SL-20W-BZ,WM-SL-20W-50K-BZ-D,58.74,58.74,,,,30.9,,5000K,,,,,,,,,,,,,,,,,,,,
8123,WM-SL-20W-WH,WM-SL-20W-30K-WH,58.74,58.74,,,,30.9,,3000K,,,,,,,,,,,,,,,,,,,,
8123,WM-SL-20W-WH,WM-SL-20W-50K-WH,58.74,58.74,,,,30.9,,5000K,,,,,,,,,,,,,,,,,,,,
8129,WM-WMC-DL-MCT,WM-WMC-DL-MCT-BK-DT,87.74,87.74,,,,50.9,,,,,Black,,,,,,,,,,,,,,,,,
8129,WM-WMC-DL-MCT,WM-WMC-DL-MCT-BR-DT,87.74,87.74,,,,50.9,,,,,Bronze,,,,,,,,,,,,,,,,,
8129,WM-WMC-DL-MCT,WM-WMC-DL-MCT-BN-DT,87.74,87.74,,,,50.9,,,,,"Brushed Nickel",,,,,,,,,,,,,,,,,
8129,WM-WMC-DL-MCT,WM-WMC-DL-MCT-WH-DT,87.74,87.74,,,,50.9,,,,,White,,,,,,,,,,,,,,,,,
8131,TF-DFCKFR22L,TF-DFCKFR22L-F24W2400LDMV-30K,110,110,,,,0,,,,,,"24 Watts",,,,,,,,,,,,,,,,
8131,TF-DFCKFR22L,TF-DFCKFR22L-F24W2400LDMV-30K,110,110,,,,0,,3000K,,,,,,,,,,,,,,,,,,,,
8131,TF-DFCKFR22L,TF-DFCKFR22L-F24W2400LDMV-35K,110,110,,,,0,,,,,,"24 Watts",,,,,,,,,,,,,,,,
8131,TF-DFCKFR22L,TF-DFCKFR22L-F24W2400LDMV-35K,110,110,,,,0,,3500K,,,,,,,,,,,,,,,,,,,,
8131,TF-DFCKFR22L,TF-DFCKFR22L-F24W2400LDMV-40K,110,110,,,,0,,,,,,"24 Watts",,,,,,,,,,,,,,,,
8131,TF-DFCKFR22L,TF-DFCKFR22L-F24W2400LDMV-40K,110,110,,,,0,,4000K,,,,,,,,,,,,,,,,,,,,
8131,TF-DFCKFR22L,TF-DFCKFR22L-F24W2400LDMV-50K,110,110,,,,0,,,,,,"24 Watts",,,,,,,,,,,,,,,,
8131,TF-DFCKFR22L,TF-DFCKFR22L-F24W2400LDMV-50K,110,110,,,,0,,5000K,,,,,,,,,,,,,,,,,,,,
8131,TF-DFCKFR22L,TF-DFCKFR22L-F28W2800LDMV-30K,112.86,112.86,,,,0,,,,,,"28 Watts",,,,,,,,,,,,,,,,
8131,TF-DFCKFR22L,TF-DFCKFR22L-F28W2800LDMV-30K,112.86,112.86,,,,0,,3000K,,,,,,,,,,,,,,,,,,,,
8131,TF-DFCKFR22L,TF-DFCKFR22L-F28W2800LDMV-35K,112.86,112.86,,,,0,,,,,,"28 Watts",,,,,,,,,,,,,,,,
8131,TF-DFCKFR22L,TF-DFCKFR22L-F28W2800LDMV-35K,112.86,112.86,,,,0,,3500K,,,,,,,,,,,,,,,,,,,,
8131,TF-DFCKFR22L,TF-DFCKFR22L-F28W2800LDMV-40K,112.86,112.86,,,,0,,,,,,"28 Watts",,,,,,,,,,,,,,,,
8131,TF-DFCKFR22L,TF-DFCKFR22L-F28W2800LDMV-40K,112.86,112.86,,,,0,,4000K,,,,,,,,,,,,,,,,,,,,
8131,TF-DFCKFR22L,TF-DFCKFR22L-F28W2800LDMV-50K,112.86,112.86,,,,0,,,,,,"28 Watts",,,,,,,,,,,,,,,,
8131,TF-DFCKFR22L,TF-DFCKFR22L-F28W2800LDMV-50K,112.86,112.86,,,,0,,5000K,,,,,,,,,,,,,,,,,,,,
8131,TF-DFCKFR22L,TF-DFCKFR22L-F35W3500LDMV-30K,117.15,117.15,,,,0,,,,,,"35 Watts",,,,,,,,,,,,,,,,
8131,TF-DFCKFR22L,TF-DFCKFR22L-F35W3500LDMV-30K,117.15,117.15,,,,0,,3000K,,,,,,,,,,,,,,,,,,,,
8131,TF-DFCKFR22L,TF-DFCKFR22L-F35W3500LDMV-35K,117.15,117.15,,,,0,,,,,,"35 Watts",,,,,,,,,,,,,,,,
8131,TF-DFCKFR22L,TF-DFCKFR22L-F35W3500LDMV-35K,117.15,117.15,,,,0,,3500K,,,,,,,,,,,,,,,,,,,,
8131,TF-DFCKFR22L,TF-DFCKFR22L-F35W3500LDMV-40K,117.15,117.15,,,,0,,,,,,"35 Watts",,,,,,,,,,,,,,,,
8131,TF-DFCKFR22L,TF-DFCKFR22L-F35W3500LDMV-40K,117.15,117.15,,,,0,,4000K,,,,,,,,,,,,,,,,,,,,
8131,TF-DFCKFR22L,TF-DFCKFR22L-F35W3500LDMV-50K,117.15,117.15,,,,0,,,,,,"35 Watts",,,,,,,,,,,,,,,,
8131,TF-DFCKFR22L,TF-DFCKFR22L-F35W3500LDMV-50K,117.15,117.15,,,,0,,5000K,,,,,,,,,,,,,,,,,,,,
8133,WM-VTU-20W,WM-VTU-20W-30K,116.74,116.74,,,,69.9,,3000K,,,,,,,,,,,,,,,,,,,,
8133,WM-VTU-20W,WM-VTU-20W-50K,116.74,116.74,,,,69.9,,5000K,,,,,,,,,,,,,,,,,,,,
8134,WM-VTU-12W,WM-VTU-12W-30K,105.74,105.74,,,,64.9,,3000K,,,,,,,,,,,,,,,,,,,,
8134,WM-VTU-12W,WM-VTU-12W-50K,105.74,105.74,,,,64.9,,5000K,,,,,,,,,,,,,,,,,,,,
8135,TF-DFUCLL22LF,TF-DFUCLL22LF-24W3000LDMV-30K,104.3,104.3,,,,0,"24 System Watts, 3000 Delivered Lumens",,,,,,,,,,,,,,,,,,,,,
8135,TF-DFUCLL22LF,TF-DFUCLL22LF-24W3000LDMV-30K,104.3,104.3,,,,0,,3000K,,,,,,,,,,,,,,,,,,,,
8135,TF-DFUCLL22LF,TF-DFUCLL22LF-24W3000LDMV-35K,104.3,104.3,,,,0,"24 System Watts, 3000 Delivered Lumens",,,,,,,,,,,,,,,,,,,,,
8135,TF-DFUCLL22LF,TF-DFUCLL22LF-24W3000LDMV-35K,104.3,104.3,,,,0,,3500K,,,,,,,,,,,,,,,,,,,,
8135,TF-DFUCLL22LF,TF-DFUCLL22LF-24W3000LDMV-40K,104.3,104.3,,,,0,"24 System Watts, 3000 Delivered Lumens",,,,,,,,,,,,,,,,,,,,,
8135,TF-DFUCLL22LF,TF-DFUCLL22LF-24W3000LDMV-40K,104.3,104.3,,,,0,,4000K,,,,,,,,,,,,,,,,,,,,
8135,TF-DFUCLL22LF,TF-DFUCLL22LF-24W3000LDMV-50K,104.3,104.3,,,,0,"24 System Watts, 3000 Delivered Lumens",,,,,,,,,,,,,,,,,,,,,
8135,TF-DFUCLL22LF,TF-DFUCLL22LF-24W3000LDMV-50K,104.3,104.3,,,,0,,5000K,,,,,,,,,,,,,,,,,,,,
8135,TF-DFUCLL22LF,TF-DFUCLL22LF-28W3350LDMV-30K,105.72,105.72,,,,0,"28 System Watts, 3350 Delivered Lumens",,,,,,,,,,,,,,,,,,,,,
8135,TF-DFUCLL22LF,TF-DFUCLL22LF-28W3350LDMV-30K,105.72,105.72,,,,0,,3000K,,,,,,,,,,,,,,,,,,,,
8135,TF-DFUCLL22LF,TF-DFUCLL22LF-28W3350LDMV-35K,105.72,105.72,,,,0,"28 System Watts, 3350 Delivered Lumens",,,,,,,,,,,,,,,,,,,,,
8135,TF-DFUCLL22LF,TF-DFUCLL22LF-28W3350LDMV-35K,105.72,105.72,,,,0,,3500K,,,,,,,,,,,,,,,,,,,,
8135,TF-DFUCLL22LF,TF-DFUCLL22LF-28W3350LDMV-40K,105.72,105.72,,,,0,"28 System Watts, 3350 Delivered Lumens",,,,,,,,,,,,,,,,,,,,,
8135,TF-DFUCLL22LF,TF-DFUCLL22LF-28W3350LDMV-40K,105.72,105.72,,,,0,,4000K,,,,,,,,,,,,,,,,,,,,
8135,TF-DFUCLL22LF,TF-DFUCLL22LF-28W3350LDMV-50K,105.72,105.72,,,,0,"28 System Watts, 3350 Delivered Lumens",,,,,,,,,,,,,,,,,,,,,
8135,TF-DFUCLL22LF,TF-DFUCLL22LF-28W3350LDMV-50K,105.72,105.72,,,,0,,5000K,,,,,,,,,,,,,,,,,,,,
8135,TF-DFUCLL22LF,TF-DFUCLL22LF-35W4300LDMV-30K,108.6,108.6,,,,0,"35 System Watts, 4300 Delivered Lumens",,,,,,,,,,,,,,,,,,,,,
8135,TF-DFUCLL22LF,TF-DFUCLL22LF-35W4300LDMV-30K,108.6,108.6,,,,0,,3000K,,,,,,,,,,,,,,,,,,,,
8135,TF-DFUCLL22LF,TF-DFUCLL22LF-35W4300LDMV-35K,108.6,108.6,,,,0,"35 System Watts, 4300 Delivered Lumens",,,,,,,,,,,,,,,,,,,,,
8135,TF-DFUCLL22LF,TF-DFUCLL22LF-35W4300LDMV-35K,108.6,108.6,,,,0,,3500K,,,,,,,,,,,,,,,,,,,,
8135,TF-DFUCLL22LF,TF-DFUCLL22LF-35W4300LDMV-40K,108.6,108.6,,,,0,"35 System Watts, 4300 Delivered Lumens",,,,,,,,,,,,,,,,,,,,,
8135,TF-DFUCLL22LF,TF-DFUCLL22LF-35W4300LDMV-40K,108.6,108.6,,,,0,,4000K,,,,,,,,,,,,,,,,,,,,
8135,TF-DFUCLL22LF,TF-DFUCLL22LF-35W4300LDMV-50K,108.6,108.6,,,,0,"35 System Watts, 4300 Delivered Lumens",,,,,,,,,,,,,,,,,,,,,
8135,TF-DFUCLL22LF,TF-DFUCLL22LF-35W4300LDMV-50K,108.6,108.6,,,,0,,5000K,,,,,,,,,,,,,,,,,,,,
8139,TF-RSR48L,TF-RSR48L-T20W2200LDMV-30K,142.86,142.86,,,,0,,,,,,"20 Watts",,,,,,,,,,,,,,,,
8139,TF-RSR48L,TF-RSR48L-T20W2200LDMV-30K,142.86,142.86,,,,0,,3000K,,,,,,,,,,,,,,,,,,,,
8139,TF-RSR48L,TF-RSR48L-T20W2200LDMV-35K,142.86,142.86,,,,0,,,,,,"20 Watts",,,,,,,,,,,,,,,,
8139,TF-RSR48L,TF-RSR48L-T20W2200LDMV-35K,142.86,142.86,,,,0,,3500K,,,,,,,,,,,,,,,,,,,,
8139,TF-RSR48L,TF-RSR48L-T20W2200LDMV-40K,142.86,142.86,,,,0,,,,,,"20 Watts",,,,,,,,,,,,,,,,
8139,TF-RSR48L,TF-RSR48L-T20W2200LDMV-40K,142.86,142.86,,,,0,,4000K,,,,,,,,,,,,,,,,,,,,
8139,TF-RSR48L,TF-RSR48L-T20W2200LDMV-50K,142.86,142.86,,,,0,,,,,,"20 Watts",,,,,,,,,,,,,,,,
8139,TF-RSR48L,TF-RSR48L-T20W2200LDMV-50K,142.86,142.86,,,,0,,5000K,,,,,,,,,,,,,,,,,,,,
8139,TF-RSR48L,TF-RSR48L-T30W3500LDMV-30K,147.15,147.15,,,,0,,,,,,"30 Watts",,,,,,,,,,,,,,,,
8139,TF-RSR48L,TF-RSR48L-T30W3500LDMV-30K,147.15,147.15,,,,0,,3000K,,,,,,,,,,,,,,,,,,,,
8139,TF-RSR48L,TF-RSR48L-T30W3500LDMV-35K,147.15,147.15,,,,0,,,,,,"30 Watts",,,,,,,,,,,,,,,,
8139,TF-RSR48L,TF-RSR48L-T30W3500LDMV-35K,147.15,147.15,,,,0,,3500K,,,,,,,,,,,,,,,,,,,,
8139,TF-RSR48L,TF-RSR48L-T30W3500LDMV-40K,147.15,147.15,,,,0,,,,,,"30 Watts",,,,,,,,,,,,,,,,
8139,TF-RSR48L,TF-RSR48L-T30W3500LDMV-40K,147.15,147.15,,,,0,,4000K,,,,,,,,,,,,,,,,,,,,
8139,TF-RSR48L,TF-RSR48L-T30W3500LDMV-50K,147.15,147.15,,,,0,,,,,,"30 Watts",,,,,,,,,,,,,,,,
8139,TF-RSR48L,TF-RSR48L-T30W3500LDMV-50K,147.15,147.15,,,,0,,5000K,,,,,,,,,,,,,,,,,,,,
8139,TF-RSR48L,TF-RSR48L-T41W4300LDMV-30K,152.86,152.86,,,,0,,,,,,"41 Watts",,,,,,,,,,,,,,,,
8139,TF-RSR48L,TF-RSR48L-T41W4300LDMV-30K,152.86,152.86,,,,0,,3000K,,,,,,,,,,,,,,,,,,,,
8139,TF-RSR48L,TF-RSR48L-T41W4300LDMV-35K,152.86,152.86,,,,0,,,,,,"41 Watts",,,,,,,,,,,,,,,,
8139,TF-RSR48L,TF-RSR48L-T41W4300LDMV-35K,152.86,152.86,,,,0,,3500K,,,,,,,,,,,,,,,,,,,,
8139,TF-RSR48L,TF-RSR48L-T41W4300LDMV-40K,152.86,152.86,,,,0,,,,,,"41 Watts",,,,,,,,,,,,,,,,
8139,TF-RSR48L,TF-RSR48L-T41W4300LDMV-40K,152.86,152.86,,,,0,,4000K,,,,,,,,,,,,,,,,,,,,
8139,TF-RSR48L,TF-RSR48L-T41W4300LDMV-50K,152.86,152.86,,,,0,,,,,,"41 Watts",,,,,,,,,,,,,,,,
8139,TF-RSR48L,TF-RSR48L-T41W4300LDMV-50K,152.86,152.86,,,,0,,5000K,,,,,,,,,,,,,,,,,,,,
8139,TF-RSR48L,TF-RSR48L-T58W6700LDMV-30K,157.15,157.15,,,,0,,,,,,"58 Watts",,,,,,,,,,,,,,,,
8139,TF-RSR48L,TF-RSR48L-T58W6700LDMV-30K,157.15,157.15,,,,0,,3000K,,,,,,,,,,,,,,,,,,,,
8139,TF-RSR48L,TF-RSR48L-T58W6700LDMV-35K,157.15,157.15,,,,0,,,,,,"58 Watts",,,,,,,,,,,,,,,,
8139,TF-RSR48L,TF-RSR48L-T58W6700LDMV-35K,157.15,157.15,,,,0,,3500K,,,,,,,,,,,,,,,,,,,,
8139,TF-RSR48L,TF-RSR48L-T58W6700LDMV-40K,157.15,157.15,,,,0,,,,,,"58 Watts",,,,,,,,,,,,,,,,
8139,TF-RSR48L,TF-RSR48L-T58W6700LDMV-40K,157.15,157.15,,,,0,,4000K,,,,,,,,,,,,,,,,,,,,
8139,TF-RSR48L,TF-RSR48L-T58W6700LDMV-50K,157.15,157.15,,,,0,,,,,,"58 Watts",,,,,,,,,,,,,,,,
8139,TF-RSR48L,TF-RSR48L-T58W6700LDMV-50K,157.15,157.15,,,,0,,5000K,,,,,,,,,,,,,,,,,,,,
8140,TF-RSR96L,TF-RSR96L-T40W4400LDMV-30K,245.72,245.72,,,,0,,,,,,"40 Watts",,,,,,,,,,,,,,,,
8140,TF-RSR96L,TF-RSR96L-T40W4400LDMV-30K,245.72,245.72,,,,0,,3000K,,,,,,,,,,,,,,,,,,,,
8140,TF-RSR96L,TF-RSR96L-T40W4400LDMV-35K,245.72,245.72,,,,0,,,,,,"40 Watts",,,,,,,,,,,,,,,,
8140,TF-RSR96L,TF-RSR96L-T40W4400LDMV-35K,245.72,245.72,,,,0,,3500K,,,,,,,,,,,,,,,,,,,,
8140,TF-RSR96L,TF-RSR96L-T40W4400LDMV-40K,245.72,245.72,,,,0,,,,,,"40 Watts",,,,,,,,,,,,,,,,
8140,TF-RSR96L,TF-RSR96L-T40W4400LDMV-40K,245.72,245.72,,,,0,,4000K,,,,,,,,,,,,,,,,,,,,
8140,TF-RSR96L,TF-RSR96L-T40W4400LDMV-50K,245.72,245.72,,,,0,,,,,,"40 Watts",,,,,,,,,,,,,,,,
