product_id,parent_sku,sku,price,calculated_price,sale_price,retail_price,map_price,cost_price,"Wattage Options","Color Temperature (CCT)","Fixture Options","Beam Angle Options","Connector Type Options","Finish Options","Letter Color Options","Wattage & Lumen Options","Trimplate Options","Length & Wattage Options","Lens Options","Occupancy Sensor","Trim Options","Sensor Options","Battery Options","Size & Wattage Options","Size, Wattage & Lumen Options","Factory Installed Lamps","Mounting Kit","Wiring Options","Voltage Options","Control Options","Fixture Configuration","Mounting Options","Photo Cell","Wattage and Lumen Options","Square Trims Ring Options","Round Trim Ring Options","Square Trim Ring Options",Voltage,"Wattage / Lumen Options"
11233,EX-LHB-ECO-160W,EX-LHB-ECO-160W-30K,155.75,155.75,,,,0,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,
11233,EX-LHB-ECO-160W,EX-LHB-ECO-160W-30K,155.75,155.75,,,,0,,,,,,,,,,,,,,,,,,,,,120-277V,,,,,,,,,,
11233,EX-LHB-ECO-160W,EX-LHB-ECO-160W-30K-HV,212.9,212.9,,,,0,,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11233,EX-LHB-ECO-160W,EX-LHB-ECO-160W-30K-HV,212.9,212.9,,,,0,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,
11233,EX-LHB-ECO-160W,EX-LHB-ECO-160W-30K-HV,212.9,212.9,,,,0,,,,,,,,,,,,,,,,,,,,,347-480V,,,,,,,,,,
11233,EX-LHB-ECO-160W,EX-LHB-ECO-160W-40K-EM,282.9,282.9,,,,0,,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11233,EX-LHB-ECO-160W,EX-LHB-ECO-160W-40K-EM,282.9,282.9,,,,0,,,,,,,,,,,,,,,,,,,,,,"Emergency Backup",,,,,,,,,
11233,EX-LHB-ECO-160W,EX-LHB-ECO-160W-40K-EM,282.9,282.9,,,,0,,,,,,,,,,,,,,,,,,,,,120-277V,,,,,,,,,,
11233,EX-LHB-ECO-160W,EX-LHB-ECO-160W-40K-EM-HV,340,340,,,,0,,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11233,EX-LHB-ECO-160W,EX-LHB-ECO-160W-40K-EM-HV,340,340,,,,0,,,,,,,,,,,,,,,,,,,,,,"Emergency Backup",,,,,,,,,
11233,EX-LHB-ECO-160W,EX-LHB-ECO-160W-40K-EM-HV,340,340,,,,0,,,,,,,,,,,,,,,,,,,,,347-480V,,,,,,,,,,
11233,EX-LHB-ECO-160W,EX-LHB-ECO-160W-40K-OCC01,197.15,197.15,,,,0,,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11233,EX-LHB-ECO-160W,EX-LHB-ECO-160W-40K-OCC01,197.15,197.15,,,,0,,,,,,,,,,,,,,,,,,,,,,"On/Off Occupancy Sensor",,,,,,,,,
11233,EX-LHB-ECO-160W,EX-LHB-ECO-160W-40K-OCC01,197.15,197.15,,,,0,,,,,,,,,,,,,,,,,,,,,120-277V,,,,,,,,,,
11233,EX-LHB-ECO-160W,EX-LHB-ECO-160W-40K-OCC01-HV,254.3,254.3,,,,0,,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11233,EX-LHB-ECO-160W,EX-LHB-ECO-160W-40K-OCC01-HV,254.3,254.3,,,,0,,,,,,,,,,,,,,,,,,,,,,"On/Off Occupancy Sensor",,,,,,,,,
11233,EX-LHB-ECO-160W,EX-LHB-ECO-160W-40K-OCC01-HV,254.3,254.3,,,,0,,,,,,,,,,,,,,,,,,,,,347-480V,,,,,,,,,,
11233,EX-LHB-ECO-160W,EX-LHB-ECO-160W-40K-OCC02,211.45,211.45,,,,0,,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11233,EX-LHB-ECO-160W,EX-LHB-ECO-160W-40K-OCC02,211.45,211.45,,,,0,,,,,,,,,,,,,,,,,,,,,,"Bi-Level Occupancy Sensor",,,,,,,,,
11233,EX-LHB-ECO-160W,EX-LHB-ECO-160W-40K-OCC02,211.45,211.45,,,,0,,,,,,,,,,,,,,,,,,,,,120-277V,,,,,,,,,,
11233,EX-LHB-ECO-160W,EX-LHB-ECO-160W-40K-OCC02-HV,268.6,268.6,,,,0,,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11233,EX-LHB-ECO-160W,EX-LHB-ECO-160W-40K-OCC02-HV,268.6,268.6,,,,0,,,,,,,,,,,,,,,,,,,,,,"Bi-Level Occupancy Sensor",,,,,,,,,
11233,EX-LHB-ECO-160W,EX-LHB-ECO-160W-40K-OCC02-HV,268.6,268.6,,,,0,,,,,,,,,,,,,,,,,,,,,347-480V,,,,,,,,,,
11233,EX-LHB-ECO-160W,EX-LHB-ECO-160W-40K-FX6FTDIM,164.3,164.3,,,,0,,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11233,EX-LHB-ECO-160W,EX-LHB-ECO-160W-40K-FX6FTDIM,164.3,164.3,,,,0,,,,,,,,,,,,,,,,,,,,,,"6Ft. Flexible Dimming Conduit, 5 Wires",,,,,,,,,
11233,EX-LHB-ECO-160W,EX-LHB-ECO-160W-40K-FX6FTDIM,164.3,164.3,,,,0,,,,,,,,,,,,,,,,,,,,,120-277V,,,,,,,,,,
11233,EX-LHB-ECO-160W,EX-LHB-ECO-160W-40K-FX6FTDIM-HV,221.45,221.45,,,,0,,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11233,EX-LHB-ECO-160W,EX-LHB-ECO-160W-40K-FX6FTDIM-HV,221.45,221.45,,,,0,,,,,,,,,,,,,,,,,,,,,,"6Ft. Flexible Dimming Conduit, 5 Wires",,,,,,,,,
11233,EX-LHB-ECO-160W,EX-LHB-ECO-160W-40K-FX6FTDIM-HV,221.45,221.45,,,,0,,,,,,,,,,,,,,,,,,,,,347-480V,,,,,,,,,,
11233,EX-LHB-ECO-160W,EX-LHB-ECO-160W-40K,155.75,155.75,,,,0,,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11233,EX-LHB-ECO-160W,EX-LHB-ECO-160W-40K,155.75,155.75,,,,0,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,
11233,EX-LHB-ECO-160W,EX-LHB-ECO-160W-40K,155.75,155.75,,,,0,,,,,,,,,,,,,,,,,,,,,120-277V,,,,,,,,,,
11233,EX-LHB-ECO-160W,EX-LHB-ECO-160W-40K-HV,212.9,212.9,,,,0,,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11233,EX-LHB-ECO-160W,EX-LHB-ECO-160W-40K-HV,212.9,212.9,,,,0,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,
11233,EX-LHB-ECO-160W,EX-LHB-ECO-160W-40K-HV,212.9,212.9,,,,0,,,,,,,,,,,,,,,,,,,,,347-480V,,,,,,,,,,
11233,EX-LHB-ECO-160W,EX-LHB-ECO-160W-50K-EM,282.9,282.9,,,,0,,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11233,EX-LHB-ECO-160W,EX-LHB-ECO-160W-50K-EM,282.9,282.9,,,,0,,,,,,,,,,,,,,,,,,,,,,"Emergency Backup",,,,,,,,,
11233,EX-LHB-ECO-160W,EX-LHB-ECO-160W-50K-EM,282.9,282.9,,,,0,,,,,,,,,,,,,,,,,,,,,120-277V,,,,,,,,,,
11233,EX-LHB-ECO-160W,EX-LHB-ECO-160W-50K-EM-HV,340,340,,,,0,,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11233,EX-LHB-ECO-160W,EX-LHB-ECO-160W-50K-EM-HV,340,340,,,,0,,,,,,,,,,,,,,,,,,,,,,"Emergency Backup",,,,,,,,,
11233,EX-LHB-ECO-160W,EX-LHB-ECO-160W-50K-EM-HV,340,340,,,,0,,,,,,,,,,,,,,,,,,,,,347-480V,,,,,,,,,,
11233,EX-LHB-ECO-160W,EX-LHB-ECO-160W-50K-OCC01,197.15,197.15,,,,0,,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11233,EX-LHB-ECO-160W,EX-LHB-ECO-160W-50K-OCC01,197.15,197.15,,,,0,,,,,,,,,,,,,,,,,,,,,,"On/Off Occupancy Sensor",,,,,,,,,
11233,EX-LHB-ECO-160W,EX-LHB-ECO-160W-50K-OCC01,197.15,197.15,,,,0,,,,,,,,,,,,,,,,,,,,,120-277V,,,,,,,,,,
11233,EX-LHB-ECO-160W,EX-LHB-ECO-160W-50K-OCC01-HV,254.3,254.3,,,,0,,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11233,EX-LHB-ECO-160W,EX-LHB-ECO-160W-50K-OCC01-HV,254.3,254.3,,,,0,,,,,,,,,,,,,,,,,,,,,,"On/Off Occupancy Sensor",,,,,,,,,
11233,EX-LHB-ECO-160W,EX-LHB-ECO-160W-50K-OCC01-HV,254.3,254.3,,,,0,,,,,,,,,,,,,,,,,,,,,347-480V,,,,,,,,,,
11233,EX-LHB-ECO-160W,EX-LHB-ECO-160W-50K-OCC02,211.45,211.45,,,,0,,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11233,EX-LHB-ECO-160W,EX-LHB-ECO-160W-50K-OCC02,211.45,211.45,,,,0,,,,,,,,,,,,,,,,,,,,,,"Bi-Level Occupancy Sensor",,,,,,,,,
11233,EX-LHB-ECO-160W,EX-LHB-ECO-160W-50K-OCC02,211.45,211.45,,,,0,,,,,,,,,,,,,,,,,,,,,120-277V,,,,,,,,,,
11233,EX-LHB-ECO-160W,EX-LHB-ECO-160W-50K-OCC02-HV,268.6,268.6,,,,0,,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11233,EX-LHB-ECO-160W,EX-LHB-ECO-160W-50K-OCC02-HV,268.6,268.6,,,,0,,,,,,,,,,,,,,,,,,,,,,"Bi-Level Occupancy Sensor",,,,,,,,,
11233,EX-LHB-ECO-160W,EX-LHB-ECO-160W-50K-OCC02-HV,268.6,268.6,,,,0,,,,,,,,,,,,,,,,,,,,,347-480V,,,,,,,,,,
11233,EX-LHB-ECO-160W,EX-LHB-ECO-160W-50K-FX6FTDIM,164.3,164.3,,,,0,,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11233,EX-LHB-ECO-160W,EX-LHB-ECO-160W-50K-FX6FTDIM,164.3,164.3,,,,0,,,,,,,,,,,,,,,,,,,,,,"6Ft. Flexible Dimming Conduit, 5 Wires",,,,,,,,,
11233,EX-LHB-ECO-160W,EX-LHB-ECO-160W-50K-FX6FTDIM,164.3,164.3,,,,0,,,,,,,,,,,,,,,,,,,,,120-277V,,,,,,,,,,
11233,EX-LHB-ECO-160W,EX-LHB-ECO-160W-50K-FX6FTDIM-HV,221.45,221.45,,,,0,,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11233,EX-LHB-ECO-160W,EX-LHB-ECO-160W-50K-FX6FTDIM-HV,221.45,221.45,,,,0,,,,,,,,,,,,,,,,,,,,,,"6Ft. Flexible Dimming Conduit, 5 Wires",,,,,,,,,
11233,EX-LHB-ECO-160W,EX-LHB-ECO-160W-50K-FX6FTDIM-HV,221.45,221.45,,,,0,,,,,,,,,,,,,,,,,,,,,347-480V,,,,,,,,,,
11233,EX-LHB-ECO-160W,EX-LHB-ECO-160W-50K,155.75,155.75,,,,0,,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11233,EX-LHB-ECO-160W,EX-LHB-ECO-160W-50K,155.75,155.75,,,,0,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,
11233,EX-LHB-ECO-160W,EX-LHB-ECO-160W-50K,155.75,155.75,,,,0,,,,,,,,,,,,,,,,,,,,,120-277V,,,,,,,,,,
11233,EX-LHB-ECO-160W,EX-LHB-ECO-160W-50K-HV,212.9,212.9,,,,0,,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11233,EX-LHB-ECO-160W,EX-LHB-ECO-160W-50K-HV,212.9,212.9,,,,0,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,
11233,EX-LHB-ECO-160W,EX-LHB-ECO-160W-50K-HV,212.9,212.9,,,,0,,,,,,,,,,,,,,,,,,,,,347-480V,,,,,,,,,,
11234,EX-PTL-300W,EX-PTL-300W-PCN-BK,727.15,727.15,,,,0,,,,,,,,,,,,,,,,,,,,,,"NEMA Photocell",,,,,,,,,
11234,EX-PTL-300W,EX-PTL-300W-PCN-BK,727.15,727.15,,,,0,,,,,,Black,,,,,,,,,,,,,,,,,,,,,,,,,
11234,EX-PTL-300W,EX-PTL-300W-PCN-BK,727.15,727.15,,,,0,,,,,,,,,,,,,,,,,,,,,120-277VAC,,,,,,,,,,
11234,EX-PTL-300W,EX-PTL-300W-PCN-BK-HV,784.3,784.3,,,,0,,,,,,,,,,,,,,,,,,,,,,"NEMA Photocell",,,,,,,,,
11234,EX-PTL-300W,EX-PTL-300W-PCN-BK-HV,784.3,784.3,,,,0,,,,,,Black,,,,,,,,,,,,,,,,,,,,,,,,,
11234,EX-PTL-300W,EX-PTL-300W-PCN-BK-HV,784.3,784.3,,,,0,,,,,,,,,,,,,,,,,,,,,347-480VAC,,,,,,,,,,
11234,EX-PTL-300W,EX-PTL-300W-PCN-WH,727.15,727.15,,,,0,,,,,,,,,,,,,,,,,,,,,,"NEMA Photocell",,,,,,,,,
11234,EX-PTL-300W,EX-PTL-300W-PCN-WH,727.15,727.15,,,,0,,,,,,White,,,,,,,,,,,,,,,,,,,,,,,,,
11234,EX-PTL-300W,EX-PTL-300W-PCN-WH,727.15,727.15,,,,0,,,,,,,,,,,,,,,,,,,,,120-277VAC,,,,,,,,,,
11234,EX-PTL-300W,EX-PTL-300W-PCN-WH-HV,784.3,784.3,,,,0,,,,,,,,,,,,,,,,,,,,,,"NEMA Photocell",,,,,,,,,
11234,EX-PTL-300W,EX-PTL-300W-PCN-WH-HV,784.3,784.3,,,,0,,,,,,White,,,,,,,,,,,,,,,,,,,,,,,,,
11234,EX-PTL-300W,EX-PTL-300W-PCN-WH-HV,784.3,784.3,,,,0,,,,,,,,,,,,,,,,,,,,,347-480VAC,,,,,,,,,,
11234,EX-PTL-300W,EX-PTL-300W-PCN-GR,727.15,727.15,,,,0,,,,,,,,,,,,,,,,,,,,,,"NEMA Photocell",,,,,,,,,
11234,EX-PTL-300W,EX-PTL-300W-PCN-GR,727.15,727.15,,,,0,,,,,,Gray,,,,,,,,,,,,,,,,,,,,,,,,,
11234,EX-PTL-300W,EX-PTL-300W-PCN-GR,727.15,727.15,,,,0,,,,,,,,,,,,,,,,,,,,,120-277VAC,,,,,,,,,,
11234,EX-PTL-300W,EX-PTL-300W-PCN-GR-HV,784.3,784.3,,,,0,,,,,,,,,,,,,,,,,,,,,,"NEMA Photocell",,,,,,,,,
11234,EX-PTL-300W,EX-PTL-300W-PCN-GR-HV,784.3,784.3,,,,0,,,,,,Gray,,,,,,,,,,,,,,,,,,,,,,,,,
11234,EX-PTL-300W,EX-PTL-300W-PCN-GR-HV,784.3,784.3,,,,0,,,,,,,,,,,,,,,,,,,,,347-480VAC,,,,,,,,,,
11234,EX-PTL-300W,EX-PTL-300W-BK,698.6,698.6,,,,0,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,
11234,EX-PTL-300W,EX-PTL-300W-BK,698.6,698.6,,,,0,,,,,,Black,,,,,,,,,,,,,,,,,,,,,,,,,
11234,EX-PTL-300W,EX-PTL-300W-BK,698.6,698.6,,,,0,,,,,,,,,,,,,,,,,,,,,120-277VAC,,,,,,,,,,
11234,EX-PTL-300W,EX-PTL-300W-BK-HV,755.75,755.75,,,,0,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,
11234,EX-PTL-300W,EX-PTL-300W-BK-HV,755.75,755.75,,,,0,,,,,,Black,,,,,,,,,,,,,,,,,,,,,,,,,
11234,EX-PTL-300W,EX-PTL-300W-BK-HV,755.75,755.75,,,,0,,,,,,,,,,,,,,,,,,,,,347-480VAC,,,,,,,,,,
11234,EX-PTL-300W,EX-PTL-300W-WH,698.6,698.6,,,,0,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,
11234,EX-PTL-300W,EX-PTL-300W-WH,698.6,698.6,,,,0,,,,,,White,,,,,,,,,,,,,,,,,,,,,,,,,
11234,EX-PTL-300W,EX-PTL-300W-WH,698.6,698.6,,,,0,,,,,,,,,,,,,,,,,,,,,120-277VAC,,,,,,,,,,
11234,EX-PTL-300W,EX-PTL-300W-WH-HV,755.75,755.75,,,,0,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,
11234,EX-PTL-300W,EX-PTL-300W-WH-HV,755.75,755.75,,,,0,,,,,,White,,,,,,,,,,,,,,,,,,,,,,,,,
11234,EX-PTL-300W,EX-PTL-300W-WH-HV,755.75,755.75,,,,0,,,,,,,,,,,,,,,,,,,,,347-480VAC,,,,,,,,,,
11234,EX-PTL-300W,EX-PTL-300W-GR,698.6,698.6,,,,0,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,
11234,EX-PTL-300W,EX-PTL-300W-GR,698.6,698.6,,,,0,,,,,,Gray,,,,,,,,,,,,,,,,,,,,,,,,,
11234,EX-PTL-300W,EX-PTL-300W-GR,698.6,698.6,,,,0,,,,,,,,,,,,,,,,,,,,,120-277VAC,,,,,,,,,,
11234,EX-PTL-300W,EX-PTL-300W-GR-HV,755.75,755.75,,,,0,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,
11234,EX-PTL-300W,EX-PTL-300W-GR-HV,755.75,755.75,,,,0,,,,,,Gray,,,,,,,,,,,,,,,,,,,,,,,,,
11234,EX-PTL-300W,EX-PTL-300W-GR-HV,755.75,755.75,,,,0,,,,,,,,,,,,,,,,,,,,,347-480VAC,,,,,,,,,,
11235,EX-FL-50W,EX-FL-50W-30K-PCB,101.45,101.45,,,,0,,,,,,,,,,,,,,,,,,,,,,"Button Style Photocell",,,,,,,,,
11235,EX-FL-50W,EX-FL-50W-30K-PCB,101.45,101.45,,,,0,,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11235,EX-FL-50W,EX-FL-50W-30K-PCB,101.45,101.45,,,,0,,,,,,,,,,,,,,,,,,,,,120-277VAC,,,,,,,,,,
11235,EX-FL-50W,EX-FL-50W-30K-PCB-HV,158.6,158.6,,,,0,,,,,,,,,,,,,,,,,,,,,,"Button Style Photocell",,,,,,,,,
11235,EX-FL-50W,EX-FL-50W-30K-PCB-HV,158.6,158.6,,,,0,,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11235,EX-FL-50W,EX-FL-50W-30K-PCB-HV,158.6,158.6,,,,0,,,,,,,,,,,,,,,,,,,,,347-480VAC,,,,,,,,,,
11235,EX-FL-50W,EX-FL-50W-40K-PCB,101.45,101.45,,,,0,,,,,,,,,,,,,,,,,,,,,,"Button Style Photocell",,,,,,,,,
11235,EX-FL-50W,EX-FL-50W-40K-PCB,101.45,101.45,,,,0,,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11235,EX-FL-50W,EX-FL-50W-40K-PCB,101.45,101.45,,,,0,,,,,,,,,,,,,,,,,,,,,120-277VAC,,,,,,,,,,
11235,EX-FL-50W,EX-FL-50W-40K-PCB-HV,158.6,158.6,,,,0,,,,,,,,,,,,,,,,,,,,,,"Button Style Photocell",,,,,,,,,
11235,EX-FL-50W,EX-FL-50W-40K-PCB-HV,158.6,158.6,,,,0,,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11235,EX-FL-50W,EX-FL-50W-40K-PCB-HV,158.6,158.6,,,,0,,,,,,,,,,,,,,,,,,,,,347-480VAC,,,,,,,,,,
11235,EX-FL-50W,EX-FL-50W-50K-PCB,101.45,101.45,,,,0,,,,,,,,,,,,,,,,,,,,,,"Button Style Photocell",,,,,,,,,
11235,EX-FL-50W,EX-FL-50W-50K-PCB,101.45,101.45,,,,0,,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11235,EX-FL-50W,EX-FL-50W-50K-PCB,101.45,101.45,,,,0,,,,,,,,,,,,,,,,,,,,,120-277VAC,,,,,,,,,,
11235,EX-FL-50W,EX-FL-50W-50K-PCB-HV,158.6,158.6,,,,0,,,,,,,,,,,,,,,,,,,,,,"Button Style Photocell",,,,,,,,,
11235,EX-FL-50W,EX-FL-50W-50K-PCB-HV,158.6,158.6,,,,0,,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11235,EX-FL-50W,EX-FL-50W-50K-PCB-HV,158.6,158.6,,,,0,,,,,,,,,,,,,,,,,,,,,347-480VAC,,,,,,,,,,
11235,EX-FL-50W,EX-FL-50W-30K,84.3,84.3,,,,0,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,
11235,EX-FL-50W,EX-FL-50W-30K,84.3,84.3,,,,0,,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11235,EX-FL-50W,EX-FL-50W-30K,84.3,84.3,,,,0,,,,,,,,,,,,,,,,,,,,,120-277VAC,,,,,,,,,,
11235,EX-FL-50W,EX-FL-50W-30K-HV,141.45,141.45,,,,0,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,
11235,EX-FL-50W,EX-FL-50W-30K-HV,141.45,141.45,,,,0,,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11235,EX-FL-50W,EX-FL-50W-30K-HV,141.45,141.45,,,,0,,,,,,,,,,,,,,,,,,,,,347-480VAC,,,,,,,,,,
11235,EX-FL-50W,EX-FL-50W-40K,84.3,84.3,,,,0,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,
11235,EX-FL-50W,EX-FL-50W-40K,84.3,84.3,,,,0,,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11235,EX-FL-50W,EX-FL-50W-40K,84.3,84.3,,,,0,,,,,,,,,,,,,,,,,,,,,120-277VAC,,,,,,,,,,
11235,EX-FL-50W,EX-FL-50W-40K-HV,141.45,141.45,,,,0,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,
11235,EX-FL-50W,EX-FL-50W-40K-HV,141.45,141.45,,,,0,,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11235,EX-FL-50W,EX-FL-50W-40K-HV,141.45,141.45,,,,0,,,,,,,,,,,,,,,,,,,,,347-480VAC,,,,,,,,,,
11235,EX-FL-50W,EX-FL-50W-50K,84.3,84.3,,,,0,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,
11235,EX-FL-50W,EX-FL-50W-50K,84.3,84.3,,,,0,,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11235,EX-FL-50W,EX-FL-50W-50K,84.3,84.3,,,,0,,,,,,,,,,,,,,,,,,,,,120-277VAC,,,,,,,,,,
11235,EX-FL-50W,EX-FL-50W-50K-HV,141.45,141.45,,,,0,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,
11235,EX-FL-50W,EX-FL-50W-50K-HV,141.45,141.45,,,,0,,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11235,EX-FL-50W,EX-FL-50W-50K-HV,141.45,141.45,,,,0,,,,,,,,,,,,,,,,,,,,,347-480VAC,,,,,,,,,,
11236,EX-FLL-200W,EX-FLL-200W-30K-PCB,315.75,315.75,,,,0,,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11236,EX-FLL-200W,EX-FLL-200W-30K-PCB,315.75,315.75,,,,0,,,,,,,,,,,,,,,,,,,,,,"Button Style Photocell",,,,,,,,,
11236,EX-FLL-200W,EX-FLL-200W-30K-PCB,315.75,315.75,,,,0,,,,,,,,,,,,,,,,,,,,,120-277VAC,,,,,,,,,,
11236,EX-FLL-200W,EX-FLL-200W-30K-PCB-HV,372.9,372.9,,,,0,,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11236,EX-FLL-200W,EX-FLL-200W-30K-PCB-HV,372.9,372.9,,,,0,,,,,,,,,,,,,,,,,,,,,,"Button Style Photocell",,,,,,,,,
11236,EX-FLL-200W,EX-FLL-200W-30K-PCB-HV,372.9,372.9,,,,0,,,,,,,,,,,,,,,,,,,,,347-480VAC,,,,,,,,,,
11236,EX-FLL-200W,EX-FLL-200W-30K-PCN,327.15,327.15,,,,0,,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11236,EX-FLL-200W,EX-FLL-200W-30K-PCN,327.15,327.15,,,,0,,,,,,,,,,,,,,,,,,,,,,"NEMA Photocell",,,,,,,,,
11236,EX-FLL-200W,EX-FLL-200W-30K-PCN,327.15,327.15,,,,0,,,,,,,,,,,,,,,,,,,,,120-277VAC,,,,,,,,,,
11236,EX-FLL-200W,EX-FLL-200W-30K-PCN-HV,384.3,384.3,,,,0,,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11236,EX-FLL-200W,EX-FLL-200W-30K-PCN-HV,384.3,384.3,,,,0,,,,,,,,,,,,,,,,,,,,,,"NEMA Photocell",,,,,,,,,
11236,EX-FLL-200W,EX-FLL-200W-30K-PCN-HV,384.3,384.3,,,,0,,,,,,,,,,,,,,,,,,,,,347-480VAC,,,,,,,,,,
11236,EX-FLL-200W,EX-FLL-200W-40K-PCB,315.75,315.75,,,,0,,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11236,EX-FLL-200W,EX-FLL-200W-40K-PCB,315.75,315.75,,,,0,,,,,,,,,,,,,,,,,,,,,,"Button Style Photocell",,,,,,,,,
11236,EX-FLL-200W,EX-FLL-200W-40K-PCB,315.75,315.75,,,,0,,,,,,,,,,,,,,,,,,,,,120-277VAC,,,,,,,,,,
11236,EX-FLL-200W,EX-FLL-200W-40K-PCB-HV,372.9,372.9,,,,0,,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11236,EX-FLL-200W,EX-FLL-200W-40K-PCB-HV,372.9,372.9,,,,0,,,,,,,,,,,,,,,,,,,,,,"Button Style Photocell",,,,,,,,,
11236,EX-FLL-200W,EX-FLL-200W-40K-PCB-HV,372.9,372.9,,,,0,,,,,,,,,,,,,,,,,,,,,347-480VAC,,,,,,,,,,
11236,EX-FLL-200W,EX-FLL-200W-40K-PCN,327.15,327.15,,,,0,,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11236,EX-FLL-200W,EX-FLL-200W-40K-PCN,327.15,327.15,,,,0,,,,,,,,,,,,,,,,,,,,,,"NEMA Photocell",,,,,,,,,
11236,EX-FLL-200W,EX-FLL-200W-40K-PCN,327.15,327.15,,,,0,,,,,,,,,,,,,,,,,,,,,120-277VAC,,,,,,,,,,
11236,EX-FLL-200W,EX-FLL-200W-40K-PCN-HV,384.3,384.3,,,,0,,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11236,EX-FLL-200W,EX-FLL-200W-40K-PCN-HV,384.3,384.3,,,,0,,,,,,,,,,,,,,,,,,,,,,"NEMA Photocell",,,,,,,,,
11236,EX-FLL-200W,EX-FLL-200W-40K-PCN-HV,384.3,384.3,,,,0,,,,,,,,,,,,,,,,,,,,,347-480VAC,,,,,,,,,,
11236,EX-FLL-200W,EX-FLL-200W-50K-PCB,315.75,315.75,,,,0,,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11236,EX-FLL-200W,EX-FLL-200W-50K-PCB,315.75,315.75,,,,0,,,,,,,,,,,,,,,,,,,,,,"Button Style Photocell",,,,,,,,,
11236,EX-FLL-200W,EX-FLL-200W-50K-PCB,315.75,315.75,,,,0,,,,,,,,,,,,,,,,,,,,,120-277VAC,,,,,,,,,,
11236,EX-FLL-200W,EX-FLL-200W-50K-PCB-HV,372.9,372.9,,,,0,,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
