product_id,parent_sku,sku,price,calculated_price,sale_price,retail_price,map_price,cost_price,"Color Temperature (CCT)","Beam Angle Options","Finish Options","Wiring Options","Wattage Options","Wattage & Lumen Options","Distribution Options","Voltage Options","Lamp Count Options","Lamp Type Options","Trim Type Options",Options,"Lamp / Ballast Options","Lamp & Ballast Options","Fixture Options","Length / Wattage Options",Lumens,"Housing Color Options","Fixture Size","Fixture Size Options","Mounting Options","Fixture Wattage","Fixture Wattage Options","Letter Color Options","Housing Options","Lamp/Wattage Options","Wattag & Lumen","Photo Cell Options","Photocell Options","Wattage Up / Down Options","Wattage Up/Down Options","Size & Wattage Options","Wattage  Options","Wattage & Optics/Beams Options","Lens Options","Optics Options","Wattage Optics/Beams Options","Wattage & Optics Options","Height Options","Length Options","Length & Wattage Options"
8990,ILP-C4--2T8,ILP-C4--2T8-PSH-BRP,171.45,171.45,,,,0,,,,,,,,"Program Start, High Ballast Factor",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8990,ILP-C4--2T8,ILP-C4--2T8-PSH-BRP,171.45,171.45,,,,0,,,"Bronze Painted",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8994,ILP-C4-1T8,ILP-C4-1T8-ISN-WHP,171.45,171.45,,,,0,,,,,,,,"Instant Start, Normal Ballast Factor",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8994,ILP-C4-1T8,ILP-C4-1T8-ISN-WHP,171.45,171.45,,,,0,,,"White Painted",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8994,ILP-C4-1T8,ILP-C4-1T8-ISN-BRP,171.45,171.45,,,,0,,,,,,,,"Instant Start, Normal Ballast Factor",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8994,ILP-C4-1T8,ILP-C4-1T8-ISN-BRP,171.45,171.45,,,,0,,,"Bronze Painted",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8994,ILP-C4-1T8,ILP-C4-1T8-ISL-WHP,172.86,172.86,,,,0,,,,,,,,"Instant Start, Low Ballast Factor",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8994,ILP-C4-1T8,ILP-C4-1T8-ISL-WHP,172.86,172.86,,,,0,,,"White Painted",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8994,ILP-C4-1T8,ILP-C4-1T8-ISL-BRP,172.86,172.86,,,,0,,,,,,,,"Instant Start, Low Ballast Factor",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8994,ILP-C4-1T8,ILP-C4-1T8-ISL-BRP,172.86,172.86,,,,0,,,"Bronze Painted",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8994,ILP-C4-1T8,ILP-C4-1T8-ISH-WHP,181.45,181.45,,,,0,,,,,,,,"Instant Start, High Ballast Factor",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8994,ILP-C4-1T8,ILP-C4-1T8-ISH-WHP,181.45,181.45,,,,0,,,"White Painted",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8994,ILP-C4-1T8,ILP-C4-1T8-ISH-BRP,181.45,181.45,,,,0,,,,,,,,"Instant Start, High Ballast Factor",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8994,ILP-C4-1T8,ILP-C4-1T8-ISH-BRP,181.45,181.45,,,,0,,,"Bronze Painted",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8994,ILP-C4-1T8,ILP-C4-1T8-PSL-WHP,187.15,187.15,,,,0,,,,,,,,"Program Start, Low Ballast Factor",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8994,ILP-C4-1T8,ILP-C4-1T8-PSL-WHP,187.15,187.15,,,,0,,,"White Painted",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8994,ILP-C4-1T8,ILP-C4-1T8-PSL-BRP,187.15,187.15,,,,0,,,,,,,,"Program Start, Low Ballast Factor",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8994,ILP-C4-1T8,ILP-C4-1T8-PSL-BRP,187.15,187.15,,,,0,,,"Bronze Painted",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8994,ILP-C4-1T8,ILP-C4-1T8-PSN-WHP,187.15,187.15,,,,0,,,,,,,,"Program Start, Normal Ballast Factor",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8994,ILP-C4-1T8,ILP-C4-1T8-PSN-WHP,187.15,187.15,,,,0,,,"White Painted",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8994,ILP-C4-1T8,ILP-C4-1T8-PSN-BRP,187.15,187.15,,,,0,,,,,,,,"Program Start, Normal Ballast Factor",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8994,ILP-C4-1T8,ILP-C4-1T8-PSN-BRP,187.15,187.15,,,,0,,,"Bronze Painted",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8994,ILP-C4-1T8,ILP-C4-1T8-PSH-WHP,198.6,198.6,,,,0,,,,,,,,"Program Start, High Ballast Factor",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8994,ILP-C4-1T8,ILP-C4-1T8-PSH-WHP,198.6,198.6,,,,0,,,"White Painted",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8994,ILP-C4-1T8,ILP-C4-1T8-PSH-BRP,198.6,198.6,,,,0,,,,,,,,"Program Start, High Ballast Factor",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8994,ILP-C4-1T8,ILP-C4-1T8-PSH-BRP,198.6,198.6,,,,0,,,"Bronze Painted",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8997,ILP-C2--2T8,ILP-C2--2T8-ISN-WHP,134.3,134.3,,,,0,,,,,,,,"Instant Start, Normal Ballast Factor",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8997,ILP-C2--2T8,ILP-C2--2T8-ISN-WHP,134.3,134.3,,,,0,,,"White Painted",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8997,ILP-C2--2T8,ILP-C2--2T8-ISN-BRP,134.3,134.3,,,,0,,,,,,,,"Instant Start, Normal Ballast Factor",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8997,ILP-C2--2T8,ILP-C2--2T8-ISN-BRP,134.3,134.3,,,,0,,,"Bronze Painted",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8997,ILP-C2--2T8,ILP-C2--2T8-ISL-WHP,137.15,137.15,,,,0,,,,,,,,"Instant Start, Low Ballast Factor",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8997,ILP-C2--2T8,ILP-C2--2T8-ISL-WHP,137.15,137.15,,,,0,,,"White Painted",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8997,ILP-C2--2T8,ILP-C2--2T8-ISL-BRP,137.15,137.15,,,,0,,,,,,,,"Instant Start, Low Ballast Factor",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8997,ILP-C2--2T8,ILP-C2--2T8-ISL-BRP,137.15,137.15,,,,0,,,"Bronze Painted",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8997,ILP-C2--2T8,ILP-C2--2T8-ISH-WHP,144.3,144.3,,,,0,,,,,,,,"Instant Start, High Ballast Factor",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8997,ILP-C2--2T8,ILP-C2--2T8-ISH-WHP,144.3,144.3,,,,0,,,"White Painted",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8997,ILP-C2--2T8,ILP-C2--2T8-ISH-BRP,144.3,144.3,,,,0,,,,,,,,"Instant Start, High Ballast Factor",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8997,ILP-C2--2T8,ILP-C2--2T8-ISH-BRP,144.3,144.3,,,,0,,,"Bronze Painted",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8997,ILP-C2--2T8,ILP-C2--2T8-PSL-WHP,147.15,147.15,,,,0,,,,,,,,"Program Start, Low Ballast Factor",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8997,ILP-C2--2T8,ILP-C2--2T8-PSL-WHP,147.15,147.15,,,,0,,,"White Painted",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8997,ILP-C2--2T8,ILP-C2--2T8-PSL-BRP,147.15,147.15,,,,0,,,,,,,,"Program Start, Low Ballast Factor",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8997,ILP-C2--2T8,ILP-C2--2T8-PSL-BRP,147.15,147.15,,,,0,,,"Bronze Painted",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8997,ILP-C2--2T8,ILP-C2--2T8-PSN-WHP,147.15,147.15,,,,0,,,,,,,,"Program Start, Normal Ballast Factor",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8997,ILP-C2--2T8,ILP-C2--2T8-PSN-WHP,147.15,147.15,,,,0,,,"White Painted",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8997,ILP-C2--2T8,ILP-C2--2T8-PSN-BRP,147.15,147.15,,,,0,,,,,,,,"Program Start, Normal Ballast Factor",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8997,ILP-C2--2T8,ILP-C2--2T8-PSN-BRP,147.15,147.15,,,,0,,,"Bronze Painted",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8997,ILP-C2--2T8,ILP-C2--2T8-PSH-WHP,161.43,161.43,,,,0,,,,,,,,"Program Start, High Ballast Factor",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8997,ILP-C2--2T8,ILP-C2--2T8-PSH-WHP,161.43,161.43,,,,0,,,"White Painted",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8997,ILP-C2--2T8,ILP-C2--2T8-PSH-BRP,161.43,161.43,,,,0,,,,,,,,"Program Start, High Ballast Factor",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8997,ILP-C2--2T8,ILP-C2--2T8-PSH-BRP,161.43,161.43,,,,0,,,"Bronze Painted",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8999,HL-MLCWP,HL-MLCWP-5033-MV,185.6,185.6,,,,0,,,,,,"33 Watts / 2,350 Lumens",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8999,HL-MLCWP,HL-MLCWP-5046-MV,202.35,202.35,,,,0,,,,,,"46 Watts / 3,460 Lumens",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9004,TF-22C2M20BL11X1LI15W,TF-22C2M20BL11X1LI15W-30,44.3,44.3,,,,0,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9004,TF-22C2M20BL11X1LI15W,TF-22C2M20BL11X1LI15W-35,44.3,44.3,,,,0,3500K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9004,TF-22C2M20BL11X1LI15W,TF-22C2M20BL11X1LI15W-40,44.3,44.3,,,,0,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9005,ILP-CL4-2T8,ILP-CL4-2T8-HS60-WHP,138.6,138.6,,,,0,,,,,,,,"2T8 GE 1.15 / .71 Step Dim",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9005,ILP-CL4-2T8,ILP-CL4-2T8-HS60-WHP,138.6,138.6,,,,0,,,"White Painted",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9005,ILP-CL4-2T8,ILP-CL4-2T8-HS60-BRP,138.6,138.6,,,,0,,,,,,,,"2T8 GE 1.15 / .71 Step Dim",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9005,ILP-CL4-2T8,ILP-CL4-2T8-HS60-BRP,138.6,138.6,,,,0,,,"Bronze Painted",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9005,ILP-CL4-2T8,ILP-CL4-2T8-NS50-WHP,147.15,147.15,,,,0,,,,,,,,"2T8 ULT .87 / .34 Step Dim",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9005,ILP-CL4-2T8,ILP-CL4-2T8-NS50-WHP,147.15,147.15,,,,0,,,"White Painted",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9005,ILP-CL4-2T8,ILP-CL4-2T8-NS50-BRP,147.15,147.15,,,,0,,,,,,,,"2T8 ULT .87 / .34 Step Dim",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9005,ILP-CL4-2T8,ILP-CL4-2T8-NS50-BRP,147.15,147.15,,,,0,,,"Bronze Painted",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9005,ILP-CL4-2T8,ILP-CL4-2T8-DIM-WHP,177.15,177.15,,,,0,,,,,,,,"2T8 / User Selectable Dimming",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9005,ILP-CL4-2T8,ILP-CL4-2T8-DIM-WHP,177.15,177.15,,,,0,,,"White Painted",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9005,ILP-CL4-2T8,ILP-CL4-2T8-DIM-BRP,177.15,177.15,,,,0,,,,,,,,"2T8 / User Selectable Dimming",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9005,ILP-CL4-2T8,ILP-CL4-2T8-DIM-BRP,177.15,177.15,,,,0,,,"Bronze Painted",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9006,TF-22C2W10BL11X1LI15W,TF-22C2W10BL11X1LI15W-30,41.45,41.45,,,,0,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9006,TF-22C2W10BL11X1LI15W,TF-22C2W10BL11X1LI15W-35,41.45,41.45,,,,0,3500K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9006,TF-22C2W10BL11X1LI15W,TF-22C2W10BL11X1LI15W-40,41.45,41.45,,,,0,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9007,TF-22C3M20BL11X1LI15W,TF-22C3M20BL11X1LI15W-30,58.6,58.6,,,,0,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9007,TF-22C3M20BL11X1LI15W,TF-22C3M20BL11X1LI15W-35,58.6,58.6,,,,0,3500K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9007,TF-22C3M20BL11X1LI15W,TF-22C3M20BL11X1LI15W-40,58.6,58.6,,,,0,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9008,TF-22C3W10BL11X1LI15W,TF-22C3W10BL11X1LI15W-30,57.15,57.15,,,,0,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9008,TF-22C3W10BL11X1LI15W,TF-22C3W10BL11X1LI15W-35,57.15,57.15,,,,0,3500K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9008,TF-22C3W10BL11X1LI15W,TF-22C3W10BL11X1LI15W-40,57.15,57.15,,,,0,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9009,TF-24C2M20BL11X1LI18W,TF-24C2M20BL11X1LI18W-30,47.15,47.15,,,,0,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9009,TF-24C2M20BL11X1LI18W,TF-24C2M20BL11X1LI18W-35,47.15,47.15,,,,0,3500K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9009,TF-24C2M20BL11X1LI18W,TF-24C2M20BL11X1LI18W-40,47.15,47.15,,,,0,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9010,TF-24C2W10BL11X1LI18W,TF-24C2W10BL11X1LI18W-30,50,50,,,,0,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9010,TF-24C2W10BL11X1LI18W,TF-24C2W10BL11X1LI18W-35,50,50,,,,0,3500K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9010,TF-24C2W10BL11X1LI18W,TF-24C2W10BL11X1LI18W-40,50,50,,,,0,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9011,TF-24C3M20BL11X1LI18W,TF-24C3M20BL11X1LI18W-30,62.86,62.86,,,,0,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9011,TF-24C3M20BL11X1LI18W,TF-24C3M20BL11X1LI18W-35,62.86,62.86,,,,0,3500K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9011,TF-24C3M20BL11X1LI18W,TF-24C3M20BL11X1LI18W-40,62.86,62.86,,,,0,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9012,TF-24C3W10BL11X1LI18W,TF-24C3W10BL11X1LI18W-30,62.86,62.86,,,,0,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9012,TF-24C3W10BL11X1LI18W,TF-24C3W10BL11X1LI18W-35,62.86,62.86,,,,0,3500K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9012,TF-24C3W10BL11X1LI18W,TF-24C3W10BL11X1LI18W-40,62.86,62.86,,,,0,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9013,TF-RLK1X1WR,TF-RLK1X1WR-30K,9.3,9.3,,,,0,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9013,TF-RLK1X1WR,TF-RLK1X1WR-40K,9.3,9.3,,,,0,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9013,TF-RLK1X1WR,TF-RLK1X1WR-50K,9.3,9.3,,,,0,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9014,TF-RLK2X1WR,TF-RLK2X1WR-30K,10.72,10.72,,,,0,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9014,TF-RLK2X1WR,TF-RLK2X1WR-40K,10.72,10.72,,,,0,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9014,TF-RLK2X1WR,TF-RLK2X1WR-50K,10.72,10.72,,,,0,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9015,TF-RLK3X1WR,TF-RLK3X1WR-30K,12.3,12.3,,,,0,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9015,TF-RLK3X1WR,TF-RLK3X1WR-40K,12.3,12.3,,,,0,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9015,TF-RLK3X1WR,TF-RLK3X1WR-50K,12.3,12.3,,,,0,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9016,TF-RLK4X1WR,TF-RLK4X1WR-30K,13.86,13.86,,,,0,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9016,TF-RLK4X1WR,TF-RLK4X1WR-40K,13.86,13.86,,,,0,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9016,TF-RLK4X1WR,TF-RLK4X1WR-50K,13.86,13.86,,,,0,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9030,TF-215A,TF-215A-1U1D-17DFMV,194.3,194.3,,,,0,,,,,,,,,"One Uplight, One Downlight",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9030,TF-215A,TF-215A-1U1D-17DFMV,194.3,194.3,,,,0,,,,,,,,,,"17 Watts, 24"" Length, T8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9030,TF-215A,TF-215A-1U1D-25DFMV,217.15,217.15,,,,0,,,,,,,,,"One Uplight, One Downlight",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9030,TF-215A,TF-215A-1U1D-25DFMV,217.15,217.15,,,,0,,,,,,,,,,"25 Watts, 36"" Length, T8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9030,TF-215A,TF-215A-1U1D-32DFMV,240,240,,,,0,,,,,,,,,"One Uplight, One Downlight",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9030,TF-215A,TF-215A-1U1D-32DFMV,240,240,,,,0,,,,,,,,,,"32 Watts, 48"" Length, T8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9030,TF-215A,TF-215A-1U2D-17DFMV,200,200,,,,0,,,,,,,,,"One Uplight, Two Downlight",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9030,TF-215A,TF-215A-1U2D-17DFMV,200,200,,,,0,,,,,,,,,,"17 Watts, 24"" Length, T8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9030,TF-215A,TF-215A-1U2D-25DFMV,225.72,225.72,,,,0,,,,,,,,,"One Uplight, Two Downlight",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9030,TF-215A,TF-215A-1U2D-25DFMV,225.72,225.72,,,,0,,,,,,,,,,"25 Watts, 36"" Length, T8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9030,TF-215A,TF-215A-1U2D-32DFMV,245.72,245.72,,,,0,,,,,,,,,"One Uplight, Two Downlight",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9030,TF-215A,TF-215A-1U2D-32DFMV,245.72,245.72,,,,0,,,,,,,,,,"32 Watts, 48"" Length, T8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9030,TF-215A,TF-215A-2U1D-17DFMV,202.86,202.86,,,,0,,,,,,,,,"Two Uplight, One Downlight",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9030,TF-215A,TF-215A-2U1D-17DFMV,202.86,202.86,,,,0,,,,,,,,,,"17 Watts, 24"" Length, T8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9030,TF-215A,TF-215A-2U1D-25DFMV,225.72,225.72,,,,0,,,,,,,,,"Two Uplight, One Downlight",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9030,TF-215A,TF-215A-2U1D-25DFMV,225.72,225.72,,,,0,,,,,,,,,,"25 Watts, 36"" Length, T8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9030,TF-215A,TF-215A-2U1D-32DFMV,245.72,245.72,,,,0,,,,,,,,,"Two Uplight, One Downlight",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9030,TF-215A,TF-215A-2U1D-32DFMV,245.72,245.72,,,,0,,,,,,,,,,"32 Watts, 48"" Length, T8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9030,TF-215A,TF-215A-2U2D-17DFMV,207.15,207.15,,,,0,,,,,,,,,"Two Uplight, Two Downlight",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9030,TF-215A,TF-215A-2U2D-17DFMV,207.15,207.15,,,,0,,,,,,,,,,"17 Watts, 24"" Length, T8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9030,TF-215A,TF-215A-2U2D-25DFMV,225.72,225.72,,,,0,,,,,,,,,"Two Uplight, Two Downlight",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9030,TF-215A,TF-215A-2U2D-25DFMV,225.72,225.72,,,,0,,,,,,,,,,"25 Watts, 36"" Length, T8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9030,TF-215A,TF-215A-2U2D-32DFMV,245.72,245.72,,,,0,,,,,,,,,"Two Uplight, Two Downlight",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9030,TF-215A,TF-215A-2U2D-32DFMV,245.72,245.72,,,,0,,,,,,,,,,"32 Watts, 48"" Length, T8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9034,LT-ICED9535,LT-ICED9535-10-UZTD/TML324RST-10-27-N-HC,,231.43,,,,0,,,,,,,,,,,Straight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9034,LT-ICED9535,LT-ICED9535-10-UZTD/TML324RST-10-27-N-HC,,231.43,,,,0,,,,,"10 Watts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9034,LT-ICED9535,LT-ICED9535-10-UZTD/TML324RST-10-27-N-HC,,231.43,,,,0,2700K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9034,LT-ICED9535,LT-ICED9535-10-UZTD/TML324RST-10-27-N-HC,,231.43,,,,0,,Narrow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9034,LT-ICED9535,LT-ICED9535-10-UZTD/TML324RST-10-27-N-HC,,231.43,,,,0,,,"Haze Clear",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9034,LT-ICED9535,LT-ICED9535-10-UZTD/TML324RST-10-27-N-WH,,231.43,,,,0,,,,,,,,,,,Straight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9034,LT-ICED9535,LT-ICED9535-10-UZTD/TML324RST-10-27-N-WH,,231.43,,,,0,,,,,"10 Watts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9034,LT-ICED9535,LT-ICED9535-10-UZTD/TML324RST-10-27-N-WH,,231.43,,,,0,2700K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9034,LT-ICED9535,LT-ICED9535-10-UZTD/TML324RST-10-27-N-WH,,231.43,,,,0,,Narrow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9034,LT-ICED9535,LT-ICED9535-10-UZTD/TML324RST-10-27-N-WH,,231.43,,,,0,,,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9034,LT-ICED9535,LT-ICED9535-10-UZTD/TML324RST-10-27-M-HC,,231.43,,,,0,,,,,,,,,,,Straight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9034,LT-ICED9535,LT-ICED9535-10-UZTD/TML324RST-10-27-M-HC,,231.43,,,,0,,,,,"10 Watts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9034,LT-ICED9535,LT-ICED9535-10-UZTD/TML324RST-10-27-M-HC,,231.43,,,,0,2700K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9034,LT-ICED9535,LT-ICED9535-10-UZTD/TML324RST-10-27-M-HC,,231.43,,,,0,,Medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9034,LT-ICED9535,LT-ICED9535-10-UZTD/TML324RST-10-27-M-HC,,231.43,,,,0,,,"Haze Clear",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9034,LT-ICED9535,LT-ICED9535-10-UZTD/TML324RST-10-27-M-WH,,231.43,,,,0,,,,,,,,,,,Straight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
