product_id,parent_sku,sku,price,calculated_price,sale_price,retail_price,map_price,cost_price,"Housing Color Options","Fixture Options","Letter Color Options","Finish Options","No. of Faces Options","Battery Options","Face Panel Options","Pendant Mounting Kit","Wattage Options","Color Temperature (CCT)","Size & Wattage Options","Wattage & Lumen Options","Voltage Options","Height Options","Mounting Options","Wattage & Optics Options","Lens Options","Wattage & Lens Options","Optics Options",Voltage,"Sensor Options","Optic Options","Size Options","Voltage Optipns","Dimming Options","Beam Angle Options","Lamp Options","Photocontrol Options","Control Options","Distribution Options","Length & Wattage Options"
6146,DG-DTRB5QF1X15,DG-DTRB5QF1X15-CAM-Z-36,741.45,741.45,,,,0,,,,,,,,,,,,,347v,,,,,,,,,,,,,,,,,,
6146,DG-DTRB5QF1X15,DG-DTRB5QF1X15-CAM-Z-36,741.45,741.45,,,,0,,,,Bronze,,,,,,,,,,,,,,,,,,,,,,,,,,,
6146,DG-DTRB5QF1X15,DG-DTRB5QF1X15-CAM-Z-36,741.45,741.45,,,,0,,,,,,,,,,,,,,"36"" Height",,,,,,,,,,,,,,,,,
6146,DG-DTRB5QF1X15,DG-DTRB5QF1X15-CAM-Z-30,741.45,741.45,,,,0,,,,,,,,,,,,,347v,,,,,,,,,,,,,,,,,,
6146,DG-DTRB5QF1X15,DG-DTRB5QF1X15-CAM-Z-30,741.45,741.45,,,,0,,,,Bronze,,,,,,,,,,,,,,,,,,,,,,,,,,,
6146,DG-DTRB5QF1X15,DG-DTRB5QF1X15-CAM-Z-30,741.45,741.45,,,,0,,,,,,,,,,,,,,"30"" Height",,,,,,,,,,,,,,,,,
6146,DG-DTRB5QF1X15,DG-DTRB5QF1X15-CAM-B,648.6,648.6,,,,0,,,,,,,,,,,,,347v,,,,,,,,,,,,,,,,,,
6146,DG-DTRB5QF1X15,DG-DTRB5QF1X15-CAM-B,648.6,648.6,,,,0,,,,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,
6146,DG-DTRB5QF1X15,DG-DTRB5QF1X15-CAM-B,648.6,648.6,,,,0,,,,,,,,,,,,,,"42"" Standard Height",,,,,,,,,,,,,,,,,
6146,DG-DTRB5QF1X15,DG-DTRB5QF1X15-CAM-B-36,741.45,741.45,,,,0,,,,,,,,,,,,,347v,,,,,,,,,,,,,,,,,,
6146,DG-DTRB5QF1X15,DG-DTRB5QF1X15-CAM-B-36,741.45,741.45,,,,0,,,,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,
6146,DG-DTRB5QF1X15,DG-DTRB5QF1X15-CAM-B-36,741.45,741.45,,,,0,,,,,,,,,,,,,,"36"" Height",,,,,,,,,,,,,,,,,
6146,DG-DTRB5QF1X15,DG-DTRB5QF1X15-CAM-B-30,741.45,741.45,,,,0,,,,,,,,,,,,,347v,,,,,,,,,,,,,,,,,,
6146,DG-DTRB5QF1X15,DG-DTRB5QF1X15-CAM-B-30,741.45,741.45,,,,0,,,,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,
6146,DG-DTRB5QF1X15,DG-DTRB5QF1X15-CAM-B-30,741.45,741.45,,,,0,,,,,,,,,,,,,,"30"" Height",,,,,,,,,,,,,,,,,
6147,DG-DTRB3QF,DG-DTRB3QF-1X15UAM-Z-,631.45,631.45,,,,0,,,,,,,,,,,,,120-277v,,,,,,,,,,,,,,,,,,
6147,DG-DTRB3QF,DG-DTRB3QF-1X15UAM-Z-,631.45,631.45,,,,0,,,,Bronze,,,,,,,,,,,,,,,,,,,,,,,,,,,
6147,DG-DTRB3QF,DG-DTRB3QF-1X15UAM-Z-,631.45,631.45,,,,0,,,,,,,,,,,,,,"42"" Standard Height",,,,,,,,,,,,,,,,,
6147,DG-DTRB3QF,DG-DTRB3QF-1X15UAM-Z-36,724.3,724.3,,,,0,,,,,,,,,,,,,120-277v,,,,,,,,,,,,,,,,,,
6147,DG-DTRB3QF,DG-DTRB3QF-1X15UAM-Z-36,724.3,724.3,,,,0,,,,Bronze,,,,,,,,,,,,,,,,,,,,,,,,,,,
6147,DG-DTRB3QF,DG-DTRB3QF-1X15UAM-Z-36,724.3,724.3,,,,0,,,,,,,,,,,,,,"36"" Height",,,,,,,,,,,,,,,,,
6147,DG-DTRB3QF,DG-DTRB3QF-1X15UAM-Z-30,724.3,724.3,,,,0,,,,,,,,,,,,,120-277v,,,,,,,,,,,,,,,,,,
6147,DG-DTRB3QF,DG-DTRB3QF-1X15UAM-Z-30,724.3,724.3,,,,0,,,,Bronze,,,,,,,,,,,,,,,,,,,,,,,,,,,
6147,DG-DTRB3QF,DG-DTRB3QF-1X15UAM-Z-30,724.3,724.3,,,,0,,,,,,,,,,,,,,"30"" Height",,,,,,,,,,,,,,,,,
6147,DG-DTRB3QF,DG-DTRB3QF-1X15UAM-B-,631.45,631.45,,,,0,,,,,,,,,,,,,120-277v,,,,,,,,,,,,,,,,,,
6147,DG-DTRB3QF,DG-DTRB3QF-1X15UAM-B-,631.45,631.45,,,,0,,,,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,
6147,DG-DTRB3QF,DG-DTRB3QF-1X15UAM-B-,631.45,631.45,,,,0,,,,,,,,,,,,,,"42"" Standard Height",,,,,,,,,,,,,,,,,
6147,DG-DTRB3QF,DG-DTRB3QF-1X15UAM-B-36,724.3,724.3,,,,0,,,,,,,,,,,,,120-277v,,,,,,,,,,,,,,,,,,
6147,DG-DTRB3QF,DG-DTRB3QF-1X15UAM-B-36,724.3,724.3,,,,0,,,,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,
6147,DG-DTRB3QF,DG-DTRB3QF-1X15UAM-B-36,724.3,724.3,,,,0,,,,,,,,,,,,,,"36"" Height",,,,,,,,,,,,,,,,,
6147,DG-DTRB3QF,DG-DTRB3QF-1X15UAM-B-30,724.3,724.3,,,,0,,,,,,,,,,,,,120-277v,,,,,,,,,,,,,,,,,,
6147,DG-DTRB3QF,DG-DTRB3QF-1X15UAM-B-30,724.3,724.3,,,,0,,,,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,
6147,DG-DTRB3QF,DG-DTRB3QF-1X15UAM-B-30,724.3,724.3,,,,0,,,,,,,,,,,,,,"30"" Height",,,,,,,,,,,,,,,,,
6147,DG-DTRB3QF,DG-DTRB3QF-1X15CAM-Z-,648.6,648.6,,,,0,,,,,,,,,,,,,347v,,,,,,,,,,,,,,,,,,
6147,DG-DTRB3QF,DG-DTRB3QF-1X15CAM-Z-,648.6,648.6,,,,0,,,,Bronze,,,,,,,,,,,,,,,,,,,,,,,,,,,
6147,DG-DTRB3QF,DG-DTRB3QF-1X15CAM-Z-,648.6,648.6,,,,0,,,,,,,,,,,,,,"42"" Standard Height",,,,,,,,,,,,,,,,,
6147,DG-DTRB3QF,DG-DTRB3QF-1X15CAM-Z-36,741.45,741.45,,,,0,,,,,,,,,,,,,347v,,,,,,,,,,,,,,,,,,
6147,DG-DTRB3QF,DG-DTRB3QF-1X15CAM-Z-36,741.45,741.45,,,,0,,,,Bronze,,,,,,,,,,,,,,,,,,,,,,,,,,,
6147,DG-DTRB3QF,DG-DTRB3QF-1X15CAM-Z-36,741.45,741.45,,,,0,,,,,,,,,,,,,,"36"" Height",,,,,,,,,,,,,,,,,
6147,DG-DTRB3QF,DG-DTRB3QF-1X15CAM-Z-30,741.45,741.45,,,,0,,,,,,,,,,,,,347v,,,,,,,,,,,,,,,,,,
6147,DG-DTRB3QF,DG-DTRB3QF-1X15CAM-Z-30,741.45,741.45,,,,0,,,,Bronze,,,,,,,,,,,,,,,,,,,,,,,,,,,
6147,DG-DTRB3QF,DG-DTRB3QF-1X15CAM-Z-30,741.45,741.45,,,,0,,,,,,,,,,,,,,"30"" Height",,,,,,,,,,,,,,,,,
6147,DG-DTRB3QF,DG-DTRB3QF-1X15CAM-B-,648.6,648.6,,,,0,,,,,,,,,,,,,347v,,,,,,,,,,,,,,,,,,
6147,DG-DTRB3QF,DG-DTRB3QF-1X15CAM-B-,648.6,648.6,,,,0,,,,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,
6147,DG-DTRB3QF,DG-DTRB3QF-1X15CAM-B-,648.6,648.6,,,,0,,,,,,,,,,,,,,"42"" Standard Height",,,,,,,,,,,,,,,,,
6147,DG-DTRB3QF,DG-DTRB3QF-1X15CAM-B-36,741.45,741.45,,,,0,,,,,,,,,,,,,347v,,,,,,,,,,,,,,,,,,
6147,DG-DTRB3QF,DG-DTRB3QF-1X15CAM-B-36,741.45,741.45,,,,0,,,,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,
6147,DG-DTRB3QF,DG-DTRB3QF-1X15CAM-B-36,741.45,741.45,,,,0,,,,,,,,,,,,,,"36"" Height",,,,,,,,,,,,,,,,,
6147,DG-DTRB3QF,DG-DTRB3QF-1X15CAM-B-30,741.45,741.45,,,,0,,,,,,,,,,,,,347v,,,,,,,,,,,,,,,,,,
6147,DG-DTRB3QF,DG-DTRB3QF-1X15CAM-B-30,741.45,741.45,,,,0,,,,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,
6147,DG-DTRB3QF,DG-DTRB3QF-1X15CAM-B-30,741.45,741.45,,,,0,,,,,,,,,,,,,,"30"" Height",,,,,,,,,,,,,,,,,
6148,DG-KH45QI1X167,DG-KH45QI1X167-BL-UCZ,1098.6,1098.6,,,,0,,,,,,,,,,Blue,,,,,,,,,,,,,,,,,,,,,
6148,DG-KH45QI1X167,DG-KH45QI1X167-BL-UCZ,1098.6,1098.6,,,,0,,,,,,,,,,,,,120-277v,,,,,,,,,,,,,,,,,,
6148,DG-KH45QI1X167,DG-KH45QI1X167-BL-HCZ,1302.86,1302.86,,,,0,,,,,,,,,,Blue,,,,,,,,,,,,,,,,,,,,,
6148,DG-KH45QI1X167,DG-KH45QI1X167-BL-HCZ,1302.86,1302.86,,,,0,,,,,,,,,,,,,347-480v,,,,,,,,,,,,,,,,,,
6148,DG-KH45QI1X167,DG-KH45QI1X167-GR-UCZ,1098.6,1098.6,,,,0,,,,,,,,,,Green,,,,,,,,,,,,,,,,,,,,,
6148,DG-KH45QI1X167,DG-KH45QI1X167-GR-UCZ,1098.6,1098.6,,,,0,,,,,,,,,,,,,120-277v,,,,,,,,,,,,,,,,,,
6148,DG-KH45QI1X167,DG-KH45QI1X167-GR-HCZ,1302.86,1302.86,,,,0,,,,,,,,,,Green,,,,,,,,,,,,,,,,,,,,,
6148,DG-KH45QI1X167,DG-KH45QI1X167-GR-HCZ,1302.86,1302.86,,,,0,,,,,,,,,,,,,347-480v,,,,,,,,,,,,,,,,,,
6148,DG-KH45QI1X167,DG-KH45QI1X167-RD-UCZ,1098.6,1098.6,,,,0,,,,,,,,,,Red,,,,,,,,,,,,,,,,,,,,,
6148,DG-KH45QI1X167,DG-KH45QI1X167-RD-UCZ,1098.6,1098.6,,,,0,,,,,,,,,,,,,120-277v,,,,,,,,,,,,,,,,,,
6148,DG-KH45QI1X167,DG-KH45QI1X167-RD-HCZ,1302.86,1302.86,,,,0,,,,,,,,,,Red,,,,,,,,,,,,,,,,,,,,,
6148,DG-KH45QI1X167,DG-KH45QI1X167-RD-HCZ,1302.86,1302.86,,,,0,,,,,,,,,,,,,347-480v,,,,,,,,,,,,,,,,,,
6148,DG-KH45QI1X167,DG-KH45QI1X167-AM-UCZ,1098.6,1098.6,,,,0,,,,,,,,,,Amber,,,,,,,,,,,,,,,,,,,,,
6148,DG-KH45QI1X167,DG-KH45QI1X167-AM-UCZ,1098.6,1098.6,,,,0,,,,,,,,,,,,,120-277v,,,,,,,,,,,,,,,,,,
6148,DG-KH45QI1X167,DG-KH45QI1X167-AM-HCZ,1302.86,1302.86,,,,0,,,,,,,,,,Amber,,,,,,,,,,,,,,,,,,,,,
6148,DG-KH45QI1X167,DG-KH45QI1X167-AM-HCZ,1302.86,1302.86,,,,0,,,,,,,,,,,,,347-480v,,,,,,,,,,,,,,,,,,
6150,DG-KH25QF1X81,DG-KH25QF1X81-UAMCZ-KH25A,748.6,748.6,,,,0,,,,,,,,,,,,,120-277v,,,,,,,,,,,,,,,,,,
6150,DG-KH25QF1X81,DG-KH25QF1X81-UAMCZ-KH25A,748.6,748.6,,,,0,,,,,,,,,,,,,,,"Kitty Hawk Arm",,,,,,,,,,,,,,,,
6150,DG-KH25QF1X81,DG-KH25QF1X81-UAMCZ-KHEH,748.6,748.6,,,,0,,,,,,,,,,,,,120-277v,,,,,,,,,,,,,,,,,,
6150,DG-KH25QF1X81,DG-KH25QF1X81-UAMCZ-KHEH,748.6,748.6,,,,0,,,,,,,,,,,,,,,"Easy-Hang Wall Bracket",,,,,,,,,,,,,,,,
6150,DG-KH25QF1X81,DG-KH25QF1X81-UAMCZ-ALMAA,748.6,748.6,,,,0,,,,,,,,,,,,,120-277v,,,,,,,,,,,,,,,,,,
6150,DG-KH25QF1X81,DG-KH25QF1X81-UAMCZ-ALMAA,748.6,748.6,,,,0,,,,,,,,,,,,,,,"Pole Mounting Arm Adaptor",,,,,,,,,,,,,,,,
6150,DG-KH25QF1X81,DG-KH25QF1X81-HAMCZ-KH25A,872.85,872.85,,,,0,,,,,,,,,,,,,347-480v,,,,,,,,,,,,,,,,,,
6150,DG-KH25QF1X81,DG-KH25QF1X81-HAMCZ-KH25A,872.85,872.85,,,,0,,,,,,,,,,,,,,,"Kitty Hawk Arm",,,,,,,,,,,,,,,,
6150,DG-KH25QF1X81,DG-KH25QF1X81-HAMCZ-KHEH,872.85,872.85,,,,0,,,,,,,,,,,,,347-480v,,,,,,,,,,,,,,,,,,
6150,DG-KH25QF1X81,DG-KH25QF1X81-HAMCZ-KHEH,872.85,872.85,,,,0,,,,,,,,,,,,,,,"Easy-Hang Wall Bracket",,,,,,,,,,,,,,,,
6150,DG-KH25QF1X81,DG-KH25QF1X81-HAMCZ-ALMAA,872.85,872.85,,,,0,,,,,,,,,,,,,347-480v,,,,,,,,,,,,,,,,,,
6150,DG-KH25QF1X81,DG-KH25QF1X81-HAMCZ-ALMAA,872.85,872.85,,,,0,,,,,,,,,,,,,,,"Pole Mounting Arm Adaptor",,,,,,,,,,,,,,,,
6152,DG-KH15QF,DG-KH15QF-1X22-UAMCZ-SSB,600,600,,,,0,,,,,,,,,,,,"22W / 1,160 Lumens",,,,,,,,,,,,,,,,,,,
6152,DG-KH15QF,DG-KH15QF-1X22-UAMCZ-SSB,600,600,,,,0,,,,,,,,,,,,,120-277v,,,,,,,,,,,,,,,,,,
6152,DG-KH15QF,DG-KH15QF-1X22-UAMCZ-SSB,600,600,,,,0,,,,,,,,,,,,,,,"Two-Piece Swivel Bracket",,,,,,,,,,,,,,,,
6152,DG-KH15QF,DG-KH15QF-1X22-UAMCZ-KHEH,600,600,,,,0,,,,,,,,,,,,"22W / 1,160 Lumens",,,,,,,,,,,,,,,,,,,
6152,DG-KH15QF,DG-KH15QF-1X22-UAMCZ-KHEH,600,600,,,,0,,,,,,,,,,,,,120-277v,,,,,,,,,,,,,,,,,,
6152,DG-KH15QF,DG-KH15QF-1X22-UAMCZ-KHEH,600,600,,,,0,,,,,,,,,,,,,,,"Easy-Hang Wall Bracket",,,,,,,,,,,,,,,,
6152,DG-KH15QF,DG-KH15QF-1X22-UAMCZ-KH25A,600,600,,,,0,,,,,,,,,,,,"22W / 1,160 Lumens",,,,,,,,,,,,,,,,,,,
6152,DG-KH15QF,DG-KH15QF-1X22-UAMCZ-KH25A,600,600,,,,0,,,,,,,,,,,,,120-277v,,,,,,,,,,,,,,,,,,
6152,DG-KH15QF,DG-KH15QF-1X22-UAMCZ-KH25A,600,600,,,,0,,,,,,,,,,,,,,,"Kitty Hawk Arm",,,,,,,,,,,,,,,,
6152,DG-KH15QF,DG-KH15QF-1X22-UAMCZ-ALMAA,600,600,,,,0,,,,,,,,,,,,"22W / 1,160 Lumens",,,,,,,,,,,,,,,,,,,
6152,DG-KH15QF,DG-KH15QF-1X22-UAMCZ-ALMAA,600,600,,,,0,,,,,,,,,,,,,120-277v,,,,,,,,,,,,,,,,,,
6152,DG-KH15QF,DG-KH15QF-1X22-UAMCZ-ALMAA,600,600,,,,0,,,,,,,,,,,,,,,"Pole Mounting Arm Adaptor",,,,,,,,,,,,,,,,
6152,DG-KH15QF,DG-KH15QF-1X22-UAMCZ-SSF,600,600,,,,0,,,,,,,,,,,,"22W / 1,160 Lumens",,,,,,,,,,,,,,,,,,,
6152,DG-KH15QF,DG-KH15QF-1X22-UAMCZ-SSF,600,600,,,,0,,,,,,,,,,,,,120-277v,,,,,,,,,,,,,,,,,,
6152,DG-KH15QF,DG-KH15QF-1X22-UAMCZ-SSF,600,600,,,,0,,,,,,,,,,,,,,,Slipfitter,,,,,,,,,,,,,,,,
6152,DG-KH15QF,DG-KH15QF-1X22-UAMCZ-KH15Y,600,600,,,,0,,,,,,,,,,,,"22W / 1,160 Lumens",,,,,,,,,,,,,,,,,,,
6152,DG-KH15QF,DG-KH15QF-1X22-UAMCZ-KH15Y,600,600,,,,0,,,,,,,,,,,,,120-277v,,,,,,,,,,,,,,,,,,
6152,DG-KH15QF,DG-KH15QF-1X22-UAMCZ-KH15Y,600,600,,,,0,,,,,,,,,,,,,,,Yoke,,,,,,,,,,,,,,,,
6152,DG-KH15QF,DG-KH15QF-1X22-UAMCZ-KN,600,600,,,,0,,,,,,,,,,,,"22W / 1,160 Lumens",,,,,,,,,,,,,,,,,,,
6152,DG-KH15QF,DG-KH15QF-1X22-UAMCZ-KN,600,600,,,,0,,,,,,,,,,,,,120-277v,,,,,,,,,,,,,,,,,,
6152,DG-KH15QF,DG-KH15QF-1X22-UAMCZ-KN,600,600,,,,0,,,,,,,,,,,,,,,"1/2"" NPS Knuckle",,,,,,,,,,,,,,,,
6152,DG-KH15QF,DG-KH15QF-1X22-UAMCZ-NM,600,600,,,,0,,,,,,,,,,,,"22W / 1,160 Lumens",,,,,,,,,,,,,,,,,,,
6152,DG-KH15QF,DG-KH15QF-1X22-UAMCZ-NM,600,600,,,,0,,,,,,,,,,,,,120-277v,,,,,,,,,,,,,,,,,,
6152,DG-KH15QF,DG-KH15QF-1X22-UAMCZ-NM,600,600,,,,0,,,,,,,,,,,,,,,"No Mount",,,,,,,,,,,,,,,,
6152,DG-KH15QF,DG-KH15QF-1X22-HAMCZ-SSB,495.75,495.75,,,,0,,,,,,,,,,,,"22W / 1,160 Lumens",,,,,,,,,,,,,,,,,,,
6152,DG-KH15QF,DG-KH15QF-1X22-HAMCZ-SSB,495.75,495.75,,,,0,,,,,,,,,,,,,"347v @ 37w",,,,,,,,,,,,,,,,,,
6152,DG-KH15QF,DG-KH15QF-1X22-HAMCZ-SSB,495.75,495.75,,,,0,,,,,,,,,,,,,,,"Two-Piece Swivel Bracket",,,,,,,,,,,,,,,,
6152,DG-KH15QF,DG-KH15QF-1X22-HAMCZ-KHEH,495.75,495.75,,,,0,,,,,,,,,,,,"22W / 1,160 Lumens",,,,,,,,,,,,,,,,,,,
6152,DG-KH15QF,DG-KH15QF-1X22-HAMCZ-KHEH,495.75,495.75,,,,0,,,,,,,,,,,,,"347v @ 37w",,,,,,,,,,,,,,,,,,
6152,DG-KH15QF,DG-KH15QF-1X22-HAMCZ-KHEH,495.75,495.75,,,,0,,,,,,,,,,,,,,,"Easy-Hang Wall Bracket",,,,,,,,,,,,,,,,
6152,DG-KH15QF,DG-KH15QF-1X22-HAMCZ-KH25A,495.75,495.75,,,,0,,,,,,,,,,,,"22W / 1,160 Lumens",,,,,,,,,,,,,,,,,,,
6152,DG-KH15QF,DG-KH15QF-1X22-HAMCZ-KH25A,495.75,495.75,,,,0,,,,,,,,,,,,,"347v @ 37w",,,,,,,,,,,,,,,,,,
6152,DG-KH15QF,DG-KH15QF-1X22-HAMCZ-KH25A,495.75,495.75,,,,0,,,,,,,,,,,,,,,"Kitty Hawk Arm",,,,,,,,,,,,,,,,
6152,DG-KH15QF,DG-KH15QF-1X22-HAMCZ-ALMAA,495.75,495.75,,,,0,,,,,,,,,,,,"22W / 1,160 Lumens",,,,,,,,,,,,,,,,,,,
6152,DG-KH15QF,DG-KH15QF-1X22-HAMCZ-ALMAA,495.75,495.75,,,,0,,,,,,,,,,,,,"347v @ 37w",,,,,,,,,,,,,,,,,,
6152,DG-KH15QF,DG-KH15QF-1X22-HAMCZ-ALMAA,495.75,495.75,,,,0,,,,,,,,,,,,,,,"Pole Mounting Arm Adaptor",,,,,,,,,,,,,,,,
6152,DG-KH15QF,DG-KH15QF-1X22-CHAMCZ-SSF,495.75,495.75,,,,0,,,,,,,,,,,,"22W / 1,160 Lumens",,,,,,,,,,,,,,,,,,,
6152,DG-KH15QF,DG-KH15QF-1X22-CHAMCZ-SSF,495.75,495.75,,,,0,,,,,,,,,,,,,"347v @ 37w",,,,,,,,,,,,,,,,,,
6152,DG-KH15QF,DG-KH15QF-1X22-CHAMCZ-SSF,495.75,495.75,,,,0,,,,,,,,,,,,,,,Slipfitter,,,,,,,,,,,,,,,,
6152,DG-KH15QF,DG-KH15QF-1X22-HAMCZ-KH15Y,495.75,495.75,,,,0,,,,,,,,,,,,"22W / 1,160 Lumens",,,,,,,,,,,,,,,,,,,
6152,DG-KH15QF,DG-KH15QF-1X22-HAMCZ-KH15Y,495.75,495.75,,,,0,,,,,,,,,,,,,"347v @ 37w",,,,,,,,,,,,,,,,,,
6152,DG-KH15QF,DG-KH15QF-1X22-HAMCZ-KH15Y,495.75,495.75,,,,0,,,,,,,,,,,,,,,Yoke,,,,,,,,,,,,,,,,
6152,DG-KH15QF,DG-KH15QF-1X22-HAMCZ-KN,495.75,495.75,,,,0,,,,,,,,,,,,"22W / 1,160 Lumens",,,,,,,,,,,,,,,,,,,
6152,DG-KH15QF,DG-KH15QF-1X22-HAMCZ-KN,495.75,495.75,,,,0,,,,,,,,,,,,,"347v @ 37w",,,,,,,,,,,,,,,,,,
6152,DG-KH15QF,DG-KH15QF-1X22-HAMCZ-KN,495.75,495.75,,,,0,,,,,,,,,,,,,,,"1/2"" NPS Knuckle",,,,,,,,,,,,,,,,
6152,DG-KH15QF,DG-KH15QF-1X22-HAMCZ-NM,495.75,495.75,,,,0,,,,,,,,,,,,"22W / 1,160 Lumens",,,,,,,,,,,,,,,,,,,
6152,DG-KH15QF,DG-KH15QF-1X22-HAMCZ-NM,495.75,495.75,,,,0,,,,,,,,,,,,,"347v @ 37w",,,,,,,,,,,,,,,,,,
6152,DG-KH15QF,DG-KH15QF-1X22-HAMCZ-NM,495.75,495.75,,,,0,,,,,,,,,,,,,,,"No Mount",,,,,,,,,,,,,,,,
6152,DG-KH15QF,DG-KH15QF-1X37-UAMCZ-SSB,627.15,627.15,,,,0,,,,,,,,,,,,"37W / 1,740 Lumens",,,,,,,,,,,,,,,,,,,
6152,DG-KH15QF,DG-KH15QF-1X37-UAMCZ-SSB,627.15,627.15,,,,0,,,,,,,,,,,,,120-277v,,,,,,,,,,,,,,,,,,
6152,DG-KH15QF,DG-KH15QF-1X37-UAMCZ-SSB,627.15,627.15,,,,0,,,,,,,,,,,,,,,"Two-Piece Swivel Bracket",,,,,,,,,,,,,,,,
6152,DG-KH15QF,DG-KH15QF-1X37-UAMCZ-KHEH,627.15,627.15,,,,0,,,,,,,,,,,,"37W / 1,740 Lumens",,,,,,,,,,,,,,,,,,,
6152,DG-KH15QF,DG-KH15QF-1X37-UAMCZ-KHEH,627.15,627.15,,,,0,,,,,,,,,,,,,120-277v,,,,,,,,,,,,,,,,,,
6152,DG-KH15QF,DG-KH15QF-1X37-UAMCZ-KHEH,627.15,627.15,,,,0,,,,,,,,,,,,,,,"Easy-Hang Wall Bracket",,,,,,,,,,,,,,,,
6152,DG-KH15QF,DG-KH15QF-1X37-UAMCZ-KH25A,627.15,627.15,,,,0,,,,,,,,,,,,"37W / 1,740 Lumens",,,,,,,,,,,,,,,,,,,
6152,DG-KH15QF,DG-KH15QF-1X37-UAMCZ-KH25A,627.15,627.15,,,,0,,,,,,,,,,,,,120-277v,,,,,,,,,,,,,,,,,,
6152,DG-KH15QF,DG-KH15QF-1X37-UAMCZ-KH25A,627.15,627.15,,,,0,,,,,,,,,,,,,,,"Kitty Hawk Arm",,,,,,,,,,,,,,,,
6152,DG-KH15QF,DG-KH15QF-1X37-UAMCZ-ALMAA,627.15,627.15,,,,0,,,,,,,,,,,,"37W / 1,740 Lumens",,,,,,,,,,,,,,,,,,,
6152,DG-KH15QF,DG-KH15QF-1X37-UAMCZ-ALMAA,627.15,627.15,,,,0,,,,,,,,,,,,,120-277v,,,,,,,,,,,,,,,,,,
6152,DG-KH15QF,DG-KH15QF-1X37-UAMCZ-ALMAA,627.15,627.15,,,,0,,,,,,,,,,,,,,,"Pole Mounting Arm Adaptor",,,,,,,,,,,,,,,,
6152,DG-KH15QF,DG-KH15QF-1X37-UAMCZ-SSF,627.15,627.15,,,,0,,,,,,,,,,,,"37W / 1,740 Lumens",,,,,,,,,,,,,,,,,,,
6152,DG-KH15QF,DG-KH15QF-1X37-UAMCZ-SSF,627.15,627.15,,,,0,,,,,,,,,,,,,120-277v,,,,,,,,,,,,,,,,,,
6152,DG-KH15QF,DG-KH15QF-1X37-UAMCZ-SSF,627.15,627.15,,,,0,,,,,,,,,,,,,,,Slipfitter,,,,,,,,,,,,,,,,
6152,DG-KH15QF,DG-KH15QF-1X37-UAMCZ-KH15Y,627.15,627.15,,,,0,,,,,,,,,,,,"37W / 1,740 Lumens",,,,,,,,,,,,,,,,,,,
6152,DG-KH15QF,DG-KH15QF-1X37-UAMCZ-KH15Y,627.15,627.15,,,,0,,,,,,,,,,,,,120-277v,,,,,,,,,,,,,,,,,,
6152,DG-KH15QF,DG-KH15QF-1X37-UAMCZ-KH15Y,627.15,627.15,,,,0,,,,,,,,,,,,,,,Yoke,,,,,,,,,,,,,,,,
6152,DG-KH15QF,DG-KH15QF-1X37-UAMCZ-KN,627.15,627.15,,,,0,,,,,,,,,,,,"37W / 1,740 Lumens",,,,,,,,,,,,,,,,,,,
6152,DG-KH15QF,DG-KH15QF-1X37-UAMCZ-KN,627.15,627.15,,,,0,,,,,,,,,,,,,120-277v,,,,,,,,,,,,,,,,,,
6152,DG-KH15QF,DG-KH15QF-1X37-UAMCZ-KN,627.15,627.15,,,,0,,,,,,,,,,,,,,,"1/2"" NPS Knuckle",,,,,,,,,,,,,,,,
6152,DG-KH15QF,DG-KH15QF-1X37-UAMCZ-NM,627.15,627.15,,,,0,,,,,,,,,,,,"37W / 1,740 Lumens",,,,,,,,,,,,,,,,,,,
6152,DG-KH15QF,DG-KH15QF-1X37-UAMCZ-NM,627.15,627.15,,,,0,,,,,,,,,,,,,120-277v,,,,,,,,,,,,,,,,,,
6152,DG-KH15QF,DG-KH15QF-1X37-UAMCZ-NM,627.15,627.15,,,,0,,,,,,,,,,,,,,,"No Mount",,,,,,,,,,,,,,,,
6152,DG-KH15QF,DG-KH15QF-1X37-HAMCZ-SSB,794.3,794.3,,,,0,,,,,,,,,,,,"37W / 1,740 Lumens",,,,,,,,,,,,,,,,,,,
6152,DG-KH15QF,DG-KH15QF-1X37-HAMCZ-SSB,794.3,794.3,,,,0,,,,,,,,,,,,,"347v @ 37w",,,,,,,,,,,,,,,,,,
6152,DG-KH15QF,DG-KH15QF-1X37-HAMCZ-SSB,794.3,794.3,,,,0,,,,,,,,,,,,,,,"Two-Piece Swivel Bracket",,,,,,,,,,,,,,,,
6152,DG-KH15QF,DG-KH15QF-1X37-HAMCZ-KHEH,794.3,794.3,,,,0,,,,,,,,,,,,"37W / 1,740 Lumens",,,,,,,,,,,,,,,,,,,
6152,DG-KH15QF,DG-KH15QF-1X37-HAMCZ-KHEH,794.3,794.3,,,,0,,,,,,,,,,,,,"347v @ 37w",,,,,,,,,,,,,,,,,,
