product_id,parent_sku,sku,price,calculated_price,sale_price,retail_price,map_price,cost_price,"Finish Options","Wattage & Lumen Options","Color Temperature (CCT)","Wattage Options","Fixture Options","Length/Wattage Options","Length / Wattage Options","Length & Wattage Options","Voltage Options","Mounting Options","Beam Angle Options","Size & Wattage Options","Source/Wattage Options","Wattage & Voltage Options","Size and Wattage Options","Wattage and Voltage Options","Housing Sizes Option","Housing Sizes Options","Fixture Size","Stem Mount Options:","Ceiling Canopy Options","Wire Guard Options:","Stem Mount Options","Size Options","Photo Cell Options","Lens Options","Rod Set Options","Spool Length","Distribution Options","Lamp Options","Size & Lamps Options","Wattage & Lens Options","Trim Color Options","Pendant Mounting Kit","Trim Shape Options","Length Options","Lumen Package Options","Lumen Package & Lens Type Options","Watts & Bollard Options","Sensor Options","Frame Options","Trimplate Options","Wattage & VA Rating","Wattage & Battery Type","Soft Connector Options","Cable Options","No. of Heads Options","Housing Color Options"
5037,TLI-MEDC,TLI-MEDC-L16.3-120-277V-ZE-30K,135.4,135.4,,,,0,,,,,,,,,,,,,"L16.3-ZE560 - (60) LED Array @ Line Voltage 4-Wire Dimming Driver (Dimmable 0 - 10V)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5037,TLI-MEDC,TLI-MEDC-L16.3-120-277V-ZE-30K,135.4,135.4,,,,0,,,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5037,TLI-MEDC,TLI-MEDC-L16.3-120-277V-ZE-35K,135.4,135.4,,,,0,,,,,,,,,,,,,"L16.3-ZE560 - (60) LED Array @ Line Voltage 4-Wire Dimming Driver (Dimmable 0 - 10V)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5037,TLI-MEDC,TLI-MEDC-L16.3-120-277V-ZE-35K,135.4,135.4,,,,0,,,3500K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5037,TLI-MEDC,TLI-MEDC-L16.3-120-277V-ZE-40K,135.4,135.4,,,,0,,,,,,,,,,,,,"L16.3-ZE560 - (60) LED Array @ Line Voltage 4-Wire Dimming Driver (Dimmable 0 - 10V)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5037,TLI-MEDC,TLI-MEDC-L16.3-120-277V-ZE-40K,135.4,135.4,,,,0,,,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5037,TLI-MEDC,TLI-MEDC-L21.0-120-277V-ZE-27K,137.8,137.8,,,,0,,,,,,,,,,,,,"L21.0-ZE700 - (60) LED Array @ Line Voltage 4-Wire Dimming Driver (Dimmable 0 - 10V)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5037,TLI-MEDC,TLI-MEDC-L21.0-120-277V-ZE-27K,137.8,137.8,,,,0,,,2700K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5037,TLI-MEDC,TLI-MEDC-L21.0-120-277V-ZE-30K,137.8,137.8,,,,0,,,,,,,,,,,,,"L21.0-ZE700 - (60) LED Array @ Line Voltage 4-Wire Dimming Driver (Dimmable 0 - 10V)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5037,TLI-MEDC,TLI-MEDC-L21.0-120-277V-ZE-30K,137.8,137.8,,,,0,,,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5037,TLI-MEDC,TLI-MEDC-L21.0-120-277V-ZE-35K,137.8,137.8,,,,0,,,,,,,,,,,,,"L21.0-ZE700 - (60) LED Array @ Line Voltage 4-Wire Dimming Driver (Dimmable 0 - 10V)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5037,TLI-MEDC,TLI-MEDC-L21.0-120-277V-ZE-35K,137.8,137.8,,,,0,,,3500K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5037,TLI-MEDC,TLI-MEDC-L21.0-120-277V-ZE-40K,137.8,137.8,,,,0,,,,,,,,,,,,,"L21.0-ZE700 - (60) LED Array @ Line Voltage 4-Wire Dimming Driver (Dimmable 0 - 10V)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5037,TLI-MEDC,TLI-MEDC-L21.0-120-277V-ZE-40K,137.8,137.8,,,,0,,,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5038,TLI-Mi-L13.0,TLI-Mi-L13.0-30K,103.95,103.95,,,,0,,,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5038,TLI-Mi-L13.0,TLI-Mi-L13.0-35K,103.95,103.95,,,,0,,,3500K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5038,TLI-Mi-L13.0,TLI-Mi-L13.0-40K,103.95,103.95,,,,0,,,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5039,WM-LWP2-80W,WM-LWP2-80NW,184.3,184.3,,,,128.98,,,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5039,WM-LWP2-80W,WM-LWP2-80CW,184.3,184.3,,,,128.98,,,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5040,WM-LWA,WM-LWA-12WW,52.85,52.85,,,,36.98,,"12 Watts / 1,200 Lumens",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5040,WM-LWA,WM-LWA-12WW,52.85,52.85,,,,36.98,,,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5040,WM-LWA,WM-LWA-12-NW,999,999,,,,0,,"12 Watts / 1,200 Lumens",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5040,WM-LWA,WM-LWA-12-NW,999,999,,,,0,,,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5040,WM-LWA,WM-LWA-12CW,52.85,52.85,,,,36.98,,"12 Watts / 1,200 Lumens",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5040,WM-LWA,WM-LWA-12CW,52.85,52.85,,,,36.98,,,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5040,WM-LWA,WM-LWA-20-WW,999,999,,,,0,,"20 Watts / 2,200 Lumens",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5040,WM-LWA,WM-LWA-20-WW,999,999,,,,0,,,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5040,WM-LWA,WM-LWA-20NW,81.4,81.4,,,,56.98,,"20 Watts / 2,200 Lumens",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5040,WM-LWA,WM-LWA-20NW,81.4,81.4,,,,56.98,,,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5040,WM-LWA,WM-LWA-20-CW,999,999,,,,0,,"20 Watts / 2,200 Lumens",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5040,WM-LWA,WM-LWA-20-CW,999,999,,,,0,,,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5040,WM-LWA,WM-LWA-80WW,152.85,152.85,,,,106.98,,"80 Watts / 9,000 Lumens",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5040,WM-LWA,WM-LWA-80WW,152.85,152.85,,,,106.98,,,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5040,WM-LWA,WM-LWA-80NW,195.7,195.7,,,,136.98,,"80 Watts / 9,000 Lumens",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5040,WM-LWA,WM-LWA-80NW,195.7,195.7,,,,136.98,,,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5040,WM-LWA,WM-LWA-80-CW,999,999,,,,0,,"80 Watts / 9,000 Lumens",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5040,WM-LWA,WM-LWA-80-CW,999,999,,,,0,,,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5040,WM-LWA,WM-LWA-120WW,184.3,184.3,,,,128.98,,"120 Watts / 13,700 Lumens",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5040,WM-LWA,WM-LWA-120WW,184.3,184.3,,,,128.98,,,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5040,WM-LWA,WM-LWA-120NW,230,230,,,,160.98,,"120 Watts / 13,700 Lumens",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5040,WM-LWA,WM-LWA-120NW,230,230,,,,160.98,,,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5040,WM-LWA,WM-LWA-120-CW,999,999,,,,0,,"120 Watts / 13,700 Lumens",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5040,WM-LWA,WM-LWA-120-CW,999,999,,,,0,,,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5041,TLI-MSL,TLI-MSL-L24.0-120-277V-30K,334.95,334.95,,,,0,,,,,,,,,,,,,"L24.0 - 24.0W (80) LED Array",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5041,TLI-MSL,TLI-MSL-L24.0-120-277V-30K,334.95,334.95,,,,0,,,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5041,TLI-MSL,TLI-MSL-L24.0-120-277V-35K,334.95,334.95,,,,0,,,,,,,,,,,,,"L24.0 - 24.0W (80) LED Array",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5041,TLI-MSL,TLI-MSL-L24.0-120-277V-35K,334.95,334.95,,,,0,,,3500K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5041,TLI-MSL,TLI-MSL-L24.0-120-277V-40K,334.95,334.95,,,,0,,,,,,,,,,,,,"L24.0 - 24.0W (80) LED Array",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5041,TLI-MSL,TLI-MSL-L24.0-120-277V-40K,334.95,334.95,,,,0,,,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5041,TLI-MSL,TLI-MSL-L40.0-120-277V-30K,353,353,,,,0,,,,,,,,,,,,,"L40.0 - 40.0W (80) LED Array",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5041,TLI-MSL,TLI-MSL-L40.0-120-277V-30K,353,353,,,,0,,,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5041,TLI-MSL,TLI-MSL-L40.0-120-277V-35K,353,353,,,,0,,,,,,,,,,,,,"L40.0 - 40.0W (80) LED Array",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5041,TLI-MSL,TLI-MSL-L40.0-120-277V-35K,353,353,,,,0,,,3500K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5041,TLI-MSL,TLI-MSL-L40.0-120-277V-40K,353,353,,,,0,,,,,,,,,,,,,"L40.0 - 40.0W (80) LED Array",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5041,TLI-MSL,TLI-MSL-L40.0-120-277V-40K,353,353,,,,0,,,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5041,TLI-MSL,TLI-MSL-L44.0-120-277V-30K,440.1,440.1,,,,0,,,,,,,,,,,,,"L44.0 - 44.0W (36) LED Array",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5041,TLI-MSL,TLI-MSL-L44.0-120-277V-30K,440.1,440.1,,,,0,,,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5041,TLI-MSL,TLI-MSL-L44.0-120-277V-35K,440.1,440.1,,,,0,,,,,,,,,,,,,"L44.0 - 44.0W (36) LED Array",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5041,TLI-MSL,TLI-MSL-L44.0-120-277V-35K,440.1,440.1,,,,0,,,3500K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5041,TLI-MSL,TLI-MSL-L44.0-120-277V-40K,440.1,440.1,,,,0,,,,,,,,,,,,,"L44.0 - 44.0W (36) LED Array",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5041,TLI-MSL,TLI-MSL-L44.0-120-277V-40K,440.1,440.1,,,,0,,,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5042,TLI-MS,TLI-MS-L12.3-120-277V-27K,297.95,297.95,,,,0,,,,,,,,,,,,,"L12.3-12CV - 12V Constant Voltage Non-Dimming Electronic Driver",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5042,TLI-MS,TLI-MS-L12.3-120-277V-27K,297.95,297.95,,,,0,,,2700K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5042,TLI-MS,TLI-MS-L12.3-120-277V-30K,297.95,297.95,,,,0,,,,,,,,,,,,,"L12.3-12CV - 12V Constant Voltage Non-Dimming Electronic Driver",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5042,TLI-MS,TLI-MS-L12.3-120-277V-30K,297.95,297.95,,,,0,,,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5042,TLI-MS,TLI-MS-L12.3-120-277V-35K,297.95,297.95,,,,0,,,,,,,,,,,,,"L12.3-12CV - 12V Constant Voltage Non-Dimming Electronic Driver",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5042,TLI-MS,TLI-MS-L12.3-120-277V-35K,297.95,297.95,,,,0,,,3500K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5042,TLI-MS,TLI-MS-L12.3-120-277V-40K,297.95,297.95,,,,0,,,,,,,,,,,,,"L12.3-12CV - 12V Constant Voltage Non-Dimming Electronic Driver",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5042,TLI-MS,TLI-MS-L12.3-120-277V-40K,297.95,297.95,,,,0,,,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5042,TLI-MS,TLI-MS-L24.5-120-277V-27K,354.6,354.6,,,,0,,,,,,,,,,,,,"L24.5-12CV - 12V Constant Voltage Non-Dimming Electronic Driver",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5042,TLI-MS,TLI-MS-L24.5-120-277V-27K,354.6,354.6,,,,0,,,2700K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5042,TLI-MS,TLI-MS-L24.5-120-277V-30K,354.6,354.6,,,,0,,,,,,,,,,,,,"L24.5-12CV - 12V Constant Voltage Non-Dimming Electronic Driver",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5042,TLI-MS,TLI-MS-L24.5-120-277V-30K,354.6,354.6,,,,0,,,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5042,TLI-MS,TLI-MS-L24.5-120-277V-35K,354.6,354.6,,,,0,,,,,,,,,,,,,"L24.5-12CV - 12V Constant Voltage Non-Dimming Electronic Driver",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5042,TLI-MS,TLI-MS-L24.5-120-277V-35K,354.6,354.6,,,,0,,,3500K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5042,TLI-MS,TLI-MS-L24.5-120-277V-40K,354.6,354.6,,,,0,,,,,,,,,,,,,"L24.5-12CV - 12V Constant Voltage Non-Dimming Electronic Driver",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5042,TLI-MS,TLI-MS-L24.5-120-277V-40K,354.6,354.6,,,,0,,,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5043,TLI-LN,"TLI-LN-L12.5 120-277V LT-30K",202.85,202.85,,,,0,,,,,,,,,,,,,"L12.5-LT350 - 12.5W @ 350mA Constant Current",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5043,TLI-LN,"TLI-LN-L12.5 120-277V LT-30K",202.85,202.85,,,,0,,,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5043,TLI-LN,"TLI-LN-L12.5 120-277V LT-35K",202.85,202.85,,,,0,,,,,,,,,,,,,"L12.5-LT350 - 12.5W @ 350mA Constant Current",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5043,TLI-LN,"TLI-LN-L12.5 120-277V LT-35K",202.85,202.85,,,,0,,,3500K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5043,TLI-LN,"TLI-LN-L12.5 120-277V LT-40K",202.85,202.85,,,,0,,,,,,,,,,,,,"L12.5-LT350 - 12.5W @ 350mA Constant Current",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5043,TLI-LN,"TLI-LN-L12.5 120-277V LT-40K",202.85,202.85,,,,0,,,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5043,TLI-LN,"TLI-LN-L17.0 120-277V LT-30K",212.3,212.3,,,,0,,,,,,,,,,,,,"L17.0-LT500 - 17.0W @ 500mA Constant Current",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5043,TLI-LN,"TLI-LN-L17.0 120-277V LT-30K",212.3,212.3,,,,0,,,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5043,TLI-LN,"TLI-LN-L17.0 120-277V LT-35K",212.3,212.3,,,,0,,,,,,,,,,,,,"L17.0-LT500 - 17.0W @ 500mA Constant Current",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5043,TLI-LN,"TLI-LN-L17.0 120-277V LT-35K",212.3,212.3,,,,0,,,3500K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5043,TLI-LN,"TLI-LN-L17.0 120-277V LT-40K",212.3,212.3,,,,0,,,,,,,,,,,,,"L17.0-LT500 - 17.0W @ 500mA Constant Current",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5043,TLI-LN,"TLI-LN-L17.0 120-277V LT-40K",212.3,212.3,,,,0,,,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5043,TLI-LN,"TLI-LN-L17.0 120-277V ZE-30K",222.1,222.1,,,,0,,,,,,,,,,,,,"L17.0-ZE500 - 17.0W @ 500mA Constant Current",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5043,TLI-LN,"TLI-LN-L17.0 120-277V ZE-30K",222.1,222.1,,,,0,,,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5043,TLI-LN,"TLI-LN-L17.0 120-277V ZE-35K",222.1,222.1,,,,0,,,,,,,,,,,,,"L17.0-ZE500 - 17.0W @ 500mA Constant Current",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5043,TLI-LN,"TLI-LN-L17.0 120-277V ZE-35K",222.1,222.1,,,,0,,,3500K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5043,TLI-LN,"TLI-LN-L17.0 120-277V ZE-40K",222.1,222.1,,,,0,,,,,,,,,,,,,"L17.0-ZE500 - 17.0W @ 500mA Constant Current",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5043,TLI-LN,"TLI-LN-L17.0 120-277V ZE-40K",222.1,222.1,,,,0,,,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5044,TLI-HRT,TLI-HRT-L21.0-120-277V-ZE-27K,249.95,249.95,,,,0,,,,,,,,,,,,,"L21.0-ZE700 - (60) LED Array @ Line Voltage 4-Wire Dimming Driver (Dimmable 0 - 10V)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5044,TLI-HRT,TLI-HRT-L21.0-120-277V-ZE-27K,249.95,249.95,,,,0,,,2700K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5044,TLI-HRT,TLI-HRT-L21.0-120-277V-ZE-30K,249.95,249.95,,,,0,,,,,,,,,,,,,"L21.0-ZE700 - (60) LED Array @ Line Voltage 4-Wire Dimming Driver (Dimmable 0 - 10V)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5044,TLI-HRT,TLI-HRT-L21.0-120-277V-ZE-30K,249.95,249.95,,,,0,,,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5044,TLI-HRT,TLI-HRT-L21.0-120-277V-ZE-35K,249.95,249.95,,,,0,,,,,,,,,,,,,"L21.0-ZE700 - (60) LED Array @ Line Voltage 4-Wire Dimming Driver (Dimmable 0 - 10V)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5044,TLI-HRT,TLI-HRT-L21.0-120-277V-ZE-35K,249.95,249.95,,,,0,,,3500K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5044,TLI-HRT,TLI-HRT-L21.0-120-277V-ZE-40K,249.95,249.95,,,,0,,,,,,,,,,,,,"L21.0-ZE700 - (60) LED Array @ Line Voltage 4-Wire Dimming Driver (Dimmable 0 - 10V)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5044,TLI-HRT,TLI-HRT-L21.0-120-277V-ZE-40K,249.95,249.95,,,,0,,,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5044,TLI-HRT,TLI-HRT-L30.0-120-277V-ZE-27K,296.95,296.95,,,,0,,,,,,,,,,,,,"L30.0-ZE1000 - (60) LED Array @ Line Voltage 4-Wire Dimming Driver (Dimmable 0 - 10V)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5044,TLI-HRT,TLI-HRT-L30.0-120-277V-ZE-27K,296.95,296.95,,,,0,,,2700K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5044,TLI-HRT,TLI-HRT-L30.0-120-277V-ZE-30K,296.95,296.95,,,,0,,,,,,,,,,,,,"L30.0-ZE1000 - (60) LED Array @ Line Voltage 4-Wire Dimming Driver (Dimmable 0 - 10V)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5044,TLI-HRT,TLI-HRT-L30.0-120-277V-ZE-30K,296.95,296.95,,,,0,,,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5044,TLI-HRT,TLI-HRT-L30.0-120-277V-ZE-35K,296.95,296.95,,,,0,,,,,,,,,,,,,"L30.0-ZE1000 - (60) LED Array @ Line Voltage 4-Wire Dimming Driver (Dimmable 0 - 10V)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5044,TLI-HRT,TLI-HRT-L30.0-120-277V-ZE-35K,296.95,296.95,,,,0,,,3500K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5044,TLI-HRT,TLI-HRT-L30.0-120-277V-ZE-40K,296.95,296.95,,,,0,,,,,,,,,,,,,"L30.0-ZE1000 - (60) LED Array @ Line Voltage 4-Wire Dimming Driver (Dimmable 0 - 10V)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5044,TLI-HRT,TLI-HRT-L30.0-120-277V-ZE-40K,296.95,296.95,,,,0,,,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5044,TLI-HRT,TLI-HRT-L18.4-120-277V-27K,329.46,329.46,,,,0,,,,,,,,,,,,,"L18.4-12VDC - 18.4W @ 12V Direct Current Driver (6) 3.066W ThermAdjust LED Strips",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5044,TLI-HRT,TLI-HRT-L18.4-120-277V-27K,329.46,329.46,,,,0,,,2700K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5044,TLI-HRT,TLI-HRT-L18.4-120-277V-30K,329.46,329.46,,,,0,,,,,,,,,,,,,"L18.4-12VDC - 18.4W @ 12V Direct Current Driver (6) 3.066W ThermAdjust LED Strips",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5044,TLI-HRT,TLI-HRT-L18.4-120-277V-30K,329.46,329.46,,,,0,,,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5044,TLI-HRT,TLI-HRT-L18.4-120-277V-35K,329.46,329.46,,,,0,,,,,,,,,,,,,"L18.4-12VDC - 18.4W @ 12V Direct Current Driver (6) 3.066W ThermAdjust LED Strips",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5044,TLI-HRT,TLI-HRT-L18.4-120-277V-35K,329.46,329.46,,,,0,,,3500K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5044,TLI-HRT,TLI-HRT-L18.4-120-277V-40K,329.46,329.46,,,,0,,,,,,,,,,,,,"L18.4-12VDC - 18.4W @ 12V Direct Current Driver (6) 3.066W ThermAdjust LED Strips",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5044,TLI-HRT,TLI-HRT-L18.4-120-277V-40K,329.46,329.46,,,,0,,,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5046,WM-WML-120,WM-WML-120WW-LG,247.78,247.78,,,,155.98,,,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5046,WM-WML-120,WM-WML-120NW-LG,247.78,247.78,,,,155.98,,,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5049,WM-WML-30,WM-WML-30WW-SM,90.78,90.78,,,,56.98,,,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5049,WM-WML-30,WM-WML-30NW-SM,90.78,90.78,,,,56.98,,,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5049,WM-WML-30,WM-WML-30-CW-SM,999,999,,,,0,,,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5053,TLI-LNDS-L25.0,TLI-LNDS-L25.0-120V-30K,302.95,302.95,,,,0,,,,,,,,,120V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
