sku,upc_ean,cost-USD,msrp-USD,imap-USD,product_name,description,item_weight,item_weight-unit,mpn
WM-SL-20W-50K-BZ-P,845060015683,39.90,69.78,69.74,SL-20W-50K-BZ-P
WM-SL-20W-30K-BZ-P,845060015676,39.90,69.78,69.74,SL-20W-30K-BZ-P
WM-SL-20W-50K-WH-P,845060015706,39.90,69.78,69.74,SL-20W-50K-WH-P
WM-SL-20W-30K-WH-P,845060015690,39.90,69.78,69.74,SL-20W-30K-WH-P
WM-SL-30W-50K-BZ-P,845060015720,55.90,107.78,97.74,SL-30W-50K-BZ-P
WM-SL-30W-30K-BZ-P,845060015713,55.90,107.78,97.74,SL-30W-30K-BZ-P
WM-SL-30W-50K-WH-P,845060015744,55.90,107.78,97.74,SL-30W-50K-WH-P
WM-SL-30W-30K-WH-P,845060015737,55.90,107.78,97.74,SL-30W-30K-WH-P
WM-SL-10W-50K-BZ-D,845060023596,23.90,42.78,40.74,SL-10W-50K-BZ-D
WM-SL-10W-30K-BZ-D,845060023589,23.90,42.78,40.74,SL-10W-30K-BZ-D
WM-SL-20W-50K-BZ-D,845060020489,28.90,52.78,48.74,SL-20W-50K-BZ-D
WM-SL-20W-30K-BZ-D,845060020472,28.90,52.78,48.74,SL-20W-30K-BZ-D
WM-SL-30W-50K-BZ-D,845060020526,48.90,85.78,79.74,SL-30W-50K-BZ-D
WM-SL-30W-30K-BZ-D,845060020519,48.90,85.78,79.74,SL-30W-30K-BZ-D
WM-SL-10W-50K-WH-D,845060023626,23.90,42.78,40.74,SL-10W-50K-WH-D
WM-SL-10W-30K-WH-D,845060023619,23.90,42.78,40.74,SL-10W-30K-WH-D
WM-SL-20W-50K-WH-D,845060020502,28.90,52.78,48.74,SL-20W-50K-WH-D
WM-SL-20W-30K-WH-D,845060020496,28.90,52.78,48.74,SL-20W-30K-WH-D
WM-SL-30W-50K-WH-D,845060020540,48.90,85.78,79.74,SL-30W-50K-WH-D
WM-SL-30W-30K-WH-D,845060020533,48.90,85.78,79.74,SL-30W-30K-WH-D
WM-SL-28W-50K-BZ-P,845060015645,49.90,87.78,80.74,SL-28W-50K-BZ-P
WM-SL-28W-30K-BZ-P,845060015638,49.90,87.78,80.74,SL-28W-30K-BZ-P
WM-SL-28W-50K-WH-P,845060015669,49.90,87.78,80.74,SL-28W-50K-WH-P
WM-SL-28W-30K-WH-P,845060015652,49.90,87.78,80.74,SL-28W-30K-WH-P
WM-SL-28W-50K-BZ-D,845060020441,39.90,69.78,69.74,SL-28W-50K-BZ-D
WM-SL-28W-30K-BZ-D,845060020434,39.90,69.78,69.74,SL-28W-30K-BZ-D
WM-SL-40W-50K-BZ-D,845060020564,46.90,84.78,79.74,SL-40W-50K-BZ-D
