id,parent_sku,product_id,description,image_file,url_zoom,url_standard,url_thumbnail,url_tiny
11439,DG-AD25QF1X,6300,"DuraGuard LED DurAdjust Area, Wall, and Flood Light Size",z/287/duraguard_led_duradjust_area_wall_and_flood_light_size__18813.jpg,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/6300/images/11439/duraguard_led_duradjust_area_wall_and_flood_light_size__18813.1626268194.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/6300/images/11439/duraguard_led_duradjust_area_wall_and_flood_light_size__18813.1626268194.386.513.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/6300/images/11439/duraguard_led_duradjust_area_wall_and_flood_light_size__18813.1626268194.220.290.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/6300/images/11439/duraguard_led_duradjust_area_wall_and_flood_light_size__18813.1626268194.44.58.jpg?c=1
11440,DG-PFS80Q,6301,"176 Watt LED Sculptor Square Post Top Area Light",r/271/duraguard_176_watt_led_sculptor_square_post_top_area_light__42996.jpg,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/6301/images/11440/duraguard_176_watt_led_sculptor_square_post_top_area_light__42996.1661493930.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/6301/images/11440/duraguard_176_watt_led_sculptor_square_post_top_area_light__42996.1661493930.386.513.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/6301/images/11440/duraguard_176_watt_led_sculptor_square_post_top_area_light__42996.1661493930.220.290.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/6301/images/11440/duraguard_176_watt_led_sculptor_square_post_top_area_light__42996.1661493930.44.58.jpg?c=1
11441,DG-PFS80Q,6301,"176 Watt LED Sculptor Square Post Top Area Light Size",m/681/duraguard_176_watt_led_sculptor_square_post_top_area_light_size__27941.jpg,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/6301/images/11441/duraguard_176_watt_led_sculptor_square_post_top_area_light_size__27941.1661493930.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/6301/images/11441/duraguard_176_watt_led_sculptor_square_post_top_area_light_size__27941.1661493930.386.513.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/6301/images/11441/duraguard_176_watt_led_sculptor_square_post_top_area_light_size__27941.1661493930.220.290.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/6301/images/11441/duraguard_176_watt_led_sculptor_square_post_top_area_light_size__27941.1661493930.44.58.jpg?c=1
11445,DG-PF70QFIX,6305,"DuraGuard Sculptor LED Small Post Top Area Light - Open",n/523/duraguard_sculptor_led_small_post_top_area_light_-_open__41530.jpg,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/6305/images/11445/duraguard_sculptor_led_small_post_top_area_light_-_open__41530.1626268623.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/6305/images/11445/duraguard_sculptor_led_small_post_top_area_light_-_open__41530.1626268623.386.513.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/6305/images/11445/duraguard_sculptor_led_small_post_top_area_light_-_open__41530.1626268623.220.290.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/6305/images/11445/duraguard_sculptor_led_small_post_top_area_light_-_open__41530.1626268623.44.58.jpg?c=1
11446,DG-PF70QFIX,6305,"DuraGuard Sculptor LED Small Post Top Area Light - Open Size",s/987/duraguard_sculptor_led_small_post_top_area_light_-_open_size__00602.jpg,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/6305/images/11446/duraguard_sculptor_led_small_post_top_area_light_-_open_size__00602.1626268624.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/6305/images/11446/duraguard_sculptor_led_small_post_top_area_light_-_open_size__00602.1626268624.386.513.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/6305/images/11446/duraguard_sculptor_led_small_post_top_area_light_-_open_size__00602.1626268624.220.290.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/6305/images/11446/duraguard_sculptor_led_small_post_top_area_light_-_open_size__00602.1626268624.44.58.jpg?c=1
11447,DG-WPS25OFQ,6306,"DuraLED Orah Square Bulkhead Type V, 12-25 Watt - Open Frame",r/878/duraguard_17_watt_led_orah_square_bulkhead_type_v_-_open_frame_1__76853.jpg,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/6306/images/11447/duraguard_17_watt_led_orah_square_bulkhead_type_v_-_open_frame_1__76853.1661495967.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/6306/images/11447/duraguard_17_watt_led_orah_square_bulkhead_type_v_-_open_frame_1__76853.1661495967.386.513.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/6306/images/11447/duraguard_17_watt_led_orah_square_bulkhead_type_v_-_open_frame_1__76853.1661495967.220.290.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/6306/images/11447/duraguard_17_watt_led_orah_square_bulkhead_type_v_-_open_frame_1__76853.1661495967.44.58.jpg?c=1
11448,DG-WPS25OFQ,6306,"DuraLED Orah Square Bulkhead Type V, 12-25 Watt - Open Frame Size",d/075/duraguard_17_watt_led_orah_square_bulkhead_type_v_-_open_frame_size_1__23211.jpg,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/6306/images/11448/duraguard_17_watt_led_orah_square_bulkhead_type_v_-_open_frame_size_1__23211.1661495967.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/6306/images/11448/duraguard_17_watt_led_orah_square_bulkhead_type_v_-_open_frame_size_1__23211.1661495967.386.513.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/6306/images/11448/duraguard_17_watt_led_orah_square_bulkhead_type_v_-_open_frame_size_1__23211.1661495967.220.290.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/6306/images/11448/duraguard_17_watt_led_orah_square_bulkhead_type_v_-_open_frame_size_1__23211.1661495967.44.58.jpg?c=1
11449,DG-WPS25HCQ,6307,"LED Orah Square Bulkhead Type V, 12-25 Watt - Half Cutoff Frame",w/633/duraguard_17_watt_led_orah_square_bulkhead_type_v_-_half_cutoff__82159.jpg,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/6307/images/11449/duraguard_17_watt_led_orah_square_bulkhead_type_v_-_half_cutoff__82159.1661496321.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/6307/images/11449/duraguard_17_watt_led_orah_square_bulkhead_type_v_-_half_cutoff__82159.1661496321.386.513.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/6307/images/11449/duraguard_17_watt_led_orah_square_bulkhead_type_v_-_half_cutoff__82159.1661496321.220.290.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/6307/images/11449/duraguard_17_watt_led_orah_square_bulkhead_type_v_-_half_cutoff__82159.1661496321.44.58.jpg?c=1
11450,DG-WPS25HCQ,6307,"LED Orah Square Bulkhead Type V, 12-25 Watt - Half Cutoff Frame Size",d/341/duraguard_17_watt_led_orah_square_bulkhead_type_v_-_half_cutoff_size__23684.jpg,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/6307/images/11450/duraguard_17_watt_led_orah_square_bulkhead_type_v_-_half_cutoff_size__23684.1661496321.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/6307/images/11450/duraguard_17_watt_led_orah_square_bulkhead_type_v_-_half_cutoff_size__23684.1661496321.386.513.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/6307/images/11450/duraguard_17_watt_led_orah_square_bulkhead_type_v_-_half_cutoff_size__23684.1661496321.220.290.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/6307/images/11450/duraguard_17_watt_led_orah_square_bulkhead_type_v_-_half_cutoff_size__23684.1661496321.44.58.jpg?c=1
11451,DG-WPS25GRQ,6308,"DuraLED Orah Square Bulkhead Type V, 12-25 Watt - Grid Frame",h/853/duraguard_17_watt_led_orah_square_bulkhead_type_v_-_grid_frame__58223.jpg,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/6308/images/11451/duraguard_17_watt_led_orah_square_bulkhead_type_v_-_grid_frame__58223.1661497005.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/6308/images/11451/duraguard_17_watt_led_orah_square_bulkhead_type_v_-_grid_frame__58223.1661497005.386.513.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/6308/images/11451/duraguard_17_watt_led_orah_square_bulkhead_type_v_-_grid_frame__58223.1661497005.220.290.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/6308/images/11451/duraguard_17_watt_led_orah_square_bulkhead_type_v_-_grid_frame__58223.1661497005.44.58.jpg?c=1
11452,DG-WPS25GRQ,6308,"DuraLED Orah Square Bulkhead Type V, 12-25 Watt - Grid Frame Size",w/805/duraguard_17_watt_led_orah_square_bulkhead_type_v_-_grid_frame_size__63242.jpg,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/6308/images/11452/duraguard_17_watt_led_orah_square_bulkhead_type_v_-_grid_frame_size__63242.1661497005.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/6308/images/11452/duraguard_17_watt_led_orah_square_bulkhead_type_v_-_grid_frame_size__63242.1661497005.386.513.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/6308/images/11452/duraguard_17_watt_led_orah_square_bulkhead_type_v_-_grid_frame_size__63242.1661497005.220.290.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/6308/images/11452/duraguard_17_watt_led_orah_square_bulkhead_type_v_-_grid_frame_size__63242.1661497005.44.58.jpg?c=1
11455,DG-WPR25OFQF1X17,6311,"17 Watt LED Orah Round Bulkhead Type V - Open Frame",o/953/duraguard_17_watt_led_orah_round_bulkhead_type_v_-_open_frame__58912.jpg,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/6311/images/11455/duraguard_17_watt_led_orah_round_bulkhead_type_v_-_open_frame__58912.1661501072.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/6311/images/11455/duraguard_17_watt_led_orah_round_bulkhead_type_v_-_open_frame__58912.1661501072.386.513.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/6311/images/11455/duraguard_17_watt_led_orah_round_bulkhead_type_v_-_open_frame__58912.1661501072.220.290.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/6311/images/11455/duraguard_17_watt_led_orah_round_bulkhead_type_v_-_open_frame__58912.1661501072.44.58.jpg?c=1
11456,DG-WPR25OFQF1X17,6311,"17 Watt LED Orah Round Bulkhead Type V - Open Frame Size",x/476/duraguard_17_watt_led_orah_round_bulkhead_type_v_-_open_frame_size__15177.jpg,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/6311/images/11456/duraguard_17_watt_led_orah_round_bulkhead_type_v_-_open_frame_size__15177.1661501072.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/6311/images/11456/duraguard_17_watt_led_orah_round_bulkhead_type_v_-_open_frame_size__15177.1661501072.386.513.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/6311/images/11456/duraguard_17_watt_led_orah_round_bulkhead_type_v_-_open_frame_size__15177.1661501072.220.290.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/6311/images/11456/duraguard_17_watt_led_orah_round_bulkhead_type_v_-_open_frame_size__15177.1661501072.44.58.jpg?c=1
11457,DG-WPR25HCQF1X17,6312,"17 Watt LED Orah Round Bulkhead Type V - Half Cutoff",x/000/duraguard_17_watt_led_orah_round_bulkhead_type_v_-_half_cutoff__21448.jpg,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/6312/images/11457/duraguard_17_watt_led_orah_round_bulkhead_type_v_-_half_cutoff__21448.1661501451.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/6312/images/11457/duraguard_17_watt_led_orah_round_bulkhead_type_v_-_half_cutoff__21448.1661501451.386.513.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/6312/images/11457/duraguard_17_watt_led_orah_round_bulkhead_type_v_-_half_cutoff__21448.1661501451.220.290.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/6312/images/11457/duraguard_17_watt_led_orah_round_bulkhead_type_v_-_half_cutoff__21448.1661501451.44.58.jpg?c=1
11458,DG-WPR25HCQF1X17,6312,"17 Watt LED Orah Round Bulkhead Type V - Half Cutoff Size",g/060/duraguard_17_watt_led_orah_round_bulkhead_type_v_-_half_cutoff_size__08498.jpg,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/6312/images/11458/duraguard_17_watt_led_orah_round_bulkhead_type_v_-_half_cutoff_size__08498.1661501451.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/6312/images/11458/duraguard_17_watt_led_orah_round_bulkhead_type_v_-_half_cutoff_size__08498.1661501451.386.513.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/6312/images/11458/duraguard_17_watt_led_orah_round_bulkhead_type_v_-_half_cutoff_size__08498.1661501451.220.290.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/6312/images/11458/duraguard_17_watt_led_orah_round_bulkhead_type_v_-_half_cutoff_size__08498.1661501451.44.58.jpg?c=1
11462,DG-WPR25GRQF1X17,6316,"17 Watt LED Orah Round Bulkhead Type V - Grid Frame",q/167/duraguard_17_watt_led_orah_round_bulkhead_type_v_-_grid_frame__16782.jpg,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/6316/images/11462/duraguard_17_watt_led_orah_round_bulkhead_type_v_-_grid_frame__16782.1661522834.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/6316/images/11462/duraguard_17_watt_led_orah_round_bulkhead_type_v_-_grid_frame__16782.1661522834.386.513.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/6316/images/11462/duraguard_17_watt_led_orah_round_bulkhead_type_v_-_grid_frame__16782.1661522834.220.290.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/6316/images/11462/duraguard_17_watt_led_orah_round_bulkhead_type_v_-_grid_frame__16782.1661522834.44.58.jpg?c=1
11463,DG-WPR25GRQF1X17,6316,"17 Watt LED Orah Round Bulkhead Type V - Grid Frame Size",e/806/duraguard_17_watt_led_orah_round_bulkhead_type_v_-_grid_frame_size__49685.jpg,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/6316/images/11463/duraguard_17_watt_led_orah_round_bulkhead_type_v_-_grid_frame_size__49685.1661522834.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/6316/images/11463/duraguard_17_watt_led_orah_round_bulkhead_type_v_-_grid_frame_size__49685.1661522834.386.513.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/6316/images/11463/duraguard_17_watt_led_orah_round_bulkhead_type_v_-_grid_frame_size__49685.1661522834.220.290.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/6316/images/11463/duraguard_17_watt_led_orah_round_bulkhead_type_v_-_grid_frame_size__49685.1661522834.44.58.jpg?c=1
11464,DG-SBWPOFQF1X23,6317,"23 Watt LED Dart Square Bulkhead - Open Frame",a/316/duraguard_23_watt_led_dart_square_bulkhead_-_open_frame__93331.jpg,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/6317/images/11464/duraguard_23_watt_led_dart_square_bulkhead_-_open_frame__93331.1661523210.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/6317/images/11464/duraguard_23_watt_led_dart_square_bulkhead_-_open_frame__93331.1661523210.386.513.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/6317/images/11464/duraguard_23_watt_led_dart_square_bulkhead_-_open_frame__93331.1661523210.220.290.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/6317/images/11464/duraguard_23_watt_led_dart_square_bulkhead_-_open_frame__93331.1661523210.44.58.jpg?c=1
11465,DG-SBWPOFQF1X23,6317,"23 Watt LED Dart Square Bulkhead - Open Frame Size",t/753/duraguard_23_watt_led_dart_square_bulkhead_-_open_frame_size__84005.jpg,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/6317/images/11465/duraguard_23_watt_led_dart_square_bulkhead_-_open_frame_size__84005.1661523210.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/6317/images/11465/duraguard_23_watt_led_dart_square_bulkhead_-_open_frame_size__84005.1661523210.386.513.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/6317/images/11465/duraguard_23_watt_led_dart_square_bulkhead_-_open_frame_size__84005.1661523210.220.290.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/6317/images/11465/duraguard_23_watt_led_dart_square_bulkhead_-_open_frame_size__84005.1661523210.44.58.jpg?c=1
11466,DG-SBWPHCQF1X23,6318,"23 Watt LED Dart Square Bulkhead Type V - Half Cutoff",w/564/duraguard_23_watt_led_dart_square_bulkhead_type_v_-_half_cutoff__38999.jpg,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/6318/images/11466/duraguard_23_watt_led_dart_square_bulkhead_type_v_-_half_cutoff__38999.1661524110.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/6318/images/11466/duraguard_23_watt_led_dart_square_bulkhead_type_v_-_half_cutoff__38999.1661524110.386.513.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/6318/images/11466/duraguard_23_watt_led_dart_square_bulkhead_type_v_-_half_cutoff__38999.1661524110.220.290.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/6318/images/11466/duraguard_23_watt_led_dart_square_bulkhead_type_v_-_half_cutoff__38999.1661524110.44.58.jpg?c=1
11467,DG-SBWPHCQF1X23,6318,"23 Watt LED Dart Square Bulkhead Type V - Half Cutoff Size",j/056/duraguard_23_watt_led_dart_square_bulkhead_type_v_-_half_cutoff_size__08238.jpg,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/6318/images/11467/duraguard_23_watt_led_dart_square_bulkhead_type_v_-_half_cutoff_size__08238.1661524110.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/6318/images/11467/duraguard_23_watt_led_dart_square_bulkhead_type_v_-_half_cutoff_size__08238.1661524110.386.513.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/6318/images/11467/duraguard_23_watt_led_dart_square_bulkhead_type_v_-_half_cutoff_size__08238.1661524110.220.290.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/6318/images/11467/duraguard_23_watt_led_dart_square_bulkhead_type_v_-_half_cutoff_size__08238.1661524110.44.58.jpg?c=1
11468,DG-SBWPGFQF1X23,6319,"23 Watt LED Dart Square Bulkhead Type V - Grid Frame",z/872/duraguard_23_watt_led_dart_square_bulkhead_type_v_-_grid_frame__86755.jpg,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/6319/images/11468/duraguard_23_watt_led_dart_square_bulkhead_type_v_-_grid_frame__86755.1661524197.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/6319/images/11468/duraguard_23_watt_led_dart_square_bulkhead_type_v_-_grid_frame__86755.1661524197.386.513.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/6319/images/11468/duraguard_23_watt_led_dart_square_bulkhead_type_v_-_grid_frame__86755.1661524197.220.290.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/6319/images/11468/duraguard_23_watt_led_dart_square_bulkhead_type_v_-_grid_frame__86755.1661524197.44.58.jpg?c=1
11469,DG-SBWPGFQF1X23,6319,"23 Watt LED Dart Square Bulkhead Type V - Grid Frame Size",w/569/duraguard_23_watt_led_dart_square_bulkhead_type_v_-_grid_frame_size__38341.jpg,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/6319/images/11469/duraguard_23_watt_led_dart_square_bulkhead_type_v_-_grid_frame_size__38341.1661524197.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/6319/images/11469/duraguard_23_watt_led_dart_square_bulkhead_type_v_-_grid_frame_size__38341.1661524197.386.513.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/6319/images/11469/duraguard_23_watt_led_dart_square_bulkhead_type_v_-_grid_frame_size__38341.1661524197.220.290.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/6319/images/11469/duraguard_23_watt_led_dart_square_bulkhead_type_v_-_grid_frame_size__38341.1661524197.44.58.jpg?c=1
11470,DG-OVWPHMQF1X23,6320,"DuraGuard 23 Watt LED Ovation Wallpack Type V - Half Moon",b/536/duraguard_23_watt_led_ovation_wallpack_type_v_-_half_moon__82956.jpg,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/6320/images/11470/duraguard_23_watt_led_ovation_wallpack_type_v_-_half_moon__82956.1626269596.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/6320/images/11470/duraguard_23_watt_led_ovation_wallpack_type_v_-_half_moon__82956.1626269596.386.513.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/6320/images/11470/duraguard_23_watt_led_ovation_wallpack_type_v_-_half_moon__82956.1626269596.220.290.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/6320/images/11470/duraguard_23_watt_led_ovation_wallpack_type_v_-_half_moon__82956.1626269596.44.58.jpg?c=1
11471,DG-OVWPHMQF1X23,6320,"DuraGuard 23 Watt LED Ovation Wallpack Type V - Half Moon Size",x/863/duraguard_23_watt_led_ovation_wallpack_type_v_-_half_moon_size__71483.jpg,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/6320/images/11471/duraguard_23_watt_led_ovation_wallpack_type_v_-_half_moon_size__71483.1626269596.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/6320/images/11471/duraguard_23_watt_led_ovation_wallpack_type_v_-_half_moon_size__71483.1626269596.386.513.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/6320/images/11471/duraguard_23_watt_led_ovation_wallpack_type_v_-_half_moon_size__71483.1626269596.220.290.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/6320/images/11471/duraguard_23_watt_led_ovation_wallpack_type_v_-_half_moon_size__71483.1626269596.44.58.jpg?c=1
11475,DG-OVWPBHQF1X23,6324,"DuraGuard 23 Watt LED Ovation Walpack Bulk Head Type V",a/086/duraguard_23_watt_led_ovation_walpack_bulk_head_type_v__02588.jpg,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/6324/images/11475/duraguard_23_watt_led_ovation_walpack_bulk_head_type_v__02588.1626269707.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/6324/images/11475/duraguard_23_watt_led_ovation_walpack_bulk_head_type_v__02588.1626269707.386.513.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/6324/images/11475/duraguard_23_watt_led_ovation_walpack_bulk_head_type_v__02588.1626269707.220.290.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/6324/images/11475/duraguard_23_watt_led_ovation_walpack_bulk_head_type_v__02588.1626269707.44.58.jpg?c=1
11476,DG-OVWPBHQF1X23,6324,"DuraGuard 23 Watt LED Ovation Walpack Bulk Head Type V Size",p/699/duraguard_23_watt_led_ovation_walpack_bulk_head_type_v_size__37390.jpg,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/6324/images/11476/duraguard_23_watt_led_ovation_walpack_bulk_head_type_v_size__37390.1626269707.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/6324/images/11476/duraguard_23_watt_led_ovation_walpack_bulk_head_type_v_size__37390.1626269707.386.513.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/6324/images/11476/duraguard_23_watt_led_ovation_walpack_bulk_head_type_v_size__37390.1626269707.220.290.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/6324/images/11476/duraguard_23_watt_led_ovation_walpack_bulk_head_type_v_size__37390.1626269707.44.58.jpg?c=1
11478,DG-SBSAALQF1X15,6326,"15 Watt LED Flat Square Bollard Type V",z/338/duraguard_15_watt_led_flat_square_bollard_type_v__82973.jpg,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/6326/images/11478/duraguard_15_watt_led_flat_square_bollard_type_v__82973.1661570663.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/6326/images/11478/duraguard_15_watt_led_flat_square_bollard_type_v__82973.1661570663.386.513.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/6326/images/11478/duraguard_15_watt_led_flat_square_bollard_type_v__82973.1661570663.220.290.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/6326/images/11478/duraguard_15_watt_led_flat_square_bollard_type_v__82973.1661570663.44.58.jpg?c=1
11479,DG-SBSAALQF1X15,6326,"15 Watt LED Flat Square Bollard Type V Size",e/568/duraguard_15_watt_led_flat_square_bollard_type_v_size__48493.jpg,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/6326/images/11479/duraguard_15_watt_led_flat_square_bollard_type_v_size__48493.1661570664.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/6326/images/11479/duraguard_15_watt_led_flat_square_bollard_type_v_size__48493.1661570664.386.513.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/6326/images/11479/duraguard_15_watt_led_flat_square_bollard_type_v_size__48493.1661570664.220.290.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/6326/images/11479/duraguard_15_watt_led_flat_square_bollard_type_v_size__48493.1661570664.44.58.jpg?c=1
