product_id,parent_sku,child_sku,"Color Temperature (CCT)","Finish Options","Light Source Options","Select Light Source","End Cap Finish Options","Letter Color Options","Wattage Options","Main Cable Length","Select Size","Metal Trim Ring Finish","Wattage & Lumen Options","Finial & Globe Options","Lamp / Ballast Options","Lamp & Ballast Options","Fixture Options","Control Options","Round Trim Ring Options","Square Trim Ring Options",Voltage,"Wattage / Lumen Options","[RB]Color Temperature (CCT)",Reflector,Color,"Color Temperature","Select Size (W x L)","Voltage Options","Length/Wattage Options","Mounting Options","Color Te\mperature (CCT)","Housing Color Options","Size & Wattage Options","Rod Set Options","Spool Length","Lamp Options","Lens Options","Size & Lamps Options","Watts & Bollard Options","Wattage & VA Rating","Wattage & Battery Type","Wattage & Lens Options","Soft Connector Options","Cable Options","Battery Options","Sensor Options","Distribution Options","Voltage Rating Options","Beam Angle Options",Lumens,Testing,"Dimming Options","CCT Options","Finish Option","Output Wattage Options","Number of Channels & Wattage Options","Length / Wattage Options","Length & Wattage Options"
81933,ILP-SWP-8L-U-CCTS,ILP-SWP-8L-U-CCTS-SLV,,Silver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81934,ILP-SWP-8L-U-CCTS,ILP-SWP-8L-U-CCTS-WHT,,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81935,ILP-SWP-10L-U-CCTS,ILP-SWP-10L-U-CCTS-BRZ,,Bronze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81936,ILP-SWP-10L-U-CCTS,ILP-SWP-10L-U-CCTS-BLK,,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81937,ILP-SWP-10L-U-CCTS,ILP-SWP-10L-U-CCTS-SLV,,Silver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81938,ILP-SWP-10L-U-CCTS,ILP-SWP-10L-U-CCTS-WHT,,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74339,ILP-VPAN24-33L/44L/55L-U,ILP-VPAN24-33L/44L/55L-U-35,3500K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74340,ILP-VPAN24-33L/44L/55L-U,ILP-VPAN24-33L/44L/55L-U-40,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78456,ILP-VLN22-4L-U,ILP-VLN22-4L-U-35,3500K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78457,ILP-VLN22-4L-U,ILP-VLN22-4L-U-40,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81945,ILP-VLN24-3L-U-40,ILP-VLN24-3L-U-40-35,3500K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81946,ILP-VLN24-3L-U-40,ILP-VLN24-3L-U-40-40,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78606,ILP-WTZ4-7L-U,ILP-WTZ4-7L-U-30-FRAL,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78607,ILP-WTZ4-7L-U,ILP-WTZ4-7L-U-35-FRAL,3500K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78608,ILP-WTZ4-7L-U,ILP-WTZ4-7L-U-40-FRAL,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78609,ILP-WTZ4-7L-U,ILP-WTZ4-7L-U-50-FRAL,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78460,ILP-VLN24-4L-U,ILP-VLN24-4L-U-35,3500K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78461,ILP-VLN24-4L-U,ILP-VLN24-4L-U-40,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78458,ILP-VLN24-7L-U,ILP-VLN24-7L-U-35,3500K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78459,ILP-VLN24-7L-U,ILP-VLN24-7L-U-40,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74343,ILP-VVT4-4L-U,ILP-VVT4-4L-U-40-FRL,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74344,ILP-VVT4-4L-U,ILP-VVT4-4L-U-50-FRL,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74025,RP-8081-40,RP-8081-40-30,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74026,RP-8081-40,RP-8081-40-40,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74027,RP-4406-30,RP-4406-30-BA,,"Brushed Aluminum",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74028,RP-4406-30,RP-4406-30-OB,,"Oil Rubbed Bronze",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74029,RP-4406-30,RP-4406-30-BK,,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74030,RP-8920,RP-8920-BA,,"Brushed Aluminum",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74031,RP-8920,RP-8920-BK,,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74032,RP-8920,RP-8920-OB,,"Oil Rubbed Bronze",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74033,RP-8920,RP-8920-WH,,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74034,RP-1046BN,RP-1046BN-BN,,"Brushed Nickel",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74035,RP-1046BN,RP-1046BN-WT,,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74036,RP-4422,RP-4422BA-D,,"Brushed Aluminum",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74037,RP-4422,RP-4422BK-D,,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74038,RP-4422,RP-4422OB-D,,"Oil-Rubbed Bronze",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74043,RP-4314-1,RP-4314-1-30-BN,,"Brushed Nickel",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74044,RP-4314-1,RP-4314-1-30-OB,,"Oil-Rubbed Bronze",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74045,RP-4314-1,RP-4314-1-30-WH,,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74046,RP-4318-1-30,RP-4318-1-30-BN,"Brushed Nickel",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74047,RP-4318-1-30,RP-4318-1-30-OB,"Oil-Rubbed Bronze",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74048,RP-4318-1-30,RP-4318-1-30-WH,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74061,RP-8708,RP-8708WH-90-3K,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74062,RP-8708,RP-8708WH-90-4K,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74063,RP-4313-1-30,RP-4313-1-30-BN,,"Brushed Nickel",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74064,RP-4313-1-30,RP-4313-1-30-OB,,"Oil-Rubbed Bronze",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74065,RP-4313-1-30,RP-4313-1-30-WH,,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74088,RP-8742-1WH-90,RP-8742-1WH-90-3K,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74089,RP-8742-1WH-90,RP-8742-1WH-90-4K,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74090,RP-8742-2WH-90,RP-8742-2WH-90-3K,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74091,RP-8742-2WH-90,RP-8742-2WH-90-4K,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74092,RP-8554WH-90,RP-8554WH-90-3K,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74093,RP-8554WH-90,RP-8554WH-90-4K,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74094,RP-8503,RP-4503-30-BN,,"Brushed Nickel",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74095,RP-8503,RP-4503-30-WH,,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74166,RP-4503-30,RP-4503-30-BR,,"Brushed Nickel",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74167,RP-4503-30,RP-4503-30-WHITE,,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74168,RP-8542-2WH-90,RP-8542-2WH-90-3K,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74169,RP-8542-2WH-90,RP-8542-2WH-90-4K,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74172,RP-1046LED,RP-1046LED-BN-BN,,"Brushed Nickel / Brushed Nickel",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74173,RP-1046LED,RP-1046LED-BN-WT,,"Brushed Nickel / Walnut",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74174,RP-1046LED,RP-1046LED-OB-WT,,"Oil-Rubbed Bronze / Walnut",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74175,RP-1046LED,RP-1046LED-WW-WW,,"White / White",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74234,RP-4421,RP-4421BA-D,,"Brushed Aluminum",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74235,RP-4421,RP-4421BK-D,,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74236,RP-4421,RP-4421OB-D,,"Oil-Rubbed Bronze",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74238,RP-1RP88LED,RP-1RP88LED-BK,,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74239,RP-1RP88LED,RP-1RP88LED-BN,,"Brushed Nickel",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74240,RP-1RP88LED,RP-1RP88LED-OB,,"Oil-Rubbed Bronze",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74241,RP-1RP89LED,RP-1RP89LED-BK,,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74242,RP-1RP89LED,1RP89LED-BN,,"Brushed Nickel",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74243,RP-1RP89LED,1RP89LED-OB,,"Oil-Rubbed Bronze",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74244,RP-1RP89LED,1RP89LED-WW,,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74245,WM-WMC2-UDL-MCT,WM-WMC2-UDL-MCT-BR-DT,,Bronze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74246,WM-WMC2-UDL-MCT,WM-WMC2-UDL-MCT-BN-DT,,"Brushed Nickel",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74247,WM-WMC2-UDL-MCT,WM-WMC2-UDL-MCT-WH-DT,,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74248,WM-WMC2-UDL-MCT,WM-WMC2-UDL-MCT-BK-DT,,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74249,RP-1RP84,RP-1RP84BN-LED,,"Brushed Nickel",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74250,RP-1RP84,RP-1RP84OB-LED,,"Oil-Rubbed Bronze",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74251,RP-1RP84,RP-1RP84WW-LED,,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74252,RP-1RP83,RP-1RP83BN-LED,,"Brushed Nickel",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74253,RP-1RP83,RP-1RP83OB-LED,,"Oil-Rubbed Bronze",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74254,RP-1RP83,RP-1RP83WH-LED,,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74255,WM-WMC3-DL-MCT,WM-WMC3-DL-MCT-BR-DT,,Bronze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74256,WM-WMC3-DL-MCT,WM-WMC3-DL-MCT-BN-DT,,"Brushed Nickel",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74257,WM-WMC3-DL-MCT,WM-WMC3-DL-MCT-WH-DT,,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74258,WM-WMC3-DL-MCT,WM-WMC3-DL-MCT-BK-DT,,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74259,RP-1RP69LED,RP-1RP69LED-BP,,"Brushed Pewter",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74260,RP-1RP69LED,RP-1RP69LED-MBK,,"Matte Black",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74261,RP-1RP69LED,RP-1RP69LED-OB,,"Oil-Rubbed Bronze",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74262,RP-1RP69LED,RP-1RP69LED-WH,,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74263,RP-1RP32,RP-1RP32BK-LED,,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74264,RP-1RP32,RP-1RP32BN-LED,,"Brushed Nickel",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74265,RP-1RP32,RP-1RP32OB-LED,,"Oil-Rubbed Bronze",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74266,RP-1RP32,RP-1RP32WW-LED,,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74267,WM-WMC3-UDL-MCT,WM-WMC3-UDL-MCT-BR-DT,,Bronze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74268,WM-WMC3-UDL-MCT,WM-WMC3-UDL-MCT-BN-DT,,"Brushed Nickel",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74269,WM-WMC3-UDL-MCT,WM-WMC3-UDL-MCT-WH-DT,,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74270,WM-WMC3-UDL-MCT,WM-WMC3-UDL-MCT-BK-DT,,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74271,RP-1RP31,RP-1RP31BN-LED,,"Brushed Nickel",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74272,RP-1RP31,RP-1RP31OB-LED,,"Oil-Rubbed Bronze",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74273,RP-1RP31,RP-1RP31WW-LED,,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74274,WM-WMCL-DL-MCT,WM-WMCL-DL-MCT-BR,,Bronze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74275,WM-WMCL-DL-MCT,WM-WMCL-DL-MCT-BN,,"Brushed Nickel",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74276,WM-WMCL-DL-MCT,WM-WMCL-DL-MCT-WH,,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74277,WM-WMCL-DL-MCT,WM-WMCL-DL-MCT-BK,,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74287,RP-8773WH,RP-8773WH-90-3K,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74288,RP-8773WH,RP-8773WH-90-4K,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74289,RP-8821-1,RP-8821-1-BN-3K,,"Brushed Nickel",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74290,RP-8821-1,RP-8821-1-OB-3K,,"Oil-Rubbed Bronze",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74291,RP-8821-1,RP-8821-1-WH-3K,,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74292,RP-8775WH-90K,RP-8775WH-90-3K,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74293,RP-8775WH-90K,RP-8775WH-90-4K,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74294,RP-8822-1,RP-8822-1-BN-3K,,"Brushed Nickel",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74295,RP-8822-1,RP-8822-1-OB-3K,,"Oil-Rubbed Bronze",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74296,RP-8822-1,RP-8822-1-WH-3K,,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74297,RP-8771,RP-8771BN-90-3K-D,,"Brushed Nickel",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74298,RP-8771,RP-8771OB-90-3K-D,,"Oil-Rubbed Bronze",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74301,RP-8768,RP-8768BN-D,,"Brushed Nickel",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74302,RP-8768,RP-8768OB-D,,"Oil-Rubbed Bronze",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74303,RP-8768,RP-8768WH-D,,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74308,WM-LCFC-MCT5,WM-LCFC-MCT5-WH,,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74309,WM-LCFC-MCT5,WM-LCFC-MCT5-BK,,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74312,WM-LCFD-MCT5,WM-LCFD-MCT5-WH,,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74313,WM-LCFD-MCT5,WM-LCFD-MCT5-BK,,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74471,ESL-Ti-4-S-13W-2L,ESL-Ti-4-S-13W-2L-F30,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74472,ESL-Ti-4-S-13W-2L,ESL-Ti-4-S-13W-2L-F35,3500K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74473,ESL-Ti-4-S-13W-2L,ESL-Ti-4-S-13W-2L-F40,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74474,ESL-Ti-4-S-13W-2L,ESL-Ti-4-S-13W-2L-F50,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74475,ESL-Ti-4-S-15W-2L,ESL-Ti-4-S-15W-2L-F30,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74476,ESL-Ti-4-S-15W-2L,ESL-Ti-4-S-15W-2L-F35,3500K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74477,ESL-Ti-4-S-15W-2L,ESL-Ti-4-S-15W-2L-F40,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74478,ESL-Ti-4-S-15W-2L,ESL-Ti-4-S-15W-2L-F50,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74479,ESL-Ti-4-S-18W-2L,ESL-Ti-4-S-18W-2L-F30,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74480,ESL-Ti-4-S-18W-2L,ESL-Ti-4-S-18W-2L-F35,3500K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74481,ESL-Ti-4-S-18W-2L,ESL-Ti-4-S-18W-2L-F40,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74482,ESL-Ti-4-S-18W-2L,ESL-Ti-4-S-18W-2L-F50,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74483,ESL-Ti-4-S-22W-2L,ESL-Ti-4-S-22W-2L-F30,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74484,ESL-Ti-4-S-22W-2L,ESL-Ti-4-S-22W-2L-F35,3500K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74485,ESL-Ti-4-S-22W-2L,ESL-Ti-4-S-22W-2L-F40,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74486,ESL-Ti-4-S-22W-2L,ESL-Ti-4-S-22W-2L-F50,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74487,ESL-TiHO-4-S-30W-2L,ESL-TiHO-4-S-30W-2L-F40,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74488,ESL-TiHO-4-S-30W-2L,ESL-TiHO-4-S-30W-2L-F50,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74489,ESL-Ti-4-S-13W-3L,ESL-Ti-4-S-13W-3L-F30,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74490,ESL-Ti-4-S-13W-3L,ESL-Ti-4-S-13W-3L-F35,3500K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
