product_id,parent_sku,sku,price,calculated_price,sale_price,retail_price,map_price,cost_price,"Wattage & Optic Options","Voltage Options","Color Temperature (CCT)","Lens Options","Driver Option","Finish Options","Height Options","Wattage  Options","End Cap Options","Wattage Options","Pendant Mounting Kit","Fixture Options","Wattage & Lumen Options","Pendant Mount Kit","Mounting Options","Beam Angle Options","Connector Type Options","Trim Type Options","Wattage & Optics/Beams Options","Factory Installed Lamps","Mounting Kit","Occupancy Sensor","Wiring Options","Control Options"
6036,LT-LEDH-SR8P-C-UZTD,LT-LEDH-SR8P-G2-C128-22-827-UZTD-BK,382.15,382.15,,,,210.1,,,,,,,,,,,,"128"" Pendant",,,,,,,,,,,,,
6036,LT-LEDH-SR8P-C-UZTD,LT-LEDH-SR8P-G2-C128-22-827-UZTD-BK,382.15,382.15,,,,210.1,,,,,,,,,,,"22 Watts",,,,,,,,,,,,,,
6036,LT-LEDH-SR8P-C-UZTD,LT-LEDH-SR8P-G2-C128-22-827-UZTD-BK,382.15,382.15,,,,210.1,,,2700K,,,,,,,,,,,,,,,,,,,,,,
6036,LT-LEDH-SR8P-C-UZTD,LT-LEDH-SR8P-G2-C128-22-827-UZTD-BK,382.15,382.15,,,,210.1,,,,,,Black,,,,,,,,,,,,,,,,,,,
6036,LT-LEDH-SR8P-C-UZTD,LT-LEDH-SR8P-G2-C32-22-827-UZTD-BR,363.93,363.93,,,,210.1,,,,,,,,,,,,"32"" Pendant",,,,,,,,,,,,,
6036,LT-LEDH-SR8P-C-UZTD,LT-LEDH-SR8P-G2-C32-22-827-UZTD-BR,363.93,363.93,,,,210.1,,,,,,,,,,,"22 Watts",,,,,,,,,,,,,,
6036,LT-LEDH-SR8P-C-UZTD,LT-LEDH-SR8P-G2-C32-22-827-UZTD-BR,363.93,363.93,,,,210.1,,,2700K,,,,,,,,,,,,,,,,,,,,,,
6036,LT-LEDH-SR8P-C-UZTD,LT-LEDH-SR8P-G2-C32-22-827-UZTD-BR,363.93,363.93,,,,210.1,,,,,,Bronze,,,,,,,,,,,,,,,,,,,
6036,LT-LEDH-SR8P-C-UZTD,LT-LEDH-SR8P-G2-C58-22-827-UZTD-BR,369.3,369.3,,,,210.1,,,,,,,,,,,,"58"" Pendant",,,,,,,,,,,,,
6036,LT-LEDH-SR8P-C-UZTD,LT-LEDH-SR8P-G2-C58-22-827-UZTD-BR,369.3,369.3,,,,210.1,,,,,,,,,,,"22 Watts",,,,,,,,,,,,,,
6036,LT-LEDH-SR8P-C-UZTD,LT-LEDH-SR8P-G2-C58-22-827-UZTD-BR,369.3,369.3,,,,210.1,,,2700K,,,,,,,,,,,,,,,,,,,,,,
6036,LT-LEDH-SR8P-C-UZTD,LT-LEDH-SR8P-G2-C58-22-827-UZTD-BR,369.3,369.3,,,,210.1,,,,,,Bronze,,,,,,,,,,,,,,,,,,,
6036,LT-LEDH-SR8P-C-UZTD,LT-LEDH-SR8P-G2-C108-22-827-UZTD-BR,377.86,377.86,,,,210.1,,,,,,,,,,,,"108"" Pendant",,,,,,,,,,,,,
6036,LT-LEDH-SR8P-C-UZTD,LT-LEDH-SR8P-G2-C108-22-827-UZTD-BR,377.86,377.86,,,,210.1,,,,,,,,,,,"22 Watts",,,,,,,,,,,,,,
6036,LT-LEDH-SR8P-C-UZTD,LT-LEDH-SR8P-G2-C108-22-827-UZTD-BR,377.86,377.86,,,,210.1,,,2700K,,,,,,,,,,,,,,,,,,,,,,
6036,LT-LEDH-SR8P-C-UZTD,LT-LEDH-SR8P-G2-C108-22-827-UZTD-BR,377.86,377.86,,,,210.1,,,,,,Bronze,,,,,,,,,,,,,,,,,,,
6036,LT-LEDH-SR8P-C-UZTD,LT-LEDH-SR8P-G2-C128-22-827-UZTD-BR,382.15,382.15,,,,210.1,,,,,,,,,,,,"128"" Pendant",,,,,,,,,,,,,
6036,LT-LEDH-SR8P-C-UZTD,LT-LEDH-SR8P-G2-C128-22-827-UZTD-BR,382.15,382.15,,,,210.1,,,,,,,,,,,"22 Watts",,,,,,,,,,,,,,
6036,LT-LEDH-SR8P-C-UZTD,LT-LEDH-SR8P-G2-C128-22-827-UZTD-BR,382.15,382.15,,,,210.1,,,2700K,,,,,,,,,,,,,,,,,,,,,,
6036,LT-LEDH-SR8P-C-UZTD,LT-LEDH-SR8P-G2-C128-22-827-UZTD-BR,382.15,382.15,,,,210.1,,,,,,Bronze,,,,,,,,,,,,,,,,,,,
6036,LT-LEDH-SR8P-C-UZTD,LT-LEDH-SR8P-G2-C32-22-827-UZTD-SI,363.93,363.93,,,,210.1,,,,,,,,,,,,"32"" Pendant",,,,,,,,,,,,,
6036,LT-LEDH-SR8P-C-UZTD,LT-LEDH-SR8P-G2-C32-22-827-UZTD-SI,363.93,363.93,,,,210.1,,,,,,,,,,,"22 Watts",,,,,,,,,,,,,,
6036,LT-LEDH-SR8P-C-UZTD,LT-LEDH-SR8P-G2-C32-22-827-UZTD-SI,363.93,363.93,,,,210.1,,,2700K,,,,,,,,,,,,,,,,,,,,,,
6036,LT-LEDH-SR8P-C-UZTD,LT-LEDH-SR8P-G2-C32-22-827-UZTD-SI,363.93,363.93,,,,210.1,,,,,,Silver,,,,,,,,,,,,,,,,,,,
6036,LT-LEDH-SR8P-C-UZTD,LT-LEDH-SR8P-G2-C58-22-827-UZTD-SI,369.3,369.3,,,,210.1,,,,,,,,,,,,"58"" Pendant",,,,,,,,,,,,,
6036,LT-LEDH-SR8P-C-UZTD,LT-LEDH-SR8P-G2-C58-22-827-UZTD-SI,369.3,369.3,,,,210.1,,,,,,,,,,,"22 Watts",,,,,,,,,,,,,,
6036,LT-LEDH-SR8P-C-UZTD,LT-LEDH-SR8P-G2-C58-22-827-UZTD-SI,369.3,369.3,,,,210.1,,,2700K,,,,,,,,,,,,,,,,,,,,,,
6036,LT-LEDH-SR8P-C-UZTD,LT-LEDH-SR8P-G2-C58-22-827-UZTD-SI,369.3,369.3,,,,210.1,,,,,,Silver,,,,,,,,,,,,,,,,,,,
6036,LT-LEDH-SR8P-C-UZTD,LT-LEDH-SR8P-G2-C108-22-827-UZTD-SI,377.86,377.86,,,,210.1,,,,,,,,,,,,"108"" Pendant",,,,,,,,,,,,,
6036,LT-LEDH-SR8P-C-UZTD,LT-LEDH-SR8P-G2-C108-22-827-UZTD-SI,377.86,377.86,,,,210.1,,,,,,,,,,,"22 Watts",,,,,,,,,,,,,,
6036,LT-LEDH-SR8P-C-UZTD,LT-LEDH-SR8P-G2-C108-22-827-UZTD-SI,377.86,377.86,,,,210.1,,,2700K,,,,,,,,,,,,,,,,,,,,,,
6036,LT-LEDH-SR8P-C-UZTD,LT-LEDH-SR8P-G2-C108-22-827-UZTD-SI,377.86,377.86,,,,210.1,,,,,,Silver,,,,,,,,,,,,,,,,,,,
6036,LT-LEDH-SR8P-C-UZTD,LT-LEDH-SR8P-G2-C128-22-827-UZTD-SI,382.15,382.15,,,,210.1,,,,,,,,,,,,"128"" Pendant",,,,,,,,,,,,,
6036,LT-LEDH-SR8P-C-UZTD,LT-LEDH-SR8P-G2-C128-22-827-UZTD-SI,382.15,382.15,,,,210.1,,,,,,,,,,,"22 Watts",,,,,,,,,,,,,,
6036,LT-LEDH-SR8P-C-UZTD,LT-LEDH-SR8P-G2-C128-22-827-UZTD-SI,382.15,382.15,,,,210.1,,,2700K,,,,,,,,,,,,,,,,,,,,,,
6036,LT-LEDH-SR8P-C-UZTD,LT-LEDH-SR8P-G2-C128-22-827-UZTD-SI,382.15,382.15,,,,210.1,,,,,,Silver,,,,,,,,,,,,,,,,,,,
6036,LT-LEDH-SR8P-C-UZTD,LT-LEDH-SR8P-G2-C32-22-830-UZTD-WH,363.93,363.93,,,,210.1,,,,,,,,,,,,"32"" Pendant",,,,,,,,,,,,,
6036,LT-LEDH-SR8P-C-UZTD,LT-LEDH-SR8P-G2-C32-22-830-UZTD-WH,363.93,363.93,,,,210.1,,,,,,,,,,,"22 Watts",,,,,,,,,,,,,,
6036,LT-LEDH-SR8P-C-UZTD,LT-LEDH-SR8P-G2-C32-22-830-UZTD-WH,363.93,363.93,,,,210.1,,,3000K,,,,,,,,,,,,,,,,,,,,,,
6036,LT-LEDH-SR8P-C-UZTD,LT-LEDH-SR8P-G2-C32-22-830-UZTD-WH,363.93,363.93,,,,210.1,,,,,,White,,,,,,,,,,,,,,,,,,,
6036,LT-LEDH-SR8P-C-UZTD,LT-LEDH-SR8P-G2-C58-22-830-UZTD-WH,369.3,369.3,,,,210.1,,,,,,,,,,,,"58"" Pendant",,,,,,,,,,,,,
6036,LT-LEDH-SR8P-C-UZTD,LT-LEDH-SR8P-G2-C58-22-830-UZTD-WH,369.3,369.3,,,,210.1,,,,,,,,,,,"22 Watts",,,,,,,,,,,,,,
6036,LT-LEDH-SR8P-C-UZTD,LT-LEDH-SR8P-G2-C58-22-830-UZTD-WH,369.3,369.3,,,,210.1,,,3000K,,,,,,,,,,,,,,,,,,,,,,
6036,LT-LEDH-SR8P-C-UZTD,LT-LEDH-SR8P-G2-C58-22-830-UZTD-WH,369.3,369.3,,,,210.1,,,,,,White,,,,,,,,,,,,,,,,,,,
6036,LT-LEDH-SR8P-C-UZTD,LT-LEDH-SR8P-G2-C108-22-830-UZTD-WH,377.86,377.86,,,,210.1,,,,,,,,,,,,"108"" Pendant",,,,,,,,,,,,,
6036,LT-LEDH-SR8P-C-UZTD,LT-LEDH-SR8P-G2-C108-22-830-UZTD-WH,377.86,377.86,,,,210.1,,,,,,,,,,,"22 Watts",,,,,,,,,,,,,,
6036,LT-LEDH-SR8P-C-UZTD,LT-LEDH-SR8P-G2-C108-22-830-UZTD-WH,377.86,377.86,,,,210.1,,,3000K,,,,,,,,,,,,,,,,,,,,,,
6036,LT-LEDH-SR8P-C-UZTD,LT-LEDH-SR8P-G2-C108-22-830-UZTD-WH,377.86,377.86,,,,210.1,,,,,,White,,,,,,,,,,,,,,,,,,,
6036,LT-LEDH-SR8P-C-UZTD,LT-LEDH-SR8P-G2-C128-22-830-UZTD-WH,382.15,382.15,,,,210.1,,,,,,,,,,,,"128"" Pendant",,,,,,,,,,,,,
6036,LT-LEDH-SR8P-C-UZTD,LT-LEDH-SR8P-G2-C128-22-830-UZTD-WH,382.15,382.15,,,,210.1,,,,,,,,,,,"22 Watts",,,,,,,,,,,,,,
6036,LT-LEDH-SR8P-C-UZTD,LT-LEDH-SR8P-G2-C128-22-830-UZTD-WH,382.15,382.15,,,,210.1,,,3000K,,,,,,,,,,,,,,,,,,,,,,
6036,LT-LEDH-SR8P-C-UZTD,LT-LEDH-SR8P-G2-C128-22-830-UZTD-WH,382.15,382.15,,,,210.1,,,,,,White,,,,,,,,,,,,,,,,,,,
6036,LT-LEDH-SR8P-C-UZTD,LT-LEDH-SR8P-G2-C32-22-830-UZTD-BK,363.93,363.93,,,,210.1,,,,,,,,,,,,"32"" Pendant",,,,,,,,,,,,,
6036,LT-LEDH-SR8P-C-UZTD,LT-LEDH-SR8P-G2-C32-22-830-UZTD-BK,363.93,363.93,,,,210.1,,,,,,,,,,,"22 Watts",,,,,,,,,,,,,,
6036,LT-LEDH-SR8P-C-UZTD,LT-LEDH-SR8P-G2-C32-22-830-UZTD-BK,363.93,363.93,,,,210.1,,,3000K,,,,,,,,,,,,,,,,,,,,,,
6036,LT-LEDH-SR8P-C-UZTD,LT-LEDH-SR8P-G2-C32-22-830-UZTD-BK,363.93,363.93,,,,210.1,,,,,,Black,,,,,,,,,,,,,,,,,,,
6036,LT-LEDH-SR8P-C-UZTD,LT-LEDH-SR8P-G2-C58-22-830-UZTD-BK,369.3,369.3,,,,210.1,,,,,,,,,,,,"58"" Pendant",,,,,,,,,,,,,
6036,LT-LEDH-SR8P-C-UZTD,LT-LEDH-SR8P-G2-C58-22-830-UZTD-BK,369.3,369.3,,,,210.1,,,,,,,,,,,"22 Watts",,,,,,,,,,,,,,
6036,LT-LEDH-SR8P-C-UZTD,LT-LEDH-SR8P-G2-C58-22-830-UZTD-BK,369.3,369.3,,,,210.1,,,3000K,,,,,,,,,,,,,,,,,,,,,,
6036,LT-LEDH-SR8P-C-UZTD,LT-LEDH-SR8P-G2-C58-22-830-UZTD-BK,369.3,369.3,,,,210.1,,,,,,Black,,,,,,,,,,,,,,,,,,,
6130,DG-AD25QI1X78,DG-AD25QI1X78-H-AMC-Z-KH25A,847.15,847.15,,,,0,,347-480v,,,,,,,,,,,,,,,,,,,,,,,
6130,DG-AD25QI1X78,DG-AD25QI1X78-H-AMC-Z-KH25A,847.15,847.15,,,,0,,,Amber,,,,,,,,,,,,,,,,,,,,,,
6130,DG-AD25QI1X78,DG-AD25QI1X78-H-AMC-Z-KH25A,847.15,847.15,,,,0,,,,,,Bronze,,,,,,,,,,,,,,,,,,,
6130,DG-AD25QI1X78,DG-AD25QI1X78-H-AMC-Z-KH25A,847.15,847.15,,,,0,,,,,,,,,,,,,,,,"Kitty Hawk Arm",,,,,,,,,
6130,DG-AD25QI1X78,DG-AD25QI1X78-H-AMC-Z-ALMAA,847.15,847.15,,,,0,,347-480v,,,,,,,,,,,,,,,,,,,,,,,
6130,DG-AD25QI1X78,DG-AD25QI1X78-H-AMC-Z-ALMAA,847.15,847.15,,,,0,,,Amber,,,,,,,,,,,,,,,,,,,,,,
6130,DG-AD25QI1X78,DG-AD25QI1X78-H-AMC-Z-ALMAA,847.15,847.15,,,,0,,,,,,Bronze,,,,,,,,,,,,,,,,,,,
6130,DG-AD25QI1X78,DG-AD25QI1X78-H-AMC-Z-ALMAA,847.15,847.15,,,,0,,,,,,,,,,,,,,,,"Pole Mounting Arm Adaptor",,,,,,,,,
6130,DG-AD25QI1X78,DG-AD25QI1X78-H-AMC-Z-SSF,847.15,847.15,,,,0,,347-480v,,,,,,,,,,,,,,,,,,,,,,,
6130,DG-AD25QI1X78,DG-AD25QI1X78-H-AMC-Z-SSF,847.15,847.15,,,,0,,,Amber,,,,,,,,,,,,,,,,,,,,,,
6130,DG-AD25QI1X78,DG-AD25QI1X78-H-AMC-Z-SSF,847.15,847.15,,,,0,,,,,,Bronze,,,,,,,,,,,,,,,,,,,
6130,DG-AD25QI1X78,DG-AD25QI1X78-H-AMC-Z-SSF,847.15,847.15,,,,0,,,,,,,,,,,,,,,,Slipfitter,,,,,,,,,
6130,DG-AD25QI1X78,DG-AD25QI1X78-H-AMC-Z-AD25WB,847.15,847.15,,,,0,,347-480v,,,,,,,,,,,,,,,,,,,,,,,
6130,DG-AD25QI1X78,DG-AD25QI1X78-H-AMC-Z-AD25WB,847.15,847.15,,,,0,,,Amber,,,,,,,,,,,,,,,,,,,,,,
6130,DG-AD25QI1X78,DG-AD25QI1X78-H-AMC-Z-AD25WB,847.15,847.15,,,,0,,,,,,Bronze,,,,,,,,,,,,,,,,,,,
6130,DG-AD25QI1X78,DG-AD25QI1X78-H-AMC-Z-AD25WB,847.15,847.15,,,,0,,,,,,,,,,,,,,,,"Wall Mount Box",,,,,,,,,
6130,DG-AD25QI1X78,DG-AD25QI1X78-H-AMC-Z-NM,847.15,847.15,,,,0,,347-480v,,,,,,,,,,,,,,,,,,,,,,,
6130,DG-AD25QI1X78,DG-AD25QI1X78-H-AMC-Z-NM,847.15,847.15,,,,0,,,Amber,,,,,,,,,,,,,,,,,,,,,,
6130,DG-AD25QI1X78,DG-AD25QI1X78-H-AMC-Z-NM,847.15,847.15,,,,0,,,,,,Bronze,,,,,,,,,,,,,,,,,,,
6130,DG-AD25QI1X78,DG-AD25QI1X78-H-AMC-Z-NM,847.15,847.15,,,,0,,,,,,,,,,,,,,,,"No Mount",,,,,,,,,
6130,DG-AD25QI1X78,DG-AD25QI1X78-H-AMC-C-SSB,968.6,968.6,,,,0,,347-480v,,,,,,,,,,,,,,,,,,,,,,,
6130,DG-AD25QI1X78,DG-AD25QI1X78-H-AMC-C-SSB,968.6,968.6,,,,0,,,Amber,,,,,,,,,,,,,,,,,,,,,,
6130,DG-AD25QI1X78,DG-AD25QI1X78-H-AMC-C-SSB,968.6,968.6,,,,0,,,,,,"Custom Paint Color",,,,,,,,,,,,,,,,,,,
6130,DG-AD25QI1X78,DG-AD25QI1X78-H-AMC-C-SSB,968.6,968.6,,,,0,,,,,,,,,,,,,,,,"Two-Piece Swivel Bracket",,,,,,,,,
6130,DG-AD25QI1X78,DG-AD25QI1X78-H-AMC-C-KHEH,968.6,968.6,,,,0,,347-480v,,,,,,,,,,,,,,,,,,,,,,,
6130,DG-AD25QI1X78,DG-AD25QI1X78-H-AMC-C-KHEH,968.6,968.6,,,,0,,,Amber,,,,,,,,,,,,,,,,,,,,,,
6130,DG-AD25QI1X78,DG-AD25QI1X78-H-AMC-C-KHEH,968.6,968.6,,,,0,,,,,,"Custom Paint Color",,,,,,,,,,,,,,,,,,,
6130,DG-AD25QI1X78,DG-AD25QI1X78-H-AMC-C-KHEH,968.6,968.6,,,,0,,,,,,,,,,,,,,,,"Easy-Hang Wall Bracket",,,,,,,,,
6130,DG-AD25QI1X78,DG-AD25QI1X78-H-AMC-C-KH25A,968.6,968.6,,,,0,,347-480v,,,,,,,,,,,,,,,,,,,,,,,
6130,DG-AD25QI1X78,DG-AD25QI1X78-H-AMC-C-KH25A,968.6,968.6,,,,0,,,Amber,,,,,,,,,,,,,,,,,,,,,,
6130,DG-AD25QI1X78,DG-AD25QI1X78-H-AMC-C-KH25A,968.6,968.6,,,,0,,,,,,"Custom Paint Color",,,,,,,,,,,,,,,,,,,
6130,DG-AD25QI1X78,DG-AD25QI1X78-H-AMC-C-KH25A,968.6,968.6,,,,0,,,,,,,,,,,,,,,,"Kitty Hawk Arm",,,,,,,,,
6130,DG-AD25QI1X78,DG-AD25QI1X78-H-AMC-C-ALMAA,968.6,968.6,,,,0,,347-480v,,,,,,,,,,,,,,,,,,,,,,,
6130,DG-AD25QI1X78,DG-AD25QI1X78-H-AMC-C-ALMAA,968.6,968.6,,,,0,,,Amber,,,,,,,,,,,,,,,,,,,,,,
6130,DG-AD25QI1X78,DG-AD25QI1X78-H-AMC-C-ALMAA,968.6,968.6,,,,0,,,,,,"Custom Paint Color",,,,,,,,,,,,,,,,,,,
6130,DG-AD25QI1X78,DG-AD25QI1X78-H-AMC-C-ALMAA,968.6,968.6,,,,0,,,,,,,,,,,,,,,,"Pole Mounting Arm Adaptor",,,,,,,,,
6130,DG-AD25QI1X78,DG-AD25QI1X78-H-AMC-C-SSF,968.6,968.6,,,,0,,347-480v,,,,,,,,,,,,,,,,,,,,,,,
6130,DG-AD25QI1X78,DG-AD25QI1X78-H-AMC-C-SSF,968.6,968.6,,,,0,,,Amber,,,,,,,,,,,,,,,,,,,,,,
6130,DG-AD25QI1X78,DG-AD25QI1X78-H-AMC-C-SSF,968.6,968.6,,,,0,,,,,,"Custom Paint Color",,,,,,,,,,,,,,,,,,,
6130,DG-AD25QI1X78,DG-AD25QI1X78-H-AMC-C-SSF,968.6,968.6,,,,0,,,,,,,,,,,,,,,,Slipfitter,,,,,,,,,
6130,DG-AD25QI1X78,DG-AD25QI1X78-H-AMC-C-AD25WB,968.6,968.6,,,,0,,347-480v,,,,,,,,,,,,,,,,,,,,,,,
6130,DG-AD25QI1X78,DG-AD25QI1X78-H-AMC-C-AD25WB,968.6,968.6,,,,0,,,Amber,,,,,,,,,,,,,,,,,,,,,,
6130,DG-AD25QI1X78,DG-AD25QI1X78-H-AMC-C-AD25WB,968.6,968.6,,,,0,,,,,,"Custom Paint Color",,,,,,,,,,,,,,,,,,,
6130,DG-AD25QI1X78,DG-AD25QI1X78-H-AMC-C-AD25WB,968.6,968.6,,,,0,,,,,,,,,,,,,,,,"Wall Mount Box",,,,,,,,,
6130,DG-AD25QI1X78,DG-AD25QI1X78-H-AMC-C-NM,968.6,968.6,,,,0,,347-480v,,,,,,,,,,,,,,,,,,,,,,,
6130,DG-AD25QI1X78,DG-AD25QI1X78-H-AMC-C-NM,968.6,968.6,,,,0,,,Amber,,,,,,,,,,,,,,,,,,,,,,
6130,DG-AD25QI1X78,DG-AD25QI1X78-H-AMC-C-NM,968.6,968.6,,,,0,,,,,,"Custom Paint Color",,,,,,,,,,,,,,,,,,,
6130,DG-AD25QI1X78,DG-AD25QI1X78-H-AMC-C-NM,968.6,968.6,,,,0,,,,,,,,,,,,,,,,"No Mount",,,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-2700K-15-Capri-WH,93.25,93.25,,,,60.5,,,,,,,,,,,"20 Watts",,,,,,,,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-2700K-15-Capri-WH,93.25,93.25,,,,60.5,,,2700K,,,,,,,,,,,,,,,,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-2700K-15-Capri-WH,93.25,93.25,,,,60.5,,,,,,,,,,,,,,,,,15°,,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-2700K-15-Capri-WH,93.25,93.25,,,,60.5,,,,,,,,,,,,,,,,,,Capri,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-2700K-15-Capri-WH,93.25,93.25,,,,60.5,,,,,,White,,,,,,,,,,,,,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-2700K-15-Capri-BK,93.25,93.25,,,,60.5,,,,,,,,,,,"20 Watts",,,,,,,,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-2700K-15-Capri-BK,93.25,93.25,,,,60.5,,,2700K,,,,,,,,,,,,,,,,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-2700K-15-Capri-BK,93.25,93.25,,,,60.5,,,,,,,,,,,,,,,,,15°,,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-2700K-15-Capri-BK,93.25,93.25,,,,60.5,,,,,,,,,,,,,,,,,,Capri,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-2700K-15-Capri-BK,93.25,93.25,,,,60.5,,,,,,Black,,,,,,,,,,,,,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-2700K-15-Lightolier-WH,93.25,93.25,,,,60.5,,,,,,,,,,,"20 Watts",,,,,,,,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-2700K-15-Lightolier-WH,93.25,93.25,,,,60.5,,,2700K,,,,,,,,,,,,,,,,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-2700K-15-Lightolier-WH,93.25,93.25,,,,60.5,,,,,,,,,,,,,,,,,15°,,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-2700K-15-Lightolier-WH,93.25,93.25,,,,60.5,,,,,,,,,,,,,,,,,,Lightolier,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-2700K-15-Lightolier-WH,93.25,93.25,,,,60.5,,,,,,White,,,,,,,,,,,,,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-2700K-15-Lightolier-BK,93.25,93.25,,,,60.5,,,,,,,,,,,"20 Watts",,,,,,,,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-2700K-15-Lightolier-BK,93.25,93.25,,,,60.5,,,2700K,,,,,,,,,,,,,,,,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-2700K-15-Lightolier-BK,93.25,93.25,,,,60.5,,,,,,,,,,,,,,,,,15°,,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-2700K-15-Lightolier-BK,93.25,93.25,,,,60.5,,,,,,,,,,,,,,,,,,Lightolier,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-2700K-15-Lightolier-BK,93.25,93.25,,,,60.5,,,,,,Black,,,,,,,,,,,,,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-2700K-24-Juno-WH,93.25,93.25,,,,60.5,,,,,,,,,,,"20 Watts",,,,,,,,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-2700K-24-Juno-WH,93.25,93.25,,,,60.5,,,2700K,,,,,,,,,,,,,,,,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-2700K-24-Juno-WH,93.25,93.25,,,,60.5,,,,,,,,,,,,,,,,,24°,,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-2700K-24-Juno-WH,93.25,93.25,,,,60.5,,,,,,,,,,,,,,,,,,Juno,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-2700K-24-Juno-WH,93.25,93.25,,,,60.5,,,,,,White,,,,,,,,,,,,,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-2700K-24-Juno-BK,93.25,93.25,,,,60.5,,,,,,,,,,,"20 Watts",,,,,,,,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-2700K-24-Juno-BK,93.25,93.25,,,,60.5,,,2700K,,,,,,,,,,,,,,,,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-2700K-24-Juno-BK,93.25,93.25,,,,60.5,,,,,,,,,,,,,,,,,24°,,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-2700K-24-Juno-BK,93.25,93.25,,,,60.5,,,,,,,,,,,,,,,,,,Juno,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-2700K-24-Juno-BK,93.25,93.25,,,,60.5,,,,,,Black,,,,,,,,,,,,,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-2700K-24-Halo-WH,93.25,93.25,,,,60.5,,,,,,,,,,,"20 Watts",,,,,,,,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-2700K-24-Halo-WH,93.25,93.25,,,,60.5,,,2700K,,,,,,,,,,,,,,,,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-2700K-24-Halo-WH,93.25,93.25,,,,60.5,,,,,,,,,,,,,,,,,24°,,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-2700K-24-Halo-WH,93.25,93.25,,,,60.5,,,,,,,,,,,,,,,,,,Halo,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-2700K-24-Halo-WH,93.25,93.25,,,,60.5,,,,,,White,,,,,,,,,,,,,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-2700K-24-Halo-BK,93.25,93.25,,,,60.5,,,,,,,,,,,"20 Watts",,,,,,,,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-2700K-24-Halo-BK,93.25,93.25,,,,60.5,,,2700K,,,,,,,,,,,,,,,,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-2700K-24-Halo-BK,93.25,93.25,,,,60.5,,,,,,,,,,,,,,,,,24°,,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-2700K-24-Halo-BK,93.25,93.25,,,,60.5,,,,,,,,,,,,,,,,,,Halo,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-2700K-24-Halo-BK,93.25,93.25,,,,60.5,,,,,,Black,,,,,,,,,,,,,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-2700K-24-Capri-WH,93.25,93.25,,,,60.5,,,,,,,,,,,"20 Watts",,,,,,,,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-2700K-24-Capri-WH,93.25,93.25,,,,60.5,,,2700K,,,,,,,,,,,,,,,,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-2700K-24-Capri-WH,93.25,93.25,,,,60.5,,,,,,,,,,,,,,,,,24°,,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-2700K-24-Capri-WH,93.25,93.25,,,,60.5,,,,,,,,,,,,,,,,,,Capri,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-2700K-24-Capri-WH,93.25,93.25,,,,60.5,,,,,,White,,,,,,,,,,,,,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-2700K-24-Capri-BK,93.25,93.25,,,,60.5,,,,,,,,,,,"20 Watts",,,,,,,,,,,,,,
