product_id,parent_sku,child_sku
2387,DG-HLF25QF1X132U,"DG-HLF25QF1X132U-4K-CGY,DG-HLF25QF1X132U-5K-CGY"
2390,TF-200A424LS48W6000LDMV,"TF-200A424LS48W6000LDMV-30K,TF-200A424LS48W6000LDMV-35K,TF-200A424LS48W6000LDMV-40K,TF-200A424LS48W6000LDMV-50K"
2394,TF-200A248L,"TF-200A248L-S48W5600LDMV-30K,TF-200A248L-S48W5600LDMV-35K,TF-200A248L-S48W5600LDMV-40K,TF-200A248L-S48W5600LDMV-50K,TF-200A248L-S57W6500LDMV-30K,TF-200A248L-S57W6500LDMV-35K,TF-200A248L-S57W6500LDMV-40K,TF-200A248L-S57W6500LDMV-50K"
2403,TF-200A296L,"TF-200A296L-S97W11200LDMV-30K,TF-200A296L-S97W11200LDMV-35K,TF-200A296L-S97W11200LDMV-40K,TF-200A296L-S97W11200LDMV-50K,TF-200A296L-S114W13000LDMV-30K,TF-200A296L-S114W13000LDMV-35K,TF-200A296L-S114W13000LDMV-40K,TF-200A296L-S114W13000LDMV-50K"
2410,TF-201A48L,"TF-201A48L-S24W2800LDMV-30K,TF-201A48L-S24W2800LDMV-35K,TF-201A48L-S24W2800LDMV-40K,TF-201A48L-S24W2800LDMV-50K,TF-201A48L-S32W4000LDMV-30K,TF-201A48L-S32W4000LDMV-35K,TF-201A48L-S32W4000LDMV-40K,TF-201A48L-S32W4000LDMV-50K,TF-201A48L-S48W5700LDMV-30K,TF-201A48L-S48W5700LDMV-35K,TF-201A48L-S48W5700LDMV-40K,TF-201A48L-S48W5700LDMV-50K,TF-201A48L-H72W8700LDMV-30K,TF-201A48L-H72W8700LDMV-35K,TF-201A48L-H72W8700LDMV-40K,TF-201A48L-H72W8700LDMV-50K"
2411,TF-201A96L,"TF-201A96L-S48W5600LDMV-30K,TF-201A96L-S48W5600LDMV-35K,TF-201A96L-S48W5600LDMV-40K,TF-201A96L-S48W5600LDMV-50K,TF-201A96L-S65W8000LDMV-30K,TF-201A96L-S65W8000LDMV-35K,TF-201A96L-S65W8000LDMV-40K,TF-201A96L-S65W8000LDMV-50K,TF-201A96L-S97W11400LDMV-30K,TF-201A96L-S97W11400LDMV-35K,TF-201A96L-S97W11400LDMV-40K,TF-201A96L-S97W11400LDMV-50K"
2441,TF-209A48L,"TF-209A48L-F32W3450LDMV-30K,TF-209A48L-F32W3450LDMV-35K,TF-209A48L-F32W3450LDMV-40K,TF-209A48L-F32W3450LDMV-50K,TF-209A48L-F48W4800LDMV-30K,TF-209A48L-F48W4800LDMV-35K,TF-209A48L-F48W4800LDMV-40K,TF-209A48L-F48W4800LDMV-50K"
2460,TF-UCLL22L,"TF-UCLL22L-J28W3150LDMV-30K,TF-UCLL22L-J28W3150LDMV-35K,TF-UCLL22L-J28W3150LDMV-40K,TF-UCLL22L-J28W3150LDMV-50K,TF-UCLL22L-J32W3600LDMV-30K,TF-UCLL22L-J32W3600LDMV-35K,TF-UCLL22L-J32W3600LDMV-40K,TF-UCLL22L-J32W3600LDMV-50K,TF-UCLL22L-J42W4300LDMV-30K,TF-UCLL22L-J42W4300LDMV-35K,TF-UCLL22L-J42W4300LDMV-40K,TF-UCLL22L-J42W4300LDMV-50K"
2461,TF-UCLL24L,"TF-UCLL24L-J32W4350LDMV-30K,TF-UCLL24L-J32W4350LDMV-35K,TF-UCLL24L-J32W4350LDMV-40K,TF-UCLL24L-J32W4350LDMV-50K,TF-UCLL24L-J48W6100LDMV-30K,TF-UCLL24L-J48W6100LDMV-35K,TF-UCLL24L-J48W6100LDMV-40K,TF-UCLL24L-J48W6100LDMV-50K,TF-UCLL24L-J57W6800LDMV-30K,TF-UCLL24L-J57W6800LDMV-35K,TF-UCLL24L-J57W6800LDMV-40K,TF-UCLL24L-J57W6800LDMV-50K"
2462,TF-UCLL14L,"TF-UCLL14L-J32W4300LDMV-30K,TF-UCLL14L-J32W4300LDMV-35K,TF-UCLL14L-J32W4300LDMV-40K,TF-UCLL14L-J32W4300LDMV-50K,TF-UCLL14L-J48W6000LDMV-30K,TF-UCLL14L-J48W6000LDMV-35K,TF-UCLL14L-J48W6000LDMV-40K,TF-UCLL14L-J48W6000LDMV-50K"
